delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
123905,19532,25299,20209,10323,6756,436637,61209,20818,9581,18505,18084,-299001,-49213,-15679,76,-13373,-15521,-357050,-44547,30629,19936,-3976,-9900,-282145,-31270,-1506,11871,-7196,-8562,difficult
339800,85201,15193,13582,11431,7902,949660,202899,41211,37421,19558,19727,-758018,-181803,-36792,-35495,-16833,-14467,-239996,-77233,-16100,-773,2821,-9463,-831566,-94059,-25162,-35249,-10368,-11546,easy
22831,14484,18201,16180,7263,7594,431719,72309,6591,8524,5533,2499,-416589,-57598,1101,1055,170,2404,-426823,-55038,-632,5276,-342,2377,-383251,-60839,34361,16637,5361,10503,difficult
1064548,238550,50697,27424,26697,12791,1249173,194882,60241,47459,16447,11206,-400114,-35046,2443,-40801,-5517,-5271,306768,301335,-39374,12454,43190,15844,-460530,-135285,8298,-31759,-6924,-5819,easy
120375,27345,2426,7864,10501,4582,79456,38952,10976,2992,4265,4619,-14196,5064,-9027,-654,-1650,-3409,180251,-8403,-7607,17145,21692,3021,-43299,-31481,-9016,-1875,-1335,277,difficult
552516,149006,84614,54006,53513,26887,603642,85565,28023,14169,21561,10665,-479695,-59990,1153,5510,-197,-2133,557849,44620,65870,69118,65272,2426,-231531,205694,102751,44883,30782,48374,easy
545796,61152,8776,14572,9861,5124,662004,95322,40822,41483,49265,19999,-478120,-40756,-31227,-37055,-44530,-16292,416534,-62462,-33955,-33614,-41514,-15928,-287037,709,-30957,-10063,-32167,-12406,difficult
753786,94603,37767,22930,6992,12569,780749,188933,44033,40998,7099,15535,1413474,10691,63586,11831,10608,13737,-721894,-110094,-39678,-31723,-5332,-11112,-772468,-183587,-42706,-34311,-5596,-11522,easy
268069,37968,17483,6538,4960,9410,602113,72106,16343,6167,7731,9181,-592434,-65255,-6833,2512,-1052,-1657,-278019,-38119,5232,-3764,-4879,-6653,-131678,961,5020,2365,-2383,8997,difficult
588535,237556,20490,25784,10963,10379,366903,97534,14982,19871,7534,10132,424226,26343,-4391,5225,5130,511,297069,430262,18748,22260,7425,5846,-56398,-36540,2166,-9747,-2269,-5616,easy
64873,34628,23439,31677,6941,8573,275409,40497,14451,4059,6763,3027,-98514,22571,6306,56870,6833,5338,-265264,-18676,4734,24326,-2577,4200,-267829,-21501,15925,1658,-3723,7101,difficult
1924706,345319,133967,115698,45940,30964,771475,407265,67235,40646,20090,14888,3182517,-188864,262286,132446,52733,30858,502403,281642,-47332,115749,38773,21579,-225227,-278615,-14759,-23040,-13957,-4209,easy
358654,26687,9103,2162,6709,4250,812618,114289,28107,23581,19051,17168,-144394,-103023,-23234,-22093,-12408,-14357,-557090,-87764,-18315,-19467,-8770,-9308,-660409,-72018,-15463,-22697,-15849,-15088,difficult
422393,15127,25811,11582,14378,10816,1257297,165900,39432,20342,28797,24384,-154272,-142122,-21439,-4847,-14656,-19172,-1125296,-154335,-36668,-14120,-8583,-18764,-1225143,-155861,17244,-7314,-20019,-2769,easy
212096,93486,12361,16002,8046,6058,842223,35092,33019,32487,6954,10039,-411335,209977,-16338,4203,9820,3943,-654506,-8727,-16057,-21565,-2503,-7211,-824539,-26069,-29578,-32093,-4041,-8676,difficult
414038,29790,4756,5914,6235,2358,1014411,147015,17298,31758,16235,12006,-982760,-132357,-13293,-29862,-11081,-10587,-965379,-132103,-13597,-28291,-10626,-10686,147021,-87216,-10736,-19379,-8293,-7670,easy
348779,66510,9216,14246,11385,16635,160593,29906,11077,10956,5383,4295,345505,12773,5772,-5832,9153,5623,173377,117452,-8288,13696,-193,20428,45676,-20414,-3068,2007,9045,10968,difficult
1107531,144653,39146,36403,28485,11936,45148,52399,8812,5018,3462,3939,1754055,112539,2483,32472,42592,3243,1240022,26182,46861,55231,28267,11047,193071,138042,41657,6452,4209,9702,easy
129812,73113,30765,23605,6052,8674,56694,29633,13270,9039,3885,7352,313651,152148,68936,44099,2597,496,-46842,-7464,-5777,785,1851,-307,-47456,-14245,-10674,-1185,2053,3777,difficult
881724,322576,125020,76918,45687,25226,470048,119137,19019,22318,15822,16477,1542387,804257,311276,179290,106150,25405,157841,-107952,11999,-13880,-9399,-11374,-465199,-85987,-5271,-1609,-7156,12215,easy
1048430,275955,16129,27326,33627,16103,880268,90763,30899,33243,19023,21210,-462596,70491,-19652,1130,-10297,-14381,-222290,-188,-25267,-22961,31404,4186,1189371,485273,609,4081,22705,-5125,difficult
636388,117007,15493,8460,6690,2925,74094,29650,7634,4601,5402,6835,1573408,285373,34105,19514,7520,-119,63490,-12638,-6197,-3646,-3805,-5865,49983,-10665,-4330,-4292,150,-5746,easy
270210,40841,13971,3111,5436,3631,936262,65452,9596,8990,13065,6047,-694963,10505,15041,-6032,-4907,-1139,-773875,-57457,-3830,-6359,-10674,-2910,-529318,-26880,1915,-5246,-7305,-3199,difficult
460073,152216,11391,7485,11779,7873,227758,49426,16864,17366,7800,9826,4924,-20431,7686,-9296,4104,-5525,-195000,-39191,-15071,-17108,-5704,-6825,887020,367992,-9033,-3238,13537,6491,easy
63265,17786,7115,5551,11148,2565,102678,82565,18149,15453,16033,9182,1240,-72503,-2727,-5832,14252,-3897,-45498,-62723,-17162,-10831,-14525,-8112,-73981,-59110,-13213,-13043,-14383,-7843,difficult
