delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
209927,65809,17468,20634,17161,9723,4461,4959,-184345,-58804,-14383,-18966,-16163,-8902,-3729,-4798,710346,183587,-8395,-9418,-4348,9454,2800,677,1637172,34517,9059,-2903,-3901,2890,820,-709,-133077,-30215,-17197,-18397,-15565,-5923,-3592,-4073,894691,926826,-1770249,242391,-149070,-64732,5988,17454,-26256,9548,6515,-15494,11815,447,-11664,18356,-6564,-8813,6529,-1980,-4412,5475,-1386,-3364,difficult
875267,106077,9183,25318,14845,9871,11132,3367,-626512,-96037,-6991,-16276,-4651,-6841,-6913,-2112,-850590,-66945,-2780,66,-9365,-7807,-9618,-1870,-854625,-99543,-1622,-17287,-11633,-6780,-9501,-2348,-871972,-52566,38410,1239,-13290,-7517,-9203,-2240,-224078,-4035,-17347,29092,-32598,46977,4211,1158,40032,16342,-17353,18526,-4714,-2268,-1657,-966,1027,-737,-2705,117,298,242,-478,108,easy
828701,171612,31600,17148,7991,12193,10766,7592,-758760,-161489,-29459,-9753,-6484,-9415,-9374,-6051,-558564,-138517,-26306,-14928,-7341,-10974,-9359,-6299,-551137,-126053,-29863,-10552,1026,3939,93,-2553,-713590,-119657,-29267,-16603,-4577,-7859,-9058,-6497,200196,7427,-162453,22972,12464,6396,3153,-3557,596,-5175,4376,-6051,-857,8367,-5603,-1559,14913,-11798,15,9452,-9151,-248,3746,-3944,difficult
49241,12655,7852,6571,7428,8565,3442,6241,74774,4905,-2521,-5616,-6486,-6951,-2757,-4588,5177,-1259,3762,-4440,-5534,-7060,-2351,-5481,26483,25982,-4590,-3531,-5975,-5989,-2306,-5641,2048099,396069,24280,1976,15975,-2319,389,-2100,-69597,21306,2021616,-6164,27241,370087,6283,-8352,28870,1176,909,5507,952,-441,21950,-109,1071,3670,406,45,2695,-893,-160,3541,easy
421814,173003,59208,20671,43854,40756,38176,13758,-338725,-150039,-42991,32678,-40611,-26386,-16038,-4753,-390367,-157322,-53612,-17303,-40761,-37123,-35826,-12924,-409287,-151040,-56497,-13964,-36835,-33387,-32338,-5789,-342002,-162115,-51341,-17841,-41388,-38527,-36137,-11417,-51642,-18920,67285,-7283,6282,-11075,-10621,-2885,5156,-49981,3339,-3877,-150,3926,-4553,-10737,3736,-5140,-19788,3488,-3799,-8171,7135,-5628,difficult
299733,29735,5748,3624,2661,2180,1612,1093,-289688,-6205,-1664,-2412,-1680,-514,8878,-55,-212167,-2200,-1363,1298,-331,-227,-205,198,-213362,12888,6026,4896,5056,5956,2210,8192,-257083,-3039,2452,8552,2508,4327,10154,3822,77521,-1195,-43721,4005,15088,-15927,301,7389,-3574,3710,3598,3656,1349,5387,-2548,287,6183,-1629,-9083,2415,7944,253,7994,-4370,easy
371877,105855,12899,9852,7222,9358,6691,4730,150527,418317,276798,338844,169694,98575,87646,22345,-92352,-79211,-8026,-3636,-4126,-6912,-5284,-3436,-366603,-97685,-6073,-3546,-5716,240,10646,-1557,-305466,-84886,-10269,-7112,-5685,-8001,-5092,-3109,-242879,-274251,61137,-497528,-18474,12799,-284824,1953,-4196,-342480,90,-3566,-173820,-1590,31,-105487,7152,-8241,-92930,15930,-15738,-25781,1879,-1552,difficult
460610,32744,23408,16948,14273,18635,11902,7553,-73993,-24408,-21386,-15119,-12331,-17993,-11390,-7244,-371752,-7221,-21715,-12095,-6989,-7245,-9228,-5962,869793,37806,9733,-197,-4488,-4815,-423,6624,-459010,-23019,-21736,-8843,-4796,-3554,9738,1768,-297759,1241545,-1328803,17187,45027,-60825,-329,31448,-31469,3024,11898,-8646,5342,2501,-308,10748,2430,1261,2162,8805,10161,1282,12586,-4856,easy
52125,21610,7104,6232,6094,3694,2004,2758,30111,47121,-5581,-4834,-869,-936,868,-57,97927,30041,-6319,-3897,-4080,840,91,-1622,-45900,-8179,-4151,-4318,-4228,5659,2632,2590,173725,-10367,2247,-1463,-4087,249,225,-1926,67816,-143827,219625,-17080,-38220,-2188,-738,2168,6398,937,-421,2855,-3211,-148,141,1776,4819,-5410,-777,2541,-2407,-1565,4212,-4516,difficult
60076,28801,5508,22283,2341,3301,1642,1755,-56656,-18215,7658,-18570,-131,-2742,-1196,-1426,36249,18061,68916,-11581,32430,5308,1766,94,12570,-17630,-122,-20882,-1123,-2353,-1235,-1526,22145,-14969,571,-21185,-1003,-2276,-1139,-1176,92905,-23679,9575,36276,-35691,2661,61258,-69038,693,6989,-9301,-303,32561,-33553,120,8050,-7661,77,2962,-3001,96,1520,-1620,350,easy
132462,41560,8490,6414,4944,5167,3243,3224,324969,-21930,-1995,20090,593,503,3986,-127,182268,-28318,-3635,1587,-187,9683,2450,2444,-122076,-38309,-7953,-4214,-3818,-2137,-1938,-1636,-93182,-25409,-7201,5955,-2822,-892,449,271,-142701,-304344,28894,-6388,-9991,12900,-1640,-4318,752,-18503,-5801,10169,-780,-3631,996,9180,-11820,1245,-1536,-4388,2387,2571,-4080,1907,difficult
166822,21706,7050,19005,3529,10237,12691,6097,-81945,814,-1897,-17423,-1819,-8315,-10481,-4616,-158538,-13593,4336,-11965,1744,-4743,-8243,-2068,-161336,-18783,-1487,-7488,-971,-2149,-6076,-3126,-162963,-3332,-1156,-15192,2689,-2529,-6540,829,-76593,-2798,-1627,-14407,-5190,15451,6233,-5823,331,5458,4477,-7704,3563,-2715,3660,3572,2594,-380,2238,2167,-464,2548,-1058,3955,easy
454474,21799,11985,10667,11344,8763,10151,3973,-381889,-4779,-4672,-8451,-8107,-4083,-8468,-91,-301266,-2471,-6797,314,-2137,4027,-3571,394,-426105,-3008,-10317,1388,-6922,-4469,-6543,1346,-432243,-7707,-3123,-8895,-3625,-5368,-7513,488,80623,-124839,-6138,2308,-537,-4699,-2125,-3520,7194,8765,1074,-10283,5970,-4785,3297,8110,-8496,-899,4897,-2972,-970,485,952,-858,difficult
76613,30815,16761,5048,10523,6539,7032,3579,201061,14788,-14050,-3149,-4992,-1897,-4288,-2017,-67657,-11643,-16569,-590,-6250,-1980,199,2342,-72180,-14026,-10527,-2227,-6751,-101,-520,-881,200984,-24376,-15615,120,-8903,-4694,-5753,-2575,-268718,-4523,273164,-26431,-2383,-10350,-2519,6042,-5088,2559,-1637,2347,-1258,-501,-2152,-83,1879,-4593,4487,-719,-5233,4359,-3223,-1694,easy
218125,153388,8465,4744,4438,8466,2755,3018,-162477,-146259,-5659,665,-1233,-7383,-2129,-1626,-128200,-115607,-1382,1177,9861,-3680,433,-1084,-208796,-131824,21549,65423,-1896,-4437,2797,-829,-213947,-148606,-7294,-1965,-3440,-7893,-2115,-2576,34277,-80596,-5151,30652,-16217,-16782,4277,22931,-28843,512,64246,-67388,11094,-11757,-1544,3703,-757,-3456,2562,2364,-4912,542,255,-1747,difficult
668531,106293,22665,12834,8517,16004,7706,10545,-306969,-93937,-17248,-9716,-3497,-11568,-4568,-7489,-7026,7401,-3605,-2846,-2256,-7913,-4349,-8473,-654102,-93390,-21271,-10527,-5341,-11837,-5456,-8857,-494327,-4125,57951,20406,6937,-6436,-2895,-815,299943,-647076,159775,101338,-100791,89265,13643,-17666,79222,6870,-7681,30933,1241,-3085,12278,3655,-3924,5401,219,-1107,2561,-984,-384,8042,easy
169884,22025,2402,2685,2242,2026,2521,1634,561688,53328,3216,489,7373,12665,3626,3644,-157293,-4323,1800,2150,1132,3397,5663,3391,-119264,-14333,1264,-590,1117,-1278,-1228,-348,-90608,2514,1214,-1783,-1024,-664,-1505,-124,-718981,38029,28656,-57651,-10010,16847,-1416,-536,-50,1661,-2740,-1193,-6241,-15,-2141,-9268,-4675,614,2037,-6891,-277,-253,-3739,224,difficult
136993,45437,12340,8391,8237,4570,7679,4263,39352,16103,-8876,-863,-2439,-2058,-4587,-837,37333,32228,1779,10070,5372,8043,-5174,-1915,-98103,776,-3169,24172,-4201,3515,-5140,-3195,-66569,-11750,-4423,-6776,-3288,-2045,-6557,-3745,-2019,-135436,31534,16125,-31452,-12526,10655,-4948,-1254,10933,14102,-30948,7811,-9573,913,10101,-4528,-5560,-587,34,-1417,-1078,-1280,-550,easy
783597,129675,61973,55207,51094,21295,23408,10979,-347032,249705,147808,75798,-15755,47307,21146,11487,974089,-60323,61486,-34309,-27737,14290,-891,2717,1391541,205174,-35530,-39962,-8122,12571,21053,5323,-643902,-102563,-42684,-50628,-46666,-15372,-17849,-8433,1321121,417452,-2035443,-310028,265497,-307737,-86322,-97016,-7154,-110107,-5653,-10666,-11982,19615,-38544,-33017,-1719,-27943,-22037,21944,-38902,-8770,2606,-13756,difficult
107314,89479,14990,2398,5678,3138,1450,1414,-69049,-68841,-10087,-112,-867,-1011,614,1243,937814,55159,15315,4951,3963,8512,8563,7531,-3286,-73283,-10111,2175,-2459,5454,4621,2889,-52233,-74521,-6876,-1049,-4877,-40,-286,-726,1006863,-941100,-48947,124000,-128442,-1238,25402,-25426,3235,5063,-2776,-3224,4830,-6422,-2418,9523,-3058,-5494,7949,-3942,-4907,6288,-4642,-3615,easy
411852,88018,11747,15616,5403,5310,4979,2274,-380315,-69839,263,-11797,-2356,-1539,-3422,-1092,-343486,-80315,-7848,-12314,-3800,-1930,-4014,-1634,-297580,-64043,-11389,-13319,-3177,-3791,-4099,-1500,-323952,-56499,-10470,-14018,-4280,-4171,-4142,-1569,36829,45906,-26372,-10476,16272,7544,-8111,-3541,919,-517,-1005,-699,-1444,623,-1103,-391,-1861,-380,-592,-85,-43,-542,134,-69,difficult
63795,10282,6440,6025,13658,7091,4375,4183,-45558,-3188,-5363,-4092,-6010,-3550,-673,-2609,-56320,-2626,5031,1160,-4404,12654,2957,4211,-52541,15972,1905,23105,-8690,12726,8158,13281,-57482,9196,-4583,9237,-5506,8260,6107,2344,-10762,3779,-4941,562,18598,-6776,10394,-3126,-6488,5252,21945,-13868,1606,-4286,3184,16204,72,-4466,3630,5201,-2051,6820,9070,-10937,easy
52774,35069,6522,3238,2997,1856,2478,1273,50027,27350,-3155,-2057,-2085,474,-1518,-554,-16522,-18555,-5979,-2454,-2588,-894,-2128,-768,-10900,-25113,-4773,-2027,-2041,-71,-1577,-38,-5507,-19834,-2788,3795,-898,1370,-1687,76,-66549,5622,5393,-45905,-6558,5279,-2824,1206,1985,-397,427,5822,-503,547,1143,-1368,823,1441,-610,551,-110,-214,730,114,difficult
256866,197756,31205,23995,37935,20750,4933,7252,451484,-85119,-10365,4209,3246,8282,23031,9691,-176780,-167421,-28613,-22528,-35885,-19354,-3397,-6704,-220016,-188127,-30202,-22815,-37053,-20149,-4151,-6952,-185017,-185679,-27365,-14166,-37162,-19397,-3193,-5969,-628264,-43236,34999,-82302,-20706,2448,-18248,-1589,2837,-26737,-287,8649,-39131,-1168,-109,-27636,-795,752,-26428,-754,958,-16395,-248,983,easy
193657,30570,7111,6169,3660,5718,1490,841,-147676,-22052,10681,-1696,-1382,-1741,-331,761,-166369,183935,6009,11483,26522,4053,4151,1460,-140272,217879,60252,72281,-209,9,3984,1875,-172674,-5544,-6521,13197,-942,-2731,-687,268,-18693,26097,-32402,205987,33944,-223423,-4672,54243,-66773,13179,60798,-59084,27904,-26731,-733,5794,-4044,-2740,4482,-167,-4671,699,415,-1607,difficult
602222,36017,8965,12458,7545,4645,7905,3170,-441743,-13890,1909,-8230,-3426,-2871,-5929,-1985,-597695,-520,-3615,-11256,-3384,2623,-2137,-226,-435607,13875,-6176,-9149,-5122,-2845,-7008,-1782,-466109,16703,-6481,-10358,-6488,-3396,-6686,-2321,-155952,162088,-30502,13370,14395,2828,-5524,-2561,-305,-3026,2107,-1209,42,-1738,-1366,5494,-5468,-551,3792,-4871,322,1759,-1556,-539,easy
768279,179228,15536,29164,13994,17222,14796,8773,-604829,-157801,-10198,-24645,-4293,-14334,-12573,-4993,-748524,-171583,-500,-19672,4082,45782,49375,49682,-735226,-148576,-5081,65109,-7237,-10734,-6231,476,-276169,-126735,45814,-21372,281,-9386,10173,19968,-143695,13298,459057,-13782,23007,21841,9698,-4581,50895,4973,84781,-86481,8375,-11319,7518,60116,-56516,1348,61948,-55606,16404,54675,-49206,19492,difficult
