delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
517386,47780,19985,26015,26204,7945,5718,1984,2921081,412482,4365,-3120,2467,21148,11041,2717,1973708,20603,-8585,-10486,-20584,-335,-3203,-787,206982,9038,-3596,7430,-14722,-1713,-1631,432,-296170,599,-12858,-18562,-13279,-4688,-4568,-1197,-947373,-1766726,-503152,-391879,-11565,-8439,-12950,4989,-9262,-7366,17916,-25992,-23051,5862,1443,-21483,-1378,-2975,-14244,1572,-2937,-3504,1219,-1629,easy
1304580,129563,23493,20074,18861,21625,9936,4292,-915854,108196,-10359,-1972,177,-23,-1360,-1539,-1067128,-49419,-12234,-11102,-14224,-18466,-8526,-3526,-483508,-92624,-17983,-5094,-7276,-17616,-7694,-1747,-1119215,-105642,-16641,-11276,-6815,-19477,-8296,-3516,-151274,583620,-635707,-157615,-43205,-13018,-1875,-5749,1342,-9130,6008,-6182,-14401,6948,461,-18443,850,-1861,-7166,832,-602,-1987,1779,-1769,difficult
320672,74816,10027,8485,8881,9738,5637,3918,-277217,-73238,-5795,-6217,-6958,-6838,-4662,-3022,-304558,-61374,-980,-5784,-4894,-3975,-3726,-2803,-289260,-49883,19723,-6792,2357,5390,-1654,-155,-112264,-32393,-3739,-8252,-6803,-6531,-4723,-3166,-27341,15298,176996,11864,11491,17490,4815,20703,-23462,433,-1008,-1460,2064,7251,-9160,2863,9365,-11921,936,2072,-3069,219,2648,-3011,easy
90360,29002,7342,5940,2694,2816,3245,1268,-12995,2615,-5791,-2632,-310,-185,-1684,-321,54891,10216,-1033,13870,446,11,-754,-208,-82860,-25817,-4032,-1932,2735,51,-2601,-610,-55990,3700,-2860,-4380,-3,-501,-1393,-687,67886,-137751,26870,7601,-36033,29517,4758,-2999,1172,16502,-15802,-2448,756,2289,-2738,196,40,-552,930,-1847,1208,113,-402,-77,difficult
59063,26434,24064,7906,15311,15972,4718,4250,-7670,-16771,-22760,-7099,-14787,-14715,-4053,-4045,-41840,-13866,-10928,14929,6740,-1435,-62,2855,-43434,-14257,-12009,15125,-10257,-7541,-2097,-956,161863,1707,-4644,10989,4918,-4981,70,1106,-34170,-1594,205297,2905,-391,15964,11832,-1081,7365,22028,196,-4136,21527,-16997,15175,13280,-6106,2560,3991,-2035,2167,6900,-3811,2062,easy
777068,233751,12993,18774,16920,26972,19757,11139,-650666,-204058,-8048,-16363,-15300,-23910,-17460,-8092,-757090,-229444,-11043,-13165,-16375,-22553,-15928,-7184,-773269,-227867,-9626,-12327,-6668,-15916,4322,-2539,-769732,-228369,-5386,-3066,-6026,2435,-12628,-1559,-106424,-16179,3537,-25386,1577,-502,-2995,1417,4240,3198,838,9261,-1075,9707,642,1357,6637,18351,1532,20250,-16950,908,4645,980,difficult
1161760,88436,42008,15737,21155,18808,9606,5679,-1068440,-75142,-40703,-14193,-20540,-18429,-9073,-5276,-1113628,-38151,-13008,2856,-14262,-14138,-7352,-3102,-1092535,-23434,-26352,21396,14884,-9394,-5867,-2226,-278612,3919,-12306,7985,3308,-3567,-4413,-1188,-45188,21093,813923,36991,14717,27353,27695,-13344,14046,17049,18540,-13411,6278,29146,-11576,4291,4744,5827,1721,1485,1454,2174,876,1038,easy
29993,19595,3079,13540,6673,5084,5736,5621,23954,-9112,1552,2629,-4850,-969,-2603,-4170,-18236,-7459,9486,-2642,-3678,9699,5854,348,44826,42974,3534,5735,613,22160,1420,2485,20062,-6119,1678,-9883,-2852,-2477,-4839,-997,-42190,63062,-24764,1653,50433,-49093,7934,-5952,-1856,-5271,8377,-15618,1172,4291,-3465,10668,12461,-24637,8457,-4434,-6259,4518,2137,-3482,difficult
453658,67105,17925,20233,9490,13891,5826,3864,-245416,-36071,-17346,-16250,-8629,-13459,-5423,-3607,-363891,-15256,2481,-11239,-5486,-5733,-2469,-915,1012493,274166,32416,2698,22321,7057,-130,4881,-247751,-36566,3648,-7221,-4979,2694,-2022,1020,-118475,1376384,-1260244,20815,289422,-310732,19827,29935,-28768,5011,13937,-9919,3143,27807,-27300,7726,12790,-4363,2954,2339,-1892,2692,5796,-3861,easy
20251,21552,5455,11663,8107,10034,7509,5843,-2927,-2105,9650,6633,60218,-2972,-1866,-1910,-16807,-12837,-449,-10728,-6302,-7719,-6219,-5012,-2721,6954,10634,14346,9300,6159,-3834,-827,1685950,126439,13771,23952,-1403,788,-1987,-1310,-13880,14086,1688671,-10732,19791,119485,-10099,11083,3137,-17361,25074,9606,-66520,15602,-10703,-4747,13878,-5371,-4353,2385,1847,-3102,4185,-483,difficult
369930,100929,18699,10268,3331,8074,3909,2569,251115,-41354,29246,19659,3267,3022,-2270,57,-311181,-76796,-2609,-3757,5372,-3062,-2021,-1741,-269479,-65529,-15462,2265,-509,-3324,-2418,-2085,24498,-47486,-10966,-8465,19371,2705,-266,3406,-562296,41702,293977,-35442,11267,18043,-31855,-12853,4496,-23416,6022,-10730,2105,-5881,19880,-6084,-262,6029,249,-397,2152,-1798,-344,5491,easy
577205,29999,7775,15742,10707,5808,3752,1818,987032,-2574,-4287,-10236,-4369,-1316,-2131,-703,-203731,-12531,177,-7625,-3022,-2591,-3114,-1213,-66002,155774,8005,27740,14537,1449,5533,1132,730397,63970,46182,18876,9186,15511,2014,3886,-1190763,137729,796399,-9957,168305,-91804,4464,7828,38177,2611,35365,-8864,1347,17559,-5351,-1275,4040,14062,-983,8647,-3519,-510,2345,2754,difficult
457844,105885,37965,11053,18803,34243,6443,8167,202469,-50762,-33746,-354,-16279,-31174,-5487,-7067,63485,-53401,-9058,10733,-11074,-28858,-2462,-4812,22576,49437,-13615,3120,-9528,-27586,-4711,-7227,-445140,-98736,-33337,8915,-2364,-22706,6661,-3285,-138984,-40909,-467716,-2639,102838,-148173,24688,-4557,-19722,11087,-7613,5795,5205,1546,7164,2316,1272,4880,3025,-2249,11372,2255,-2415,3942,easy
1274760,252868,58293,77970,32452,8646,3136,2986,-1124306,-123116,17465,-57998,-27917,-752,-919,330,-832740,-242492,-53832,-75652,-30936,-6985,-2660,-2409,-1193890,-221094,-23696,-63550,-23917,171,-152,633,-1072263,-241188,-57331,-76805,-31695,-6809,-2060,-1509,291566,-361150,121627,-119376,21398,-20094,-71297,30136,-33635,-17654,12102,-13255,-3019,7019,-7778,-6233,7156,-6980,-1741,2508,-1908,-2739,3042,-2142,difficult
239423,60508,19074,11350,10836,7334,1897,1392,-149446,-2421,-12179,-5909,-9680,-3289,-1426,-610,-229937,-57115,-18212,-10747,-9744,-5762,-923,-526,24495,-32489,3090,-2043,-4719,-5289,-1267,-11,-219872,-47688,-10320,-7980,-7997,-3756,-1213,-772,-80491,254432,-244367,-54694,24626,-15199,-6033,21302,-13410,-4838,8704,-5937,-64,5025,-3278,-2473,473,1533,503,-344,54,84,515,-761,easy
323692,37420,10698,11183,5987,5298,2818,1586,-291727,26653,5139,-2180,14467,11240,5260,3932,-305703,-22485,819,4356,4886,12746,4933,8477,-304204,-11591,-7540,9075,5015,9814,2579,2468,-203571,-12598,4459,-3036,-2513,-663,-1463,309,-13976,1499,100633,-49138,10894,-1007,-4320,-8359,11999,6536,4719,-12111,-9581,129,-7528,1506,-2932,-10477,-327,-2354,-4042,4545,-6009,-2159,difficult
316851,48047,11438,14788,22571,3442,1413,891,1203181,-9505,-1841,-9800,-17524,525,452,414,-147578,-46207,-8661,-9090,-20346,-803,43,-118,528279,34682,-73,-7112,-14178,8654,383,1251,246483,121714,5418,-5189,-14960,11544,660,1384,-1350759,675857,-281796,-36702,80889,87032,-6820,8588,5491,710,1978,1923,-2822,6168,-782,-1328,9457,2890,-409,340,277,-532,1369,133,easy
297995,35007,8224,16145,8700,4648,3107,4317,-255789,-27058,801,-12971,-7522,-2683,-412,-2881,-134176,-26319,-3516,-12893,-5153,3083,661,-2962,712632,125467,27884,28172,4121,6836,-293,1414,-22339,-2380,-5378,-12402,-3805,-417,-2389,-3159,121613,846808,-734971,739,151786,-127847,-4317,31400,-33262,78,41065,-40574,2369,9274,-7926,5766,3753,-7253,1073,-954,-2096,-81,4376,-4573,difficult
168240,89132,9543,24999,17684,6215,3012,4184,-120207,-56543,-8965,-24426,-16676,-5622,-2775,-4036,-161209,-64617,-5415,-23163,-12279,62,-1406,-3594,-108430,-26461,15516,-14372,-9555,-4152,-2130,-2773,862843,101621,8960,11199,41769,14579,10014,3361,-41002,52779,971273,-8074,38156,128082,3550,20931,-6556,1263,8791,25571,4397,2724,51324,5684,-4214,18731,1369,-724,12144,442,821,6134,easy
263733,27090,12183,4919,8620,19907,16506,10185,42546,39250,117,120,-2877,-15625,-13606,-5730,-247551,-7327,-8380,4148,110,-6095,-6047,11172,-161591,-17054,-9582,-3003,-6559,-16687,-13214,-8805,-226823,-14025,-6865,1825,-6014,-17545,-11873,-6855,-290097,85960,-65232,-46577,-9727,3029,-8497,-1202,2717,4028,-7151,4828,2987,-6669,545,9530,-10592,-858,7559,-7167,1341,16902,-19977,1950,difficult
1568685,55214,9428,15193,14969,11396,2345,2286,1006591,119966,190,-7358,-6098,-5726,2225,-275,-1351369,-47459,-8477,-13520,-12140,-10300,-2031,-2229,-1518097,-25716,-5270,-13226,-13965,-9713,-1041,-1689,-1403701,23051,5332,-9732,-9572,-3700,897,-134,-2357960,-166728,114396,-167425,21743,48767,-8667,3207,10602,-6162,294,3494,-6042,-1825,4393,-4574,587,6013,-4256,990,1938,-1954,540,1555,easy
271452,32191,19313,14835,10203,9252,7595,5617,-266497,-26990,-18036,-13950,-7801,-5094,-5272,-3635,-177584,-21354,-13698,-12703,-8855,-6479,-5939,-4159,-263848,-19076,-16635,-13475,-6453,-5360,-5033,-3634,-245385,-23818,-10570,1089,-983,139,-3878,-1126,88913,-86264,18463,5636,2278,-4742,4338,-2937,6065,1247,-772,14564,-1054,2402,5470,-1385,1119,5499,-667,906,1155,-524,525,2508,difficult
30745,20936,4120,16730,13930,3902,2759,3666,78186,-18572,-2975,-15122,-13581,-2992,-2439,-3547,-4760,-11440,-231,-14421,-10269,-116,-2137,-3203,-16806,142,15485,-1154,-13047,6674,-381,-2433,11133,-12566,-930,-14911,-12870,-2943,-1566,-2351,-82946,-12046,27939,7132,11582,-12708,2744,15716,-16415,701,13267,-13757,3312,-2778,177,2876,6790,-9617,302,1756,-1185,344,770,82,easy
612113,248451,25947,19250,9485,16157,9918,4054,-530832,-215018,-22999,-17252,-8274,-13830,-8863,-3267,-577725,-181372,-23959,-4381,2944,-1903,-5017,7339,-594627,-236049,-24612,-18146,-7375,-10576,-8495,-2162,18246,-202736,-2968,4594,-1619,-9970,-7368,2801,-46893,-16902,612873,33646,-54677,33313,-960,-653,21644,12871,-13765,22740,11218,-10319,5756,11927,-8673,606,3846,-3478,1127,10606,-9501,4963,difficult
