delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
464067,72134,19242,3897,4576,6224,2292,1525,108590,31912,6012,6931,4402,2147,1207,687,28768,55705,10294,2193,4212,475,146,245,1599319,58225,37337,-3027,-350,17649,4850,3090,-7353,43600,4436,-4993,-1922,-377,399,36,60954,4045,-1793,-5889,-912,1127,-63,612,95695,39534,15877,-3454,-157,1513,95,209,difficult
444585,172658,13657,12572,10343,5304,2699,2713,473798,23283,9399,5795,5422,4971,3417,1083,-232558,41602,9653,8786,-2894,-2454,-1288,2597,626645,478922,23849,8158,23973,9246,4745,4602,-349158,27005,-7714,-4480,-3521,-4313,-3318,-756,-334772,11733,-3439,1469,-1803,-1890,-2283,1272,143777,187612,-1061,19951,8850,1077,-1448,435,easy
318930,76949,7422,5671,10949,9093,6083,3830,282117,143622,11752,5276,5960,8071,4718,4579,242946,-34438,-5304,3913,8606,-1784,1574,-2148,-106036,-89685,404,-2592,-2428,-6133,-3134,-1269,331347,32693,-6952,-4106,6619,21222,11474,148,-277897,-131321,-5645,9147,16832,-1874,782,2924,-6295,-110615,-4155,-4389,-4686,-6320,-3873,-3400,difficult
447895,56983,20531,14614,4577,3821,1632,2460,359844,39526,8065,10359,7593,7095,3298,2521,-182537,-20317,-3686,-336,-6494,-3736,-1808,-1187,-167597,7538,4575,13949,-4586,-1353,-1712,-1381,562744,127524,31276,14216,5772,-1720,375,5626,10612,57,36402,-1617,-3184,-3651,-2277,-1204,217032,-27518,-6238,-4937,-6587,-5911,-2906,-2161,easy
401749,93778,23648,9887,11111,13439,10341,7927,570523,109732,21336,46028,19058,17288,6189,19277,196279,168113,47,-38760,-10361,14822,14025,-2872,-423437,-51317,-15723,-43509,-14225,-11283,-4115,-13072,-104699,-22626,11570,-30772,894,-10019,-1781,-14620,-124192,-93431,-3374,-42336,-17621,-6684,9825,-13938,-387823,-80509,19041,-25329,1578,-6083,2806,-12246,difficult
227211,71729,11702,8122,11708,7600,3801,1639,129364,11246,2710,2383,3643,1799,1241,910,134684,155885,650,1489,4430,902,-304,-226,-77004,43285,220,1925,-409,-542,-706,-403,-96457,12207,16209,-859,-577,744,-866,-358,215914,52857,6690,10889,18898,9949,6930,1079,312099,38179,21191,15250,17982,17951,7748,3554,easy
799831,74485,24014,5186,5277,2821,2458,1360,304991,236456,49720,19631,49649,26221,18264,7553,2971586,-201092,-20742,-12422,-41823,-23800,-17116,-7084,-131272,-204600,-44928,-18756,-45942,-25033,-17935,-7340,-193586,-218171,-49431,-17644,-48614,-25224,-18053,-7320,-31332,4987,12058,-6343,-41250,-19699,-9372,-3257,-141198,-190979,-25485,-17059,-44231,-23245,-16552,-5963,difficult
439846,45883,9353,10056,6437,8781,4598,2863,32186,11624,5366,1520,2980,1531,1145,916,-1127,1223,-1391,4258,-1270,2887,303,-445,1152358,32900,20009,13987,1919,12818,4411,2367,249902,75032,915,1048,426,1201,-282,-346,50060,33963,3448,9440,4703,7921,2703,4000,587106,28176,-3047,13947,11505,11421,10131,4161,easy
357373,49070,3817,5472,4301,2349,1288,2847,633735,161643,30323,39133,23637,20147,20958,11853,1066947,-97691,-27520,-25028,-17109,-15868,-17739,-1104,-618401,-147610,-26719,-37259,-20889,-18337,-20210,-11281,-613517,-39588,-27674,-34394,-14320,-18746,-20459,-10751,-594876,-127975,-22005,-34839,-22241,-18316,-19697,-11289,-621963,-149999,-28612,-36785,-22123,-17721,-20244,-10603,difficult
950013,148296,12394,15691,13094,8321,6176,3157,97551,52203,9351,4294,4213,3158,1724,1571,2091522,100430,3309,6086,4765,7809,8507,1620,-4035,-36455,-6185,-1340,99,573,64,627,-19869,-6749,8404,270,-1932,-2214,-445,212,238872,127713,-1219,12068,6232,8208,5884,2766,1955819,295525,10904,39900,35241,11441,8251,2707,easy
604905,119955,23892,24264,11628,17563,7382,7717,790579,178922,28086,19701,36997,16169,5474,2159,-643699,-23648,16872,-7351,-30174,-12694,-2383,261,380685,-142624,-17589,-16380,-34532,-13945,-3303,-1461,-693061,-114114,-18071,-14974,-33072,-3606,1013,8807,-385629,-129103,-13139,-7369,-23607,-812,-3111,1504,413333,114653,10957,68891,-5459,38028,17325,18679,difficult
278350,68941,10797,5648,4135,5122,2287,2354,160693,16521,11138,5362,5142,3301,1157,1213,-153177,-13673,-9767,-5169,-3915,-2315,1205,-512,-158252,-14168,-9012,159,-3431,902,1464,-246,287984,43684,-6123,2495,2979,-1391,1935,2216,694035,229443,27785,6797,2228,14459,1832,5293,-82304,16816,-4590,-2852,-2895,-2548,-784,-1048,easy
644078,71638,24399,26467,20198,9209,10649,5453,1124712,231351,55481,46145,43688,28645,11753,10044,-1060815,-226613,-53429,-42144,-42248,-27837,-11063,-9146,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,-874705,-200622,-38653,-30340,-37983,-24744,-8935,-7213,-950330,-167693,-46131,-39222,-27876,-15087,23230,4903,difficult
348234,68700,27825,7818,11425,10178,7349,3732,58808,32862,10063,3632,3036,3712,1728,1122,204017,42463,41184,1743,11002,3517,1270,1352,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,497460,41179,-4225,315,1955,18903,9699,4809,489658,10333,-5262,1790,2385,-1485,91,509,easy
188354,72435,7841,12883,2976,3675,2038,1306,168347,71799,6605,10127,7352,4871,1058,2020,-4469,-63891,-1689,-8686,-6452,-4373,-731,-1810,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,-128052,-55705,-4646,-6541,-6021,-1535,1594,374,114502,45651,6096,14610,-1538,1496,1640,-710,difficult
314543,41800,6000,6035,5312,3503,1980,1666,496651,103965,27629,7966,6769,5376,2714,1751,-288984,-81498,-16134,-4132,3910,-3154,-2000,279,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,-476365,-90182,-26672,-7038,-3676,-2413,-2348,-1187,802826,25666,-16814,12228,2593,3435,636,2131,easy
199337,44110,9658,7476,7634,3516,1426,1100,615394,196163,20381,24708,19942,15356,4520,1941,-492830,-131863,-3440,-21025,-7915,-13702,-3039,-1320,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,-8961,-82179,-4863,-579,-5947,-8544,-1895,208,-471699,-184734,-15302,-24237,-18152,-13544,-3875,-1209,difficult
176822,49107,22889,6947,4623,4255,2893,1830,701787,212078,25657,19990,13817,10827,6453,4796,-675207,-204166,-20803,-17781,-12074,-7022,-5498,-3959,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,-300841,-129359,63605,-14583,-3955,-4560,2870,-391,-637774,-193589,-23869,-16229,-11392,-10080,-5656,-4137,easy
100366,32514,8036,2317,3305,4524,8500,4768,1506708,174393,105744,40690,28567,16013,8650,2328,-1430019,-168730,-105568,-39887,-28273,-15193,-8250,-1889,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,-1483147,-105323,-96760,-39108,-24330,-11889,-4548,-1356,-1389508,-105438,-93201,-39077,-25053,-4509,14085,11554,difficult
58246,30039,7651,2158,3466,4300,2748,2284,561043,162382,29132,17553,8371,8224,4677,2749,-495075,-147015,-26278,-16197,-4247,-3291,-2345,307,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,-528923,-158997,-27780,-16148,-7185,-7497,-4317,-2289,-508417,-93515,-14764,-16402,-2938,-4137,-3532,-1382,easy
588891,82027,10747,9365,13357,10144,7966,4334,191237,38793,5896,6590,6164,3806,2386,2877,983657,183357,7572,16318,24736,13448,10713,6463,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,1391050,-8250,1376,-907,326,791,-693,-1107,-113271,-5980,666,394,-4002,-1332,1676,-1367,difficult
412387,106338,18650,11589,13591,4773,2288,1330,799141,105000,38473,32522,11235,5181,4589,883,-275647,217869,2516,3352,33322,9480,1075,1553,-664835,-41208,-23885,-27857,-5030,-2938,-3397,731,-618643,4832,-20653,-24376,-8139,-4068,-2557,-229,-637456,-82207,-34241,-30194,-3440,-2986,-2630,103,262810,-92596,-22852,-25592,-4932,-1530,-3996,79,easy
130473,37644,11407,3892,5898,12583,17990,7348,141125,52696,7889,8033,8201,5683,3023,2464,-8587,-12031,-4868,-6368,-5924,-3881,-1808,-1956,-60733,-44680,-3739,-6414,-4804,2288,8951,4093,82965,15521,17270,-1045,7152,32925,49132,16478,-102690,-29142,-2482,-4738,-5180,3306,12598,3338,35785,-4930,11411,-2140,-2761,-140,5961,2468,difficult
461393,44619,7636,7750,5139,4550,3673,1357,777291,145780,25792,19138,9092,5729,7727,4274,189211,-8272,2869,-399,-1361,2866,212,-1280,-298712,-136583,-23713,-15877,-8485,-4420,-7418,-3755,-65716,-124616,-24243,-16010,-3257,-3979,-4868,-3140,-665202,-96218,-21672,-5856,2252,4868,-891,-2353,-739072,-140117,-24019,-18800,-8914,-5228,-7303,-4055,easy
219025,195346,41245,16674,21804,21373,21549,12108,73414,41902,9205,10583,5369,8026,4748,4895,-35351,-14205,-6185,-8488,1940,-5600,-1424,-3993,584921,134224,10550,7269,12833,38598,46174,15542,-61839,-33017,-3553,-5658,11603,20854,19169,9496,124634,643538,165661,35083,57842,10015,19088,15969,115689,36682,-6272,2251,-2041,2869,1000,-950,difficult
86038,34585,5561,3703,3381,3757,2471,1724,391152,134843,24048,29439,16673,8052,5503,5142,-182550,-106595,-18136,-28248,-13213,-5121,-4352,-4064,-342170,-111716,-21275,-24818,-13467,-3253,-4352,-4430,-295087,-122337,-20126,-24320,-11787,-6632,-3392,-4674,-348778,-108809,-12812,-25417,-13700,-451,1571,-51,-356984,-51833,-20087,-25878,-14292,-6020,-4633,-3869,easy
496333,25936,14399,7473,5827,7775,5238,3760,1032363,76953,34312,20117,8349,16011,6999,4734,-974987,-21666,-10007,-12369,272,-10470,426,-1709,-878534,-66927,-32099,-17826,-1063,-13102,-4093,-2245,-1022330,-72708,-32424,-11642,-4383,-8892,-3069,-2266,-357885,-51772,-23880,-17858,-4190,-10654,-3851,-2601,553585,-42011,-1155,-3526,-3246,1940,1784,3953,difficult
68149,24680,7566,4689,2790,4232,2442,1168,77998,27303,10556,3431,3471,4507,1404,1546,9902,9652,-7068,110,-1282,1691,-439,-409,31775,11945,-3737,6518,951,-786,515,780,-27798,-21645,-2286,1444,-900,-1415,2503,-1115,5357,-9003,6403,-1216,278,-2405,1112,-552,-68483,-4062,-8264,-564,-2453,1542,1500,-593,easy
258469,65116,23071,20482,10390,6990,7355,7602,1296140,49404,10795,19590,11829,7177,3143,3393,-1114363,100001,34905,37756,25092,3654,4053,8993,-1105038,-20926,7370,-17382,-9096,-6098,-2791,-2972,-1222612,-14068,-2585,-5727,-6819,-4579,-2160,-1035,-1237619,-36435,-8928,-19086,-10706,-6283,-1839,-2507,-508725,49986,30619,8899,-5665,12373,23797,18564,difficult
100238,24890,10078,3743,2137,4359,2297,1742,274734,65747,31312,9717,9652,13138,13587,7889,-151137,-56604,-29227,-7539,-8099,-8721,-11646,-5641,-216409,-60395,-29252,-3568,-8297,-3502,-10413,-5177,-244233,-46844,-26448,-8339,-8757,-12165,-12776,-7449,-56732,-19668,-19767,-3256,-5250,-9823,-9770,-5840,-203971,-20773,-1478,-7169,-7171,-9683,-11845,-6629,easy
745360,111246,35030,20569,10670,14634,12371,10492,519790,195549,14575,37017,25260,18584,21039,7802,1136763,-55906,21872,16295,-18529,3821,-11782,2228,160792,81497,59180,-21672,-11190,4942,3850,11731,-415754,-118891,6263,-29192,-8533,-8099,-6233,-1698,45572,-166199,-5199,-26410,-19534,-11036,-11194,3217,200477,-162014,20159,-21259,-15163,-9377,-17979,-2030,difficult
793513,196058,29976,19812,11244,7872,5408,3136,101798,15783,8671,2405,4619,3944,2388,1252,687054,161140,47737,19033,3890,5120,1399,1715,887986,64772,17,713,-2678,-3066,-1634,-1015,842981,86933,21166,10521,3060,1331,-411,377,1097498,555017,41190,57518,28974,15496,16205,7914,-56942,33511,-3584,-752,-123,761,-461,428,easy
741654,230713,16691,27708,16711,17552,4936,4010,929855,70598,43980,6886,11026,10682,3065,3545,-806305,7033,-41562,-1373,-6594,-4357,-779,-1568,263103,177189,-34144,19512,2695,7004,1678,1292,263103,177189,-34144,19512,2695,7004,1678,1292,48774,4486,-40279,4613,644,-6243,-1712,-1840,-709678,434680,13686,61844,28983,30940,8491,3149,difficult
