delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
264319,47308,73561,17407,9738,6890,9621,6707,1244585,232085,6310,16911,8425,7319,7368,3219,-1235724,-226587,-22,-15213,-3371,-3200,-6508,-837,-1230074,-223312,-5006,-14413,-4844,708,-4083,-908,-1048471,-201790,-5201,-15492,-3779,-5045,-6011,-2497,-422674,-56978,344942,56910,24829,11210,33600,23336,-964386,-215218,1542,-9314,-6268,-5819,-5731,-1654,difficult
287145,21716,8431,5460,3831,10394,4805,4253,325855,71998,23300,9278,16373,20297,10916,5686,-316040,-65391,-15816,-2145,-14121,8614,2845,3179,353994,-21563,-6414,-4148,-12759,-14382,-9048,-4618,-306447,-68946,-19746,-6639,-15127,-15263,-9480,-3099,-310927,-58612,-17324,-1532,-13568,-14277,-7679,222,385872,-36898,-15046,-4625,-7137,-14208,-7193,-2849,easy
130964,18362,5098,4251,5687,2838,2151,1112,55314,22971,1923,5312,9571,5614,2296,1320,358028,3349,-1562,-2437,-7777,-3976,-1666,-1111,-50483,-18101,1344,-675,4070,-406,-411,836,-52942,-19532,10247,2100,-6209,-1006,4519,945,169744,26250,5313,-846,-6217,-3495,-1498,-1016,-46096,-15013,532,-3445,-3288,-4996,-1670,-696,difficult
626218,60301,22866,9168,12188,9657,6737,4987,41847,19455,4113,5289,7532,4255,3951,1885,-37311,-9590,206,10954,-4959,5428,3591,2230,108141,58656,11983,-969,-4606,-1722,-882,474,-25994,-4853,-2007,-826,3376,5557,4979,2990,2911099,173214,83931,12295,34473,18647,9464,10403,-34078,-13199,-348,-2059,-5006,-901,-3221,-589,easy
353874,36714,22425,19816,9296,15810,5501,2755,593469,143829,32073,15540,21872,15499,13265,13119,1061951,-11574,49698,54690,-551,39924,5508,-7919,-526889,-120096,-30089,-3409,-11359,-6958,-11821,-10465,-590996,-137664,-31325,-14470,-20394,-12110,-11732,-12369,-576646,-139578,-10721,-2846,-10922,-5664,-7731,-8578,-565394,-126665,-25801,-12585,-19653,-13639,-13042,-12488,difficult
831254,99009,32262,31668,23988,20171,7354,5121,103811,22141,6006,2978,3660,5827,2670,3360,1979951,152881,33800,53750,26991,8569,1715,1557,-95873,-19112,-5060,288,-787,-4088,-1087,-1954,-96598,-19757,-1054,6296,126,11491,6560,2023,240381,60550,12740,11499,343,-555,-1144,-2175,1609356,209776,90852,71619,74968,56304,17376,9353,easy
54780,13308,4004,3506,4508,3671,1451,1221,564348,36435,8921,8744,2685,2940,2173,1332,-559904,-32604,-2093,-5071,1137,2059,1424,1122,-478286,-26772,-5820,-7392,-1360,-2536,-1933,-1223,-560918,-22542,-6432,-4266,4877,6619,-77,1036,-430696,-10960,-7368,-5928,3632,-1450,-1472,-595,-518035,-22757,-2871,-3535,830,-1035,-1552,-897,difficult
248436,11629,4536,3779,3682,6095,5058,3707,31228,14605,2830,6264,15845,15176,6118,9175,721281,11915,-999,-321,-12961,-9996,-2819,-7247,-22807,-7572,-870,-5368,-13698,-4391,-3407,-6510,347054,-3708,13949,2931,-5537,-4351,10955,2689,56797,-2488,-2404,-5413,-14394,-14363,-5483,-8532,-16286,-13027,-1144,-4256,-14224,-12305,-4544,-7741,easy
201599,48701,6610,3359,2234,1994,2262,1008,351591,58188,6230,7347,9663,5541,2500,1984,349623,61259,3588,-5192,-7543,-4085,-1783,-1391,-307193,-30429,-1457,-6457,-6406,-4689,-1652,-1208,-346784,-48007,-5197,-3342,-6164,184,4968,199,-167975,22865,10153,1425,-8829,-4327,-1335,-1166,-277632,-53121,-5189,-6374,-8201,-4817,-1386,-1312,difficult
256469,60694,15799,14011,6330,14041,5274,2803,60837,28815,5760,2122,7071,8884,4325,3185,-28816,-9184,17854,34780,4913,11538,2721,2433,974914,170356,13133,13189,538,14653,3150,1672,43367,41331,28914,14659,2621,11301,6106,-808,48631,-15519,-5135,-1949,-6101,-7678,-4079,-2919,-59937,-27587,-4572,-1232,-5676,-4028,-3155,-2286,easy
49830,19481,2098,5866,3093,2956,1585,930,654735,135639,25649,29112,15039,8626,3987,5192,-469514,-99154,-22581,-11665,-10795,-7736,-3145,-4746,-639934,-131676,-24837,-25418,-13265,-6085,-2809,-4749,-653709,-120051,-22721,-26409,-11486,-2974,-1859,-4166,-607569,-113639,-23532,-26398,-12347,-7245,-3021,-4390,-653801,-116272,-24085,-26340,-11839,-4310,-1177,-3260,difficult
276287,94990,15376,7512,12231,7639,4517,4483,208109,26501,9348,5202,6545,4514,4798,2253,372384,94004,2079,8415,4529,1867,-713,999,-168448,-16663,-3523,-1651,-5592,127,-3334,-1752,-198194,19988,6363,-276,-407,-1985,-2824,2360,270110,245301,29013,8686,32246,18781,7652,10352,65039,-187,-3791,-3623,-2345,-3164,-2184,-808,easy
508529,124364,6022,7917,6111,4683,2877,1432,671463,202444,14418,19283,13050,12596,3360,2268,-556112,-102432,-8959,-13220,-9351,-10887,-1776,-1099,-525996,-137073,-11913,-15291,-10605,-10499,-1837,-1399,1391571,147918,5206,3648,8955,5537,6748,2311,-503110,-141975,-12529,-15074,-11781,-11601,-2418,-1832,-621024,-156840,-13784,-16891,-11913,-12116,-3130,-2161,difficult
102319,33782,20983,6469,5520,6823,4461,2934,143694,39132,3549,8685,4069,4375,2984,1338,59445,50830,49066,5763,1522,3924,1330,3551,-129497,-32567,23268,-5338,10572,2348,640,1830,-140628,-33676,6210,-7178,199,4442,5251,2133,-81038,-31013,-1843,-4757,-2479,-2765,-1779,-165,84845,19676,10470,430,-2558,4289,1941,631,easy
189291,16341,5134,18185,2686,3170,1703,1161,19085,11521,6862,5043,7160,4336,3648,1841,140309,28068,-5992,-1137,-5296,-2280,-2724,-1313,-10797,-5303,-3587,65615,-3397,2614,-1571,196,558407,-3389,-314,3667,-5846,-2670,-1976,-218,-15986,-8968,-5593,555,-5713,-1343,-550,-544,179098,13691,6844,-2988,-2116,-2149,-2902,-1523,difficult
