delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
298176,75077,33581,8417,12926,12166,8732,4257,58808,32862,10063,3632,3036,3712,1728,1122,204017,42463,41184,1743,11002,3517,1270,1352,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,497460,41179,-4225,315,1955,18903,9699,4809,easy
164730,61181,6626,9920,2266,3002,1873,1305,168347,71799,6605,10127,7352,4871,1058,2020,-4469,-63891,-1689,-8686,-6452,-4373,-731,-1810,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,-128052,-55705,-4646,-6541,-6021,-1535,1594,374,difficult
68310,19842,4796,2496,4299,2177,1637,1113,496651,103965,27629,7966,6769,5376,2714,1751,-288984,-81498,-16134,-4132,3910,-3154,-2000,279,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,-476365,-90182,-26672,-7038,-3676,-2413,-2348,-1187,easy
213247,52281,10803,9227,9095,3942,1622,1192,615394,196163,20381,24708,19942,15356,4520,1941,-492830,-131863,-3440,-21025,-7915,-13702,-3039,-1320,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,-8961,-82179,-4863,-579,-5947,-8544,-1895,208,difficult
205024,56762,28165,7744,5173,5132,3417,2123,701787,212078,25657,19990,13817,10827,6453,4796,-675207,-204166,-20803,-17781,-12074,-7022,-5498,-3959,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,-300841,-129359,63605,-14583,-3955,-4560,2870,-391,easy
96157,23404,6910,2493,3253,2780,4942,2489,1506708,174393,105744,40690,28567,16013,8650,2328,-1430019,-168730,-105568,-39887,-28273,-15193,-8250,-1889,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,-1483147,-105323,-96760,-39108,-24330,-11889,-4548,-1356,difficult
59651,20332,5972,2409,2975,4354,3149,2514,561043,162382,29132,17553,8371,8224,4677,2749,-495075,-147015,-26278,-16197,-4247,-3291,-2345,307,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,-528923,-158997,-27780,-16148,-7185,-7497,-4317,-2289,easy
716622,94330,11793,9960,16156,12062,8942,5040,191237,38793,5896,6590,6164,3806,2386,2877,983657,183357,7572,16318,24736,13448,10713,6463,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,1391050,-8250,1376,-907,326,791,-693,-1107,difficult
249996,129822,19407,12753,15413,5053,2712,1423,799141,105000,38473,32522,11235,5181,4589,883,-275647,217869,2516,3352,33322,9480,1075,1553,-664835,-41208,-23885,-27857,-5030,-2938,-3397,731,-618643,4832,-20653,-24376,-8139,-4068,-2557,-229,-637456,-82207,-34241,-30194,-3440,-2986,-2630,103,easy
118864,35113,9434,3392,6012,14343,20241,7952,141125,52696,7889,8033,8201,5683,3023,2464,-8587,-12031,-4868,-6368,-5924,-3881,-1808,-1956,-60733,-44680,-3739,-6414,-4804,2288,8951,4093,82965,15521,17270,-1045,7152,32925,49132,16478,-102690,-29142,-2482,-4738,-5180,3306,12598,3338,difficult
567186,54358,9102,9603,6379,5563,4486,1642,777291,145780,25792,19138,9092,5729,7727,4274,189211,-8272,2869,-399,-1361,2866,212,-1280,-298712,-136583,-23713,-15877,-8485,-4420,-7418,-3755,-65716,-124616,-24243,-16010,-3257,-3979,-4868,-3140,-665202,-96218,-21672,-5856,2252,4868,-891,-2353,easy
226505,224537,50823,17635,26424,23993,25500,14149,73414,41902,9205,10583,5369,8026,4748,4895,-35351,-14205,-6185,-8488,1940,-5600,-1424,-3993,584921,134224,10550,7269,12833,38598,46174,15542,-61839,-33017,-3553,-5658,11603,20854,19169,9496,124634,643538,165661,35083,57842,10015,19088,15969,difficult
99006,22479,5961,3738,3631,4188,2872,1837,391152,134843,24048,29439,16673,8052,5503,5142,-182550,-106595,-18136,-28248,-13213,-5121,-4352,-4064,-342170,-111716,-21275,-24818,-13467,-3253,-4352,-4430,-295087,-122337,-20126,-24320,-11787,-6632,-3392,-4674,-348778,-108809,-12812,-25417,-13700,-451,1571,-51,easy
223929,23685,9710,5193,6008,5232,4352,2529,1032363,76953,34312,20117,8349,16011,6999,4734,-974987,-21666,-10007,-12369,272,-10470,426,-1709,-878534,-66927,-32099,-17826,-1063,-13102,-4093,-2245,-1022330,-72708,-32424,-11642,-4383,-8892,-3069,-2266,-357885,-51772,-23880,-17858,-4190,-10654,-3851,-2601,difficult
82807,25040,8884,5145,3233,3778,2327,1222,77998,27303,10556,3431,3471,4507,1404,1546,9902,9652,-7068,110,-1282,1691,-439,-409,31775,11945,-3737,6518,951,-786,515,780,-27798,-21645,-2286,1444,-900,-1415,2503,-1115,5357,-9003,6403,-1216,278,-2405,1112,-552,easy
126232,56547,18486,18480,11447,3851,2459,4013,1296140,49404,10795,19590,11829,7177,3143,3393,-1114363,100001,34905,37756,25092,3654,4053,8993,-1105038,-20926,7370,-17382,-9096,-6098,-2791,-2972,-1222612,-14068,-2585,-5727,-6819,-4579,-2160,-1035,-1237619,-36435,-8928,-19086,-10706,-6283,-1839,-2507,difficult
107606,19869,5139,4042,2051,4585,2436,1862,274734,65747,31312,9717,9652,13138,13587,7889,-151137,-56604,-29227,-7539,-8099,-8721,-11646,-5641,-216409,-60395,-29252,-3568,-8297,-3502,-10413,-5177,-244233,-46844,-26448,-8339,-8757,-12165,-12776,-7449,-56732,-19668,-19767,-3256,-5250,-9823,-9770,-5840,easy
751633,130674,35104,21772,10814,15991,14699,11672,519790,195549,14575,37017,25260,18584,21039,7802,1136763,-55906,21872,16295,-18529,3821,-11782,2228,160792,81497,59180,-21672,-11190,4942,3850,11731,-415754,-118891,6263,-29192,-8533,-8099,-6233,-1698,45572,-166199,-5199,-26410,-19534,-11036,-11194,3217,difficult
980678,232749,36199,24351,12931,8664,6278,3500,101798,15783,8671,2405,4619,3944,2388,1252,687054,161140,47737,19033,3890,5120,1399,1715,887986,64772,17,713,-2678,-3066,-1634,-1015,842981,86933,21166,10521,3060,1331,-411,377,1097498,555017,41190,57518,28974,15496,16205,7914,easy
872024,162072,6448,17452,10886,11534,3281,3339,929855,70598,43980,6886,11026,10682,3065,3545,-806305,7033,-41562,-1373,-6594,-4357,-779,-1568,263103,177189,-34144,19512,2695,7004,1678,1292,263103,177189,-34144,19512,2695,7004,1678,1292,48774,4486,-40279,4613,644,-6243,-1712,-1840,difficult
