delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
376168,39040,12248,12561,9832,8186,4348,2320,702762,164930,28484,31846,35360,40687,26393,11740,-597350,-151121,-24169,-22192,-18987,-35707,-23708,-10088,-562788,-148592,-9633,-15395,-31011,-35077,-22828,-10040,-276624,-58008,-7059,-13981,-25423,-26602,-17906,-6516,130385,-145841,-24084,-25572,-26690,-32619,-23740,-11038,easy
1085761,197880,46477,71102,37879,23368,14746,9727,928991,320969,43545,17133,13079,13935,13322,12647,1319398,-255563,-38384,14908,9312,5545,-3101,-7784,-463515,111153,-22614,65448,15370,7844,-4458,2182,552713,-237350,19222,35768,17182,18097,388,-8062,-781516,-110598,53502,99751,57336,6247,12868,1984,difficult
594009,142349,13953,26086,12047,24480,15820,12622,417996,40406,7518,15114,11113,10085,14937,7654,161336,8622,15764,3967,-3015,-3439,-6881,2609,156995,141687,1728,41812,-4267,40749,12725,1537,552973,249418,10123,3472,13816,20510,3066,16050,-167253,8044,-1874,-5363,-2798,-239,-5379,-326,easy
1078268,486878,54343,34000,31998,39480,36527,14687,1090178,163313,13267,34205,16958,14668,12284,10103,-471916,-42277,-7949,-32196,-14431,-8228,596,-4966,-46830,54937,97124,-13547,34361,37521,58086,17343,1232662,1192288,53356,52286,53637,62913,35822,11372,-761556,89312,21772,-7364,-13409,7040,2469,-5415,difficult
338991,41008,11400,13916,23521,20161,19075,14188,578112,124524,78997,24565,8947,33310,10056,13653,-209350,-98408,-69826,-22242,-4695,-21724,-6168,-6974,-201283,-79931,-73544,2564,25246,-1951,17557,9670,-386147,-72969,-61038,-12057,32253,-14094,23432,-1152,-159706,-82756,-65982,-10863,5492,-14826,1256,596,easy
502798,87310,18390,6913,9353,7134,11371,8541,530082,191373,27270,47485,22868,40774,35738,23546,-256505,-111058,-5703,-36217,-17648,-30862,-25772,-14568,284144,-70962,-3975,-45474,-4109,-36764,-29778,-13170,-161286,-71090,-7284,-40907,-19331,-33782,-17673,-18157,24510,-163144,-18560,-39691,-12973,-33152,-24246,-14125,difficult
1591069,110778,16481,18250,12244,10705,9092,13049,1187115,529142,138971,113894,121228,50404,54190,49713,122704,-294368,-125736,-83935,-110069,-36560,-45828,-25760,-443050,-462822,-110178,-103136,-110025,-44209,-45056,-42690,1891204,-444588,-127001,-88043,-106886,-39375,-45991,-36104,44956,-471679,-127047,-107464,-108955,-38653,-43516,-42102,easy
995572,237771,18109,23357,14826,25275,44720,15185,601080,121676,38068,18739,24730,24819,25128,21091,-167775,-61166,-12995,12839,-10832,16913,21080,8814,-350628,-25471,-15884,-16214,-11109,-17255,-14646,-15478,187257,-46675,-30642,1241,-16738,-19812,-17218,-17621,1909114,597692,-20315,20604,-938,21976,89152,661,difficult
125348,55425,18139,13950,8466,16086,8735,11054,132772,13938,4663,3572,13631,12923,6544,7614,-121116,-2807,4181,5737,-4976,9280,6300,646,-102882,40641,37574,6344,-1049,7273,-1431,11682,315473,106701,8758,25576,-10284,462,1609,-1244,-121173,21411,3389,3855,-4350,-4365,2287,2675,easy
1403858,252652,293624,32355,29797,83745,34826,32159,191350,176114,40573,32516,44802,26334,21004,17141,1601119,140153,10794,-5675,-23207,20719,2564,7714,312040,-48150,-39272,-28361,-35079,-17340,-13991,-9952,2384175,353619,1062014,34640,36960,237696,78418,76310,552698,-139470,-21333,-1247,-38693,-11431,-11703,-14000,difficult
1509314,387895,120234,63085,46152,63212,31458,24230,1361943,203226,109900,105249,97570,66989,50929,23329,-222009,-59733,-27639,8739,-58703,22033,-33871,-5471,-792328,-191890,-99758,-97313,-95755,-63919,-49455,-21341,2000823,324860,142815,-44416,-11588,-24994,13768,12009,-397003,665437,25916,-35665,-39626,51770,-8325,18406,easy
1087826,199658,36130,78544,26817,44551,36473,30188,387762,102710,18825,17970,10125,7786,11666,7218,1442164,349624,83821,218702,56086,57595,44287,34577,566898,-10891,8770,2511,7150,61367,20820,30544,1024533,145277,-13691,31836,6560,31063,38708,28832,-233341,-96220,-9681,-10754,-3030,-2966,-4589,-2073,difficult
802095,95620,24910,14710,7253,10457,10383,7024,342127,72269,28852,15604,9340,11704,8339,10010,306723,107835,32229,-7161,-3327,-406,15284,-4581,1318589,6491,-5142,27389,1054,4676,422,-1614,-112370,35917,-22047,-13043,-2054,-1759,-1207,2864,326930,-56839,-20807,-10761,-4021,-7499,-6323,-8613,easy
84053,11275,13723,9228,6445,5961,5712,4505,222224,43766,10978,31157,9686,11237,13172,12473,-213901,-40969,20713,-16382,-4993,-5618,-9226,-8826,-215290,-30757,-6453,-19597,-4312,-3908,-10863,-9533,-74725,-19306,5125,-23140,4577,-1710,1671,-2062,-48767,-38934,-8407,-28596,-8235,-9870,-11423,-11451,difficult
620640,184420,19229,34614,20389,22331,21999,11512,119313,76632,9485,12652,19720,19023,19914,30198,486416,-36271,-2914,-7277,-8514,-5588,-15243,-24825,739258,9379,1242,24778,-12166,22516,34236,-21055,491960,-3847,-8269,47574,-4312,-11825,-15603,-26794,287672,461889,48916,22774,27668,8128,4950,-2069,easy
358934,94461,16826,8886,11798,29072,16236,20767,634849,49605,6292,17370,8381,11038,7189,6876,-534454,210082,36287,-8995,16601,41970,20295,44998,-36502,12130,2313,-6446,-522,834,3979,-689,85058,-7081,4345,-8241,-2752,29739,1889,1537,-617762,-35709,-811,-10256,341,-407,10026,9717,difficult
876603,122430,12758,27384,7749,13551,10286,8192,566610,153545,17824,39577,15162,30272,21473,15360,-376789,-73695,-17047,-22128,-9359,-20512,-15633,-8081,2379216,-40991,-5268,14359,2089,-4611,-9984,-1535,-345733,-75946,-10141,-23688,-13079,-18430,-7166,-10453,-416721,66171,12192,-17314,-9304,-23332,-11967,-8604,easy
1689899,122031,105746,23997,39966,26320,39383,23102,1291324,327443,77562,47144,40369,30458,37946,23189,-356239,-259065,12107,-32463,-24942,-18507,6192,-6375,1443340,-210848,191259,-6260,57459,13468,47304,35876,-206949,-89467,-65790,-12270,-21004,-14040,-22310,-13994,714146,-262267,-24839,-41595,-13127,2525,-25440,-15855,difficult
592495,139309,50832,24735,13217,17689,13403,18524,477047,326007,47765,33293,22921,15690,15008,17051,172933,-77153,-24581,-21809,-11905,-8379,-11883,-6417,1025506,-79253,122647,44226,3814,3921,7198,25547,-458302,-321760,-43327,-27103,-17243,23051,10036,225,-278344,-268626,-42473,-29545,-13483,-10598,-11770,-13465,easy
115343,27877,5403,6332,3465,6262,6399,2293,661120,88718,38947,29742,20883,20657,22891,18940,-608052,-64545,-35555,-14345,-16255,-15015,-18622,-14555,-654083,-68319,-27719,-25413,-14906,-11221,-19361,-16386,-352711,-40851,-35468,-25496,-19391,-12674,-7788,-17364,-568264,-69649,-35433,-28388,-19120,-18670,-20196,-18282,difficult
