delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
22022,8248,8825,26468,7563,5139,2103,1671,272473,84363,14659,32534,7708,11551,7524,5279,-264940,-83549,9254,15951,706,-5121,-4155,-4081,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,-237847,-72411,-8148,-15852,6214,-4039,-5875,-2128,-232707,-75634,-14025,-31782,-6846,-10598,-7243,-5020,difficult
67423,20324,3902,15885,4422,6676,3059,3349,54867,15662,4796,26539,7351,5981,1897,3145,-50097,-5491,-389,10398,-2143,-217,1306,204,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,5552,35649,3400,-8966,-1882,1350,1462,1771,141492,-931,-3277,-24734,-5907,-4708,-459,-2339,easy
511550,102236,8196,8562,4304,4204,978,1088,371808,82801,10031,4602,4716,4072,1600,820,-365518,-72030,-9578,-3904,-4214,-659,-565,-646,-79989,-16673,8815,6502,1526,-716,-177,58,-126784,-43429,-6948,-3715,-2191,-2707,-1367,-212,1131260,209870,371,16956,3230,4608,-378,1872,difficult
99063,23558,9585,31246,6367,9449,5323,3572,73547,34863,4418,21728,5288,6881,5867,5509,-61994,-24724,2218,11465,3805,2427,1504,-2650,-33083,-7729,-263,-9706,-181,-2342,1656,1607,215699,8357,21013,55833,5003,16314,47,-1946,-18560,-21125,-2301,-19522,-4311,-6127,-5385,-4758,easy
551240,108525,36648,12203,17197,12615,3082,1874,124629,26138,3046,5201,5262,5834,3549,2492,1363690,208981,112985,14444,23984,14449,886,218,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,545870,96869,21958,17369,29063,19727,2548,1186,-83947,36326,-1093,-1055,-2915,-4423,-2416,-1977,difficult
314655,21915,7432,21849,13000,11166,2991,1559,4204,8797,12487,46233,4484,6858,3305,2413,-298,-1772,-10716,-34323,6689,2518,-797,-1014,21009,1292,-7365,-19423,12112,2013,-1022,-587,227867,9162,-7726,-42866,-502,-4083,-1008,-1437,993226,43791,5588,-926,15764,16782,1569,-379,easy
235204,79109,11576,15735,10170,9149,2571,1902,81623,44270,17909,4502,10235,3329,1846,1674,-76260,-34004,-14484,-1530,-5814,-746,-528,-992,438964,155469,12905,47183,21589,25184,5212,3331,209896,31940,-7349,2678,-8266,-1859,-1074,-320,41725,-14051,-16403,-3399,-7770,699,-712,-1108,difficult
87202,26255,8977,38931,2951,7380,3754,3054,69505,21732,7077,18764,8559,2798,2467,1892,-66782,-7488,6707,26205,-4211,6073,365,-168,-60910,-17219,1582,43990,-6284,6068,1092,1676,1999,5679,3057,6705,-4272,7576,4341,3885,196480,37119,-3745,3767,-7666,-1388,-652,-746,easy
15871,14821,2770,1296,1965,3439,1182,789,544664,98027,24579,35032,16078,8977,3295,5278,-535794,-93537,-21004,-34060,-15134,-7213,-2606,-4751,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,-517410,-78681,-23409,-32785,-12850,-6843,-2123,-4794,-520754,-78677,-19087,-33861,-14362,-5863,-2201,-4782,difficult
53243,44779,9289,17914,5257,6486,2939,3903,178232,63707,17581,11039,10611,6290,3867,5450,-172401,-61560,-5153,20664,-2964,-780,-2575,-4127,-133032,-41242,-9061,11937,-5132,4135,-180,3423,-20775,80160,-3611,-1107,-6570,-1633,-1464,-1328,-173750,-53071,-15343,-3996,-6751,-938,506,-4158,easy
168420,31765,4230,5762,2837,3756,1866,1450,216349,31971,12762,10314,1973,5533,1635,1860,-205756,-24578,-12413,-7939,1569,-1097,1150,1096,152822,20658,-4,5386,3584,2485,2263,470,-156855,-15372,-12409,-9222,-1494,-5063,-1254,-1767,18074,18469,-9304,-6434,-204,-3435,-1236,-1440,difficult
94428,23166,6676,6907,4626,8821,1958,2252,723995,102803,14868,19827,8124,10603,6301,1882,-719891,-92583,-6733,-4206,611,4156,-3468,1047,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,-571390,-96110,-11910,-16111,-6327,-8836,-5196,-1271,-614408,-71573,-12028,-19586,-7533,-8552,-5413,-1352,easy
511196,75344,18296,20224,7167,9581,2800,2058,89982,15845,3579,1937,1236,1591,1179,718,1271996,142862,34834,47726,3947,9640,2728,2216,-82763,-9055,-911,2385,2060,8871,874,808,-85478,-2176,3841,1714,1845,5981,1027,516,581099,106366,21102,21322,15872,7467,1853,1821,difficult
70957,21146,6893,16490,7671,14953,2973,2639,7368,5379,16558,56964,6974,7392,4574,4216,-2800,12343,3217,-8816,1992,1765,-503,-900,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,206937,10268,-15916,-45298,9022,18175,-1589,-1773,51195,37930,-10682,-52873,-5387,-4995,-3277,-2528,easy
125920,68459,14748,3404,4025,3594,2000,1216,106912,62838,29144,9610,6425,3548,2251,1918,-83383,-50943,-26723,-4919,-3951,-301,1439,-21,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,140408,132990,2992,-3471,-3713,833,228,358,99744,-16331,-5394,-7071,3059,1019,-1251,-1412,difficult
81179,47086,16343,17375,7980,8316,4602,2348,65796,15494,5162,16354,6907,6639,2903,2130,-61353,-3289,-1477,16404,-2355,3822,2633,1498,-38636,5539,-2593,551,4009,-2236,5085,123,196715,122567,51893,-1493,6884,7950,463,869,-35194,1551,-3099,-11378,-4247,-2828,-1384,-1620,easy
63060,27046,3970,8385,2344,6393,1806,1779,676164,49452,18967,4455,9842,4000,1357,1677,-666406,-43067,-16689,-2472,-8533,-2596,-961,-967,-632395,24907,-10019,9190,-6919,10628,136,-212,-672337,-42037,-17831,-1313,-8378,-1951,1638,963,-481278,-29426,-15449,10315,-6164,3491,983,624,difficult
