delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
50282,23951,2386,5625,6582,12580,527843,253172,53211,24335,24334,29272,-412794,-211064,-50021,-15594,-17562,-23175,-505862,-240021,-51938,-19261,-21472,-22865,-514026,-236577,-50517,-21275,-14223,-4037,difficult
235529,41400,13468,19569,14822,13748,27134,18407,4079,3777,3803,6253,634957,4549,1116,4659,8445,-2042,-8382,45603,13515,13987,9910,18659,-1390,18826,13536,28730,14702,5868,easy
76415,35846,21451,17948,7822,16925,150477,43128,13362,10949,6025,13120,43523,38,-11339,2284,1006,-9228,-133580,-2622,36953,-4021,3352,5328,-132128,-19262,-1347,22735,1034,15315,difficult
716866,107442,9810,10259,20966,14916,182135,117176,9392,13093,15011,19724,1710915,150863,6319,10173,36129,14179,-34615,-103140,-1638,-11234,-5291,-15413,-72108,-76925,-3426,-7441,-12972,-13191,easy
79782,47071,8317,10280,3187,11676,400707,106905,26277,23739,13531,20229,-270038,-45441,-16561,-17803,-12690,-12199,-367057,-66498,-23668,-2525,-9565,-5154,-325679,-67564,-13651,-20048,-8777,-8307,difficult
584264,117277,31806,22111,16299,13114,169388,79673,14636,7916,12968,14631,-2216,120257,-4316,-920,-2108,5943,-34444,-67369,-10340,-1685,-11120,-7984,1281287,59925,66166,45189,23222,-2510,easy
368432,57322,18795,25768,19072,26740,311129,42070,5135,11953,17057,17362,600043,75183,3206,24693,17679,23046,-120221,-2874,17158,75,-7724,-932,-307912,-26554,20616,16678,-3911,6020,difficult
443569,47358,5802,15600,20743,25153,101168,43669,10054,4093,3288,8468,666376,-20501,-6450,-1104,-645,-850,194194,35290,1159,2040,19665,43723,166634,-3721,-7464,33586,33344,7183,easy
136733,53382,3973,16844,16497,15663,43356,8906,3924,4213,5672,7259,93521,107323,3345,5540,14613,10526,710,5503,-1096,489,-2042,-1502,185901,20602,-2102,31864,19905,16189,difficult
37870,34493,12604,12578,10879,13252,716238,71344,9035,6717,6334,5856,-676520,-64492,-8042,-4022,-5911,-3679,-652725,5751,17013,14319,15770,7208,-705858,-51813,1736,7287,3777,18659,easy
46796,18569,6613,5709,8841,37007,162925,40054,6544,10897,4868,16697,-42546,-7690,-3412,-9805,1849,-10293,-149852,-35646,-5343,-2666,3923,9649,-155990,-21119,8963,-3093,6146,61574,difficult
154727,60134,20636,38748,16332,32243,227081,104448,46880,27980,26945,25052,-224614,-87483,-44999,-23154,-20227,525,-35325,21412,-20597,-20364,-9449,28080,42876,-66872,-13136,75822,-2163,-7033,easy
73145,13995,5638,9232,8685,22409,513896,81154,24330,15423,13796,34315,-347137,-58240,-20304,-10236,-10676,-23584,-508555,-67738,-17434,-11790,2276,-14790,-466560,-75499,-18339,3454,-6934,2656,difficult
369260,60435,5660,6243,5780,19819,478569,83980,11662,12705,13235,18548,89089,-6364,-2177,-3819,-4507,29149,-55734,-17462,-5347,-7516,-8217,-11727,-361281,-46810,-10481,-8051,-9641,-13609,easy
340316,24766,15035,12756,11136,25858,98475,21222,8639,8940,13116,18214,-56584,4894,4515,-2631,-5007,33168,132935,-13678,5844,-3190,-996,-14910,649171,19415,8828,17268,62,4674,difficult
10468,23783,13579,57256,12931,22559,249771,24988,4918,8413,7315,6621,-228926,-600,3467,65996,7116,23411,-244478,-16609,1022,54249,3825,11625,-244505,13594,21494,26283,5906,12778,easy
464861,31992,7033,10207,15871,11719,125226,12648,7543,2643,3865,6652,664117,46250,1770,12286,13108,1073,473267,22713,1409,8841,22067,16603,-118478,-10931,-4709,1565,844,-2475,difficult
22385,26217,13566,7699,12442,22470,257355,49353,7604,11581,18266,26676,-222304,420,18943,-711,662,17767,-244710,-33755,3080,-3561,-3654,-11084,-237895,-36073,-4137,-7375,-14479,-19302,easy
398222,112278,23939,9071,19276,15219,21507,38988,9139,1584,5381,22512,242729,122526,25126,10897,29315,-2040,-14505,-33662,883,3911,1838,-13155,901922,131007,18392,7653,10533,-6683,difficult
121941,64097,23148,13097,16279,22132,283662,108644,26429,9659,17701,18558,-83315,-94378,-8728,-1882,1493,14517,-129707,34497,-9481,12904,-6263,-1795,-272140,-73761,8367,-709,503,-2000,easy
31034,19813,12100,17013,8317,8943,630393,68167,14082,6282,13488,8986,-551735,-55457,-8300,1544,-9026,-5445,-622012,-38822,12694,29938,4117,5045,-624330,-50782,-10340,711,-10603,270,difficult
25454,46816,16319,13175,14789,16627,98130,56574,9255,4944,9404,9267,-90380,-35274,11104,12122,16926,21093,-33370,58315,16171,9985,2194,1779,-94277,-52315,-6082,2587,-2964,-792,easy
64323,25215,38484,18140,13859,19856,179509,66457,10597,11469,10423,17066,-160266,-45813,950,1283,5713,12206,-10023,-45129,4201,-4125,-4814,-8402,-175268,-32783,78509,22856,9409,4567,difficult
132626,28319,20963,39162,11770,15916,38352,10289,2424,2453,3043,6290,323569,42122,11718,-203,3941,18262,-32703,-3977,22598,15797,21588,4301,-8044,15944,21301,94534,651,6316,easy
23182,21582,9757,11886,20954,36513,118456,148770,22774,18294,22522,21306,-106202,-140652,-16149,-14686,-1558,29239,-92461,-145236,-5953,10128,-4198,9141,-87159,-95675,-16948,-14667,1053,7242,difficult
86294,21148,2547,2802,6703,11329,292047,25333,14518,6736,6699,22145,-217774,-16864,-13367,-5160,-2176,-18301,-213497,-16312,-12115,-3406,4880,106,-185988,20620,-10432,-3236,-2693,-14252,easy
119592,41067,23622,22619,10611,6729,197891,38647,5504,9922,9835,20228,-179390,-35600,-5147,-7220,-8262,-11248,26019,36960,299,-52,-5144,-15837,-81525,5900,59203,45362,15734,-13412,difficult
271685,23339,19780,34595,8750,12388,433552,68811,26705,20822,9913,11284,355394,-58576,-23942,-16802,-6245,-38,-422738,-52792,17434,35581,2040,1997,-418257,-25047,-14268,22539,715,1354,easy
47873,21064,19689,11443,12198,21351,308186,54731,7255,5748,8447,6007,-226892,-43411,-1181,3742,-4858,2677,-252330,-32732,36382,7310,12048,30752,-301716,-24858,2102,6034,4064,12603,difficult
56179,26944,13983,26043,23093,29570,71177,28900,3334,6943,4918,5659,79243,524,12116,10779,11262,35643,-64951,2009,14166,28538,33892,28156,-59286,-8401,5664,17982,9370,7933,easy
113210,70759,15224,4670,13172,28820,648562,176164,89332,22697,27681,45124,-475250,-163812,-82603,-21398,-23991,-25598,-487896,-711,-67498,-12796,-14014,5611,-642911,-151693,-72224,-19888,-5522,-28926,difficult
451454,45835,15904,54321,30002,24826,247808,107830,16209,12785,12040,46348,435794,-21246,667,-2400,12765,-12225,416235,-90666,-1424,55724,43853,-32134,-241092,-74072,-158,71284,-2732,-20206,easy
19047,18234,6945,18348,21033,16629,373419,22085,11630,2062,9310,22640,-328639,5963,-4402,897,-5839,-14053,-363172,-7982,-5327,7323,4749,3817,-371306,-9534,-4326,40638,36258,-7797,difficult
38781,12222,2958,5476,13241,17276,69061,21580,10887,4406,7446,14870,8550,-3871,-6093,2675,2920,23336,-34427,-5134,-6967,4280,15566,-3505,-64962,-19070,-10726,-3745,-1101,-12614,easy
322528,26723,16091,8409,10565,15602,231559,70935,8576,6142,9718,20214,-81345,-67536,-7578,-5545,-8143,-18906,-153973,-39920,-5262,-4520,1758,-9879,508224,-25179,35385,16866,8925,14949,difficult
287563,44856,5930,7404,5699,42126,897814,204296,23287,31205,25359,24586,-138675,-99534,-15201,-27930,-19431,-1062,-885483,-190104,-15192,-16040,-19227,75696,-806594,-188683,-21679,-27432,-20321,-22015,easy
208717,12762,2807,8502,11004,21235,871005,86029,22644,10247,19697,23728,-802231,-58971,-21501,-1118,-16348,-494,-317646,-77105,-18874,2590,2126,11405,-866987,-83725,-19137,-6707,-11856,-18390,difficult
23641,79386,5798,8260,5824,18811,690044,32699,24141,22024,14427,14233,-661791,21275,-17708,-18549,-9566,-5205,-658188,139101,-14616,-8286,-6136,21624,-679230,-20316,-22704,-14457,-10107,-2684,easy
110023,10535,5865,6376,6415,5189,240683,37505,8589,1719,6889,14736,-84092,-28701,-4183,-121,4986,-8072,-158046,-23530,-8288,2235,-4294,-11109,-149843,-28679,4300,11857,-2115,-9461,difficult
