delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
191458,41629,3727,3462,9754,9071,144707,50376,13157,21663,12313,19191,169887,40967,-10543,-14367,3957,-1719,-80768,-48903,-12929,-19212,-2538,-13833,51133,-18305,-4817,-21025,-9097,-14807,easy
46779,12104,17373,19443,8184,12998,85288,22912,4556,4781,4968,6947,-57276,-17500,2189,742,-3605,-3796,-70711,-16362,2011,3046,-1134,3203,12459,1439,34250,40197,14386,18745,difficult
51949,13923,4335,2932,1805,2891,56802,30636,3343,3999,3627,6993,43229,-27210,-1083,-2884,-2963,-6242,-10929,3488,5545,2725,151,-3028,-46858,-26418,-1487,-3042,-2653,-3036,easy
106708,28480,7241,5832,5362,8673,88418,25096,4118,3372,7485,12534,-78062,-19989,3187,189,-2302,1949,-83576,-17833,6381,8296,-3287,-6979,216508,47975,-198,-1106,-780,-6553,difficult
78617,27897,4348,4921,9335,10645,155026,58226,6110,17806,4887,12083,-150017,-56915,-2092,-10194,9954,4023,-137524,-47108,1896,-14611,4582,1315,58313,13036,-5089,-13850,-1191,-9653,easy
66249,34879,3077,4305,2743,2956,273619,40523,6060,7145,9129,5839,-260240,-36912,-4081,-3800,-5307,-2286,-106574,46555,-412,11,-6845,-2401,-255295,-26575,-4455,-4731,-7006,-3963,difficult
546255,38418,18028,15436,3327,6785,460314,66034,35572,15829,10509,7426,1171255,31380,14154,23416,-6380,6775,-454833,-59778,-35071,-10612,-7698,-5763,-458599,-54449,-31716,-13983,-7468,-2935,easy
34497,27594,6056,28243,16963,5731,819749,128431,9758,9030,10844,8798,-764561,-94358,-584,2765,20952,-202,-779615,-117206,-5922,-3949,692,-6522,-811580,-90948,-4600,58824,-3286,-2476,difficult
39300,27354,12809,17711,7279,7695,107534,38601,5620,3961,3304,3219,-103247,-21394,-1920,16320,2885,5558,-52444,-16155,18218,9052,4517,1716,-49010,3807,5269,15878,4523,6154,easy
57448,25998,7231,4434,2622,8258,110853,10848,6238,2948,6786,3691,-70210,19949,-3641,1658,-872,14364,16802,33017,12126,1930,-5242,-651,-106806,-7515,-5507,870,-6379,-12,difficult
511064,97767,13363,20121,5617,5653,67081,31530,13673,11322,11760,2565,757541,189663,20162,33132,-3084,5797,630411,27105,-10883,1224,-10053,408,-56004,-18057,-10209,-7958,-5291,3059,easy
61784,4347,1714,1050,6944,13537,344183,63808,10177,5494,7215,8394,-166827,-58853,-9437,-5006,-5096,-6410,-338243,-63030,-8867,-4294,-4727,-4617,-342126,-56500,-7084,-4032,9011,26455,difficult
81493,12332,7264,11631,8523,21574,122068,118897,10884,24322,19255,9342,48872,-103722,4611,-18217,-15852,-6841,-52725,-99530,-7697,-2521,-5838,41102,-117871,-116443,-7774,-17336,-10507,2434,easy
305533,24811,5270,6275,9013,4975,49540,12370,4370,4754,7356,5102,778241,11086,9004,5806,-1071,-1391,-45964,-9750,-3066,1152,10813,1949,35701,35987,-3239,-2396,-4772,-939,difficult
517085,43090,6311,8247,7184,9359,19462,8984,7094,4139,7048,7201,1519660,101580,-3961,4141,7413,6844,-13100,4855,2229,1397,-2988,-1775,-13692,-4116,-617,6786,-4018,1406,easy
54081,14824,4965,13383,4717,11497,294582,23712,16803,3836,7861,6413,-152994,9581,-7955,7835,-3010,-1809,-276634,-21623,-15766,-2135,-5680,1480,-291876,-14622,-11792,22941,-742,15582,difficult
41834,24933,13229,7736,6425,4312,776102,101139,15264,13585,8610,8663,-727382,-99676,-11684,-11910,-6713,-7932,-730132,-67815,17046,-2151,5902,-468,-745291,-61127,-11468,-3486,-5744,-4654,easy
56482,7732,5697,3947,8610,14072,45430,29428,5932,20210,36289,16317,116563,-25305,-2422,-16585,-30178,-8707,-40648,-16508,-1413,-17137,-25055,5871,-42758,-23275,3130,-15066,-27803,-3900,difficult
69199,15466,9006,2146,6683,12071,125873,18156,5543,5430,4420,8510,69580,12957,13392,-726,-946,-5452,-121734,-10787,-3253,-4665,-827,-5507,-117869,-10241,251,-4461,8562,21643,easy
584786,35281,13901,4665,8193,7259,242578,24047,16384,12649,7363,11698,1452288,39060,19772,-3579,8555,4955,-224096,-15633,-11181,-9585,-1300,-7756,-201569,10275,-16039,-10789,-4764,-10516,difficult
398657,53897,15612,12086,10909,13218,297614,27383,3960,10141,5657,7420,592730,72567,18933,17325,14331,20950,-86800,-1063,13472,-6479,1963,27,-202800,8037,2552,-5012,-538,-3583,easy
70083,13449,4972,2257,7838,5918,112981,42777,7552,7961,7189,15740,54812,-21393,-2780,-5462,-2654,-9651,-73935,-35923,-2676,-6171,-6370,-12902,-109571,-30669,-2284,-5480,10971,-6912,difficult
392952,148275,7989,20404,11655,11164,50881,40453,6876,3719,2633,2313,179131,-6292,-1481,-1507,-687,-680,888568,350075,7377,39917,18440,17908,-41487,-20318,-2557,11646,9313,9326,easy
234701,13189,8795,4332,5536,6782,177640,49113,4212,2144,5979,2837,508425,-23662,12261,8769,739,-999,-164211,-45884,119,-1257,-2980,3003,-173032,-38227,1368,-947,912,9830,difficult
238507,31009,9816,3653,6495,6429,87064,29578,9462,14869,10626,16167,-5344,2452,-4556,-14099,-5384,-14335,540087,17579,9679,-11195,-4947,-9893,-80413,-15738,-4061,-8353,-2062,-4987,easy
253822,70827,14453,13181,12011,19258,397929,64818,16945,8530,7470,12404,131385,128013,-2289,25986,3217,28369,-170105,-48332,7996,-5120,-4273,-7064,-393600,-61653,-13184,-6913,14680,-743,difficult
275765,45691,5995,56584,10419,5800,180035,32798,16093,23628,5357,5453,546242,51906,-10651,28672,4844,2871,-170992,-14940,-10366,82098,4565,-451,-88061,1714,-9277,-11903,5777,-1378,easy
86925,27782,3583,6279,3127,16436,470623,55444,3314,13261,11146,22572,-465362,-49478,-1730,-6519,-6091,12685,-225766,19353,4635,-2571,-8213,-14154,-459966,-52860,-2099,-11856,-9753,-16940,difficult
317708,71093,10358,7600,8858,6516,351742,44694,8673,10388,11477,10682,452122,156784,7009,3594,6903,2719,-332178,-40921,-1121,-7919,-6993,-8341,-222045,-36666,-833,-4038,-7768,-6877,easy
19582,34763,9083,4356,7028,16204,339015,71327,22983,6981,4951,10718,-310631,-16128,-17375,-3073,4691,-2481,-324113,-43048,-16076,-5370,-3357,-4745,-323556,-50515,-8248,567,4896,23685,difficult
266460,54772,11347,5508,9705,10950,634403,81215,38179,7820,12606,11429,-556565,-25105,-31109,-7134,-10892,-6385,61511,5822,-21235,6156,2143,1402,-608776,-60047,-28152,-5959,46,3547,easy
580559,123346,13974,25897,10370,8689,79963,41414,7344,10735,6192,4554,1533709,268393,14961,27343,2586,8536,-70859,-23018,-651,7127,8171,5057,38937,420,5580,11015,1776,-1189,difficult
65591,5039,5820,5194,4065,4841,535255,484902,95450,47272,22967,45595,-353084,-474583,-83334,-41677,-18864,-43940,-531817,-483287,-92471,-45315,-20042,-42655,-524092,-481719,-93085,-39241,-17801,-35666,easy
463144,69710,54234,13205,14647,13954,327966,23463,8231,6507,3934,5974,1047776,169731,147656,29363,35755,26764,-323146,-11244,-3839,-4992,-2852,-5046,-319097,-19747,-5807,-4276,-765,2223,difficult
948902,56746,7081,4320,8319,8252,146867,22147,15030,10246,8072,11674,272459,211,-9551,-7229,-447,1135,2269651,124744,-1987,-1866,6352,-1864,-136006,-21159,-12308,-8683,-5165,-9536,easy
65117,24815,3641,9543,2542,8734,334085,107273,25977,15996,17304,7286,-282623,-45793,-20084,4292,-12614,10680,-201663,-99966,-22556,-15447,-15989,-6273,-322617,-101614,-24368,-8203,-15684,-62,difficult
123134,18001,20192,28701,20014,4937,33900,16878,16726,10341,7491,4956,263525,9477,-191,25850,9761,55,-9205,-3422,-14200,6532,32125,-417,13381,-2685,24790,22697,-4316,305,easy
340031,19237,7329,6567,7833,8617,222842,25159,5423,5092,7699,4474,-33442,358,-807,-3112,-6388,-587,585816,-4639,1858,-666,5078,10893,-200806,-13484,4668,8203,1711,2122,difficult
68005,20384,8402,5958,10382,17587,113310,29936,5779,6222,9767,6941,-84892,-4989,-590,-2206,2476,20168,11395,-14918,2688,-1538,-5458,-4831,-62417,-8750,5771,2951,4827,16600,easy
802848,28572,5560,9253,10150,5391,88358,16614,9323,9155,5138,5217,64030,9885,-9149,-7664,-4594,-4277,2156198,38626,6885,15383,13933,7044,-76758,-12637,-9025,-7426,5698,-2245,difficult
436430,133934,7148,3349,5222,7578,92024,22014,5779,1925,4541,5833,145680,44903,-2324,2665,2347,2432,-89432,-20863,-4479,-1566,-3677,942,976970,311720,10911,3174,3373,1862,easy
853936,134585,22496,9828,7406,12285,10370,7396,4099,4892,5506,27054,878260,220789,22029,5742,3267,-16085,1544645,159702,36447,13319,6717,-5715,107794,1075,-3285,-4252,-4285,-22507,difficult
350850,46883,13015,9873,6139,5457,105478,38328,7531,6837,3620,5941,927280,82331,27979,10175,8357,1704,-91685,-23296,-6231,1865,923,-1852,-99478,-33371,-5296,-2932,-1722,-1304,easy
520578,59977,19835,21252,9501,10922,350884,33279,18353,8205,21505,14297,-63504,-17635,-12403,-1377,-18353,-8876,920787,120547,28451,43962,-5732,3664,-348202,-22818,-11603,-3443,-11926,-4913,difficult
19607,4590,2911,5551,2617,9285,27719,9070,2539,5834,6913,5167,22470,-3635,1307,-3816,-6191,-3689,-21938,-6424,-2360,-5072,-5445,-1933,-24869,-3380,2168,8038,-1251,17975,easy
121409,10244,3238,3496,1437,4755,76421,39733,7980,4144,6116,6335,-70187,-34231,-2832,1016,-3476,3523,-5999,-37544,-5156,-2341,-5656,-5956,211151,-16693,-6237,-620,-4905,-2306,difficult
89261,24339,4523,5201,5757,4198,1081950,78254,15488,16291,13461,8978,-839661,-28037,-14568,-5385,-3196,-5607,-1065862,-62414,-6747,-13377,-8576,-1568,-1072544,-71293,-11579,-14507,-11341,-7165,easy
334759,35321,13964,22784,24453,19715,510882,38306,20290,18754,11260,14156,15281,-18037,10781,-10788,22552,26603,-446612,-22796,-19972,-13013,-10299,-12859,-97038,31879,-9788,35891,27325,2934,difficult
125442,28027,9317,8670,15818,10644,195424,31403,6509,7450,6516,6925,20296,27140,12110,5604,17925,11904,-187049,-20392,-2163,1756,13653,2032,-43193,-16875,-1524,-3700,-3671,-2780,easy
155693,23125,5075,5433,4906,4442,141199,48206,5561,4149,4829,1959,168350,-18548,1398,68,-2954,234,-38590,-33709,-373,5261,-647,2462,-86278,-22987,-2482,-1478,3831,4754,difficult
128021,21457,8154,7537,5336,8254,1195079,155819,35979,49601,18040,31264,-934411,-124646,-32051,-41705,-13719,-27371,-1156117,-130095,-16432,-36256,-6975,-11516,-1110645,-148346,-34993,-48232,-17419,-30144,easy
214865,70461,13770,18900,11587,8294,37556,39554,8909,14800,7586,4971,285949,33774,-1956,-8847,-549,3189,280113,86680,24033,19563,9907,2484,-34136,-27732,-7494,1585,2645,4297,difficult
198389,54709,3465,4654,4874,10876,321563,36809,19523,20964,13712,12664,-300829,-25410,-17300,-19671,-11942,-10820,-161824,36084,-13195,-15110,-5430,8826,93131,43026,-17680,-14149,-9141,-3370,easy
207888,10071,4938,4221,3463,1755,104306,32926,24463,16395,23591,27065,-8533,-21500,-20374,-13751,-22009,-25736,112951,-23770,-16002,-10444,-17699,-24966,206329,-23294,-22200,-12327,-20675,-25227,difficult
80861,32087,7869,5902,9335,13387,584924,72307,15767,22963,12976,20122,-370132,8275,-9182,-16857,-5805,-18235,-566820,-64770,-10793,-16693,-214,-2470,-575238,-64164,-3720,-17632,-4905,499,easy
130973,63244,27301,29393,10743,13590,106800,15838,6913,3701,4698,3600,-12492,92162,17593,5769,2316,12888,140348,19933,27544,10132,10711,5074,-55337,30123,16028,61176,5109,12009,difficult
174413,35267,8743,17821,10257,4742,818791,235649,43702,14051,17578,15105,-646515,-173847,-39316,-11265,-11464,-13118,-496837,-213704,-40294,-10975,-14892,-12889,-789782,-213595,-25267,33550,4393,-5083,easy
73162,14855,2900,1872,4427,4807,1244585,232085,6310,16911,8425,7319,-1235724,-226587,-22,-15213,-3371,-3200,-1230074,-223312,-5006,-14413,-4844,708,-1048471,-201790,-5201,-15492,-3779,-5045,difficult
236357,20031,9308,4967,2371,13287,325855,71998,23300,9278,16373,20297,-316040,-65391,-15816,-2145,-14121,8614,353994,-21563,-6414,-4148,-12759,-14382,-306447,-68946,-19746,-6639,-15127,-15263,easy
140182,11543,5266,4975,6266,3818,55314,22971,1923,5312,9571,5614,358028,3349,-1562,-2437,-7777,-3976,-50483,-18101,1344,-675,4070,-406,-52942,-19532,10247,2100,-6209,-1006,difficult
56792,34193,7507,8342,5469,7343,41847,19455,4113,5289,7532,4255,-37311,-9590,206,10954,-4959,5428,108141,58656,11983,-969,-4606,-1722,-25994,-4853,-2007,-826,3376,5557,easy
574824,54051,28168,27810,11104,22451,593469,143829,32073,15540,21872,15499,1061951,-11574,49698,54690,-551,39924,-526889,-120096,-30089,-3409,-11359,-6958,-590996,-137664,-31325,-14470,-20394,-12110,difficult
699638,60145,15235,23089,12437,11151,103811,22141,6006,2978,3660,5827,1979951,152881,33800,53750,26991,8569,-95873,-19112,-5060,288,-787,-4088,-96598,-19757,-1054,6296,126,11491,easy
31312,9129,4139,3168,4236,4987,564348,36435,8921,8744,2685,2940,-559904,-32604,-2093,-5071,1137,2059,-478286,-26772,-5820,-7392,-1360,-2536,-560918,-22542,-6432,-4266,4877,6619,difficult
379737,14817,6857,5345,5113,8930,31228,14605,2830,6264,15845,15176,721281,11915,-999,-321,-12961,-9996,-22807,-7572,-870,-5368,-13698,-4391,347054,-3708,13949,2931,-5537,-4351,easy
250140,52462,5208,2350,2959,2678,351591,58188,6230,7347,9663,5541,349623,61259,3588,-5192,-7543,-4085,-307193,-30429,-1457,-6457,-6406,-4689,-346784,-48007,-5197,-3342,-6164,184,difficult
390659,96316,25727,22998,9762,21381,60837,28815,5760,2122,7071,8884,-28816,-9184,17854,34780,4913,11538,974914,170356,13133,13189,538,14653,43367,41331,28914,14659,2621,11301,easy
67016,18679,2269,7948,3190,3028,654735,135639,25649,29112,15039,8626,-469514,-99154,-22581,-11665,-10795,-7736,-639934,-131676,-24837,-25418,-13265,-6085,-653709,-120051,-22721,-26409,-11486,-2974,difficult
210023,58944,10988,7365,6055,4517,208109,26501,9348,5202,6545,4514,372384,94004,2079,8415,4529,1867,-168448,-16663,-3523,-1651,-5592,127,-198194,19988,6363,-276,-407,-1985,easy
774617,171915,9196,10995,9383,7313,671463,202444,14418,19283,13050,12596,-556112,-102432,-8959,-13220,-9351,-10887,-525996,-137073,-11913,-15291,-10605,-10499,1391571,147918,5206,3648,8955,5537,difficult
73467,33994,29730,6434,8167,7946,143694,39132,3549,8685,4069,4375,59445,50830,49066,5763,1522,3924,-129497,-32567,23268,-5338,10572,2348,-140628,-33676,6210,-7178,199,4442,easy
248391,17980,3564,27758,2314,3557,19085,11521,6862,5043,7160,4336,140309,28068,-5992,-1137,-5296,-2280,-10797,-5303,-3587,65615,-3397,2614,558407,-3389,-314,3667,-5846,-2670,difficult
