delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
1315583,441537,82842,37105,29896,18460,7065,7339,-1084549,-419736,-68454,-32600,-25074,-16437,-6745,-7025,-518111,-331746,-48200,-19184,-25091,-14792,-5877,-3249,-585861,360941,-61921,-6215,-3931,5524,446,1310,-619897,-323695,-59324,-26875,-10130,-10861,-4791,-6344,566438,-67750,-34036,87990,692687,-684636,20254,-13721,2597,13416,12969,-20660,-17,21160,-6199,1645,20316,-16385,868,6323,-5237,3776,4559,-7654,easy
593874,136182,6277,20031,7684,5097,4490,2812,-397826,-95452,2610,-17789,-6598,-3888,-4200,-2470,-483545,-123829,-4556,-19138,-3860,-3210,-4102,-2454,-581751,-107201,7708,-12875,-3866,4107,833,537,-576926,-114194,-3493,-18619,-411,6332,-1362,3424,-85719,-98206,4825,-28377,16628,-6993,-7166,12264,-11201,-1349,6263,-5744,2738,-6,3455,678,7317,2225,98,4935,-2195,16,2991,2887,difficult
287364,53904,10071,4163,4085,5322,2079,1650,1181153,66858,3498,3958,3973,1896,-414,-268,-270559,-33354,-3696,2147,-1673,1536,1669,-414,-285039,-40346,-7741,15403,1567,295,1731,-669,1392570,75441,38381,62099,24084,18253,6839,2437,-1451712,-14480,1677609,-100212,-6992,115787,-7194,-4045,46122,-1811,13256,46696,-5646,3240,22517,-360,-1241,17958,2083,62,5108,-146,-255,3106,easy
768501,114928,21711,14527,15214,19774,21693,8533,157127,50015,15308,16233,-6234,-1799,-12178,4240,927795,76981,-17267,15393,-3362,6289,-2252,2754,382509,-58769,63232,1195,-6047,-8395,-8867,1445,-660867,-79195,-7117,-9575,-13003,-15540,-14313,-6000,770668,-545286,-1043376,26966,-135750,-20426,-32575,80499,-70349,-840,-14198,-10770,2872,-2685,-6956,8088,-14684,-7145,9926,-6615,-5446,-1486,-1309,-7445,difficult
505452,80553,24144,12583,6608,6370,4092,2398,456694,-36535,3133,-7136,11370,903,-3038,-1298,1152027,77261,34750,24041,29776,21830,10302,1910,353784,200680,75988,21201,52712,21067,11870,1507,564735,34433,25206,14012,34912,9710,9967,236,695333,-798243,210951,113796,123419,-166247,31617,41238,-50782,31177,-2840,-7189,18406,22936,-17800,20927,-763,-11357,13340,1568,-1903,3208,-403,-1271,easy
896451,477084,46679,55870,22755,33893,74796,19861,817230,-344920,-26526,-42958,-11935,-25801,-66358,-11953,341379,-419727,-34209,-48514,-16139,-27483,-67944,-11730,-748575,-462961,-42827,-51806,-21126,-31054,-67746,-18799,414954,-394004,23511,-51053,-14966,-24468,-53727,-2385,-475851,-1089954,1163529,-74807,-43234,68957,-7683,-8618,66338,-5556,-3292,753,-4204,-4987,6160,-1682,-3571,6586,-1586,198,14019,223,-7069,16414,difficult
512876,178398,107119,17145,23667,18108,5586,6016,1708651,107650,-77639,71641,30898,26343,12759,2792,961922,-74207,-35191,47642,112243,13146,3580,1991,182480,55138,15012,-10274,-111,10416,984,-595,-142678,-35983,-18659,32413,9364,4506,4888,1308,-746729,-779442,-325158,-181857,129345,-91121,42448,50203,-33671,-23999,-57916,42687,81345,-112354,9475,-13197,-2730,-5910,-9179,-2596,3904,-801,-2586,1903,easy
1056747,168006,118967,78192,48728,46052,37120,19331,-1044733,-164211,-115661,-70735,-45021,-43191,-34691,-15916,-1025421,-148871,-116181,-72877,-38169,-28138,-29807,-13428,-1051251,-143202,-115911,-66770,-44869,-28498,-23813,-9693,-1039807,-162290,-98786,-73403,-38747,-20522,-19604,-8711,19312,-25830,11444,15340,5669,-19088,-520,270,17125,-2142,6107,-6633,6852,-6700,6122,15053,-360,7976,4884,5994,4209,2488,3735,982,difficult
355780,378219,95669,64619,36009,17207,10588,6442,375961,-341233,-90572,-41003,-25575,-7703,-2189,-430,820321,-184011,-77443,-1249,9790,-2418,2768,5774,1137260,-179032,14421,7669,21786,-4231,-2705,-2682,260918,-326191,-80208,-57183,-30238,-6413,-7373,-3272,444360,316939,-876342,157222,4979,-147159,13129,91864,-94629,39754,8918,-64852,35365,11996,-52024,5285,-1813,-2182,4957,-5473,-4668,6204,-8456,-590,easy
954782,144962,75758,89092,30961,35697,14899,15540,894613,64210,-14931,20407,-1689,-18023,6115,-4564,-367997,-24052,82944,21182,-7883,7564,6242,-1200,756947,932436,-38915,-55663,31780,28489,6440,14620,-149016,125399,-40178,-41206,78748,-19971,4767,-8295,-1262610,1124944,-905963,-88262,956488,-807037,97875,-121859,-1263,775,-76845,14457,-6194,39663,46968,25587,20925,-48460,127,198,-1673,3364,15820,-22915,difficult
