delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
795811,272913,97776,40704,17196,20661,94803,27730,6054,4379,3921,3669,1196069,145257,161946,26242,6455,24035,1643827,777489,285007,156545,30147,37676,227015,1707,-4617,-2373,-997,-2338,-7817,-15693,-3476,-2664,-2519,-2366,445948,317155,19749,3877,33287,27954,difficult
855654,176310,35965,28623,14171,28929,1029169,98524,28700,28724,11987,17344,-685821,-55704,-12207,-10621,-8720,-10450,17506,-68585,-17510,-19344,-7453,12164,-354910,11567,-18856,-3480,-7840,6547,447515,556452,79851,36215,41763,45734,-291865,-54798,5048,-3273,-6830,3931,easy
548220,276149,12432,16391,5181,17852,629584,86593,25680,7248,6486,7462,841110,743802,-13350,16792,7211,40153,-269084,82173,2838,6409,-1660,1357,-603471,-63202,-23941,-4866,-5363,-5173,-509411,-41176,-19096,2141,-5368,-2706,134038,226183,-12692,25239,-1346,18320,difficult
438765,80856,27394,18898,9078,5702,430693,20279,6642,4713,2264,1892,810171,205397,94181,48731,12284,11174,-38453,71246,13599,20824,19625,2944,-229561,-12625,-3954,-4177,-1533,-960,-292607,43088,-261,-26,1353,1933,-209191,-4220,195,5573,2340,3960,easy
1653970,196985,28272,51766,16923,21352,1174529,517943,129485,145108,54044,32218,317501,-182444,-80195,-6840,-19810,-977,209565,-434885,-124686,-106127,-34489,-16375,643760,-363611,-112586,-107965,-46035,-24802,2022451,-129278,-63654,-102324,-32142,18723,-796070,-494572,-124943,-143455,-53128,-30899,difficult
814291,117317,25229,57566,19706,13565,706417,135201,93162,20358,22532,23974,402316,196384,-69724,169970,8503,8796,57241,-100061,-81198,-11964,-17828,-21837,747516,12406,-18192,62318,32731,3387,-635051,-127541,-88580,-18225,-20685,-22874,-32651,-70610,-81970,-16060,-16849,-19518,easy
1062880,272692,21682,26887,10960,11640,873441,121356,23203,33782,16612,7315,1110261,-107766,-19693,-24073,-10957,-5198,195406,-23997,-13691,-7434,4883,-917,-671416,-90017,-16328,-25398,-15223,-4077,-744003,-92763,-10964,-29923,-15901,-6214,1056948,1071223,53070,52352,8938,38029,difficult
732404,91655,43947,18211,17221,8948,947604,53016,25563,39162,23456,19048,-485545,41439,-10859,-18421,-14023,-15451,-883196,-28646,-22513,-37106,-21116,-18190,-359334,130088,-15909,6016,-12998,-14538,-232563,27334,5897,-31081,-16523,-7562,884636,22981,135306,-24163,33484,5241,easy
1434864,297602,91715,67843,31244,35518,286372,80222,20101,9202,6269,10319,1802959,601271,5977,147475,63702,25771,2027164,231907,190178,78135,16756,80272,104521,171645,121449,57320,37356,3764,975160,29805,12828,8233,5181,-2187,832657,52271,27638,2043,1882,18375,difficult
987917,118228,87657,41587,22297,15889,688573,350147,49827,35218,46325,21897,-138294,-265557,-18278,13794,-40085,-1301,-62089,-237067,-34535,-11034,-41092,-9930,1305180,-140001,144897,57835,30447,3450,-583746,-307889,-37729,-10522,-31885,-15670,975670,-209082,134793,-18230,-37526,-6590,easy
669693,150379,12194,19679,8611,7251,802938,270510,199760,56181,40871,46115,-43442,-253500,-178101,-50207,-33842,-43311,-48774,-20837,-187366,-38422,-33773,-34364,-531859,-236588,-191796,-31615,-35010,-42417,-186736,-1339,-189091,-30497,-30300,-36387,144587,-88390,-191478,-31769,-28374,-37843,difficult
789309,184887,29662,36971,11286,10182,2311730,405933,189583,60584,39611,41894,-124857,276688,-165311,68303,-17195,-15135,-2212231,-352331,-164042,-51314,-33678,-35730,-1065154,-306280,-148789,-53479,-30968,-34466,-1954285,-340988,-136359,-24166,-30474,-34428,-2255577,-382321,-185102,-57407,-29312,-38800,easy
832295,87228,34332,28855,11953,11092,1061336,112236,25097,22018,12464,9857,454921,-1621,21335,9086,15136,14854,-555393,-53556,-613,-14913,-11112,-6492,-734512,-77560,-10732,-12843,-9443,-5294,-650749,-667,32706,17481,4255,-3705,340526,8362,3477,35375,-1390,6811,difficult
921523,59153,8053,11592,8956,7607,677991,128430,22625,14576,10255,6399,-102538,-57135,-15203,-9956,-7741,-1492,1416056,-82105,-18339,17606,-5261,9340,-476109,-100881,-10775,-10315,-6748,-3757,-86041,-64284,-13248,-10153,-4894,-2339,466290,-41980,-15293,-2103,18148,4290,easy
622712,146086,45575,52079,16556,10516,422713,105876,25671,15546,15903,7185,-106370,-1714,15029,-11187,-9764,-2669,-140986,82199,19412,10049,-5829,3163,-121297,22048,21290,35881,-3291,-514,927100,-74244,-9163,-11621,-5540,-2796,441547,172759,52953,159541,27691,19472,difficult
857615,120726,29519,15995,11564,10814,654906,451082,11173,17719,30852,26362,111965,-241454,82215,1685,-8547,-2061,-642776,-435887,-9848,-13197,-30606,-25814,1048875,-319129,4335,5630,-15210,-16406,-647598,-440678,458,-13801,-26142,-23628,1143079,-214634,14570,11064,-15934,-9830,easy
427723,104863,17456,17445,25419,15012,779433,274833,64278,41088,36701,34891,-558942,-179004,-47389,-29343,-12643,-9854,-701860,-262102,-62880,-32722,-31076,-32756,-74080,45204,-42366,5373,34756,-9760,312246,-200487,-23552,-21151,-11376,-14011,-735916,-253462,-57922,-40372,-36069,-33014,difficult
