delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
11865,21348,9911,14546,14184,27556,7000,7086,71976,7691,-8017,-9993,-12533,-18740,-5019,-4884,-6865,-15127,-2472,-4425,-3429,6955,-704,387,13340,-17472,-8170,-5759,-8859,4912,466,-2297,-8524,-14415,-6611,-6214,-7879,-12400,-2083,4140,-78841,20205,-21864,-22818,-2345,3057,5545,-5698,1559,5568,-1334,-455,9104,-5430,980,25695,-2043,-17312,4315,1170,-2549,5271,-2684,6437,easy
30294,78968,3767,27769,23280,14102,3605,1800,-22084,-68251,24793,14127,-20867,-2577,-2416,3687,111517,74711,785,-4126,-13208,-8447,533,-460,-24889,-70072,13050,-21773,-19794,-7881,-1298,424,1076,-21116,14587,-23458,-7134,-6375,-208,855,133601,-136406,25965,142962,-144783,48956,-24008,12265,1537,-18253,-17647,-1685,7659,-6586,12660,-5870,566,1506,2949,-1831,1090,-4147,884,431,difficult
45301,49229,17373,4893,13817,9043,5333,3355,611754,66174,-4013,34666,80107,1109,-3374,5938,-38206,-33067,-3930,5664,-10397,-98,-217,-2660,23489,1805,649,11953,-11787,-2811,-3920,-2189,215040,-46033,-15066,308,-8138,-4639,-2923,-1740,-649960,61695,191551,-99241,34872,-47838,83,4579,-15715,-29002,6289,-11645,-90504,-1390,3649,-1207,-2713,-1828,3157,-3703,997,-8598,471,449,easy
22541,14508,8817,11035,3630,6550,2771,1487,-7298,19519,-6855,26138,3803,3941,-622,-185,-16798,-885,3841,5810,5807,8064,1478,-440,-16277,12669,-5141,16330,271,-1080,146,-58,68141,22547,1041,10376,4394,-2395,-136,-338,-9500,521,84418,-20404,13554,9878,10696,-8982,6182,-20328,10520,-5954,2004,-5536,4123,4123,-9144,-1315,2100,-1332,-282,-255,382,-280,difficult
13200,9701,699,3793,3362,10878,2328,1179,-9474,-1845,1442,-1945,2407,10208,1988,176,-11346,211,1291,8984,-71,6062,2095,-35,68409,7795,3955,587,-888,-7662,-1388,-281,-7835,7165,14634,24803,7021,417,149,349,-1872,79755,-76244,2056,7584,-630,-151,2664,10679,10929,-8397,24216,-2478,-817,7909,-4146,-13724,8079,107,-3483,1537,-211,-246,630,easy
17867,18927,9036,10974,7665,9441,2175,1775,-8252,19242,5335,-5115,-1916,-2693,-1012,706,-5922,-10590,-6791,6309,-3370,-1704,3545,-620,-15068,-9576,-3116,44448,1783,-1963,851,-998,31700,9080,-5942,6780,-2744,-3126,368,-65,2330,-9146,46768,-29832,1014,18656,-12126,3675,-2826,11424,38139,-37668,-1454,5153,-4527,989,-259,-1163,4557,-2694,-483,-1326,-378,933,difficult
142230,10537,10346,8810,4985,9221,4299,4063,351749,11428,-5811,-2859,-1227,2825,5388,9295,-134087,-242,-7958,-4401,3947,16857,3528,5221,268122,100235,2671,17852,11061,-572,2868,6416,-75205,4127,-6368,-3485,725,15055,6191,-780,-485836,402209,-343327,-11670,100477,-96108,-2147,10629,-9039,-1542,22253,-21337,5174,7114,-10336,14032,-17429,15627,-1860,-660,3323,-4074,1195,-7196,easy
43218,20675,19107,7920,23582,14425,6486,1977,-28990,-4547,-16820,-4851,-14580,-7363,-4782,1181,-28247,24086,-7347,-2136,-15961,2217,-3802,-453,-5578,8427,6820,23603,-13803,-4961,-2307,-1251,22353,66677,-12948,6758,-12563,-9532,-4158,266,743,22669,27931,28633,-15659,58250,9473,14167,-19768,2715,25739,-16845,-1381,2158,1240,9580,-7178,-4571,980,1495,-1851,-1634,-798,1517,difficult
105681,53812,3246,12221,14109,10107,1901,1023,69981,-1303,12707,-4964,-10838,-7699,-1332,-490,-78785,-45860,2625,-11540,-9520,-6825,-894,-749,89701,68443,23541,9781,-1353,4491,1172,1322,-39042,1176,6867,-4826,-6768,-6285,238,3181,-148766,168486,-128743,-44557,114303,-67267,-10082,20916,-16674,-6576,21321,-14607,1318,8167,-5415,874,11316,-10776,438,2066,-934,-259,2071,1859,easy
74206,20534,39179,73855,20328,6937,4023,2673,554264,26208,20271,-13169,-2039,8336,332,-1795,-66641,2259,-18224,277723,1446,2309,673,-421,77595,41835,-33549,-47167,-18214,-3614,-3276,-2291,-66729,16294,20213,1301,26706,15219,-2847,-622,-620905,144236,-144324,-23949,39576,-25541,-38495,-15325,53762,290892,-324890,48468,3485,-19660,44920,-6027,-5923,18833,341,-3949,429,1374,-1870,1669,difficult
188638,40706,43034,10295,13579,29338,9755,10952,-132532,-4721,-38236,-6675,-9181,-22967,-3858,-10189,335139,197655,-29778,31668,15564,-16816,5327,-6570,-161193,9843,-38940,-2379,192,-12536,-4266,-374,-98650,-26226,-41361,-9327,-11678,-21744,-7880,-9666,467671,-496332,62543,202376,-187812,-36069,8458,-9162,-2421,38343,-34047,-6948,24745,-15372,-11870,6151,4280,-9208,9185,-9593,-3614,3619,6196,-9292,easy
18045,41106,9195,5134,4140,4697,1064,691,44378,-26536,-7530,-2721,-3091,-3045,178,-260,-14529,-18068,3070,11797,17614,9463,562,2897,-9376,-21956,-4560,11477,-1715,758,852,1194,-8402,-29260,27433,6285,7894,6018,440,1908,-58907,5153,974,8468,-3888,-7304,10600,-7630,31993,14518,-320,-5192,20705,-19329,9609,12508,-8705,5260,384,290,-412,3157,-1703,714,difficult
95009,44585,47516,188917,12116,9115,4914,2089,-86111,-27153,-34508,17420,-3216,2332,-2094,-348,16987,-37584,-40232,-172977,-10972,-5821,-4632,-1733,148394,-41622,-44243,-180093,-11020,-8375,-4766,-1960,-52332,-23550,-15821,-30679,-292,-259,-3239,-1434,103098,131407,-200726,-10431,-4038,18072,-5724,-4011,28422,-190397,-7116,149414,-7756,-48,10728,-8153,-2554,8116,-2538,-134,1527,-1385,-227,526,easy
114916,53043,118718,45029,18572,8404,1949,1538,-108425,-43726,-81036,128811,5277,-3342,336,209,-90817,-44229,-96589,287044,-10833,8490,164,124,-103133,63897,-98513,9390,-13426,5636,-173,-593,-98610,-32331,-72480,100841,209,16801,-461,664,17608,-12316,4523,-503,108126,-96228,-15553,-1924,26033,158233,-277654,91451,-16110,-2593,13635,11832,-2854,11165,-172,-337,-288,-85,-717,1257,difficult
53033,22877,3455,9099,10617,8189,2402,2313,-37575,-16362,14487,-205,-3611,954,2348,1149,46227,44567,839,-1518,-610,4822,-304,1191,-50000,-20247,-347,-6968,-7734,-5620,-1171,-1838,-36814,-19206,21429,1211,-4487,4558,198,-352,83802,-96227,13186,60929,-64814,1041,-13648,-1186,21776,-1313,-5450,8179,3001,-7124,3247,3868,-10442,10178,-2652,-867,1369,42,-3029,1486,easy
27960,22045,6312,3588,3444,6602,1327,1036,32479,8061,15977,1481,1124,9255,347,-265,-20490,-5776,36089,5240,15028,3086,2131,-439,-14649,-11391,-2543,10662,46116,15919,118,311,-23037,-8391,-3032,-1268,1437,-1930,1619,-344,-52969,5841,-8388,-13837,-5615,3000,20112,-38632,-489,3759,5422,-11930,13904,31088,-44679,-6169,12833,-17849,1784,-2013,1501,-174,750,-655,difficult
219549,32848,23214,11361,4070,16002,6056,6440,-211445,776,-21668,-7934,5078,-2673,-3305,-4552,-212350,-26126,-13245,-9329,1549,-2218,2433,-2972,-156163,-25090,-20462,-8697,-1564,-11465,-4853,-5759,-209554,-23093,-18921,-5338,10528,15371,-126,-3834,-905,56187,-53391,-26902,1036,1997,8423,-7217,1541,-1395,632,3359,-3529,-3113,12092,455,-9247,26836,5738,-7286,4727,1580,-2787,1925,easy
184955,35948,14549,54688,5187,7783,3795,2616,-182820,-12888,-12117,-32684,2750,-3786,-3327,-2168,-160075,-1296,9405,48371,12530,760,213,-8,-118094,-7482,5459,-3196,-3392,-4155,-3083,-1921,153639,59645,19344,84003,5631,1253,642,-823,22745,41981,271733,11592,-6186,67127,21522,-3946,13885,81055,-51567,87199,9780,-15922,9023,4546,-4915,5408,3540,-3296,3725,2160,-1913,1098,difficult
704229,60968,40190,210873,16010,12460,3595,1571,-685087,-44459,-25586,88258,-3399,1096,-1095,1216,-680570,-9378,-24611,168890,-9462,-3663,2374,15,-101773,81112,-17914,229329,478,4662,-1315,539,81041,14362,-37674,104993,-5179,4965,-1547,393,4517,578797,182814,35081,90490,-66750,975,6697,-19760,80632,60439,-124336,-6063,9940,-5657,-4759,8325,303,3469,-3689,-232,-1201,524,-146,easy
43748,6548,4995,4187,3357,5278,2762,3762,31893,11405,13327,3124,772,9744,2694,-11,-22406,16261,655,5744,-641,5877,6614,187,-41302,4756,-2781,599,1542,2852,3620,1069,-6131,9566,10297,15997,418,-626,516,713,-54299,-18896,35171,4856,-11505,4810,-12672,-3436,13078,2620,-5145,15398,-1413,2183,-1124,-3867,-3025,-3478,3920,-2994,-3104,198,882,-356,difficult
13180,16830,3662,6009,7884,8642,4388,4462,-1499,18821,-1079,-4467,-6165,226,-642,-1335,62972,-450,480,-4406,-4486,-7174,-4156,-4148,-8815,-12003,-1997,-896,-4586,-7241,-4131,-4216,9211,21897,2786,197,-6028,-2173,-200,-3293,64471,-71787,18026,-19271,-11553,33900,1559,-2477,4783,61,3510,1093,1679,-100,-1442,-7400,-67,5068,-3514,25,3931,-2813,-68,923,easy
131743,48244,46304,82123,16348,9703,3774,2811,-119314,-28809,4923,36892,2558,647,-59,-1428,21065,-29337,-39559,-34500,-13046,-1341,-2255,-2105,-121286,-37943,-42975,288247,-9616,5282,-2172,-410,-108162,-36297,-33369,48837,9816,37047,281,-1438,140379,-142351,13124,-528,-8606,1646,-44482,-3416,9606,-71392,322747,-239410,-15604,3430,19432,-1988,6623,31765,-2196,83,2453,-677,1695,-1028,difficult
68722,28054,13341,62564,5650,4021,991,960,-53671,8036,44428,186497,-1840,10864,1823,511,-55566,-10039,-9698,80275,15273,6627,1826,1331,-56002,6264,12346,173452,6417,7211,1672,584,464659,8440,6035,-38674,3171,7830,4546,1913,-1895,-436,520661,-18075,16303,2176,-54126,22044,-6311,-106222,93177,-212126,17113,-8856,-3246,-4237,584,619,3,-154,2874,820,-747,1329,easy
52669,60048,6872,8003,6786,10615,5132,2822,1002785,47334,26012,15608,5311,4587,13928,20372,-8119,-47266,-4465,-5022,-1736,-8338,-2877,-1934,48520,-24298,-1163,-6853,-2233,-8934,-4242,-2094,-43782,-53882,-616,-3217,5357,-4422,292,1129,-1010904,56639,-92302,-94600,22968,-29584,-30477,3302,547,-20630,-1831,3636,-7047,-497,7590,-12925,-596,4512,-16805,-1365,4534,-22306,-160,3223,difficult
498263,41362,16174,15831,9154,9363,4017,3917,121468,52683,28879,22608,22829,22422,3443,3155,-60078,7997,14651,-2395,-1721,6622,6288,-360,-59945,109061,4715,948,8318,18560,5294,2243,-341406,-24132,23511,1566,15925,23195,3183,3641,-181546,133,-281461,-44686,101064,-133193,-14228,-9936,18796,-25003,3343,618,-24550,10039,7607,-15800,11938,4635,2845,-994,-2111,-3515,2603,1398,easy
80614,60688,3593,6544,4952,4246,4368,3423,-68127,-40342,2138,-2761,1673,-2974,-2483,-2916,-7630,-42078,12741,4835,-2361,-2228,-1306,-2562,36940,-39387,536,-5612,-3278,-2526,-3848,-1990,-73611,-53959,5737,-2939,-3438,-2056,-3387,-2848,60497,44570,-110551,-1736,2691,-14572,10603,-12205,5201,7596,-10447,2673,-4034,-917,-160,746,-298,470,1177,-2542,461,354,572,-858,difficult
23310,33958,16811,149519,29138,13522,2792,2131,-590,-4264,13456,-94772,-23924,7900,585,-842,-6342,-22185,-3357,3773,-25173,-2937,889,-516,515842,62898,72745,104896,-3251,7560,-19,-509,-1355,-7418,-7652,27524,-18383,1640,-860,-482,-5752,522184,-517197,-17921,85083,-70316,-16813,76102,-80397,98545,101123,-77372,-1249,21922,-15132,-10837,10497,-5920,304,-908,-841,326,7,27,easy
40067,66389,5454,8805,17894,7460,1360,1363,-34860,3285,40719,-2971,-5891,-1728,1866,191,54600,-34832,13090,-7423,-7754,-2851,408,1002,8989,-6797,14370,-6701,-11049,5926,380,129,-37964,-44965,7400,2038,-8015,129,1683,-24,89460,-45611,-46953,-38117,28035,-38168,-27629,1280,-6970,-4452,722,8739,-1863,-3295,3034,-1123,8777,-5797,-1458,-28,1303,811,-873,-153,difficult
