delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
130473,37644,11407,3892,5898,12583,141125,52696,7889,8033,8201,5683,-8587,-12031,-4868,-6368,-5924,-3881,-60733,-44680,-3739,-6414,-4804,2288,82965,15521,17270,-1045,7152,32925,-102690,-29142,-2482,-4738,-5180,3306,35785,-4930,11411,-2140,-2761,-140,difficult
461393,44619,7636,7750,5139,4550,777291,145780,25792,19138,9092,5729,189211,-8272,2869,-399,-1361,2866,-298712,-136583,-23713,-15877,-8485,-4420,-65716,-124616,-24243,-16010,-3257,-3979,-665202,-96218,-21672,-5856,2252,4868,-739072,-140117,-24019,-18800,-8914,-5228,easy
219025,195346,41245,16674,21804,21373,73414,41902,9205,10583,5369,8026,-35351,-14205,-6185,-8488,1940,-5600,584921,134224,10550,7269,12833,38598,-61839,-33017,-3553,-5658,11603,20854,124634,643538,165661,35083,57842,10015,115689,36682,-6272,2251,-2041,2869,difficult
86038,34585,5561,3703,3381,3757,391152,134843,24048,29439,16673,8052,-182550,-106595,-18136,-28248,-13213,-5121,-342170,-111716,-21275,-24818,-13467,-3253,-295087,-122337,-20126,-24320,-11787,-6632,-348778,-108809,-12812,-25417,-13700,-451,-356984,-51833,-20087,-25878,-14292,-6020,easy
496333,25936,14399,7473,5827,7775,1032363,76953,34312,20117,8349,16011,-974987,-21666,-10007,-12369,272,-10470,-878534,-66927,-32099,-17826,-1063,-13102,-1022330,-72708,-32424,-11642,-4383,-8892,-357885,-51772,-23880,-17858,-4190,-10654,553585,-42011,-1155,-3526,-3246,1940,difficult
68149,24680,7566,4689,2790,4232,77998,27303,10556,3431,3471,4507,9902,9652,-7068,110,-1282,1691,31775,11945,-3737,6518,951,-786,-27798,-21645,-2286,1444,-900,-1415,5357,-9003,6403,-1216,278,-2405,-68483,-4062,-8264,-564,-2453,1542,easy
258469,65116,23071,20482,10390,6990,1296140,49404,10795,19590,11829,7177,-1114363,100001,34905,37756,25092,3654,-1105038,-20926,7370,-17382,-9096,-6098,-1222612,-14068,-2585,-5727,-6819,-4579,-1237619,-36435,-8928,-19086,-10706,-6283,-508725,49986,30619,8899,-5665,12373,difficult
100238,24890,10078,3743,2137,4359,274734,65747,31312,9717,9652,13138,-151137,-56604,-29227,-7539,-8099,-8721,-216409,-60395,-29252,-3568,-8297,-3502,-244233,-46844,-26448,-8339,-8757,-12165,-56732,-19668,-19767,-3256,-5250,-9823,-203971,-20773,-1478,-7169,-7171,-9683,easy
745360,111246,35030,20569,10670,14634,519790,195549,14575,37017,25260,18584,1136763,-55906,21872,16295,-18529,3821,160792,81497,59180,-21672,-11190,4942,-415754,-118891,6263,-29192,-8533,-8099,45572,-166199,-5199,-26410,-19534,-11036,200477,-162014,20159,-21259,-15163,-9377,difficult
793513,196058,29976,19812,11244,7872,101798,15783,8671,2405,4619,3944,687054,161140,47737,19033,3890,5120,887986,64772,17,713,-2678,-3066,842981,86933,21166,10521,3060,1331,1097498,555017,41190,57518,28974,15496,-56942,33511,-3584,-752,-123,761,easy
741654,230713,16691,27708,16711,17552,929855,70598,43980,6886,11026,10682,-806305,7033,-41562,-1373,-6594,-4357,263103,177189,-34144,19512,2695,7004,263103,177189,-34144,19512,2695,7004,48774,4486,-40279,4613,644,-6243,-709678,434680,13686,61844,28983,30940,difficult
