delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
1354857,337299,112033,55734,44232,56877,1361943,203226,109900,105249,97570,66989,-222009,-59733,-27639,8739,-58703,22033,-792328,-191890,-99758,-97313,-95755,-63919,2000823,324860,142815,-44416,-11588,-24994,-397003,665437,25916,-35665,-39626,51770,-624912,-68311,-30668,-78918,-61018,-35451,easy
871558,161446,29084,63354,22521,39895,387762,102710,18825,17970,10125,7786,1442164,349624,83821,218702,56086,57595,566898,-10891,8770,2511,7150,61367,1024533,145277,-13691,31836,6560,31063,-233341,-96220,-9681,-10754,-3030,-2966,-381275,-94108,-17926,-15376,-4786,13486,difficult
1069324,124822,31991,27995,9131,12638,342127,72269,28852,15604,9340,11704,306723,107835,32229,-7161,-3327,-406,1318589,6491,-5142,27389,1054,4676,-112370,35917,-22047,-13043,-2054,-1759,326930,-56839,-20807,-10761,-4021,-7499,1796111,169362,31462,65529,7304,9660,easy
178547,21529,11324,12073,9269,6739,222224,43766,10978,31157,9686,11237,-213901,-40969,20713,-16382,-4993,-5618,-215290,-30757,-6453,-19597,-4312,-3908,-74725,-19306,5125,-23140,4577,-1710,-48767,-38934,-8407,-28596,-8235,-9870,334300,18779,-9246,-7703,10878,-1383,difficult
644365,161295,21236,44828,21858,21753,119313,76632,9485,12652,19720,19023,486416,-36271,-2914,-7277,-8514,-5588,739258,9379,1242,24778,-12166,22516,491960,-3847,-8269,47574,-4312,-11825,287672,461889,48916,22774,27668,8128,619952,-7833,19779,73029,8014,418,easy
289060,76384,13651,7998,11266,26054,634849,49605,6292,17370,8381,11038,-534454,210082,36287,-8995,16601,41970,-36502,12130,2313,-6446,-522,834,85058,-7081,4345,-8241,-2752,29739,-617762,-35709,-811,-10256,341,-407,-625287,-45527,-5337,-12920,755,2942,difficult
942528,100057,10775,22910,6462,11308,566610,153545,17824,39577,15162,30272,-376789,-73695,-17047,-22128,-9359,-20512,2379216,-40991,-5268,14359,2089,-4611,-345733,-75946,-10141,-23688,-13079,-18430,-416721,66171,12192,-17314,-9304,-23332,639619,-142979,-14981,-34563,-13846,-27937,easy
1505427,104361,85692,20953,32492,21500,1291324,327443,77562,47144,40369,30458,-356239,-259065,12107,-32463,-24942,-18507,1443340,-210848,191259,-6260,57459,13468,-206949,-89467,-65790,-12270,-21004,-14040,714146,-262267,-24839,-41595,-13127,2525,-523782,-293765,-72089,-38366,-37769,-28238,difficult
518247,116789,42810,20710,11742,15398,477047,326007,47765,33293,22921,15690,172933,-77153,-24581,-21809,-11905,-8379,1025506,-79253,122647,44226,3814,3921,-458302,-321760,-43327,-27103,-17243,23051,-278344,-268626,-42473,-29545,-13483,-10598,-255792,-299299,-37039,-28686,-17078,-9457,easy
251364,38780,9459,7445,3887,7336,661120,88718,38947,29742,20883,20657,-608052,-64545,-35555,-14345,-16255,-15015,-654083,-68319,-27719,-25413,-14906,-11221,-352711,-40851,-35468,-25496,-19391,-12674,-568264,-69649,-35433,-28388,-19120,-18670,134330,-6327,-13267,-17842,-15308,-9025,difficult
