delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
93675,102996,21263,13738,10880,5569,2371,2417,34640,23506,6957,2665,7908,5297,2291,1190,32963,-4630,-1435,391,-3590,-2915,-1820,-464,78849,176849,16162,37316,14491,750,-433,1134,101692,133781,41070,2012,5051,1977,4028,4737,22635,11959,1428,4572,-4066,1277,-1454,-498,difficult
178589,31662,14680,11327,7305,4714,1614,1533,249807,145644,78443,25252,17128,14472,9131,4188,-129730,-127191,-74522,-22345,-15955,-13757,-8588,-3932,-186915,-89544,-30232,10802,5056,645,-4969,785,222443,-121960,-76004,-20962,-12249,-13172,-7771,-3477,-190672,-117232,-74295,-23195,-16146,-12749,-8740,-3997,easy
523079,63252,13998,8502,9054,9606,2236,2141,109526,336699,22942,31298,21093,32768,31304,14980,696069,-283019,-2559,-27195,-9746,-25561,-29248,-13907,16337,-224739,-5535,-15796,-13076,-22124,-29313,-12221,325649,-328241,-6294,-24213,-12388,-25147,-30152,-12943,616157,-257790,-21387,-23980,-12945,-19817,-27561,-12284,difficult
339654,123245,19730,8338,22791,8101,6579,1974,533987,63012,11083,8949,6657,5610,1997,1453,-230073,-8438,-2169,-5918,-3883,-2607,-1382,-445,-200937,-6920,23901,-4747,-1321,-3256,-1260,-960,-443241,-28742,-2075,8678,4857,6645,13663,2245,96919,285033,14930,-457,64884,9180,7305,1244,easy
595522,119866,18570,10624,13792,6701,7334,3870,113426,15101,1636,3495,2038,2380,1907,2461,249491,202650,36797,4026,37207,8925,9857,8502,282504,16754,4919,1942,1427,346,1074,-1132,12542,95883,25993,15677,3821,5530,11082,-984,1383845,103771,26,6871,4560,2481,-305,-750,difficult
119475,12416,3796,5751,7250,2872,2797,2082,267811,44666,5140,5841,3844,2944,1996,858,-248944,-30982,-4995,-3870,-2094,-1851,-1156,-352,-14269,-38503,-3449,-4438,-1566,-1552,16,-14,-247679,-38248,2413,12291,19788,4986,5714,5641,-82453,-21267,654,-4342,-2503,-1873,-1372,-379,easy
62201,28856,2370,3338,3172,2839,651,566,285504,154151,20837,6977,7651,6716,2783,2558,-172311,-84744,-16878,847,-592,-3059,-1649,-2032,-201604,-123203,-15938,-5661,-5104,-3769,-2234,-1647,-239445,-141361,-20406,-4603,-7199,-5633,-2624,-2272,-279853,-151872,-20648,-5139,-5022,-3048,-2022,-2018,difficult
167864,50960,14687,9337,10202,12722,4350,1366,113497,50917,16468,4028,8960,3110,1777,845,63905,-31614,-14857,2569,-4702,-100,-1548,-329,201133,108388,37620,19157,19436,34787,11934,1312,1556,-41947,-13793,-1224,-3426,4531,299,719,-49127,-34654,-16094,735,-6339,-769,-392,381,easy
187531,16814,6891,6614,8309,5539,4657,1893,49870,18830,3433,2787,2630,8427,3584,1048,478801,-8272,7088,14073,23758,2700,9952,3241,-47687,-15414,-2448,-742,-674,-3727,-3009,-101,104244,16359,9705,104,-160,-4568,-1238,50,15284,-738,-514,1872,-208,-5958,-1414,190,difficult
282331,48902,6422,10001,7927,8082,6170,2388,54039,47792,9729,20895,13515,30386,13486,4676,307155,17188,397,-3592,-3231,-17670,-7816,-2499,541436,19152,-2362,-12138,-7137,-25005,-6074,-2309,22602,-44860,-7435,-17483,-12042,-28572,-9563,-3983,41973,12958,-3827,-10362,58,-17969,-5812,-363,easy
67850,43408,10948,11707,8849,4974,3528,2897,243716,98594,19953,6225,8676,6225,7002,4094,-141183,-11040,-9040,-1718,5904,1124,-686,1530,-221545,-90737,-17166,17677,-5453,742,-4240,-1190,-145188,-29954,8729,11169,6860,-1948,-2611,-1443,-195549,-89012,-18544,-5201,-6618,-4921,-6360,-3687,difficult
495223,53481,17964,4900,30794,7888,7452,7365,266277,41842,17736,11352,11239,8612,7061,4603,407020,-28835,-14695,-7742,-2462,-3690,-5244,-3059,227322,78664,6652,-703,91424,12120,15560,19487,-122456,-38793,-17150,-10544,-7943,-7154,-6211,-3955,403899,35518,26105,-6819,-2800,-4172,-2540,-1425,easy
84321,23281,5024,7584,25185,19848,3981,3794,644204,59743,9990,6699,29277,9608,7658,3783,-619911,-23382,2069,11602,50677,55986,4533,7264,-579247,-49181,-9031,-3464,-23832,-7597,-5871,-2493,-437201,-26231,-8671,-912,-27034,-5183,-6648,-3024,-603173,-47053,-4233,-3687,-16181,-2246,-6721,-1704,difficult
369034,33281,6330,5595,16842,2953,5088,2821,105648,56985,31250,7140,7146,7153,4993,3667,1672,-27828,-26837,-6223,-5116,-5834,-3864,-2653,594337,-18888,-21461,2049,39349,-2332,5518,2709,178938,-16971,-27641,-6456,2214,-5012,-4103,-2513,278597,-31128,-23742,4450,2337,-3622,2828,-928,easy
137649,57694,8543,6399,3618,5022,3059,1617,761154,76153,15700,18243,10187,8749,3618,2246,-509057,-40303,-12756,-11561,-6632,-6662,-3035,-1662,-751747,-68564,-13684,-9908,-5003,1700,673,745,-613363,10056,-7774,-13477,-8009,-5888,-464,-979,-619855,24974,5586,-12430,-6631,-4060,591,-621,difficult
189369,51079,17245,9225,29319,13312,6909,4565,740687,50887,5602,8569,9308,6516,3501,2766,-711478,-39637,8019,-2023,1536,-1888,-513,-1352,-163752,2569,-512,-1290,35,2227,-1343,-2045,-605618,64993,31014,-230,7694,291,2467,831,-724426,-27157,8049,6168,70780,26555,13019,9761,easy
505850,25416,11559,3712,12587,7703,3312,3639,65776,25919,15339,14534,6388,7063,5009,2681,249942,-20124,-12317,-13877,-3104,-3979,-519,1085,-1279,-15673,-13630,-13738,-4337,-5650,-4298,-2281,1529134,35583,24021,-7017,36208,16512,2255,6076,-17502,-1797,-13193,-8655,-3971,-4323,-4225,-1050,difficult
1533556,109322,15311,16028,17926,20859,7695,5990,484699,127127,20494,9005,12405,7821,4548,3703,2805408,8761,-8510,2912,5846,-2298,771,-1465,683435,-91561,-17007,22476,-6925,4669,3211,4976,712373,3768,2545,3948,32041,50912,9778,6608,-5787,7813,2238,-1243,-8877,-1133,-1171,-973,easy
16427,11578,1941,5418,14259,5414,6987,2931,44669,9883,7222,7059,5853,11605,7011,2897,-11832,8889,-5421,-5637,-4325,-8737,-5155,-2360,-21288,-1409,-6457,-6447,-4390,-8679,-5083,-2122,-37496,2399,-2456,-2914,17012,-2061,5123,4057,-42354,-3099,-6790,8434,25326,-5288,5017,559,difficult
