delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
355452,44865,12263,17013,19086,7916,3586,3071,20251,21552,5455,11663,8107,10034,7509,5843,-2927,-2105,9650,6633,60218,-2972,-1866,-1910,-16807,-12837,-449,-10728,-6302,-7719,-6219,-5012,-2721,6954,10634,14346,9300,6159,-3834,-827,1685950,126439,13771,23952,-1403,788,-1987,-1310,12508,-1885,436,-7453,-6919,-6844,-5707,-4801,difficult
255387,41490,20252,14690,8995,8710,2897,2820,369930,100929,18699,10268,3331,8074,3909,2569,251115,-41354,29246,19659,3267,3022,-2270,57,-311181,-76796,-2609,-3757,5372,-3062,-2021,-1741,-269479,-65529,-15462,2265,-509,-3324,-2418,-2085,24498,-47486,-10966,-8465,19371,2705,-266,3406,-267670,-66032,7555,12406,817,3841,1914,1620,easy
878931,74680,20472,23075,13980,10451,4507,3090,577205,29999,7775,15742,10707,5808,3752,1818,987032,-2574,-4287,-10236,-4369,-1316,-2131,-703,-203731,-12531,177,-7625,-3022,-2591,-3114,-1213,-66002,155774,8005,27740,14537,1449,5533,1132,730397,63970,46182,18876,9186,15511,2014,3886,60936,18768,13407,7911,32,10164,1474,3260,difficult
342632,56347,12764,13641,7744,6225,4209,2367,457844,105885,37965,11053,18803,34243,6443,8167,202469,-50762,-33746,-354,-16279,-31174,-5487,-7067,63485,-53401,-9058,10733,-11074,-28858,-2462,-4812,22576,49437,-13615,3120,-9528,-27586,-4711,-7227,-445140,-98736,-33337,8915,-2364,-22706,6661,-3285,-419448,-94228,-36249,-9475,-16052,-29765,-5171,-6608,easy
177629,48074,24238,10050,3305,6602,3541,3318,1274760,252868,58293,77970,32452,8646,3136,2986,-1124306,-123116,17465,-57998,-27917,-752,-919,330,-832740,-242492,-53832,-75652,-30936,-6985,-2660,-2409,-1193890,-221094,-23696,-63550,-23917,171,-152,633,-1072263,-241188,-57331,-76805,-31695,-6809,-2060,-1509,-1262456,-196082,-52882,-65597,-31272,4153,7818,4615,difficult
117947,33202,11603,5572,2976,7163,1542,1667,239423,60508,19074,11350,10836,7334,1897,1392,-149446,-2421,-12179,-5909,-9680,-3289,-1426,-610,-229937,-57115,-18212,-10747,-9744,-5762,-923,-526,24495,-32489,3090,-2043,-4719,-5289,-1267,-11,-219872,-47688,-10320,-7980,-7997,-3756,-1213,-772,-32620,3184,267,-2213,-7159,17239,3056,3292,easy
85546,47843,10685,11973,13102,13003,5464,4731,323692,37420,10698,11183,5987,5298,2818,1586,-291727,26653,5139,-2180,14467,11240,5260,3932,-305703,-22485,819,4356,4886,12746,4933,8477,-304204,-11591,-7540,9075,5015,9814,2579,2468,-203571,-12598,4459,-3036,-2513,-663,-1463,309,-85527,72136,-2944,-4264,13718,5388,1921,540,difficult
697637,76979,11681,5948,6465,7584,1971,1493,316851,48047,11438,14788,22571,3442,1413,891,1203181,-9505,-1841,-9800,-17524,525,452,414,-147578,-46207,-8661,-9090,-20346,-803,43,-118,528279,34682,-73,-7112,-14178,8654,383,1251,246483,121714,5418,-5189,-14960,11544,660,1384,73566,43976,6370,-13009,-13523,791,1252,78,easy
302615,64128,12357,11356,6602,7192,2808,2445,297995,35007,8224,16145,8700,4648,3107,4317,-255789,-27058,801,-12971,-7522,-2683,-412,-2881,-134176,-26319,-3516,-12893,-5153,3083,661,-2962,712632,125467,27884,28172,4121,6836,-293,1414,-22339,-2380,-5378,-12402,-3805,-417,-2389,-3159,-277226,75893,876,-13850,1868,5901,939,-1773,difficult
269853,65854,10082,10627,15725,6997,3390,2231,168240,89132,9543,24999,17684,6215,3012,4184,-120207,-56543,-8965,-24426,-16676,-5622,-2775,-4036,-161209,-64617,-5415,-23163,-12279,62,-1406,-3594,-108430,-26461,15516,-14372,-9555,-4152,-2130,-2773,862843,101621,8960,11199,41769,14579,10014,3361,35070,-70389,-7401,-21100,-13053,-957,-1813,-2721,easy
155043,60355,18738,11132,6174,7666,6906,8776,263733,27090,12183,4919,8620,19907,16506,10185,42546,39250,117,120,-2877,-15625,-13606,-5730,-247551,-7327,-8380,4148,110,-6095,-6047,11172,-161591,-17054,-9582,-3003,-6559,-16687,-13214,-8805,-226823,-14025,-6865,1825,-6014,-17545,-11873,-6855,49968,165483,57484,27977,3109,-5254,-3258,3173,difficult
610259,64291,6276,3873,4214,4144,1992,1078,1568685,55214,9428,15193,14969,11396,2345,2286,1006591,119966,190,-7358,-6098,-5726,2225,-275,-1351369,-47459,-8477,-13520,-12140,-10300,-2031,-2229,-1518097,-25716,-5270,-13226,-13965,-9713,-1041,-1689,-1403701,23051,5332,-9732,-9572,-3700,897,-134,-1525554,-24455,-7533,-12765,-12001,-6822,-1813,-1715,easy
169161,19530,4472,12191,7393,6581,3077,3262,271452,32191,19313,14835,10203,9252,7595,5617,-266497,-26990,-18036,-13950,-7801,-5094,-5272,-3635,-177584,-21354,-13698,-12703,-8855,-6479,-5939,-4159,-263848,-19076,-16635,-13475,-6453,-5360,-5033,-3634,-245385,-23818,-10570,1089,-983,139,-3878,-1126,441858,27933,-15268,25818,10043,3437,-2470,778,difficult
95060,12117,6329,5250,1719,3765,1208,832,30745,20936,4120,16730,13930,3902,2759,3666,78186,-18572,-2975,-15122,-13581,-2992,-2439,-3547,-4760,-11440,-231,-14421,-10269,-116,-2137,-3203,-16806,142,15485,-1154,-13047,6674,-381,-2433,11133,-12566,-930,-14911,-12870,-2943,-1566,-2351,253824,-1658,-303,-11792,-11288,-1308,-1231,-2635,easy
153873,32809,6316,9588,5969,6741,2730,5280,612113,248451,25947,19250,9485,16157,9918,4054,-530832,-215018,-22999,-17252,-8274,-13830,-8863,-3267,-577725,-181372,-23959,-4381,2944,-1903,-5017,7339,-594627,-236049,-24612,-18146,-7375,-10576,-8495,-2162,18246,-202736,-2968,4594,-1619,-9970,-7368,2801,-606261,-243034,-23618,-13123,-3255,-10801,-6196,1417,difficult
