delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
421814,173003,59208,20671,43854,40756,-338725,-150039,-42991,32678,-40611,-26386,-390367,-157322,-53612,-17303,-40761,-37123,-409287,-151040,-56497,-13964,-36835,-33387,-342002,-162115,-51341,-17841,-41388,-38527,-354135,-167182,-52798,-9776,-40703,-36164,-51642,-18920,67285,-12133,-7283,6282,-11075,-5067,-10621,-2885,5156,-1457,-49981,3339,-3877,8065,-150,3926,-4553,685,-10737,3736,-5140,2363,difficult
299733,29735,5748,3624,2661,2180,-289688,-6205,-1664,-2412,-1680,-514,-212167,-2200,-1363,1298,-331,-227,-213362,12888,6026,4896,5056,5956,-257083,-3039,2452,8552,2508,4327,-290233,-9280,27859,15993,14180,2113,77521,-1195,-43721,-33150,4005,15088,-15927,-6241,301,7389,-3574,25407,3710,3598,3656,7441,1349,5387,-2548,11672,287,6183,-1629,-2214,easy
371877,105855,12899,9852,7222,9358,150527,418317,276798,338844,169694,98575,-92352,-79211,-8026,-3636,-4126,-6912,-366603,-97685,-6073,-3546,-5716,240,-305466,-84886,-10269,-7112,-5685,-8001,-299678,-80538,-8393,-7933,-6991,-6675,-242879,-274251,61137,5788,-497528,-18474,12799,4348,-284824,1953,-4196,1876,-342480,90,-3566,-821,-173820,-1590,31,-1306,-105487,7152,-8241,1326,difficult
460610,32744,23408,16948,14273,18635,-73993,-24408,-21386,-15119,-12331,-17993,-371752,-7221,-21715,-12095,-6989,-7245,869793,37806,9733,-197,-4488,-4815,-459010,-23019,-21736,-8843,-4796,-3554,-440933,-7064,-16694,-2551,-9950,-8653,-297759,1241545,-1328803,18077,17187,45027,-60825,15955,-329,31448,-31469,5042,3024,11898,-8646,6292,5342,2501,-308,-5154,10748,2430,1261,-5099,easy
52125,21610,7104,6232,6094,3694,30111,47121,-5581,-4834,-869,-936,97927,30041,-6319,-3897,-4080,840,-45900,-8179,-4151,-4318,-4228,5659,173725,-10367,2247,-1463,-4087,249,15577,-14595,-4473,-4768,-3430,-1762,67816,-143827,219625,-158148,-17080,-38220,-2188,-4228,-738,2168,6398,-6720,937,-421,2855,-3305,-3211,-148,141,657,1776,4819,-5410,-2011,difficult
60076,28801,5508,22283,2341,3301,-56656,-18215,7658,-18570,-131,-2742,36249,18061,68916,-11581,32430,5308,12570,-17630,-122,-20882,-1123,-2353,22145,-14969,571,-21185,-1003,-2276,-55392,-11691,-5287,-20090,-1501,-2391,92905,-23679,9575,-77537,36276,-35691,2661,3278,61258,-69038,693,-5858,6989,-9301,-303,1095,32561,-33553,120,-498,8050,-7661,77,-115,easy
132462,41560,8490,6414,4944,5167,324969,-21930,-1995,20090,593,503,182268,-28318,-3635,1587,-187,9683,-122076,-38309,-7953,-4214,-3818,-2137,-93182,-25409,-7201,5955,-2822,-892,-120916,-20504,-116,-61,2014,1057,-142701,-304344,28894,-27734,-6388,-9991,12900,4905,-1640,-4318,752,7085,-18503,-5801,10169,-6016,-780,-3631,996,4836,9180,-11820,1245,1949,difficult
166822,21706,7050,19005,3529,10237,-81945,814,-1897,-17423,-1819,-8315,-158538,-13593,4336,-11965,1744,-4743,-161336,-18783,-1487,-7488,-971,-2149,-162963,-3332,-1156,-15192,2689,-2529,-134732,-14277,3818,-8015,2592,-1812,-76593,-2798,-1627,28231,-14407,-5190,15451,-10945,6233,-5823,331,4974,5458,4477,-7704,7177,3563,-2715,3660,-97,3572,2594,-380,717,easy
454474,21799,11985,10667,11344,8763,-381889,-4779,-4672,-8451,-8107,-4083,-301266,-2471,-6797,314,-2137,4027,-426105,-3008,-10317,1388,-6922,-4469,-432243,-7707,-3123,-8895,-3625,-5368,-397809,39712,-6761,-9997,-9204,-7569,80623,-124839,-6138,34434,2308,-537,-4699,47419,-2125,-3520,7194,-3638,8765,1074,-10283,-1102,5970,-4785,3297,-5579,8110,-8496,-899,-2201,difficult
76613,30815,16761,5048,10523,6539,201061,14788,-14050,-3149,-4992,-1897,-67657,-11643,-16569,-590,-6250,-1980,-72180,-14026,-10527,-2227,-6751,-101,200984,-24376,-15615,120,-8903,-4694,-14987,-16889,-10852,-665,-10202,-1297,-268718,-4523,273164,-215971,-26431,-2383,-10350,7487,-2519,6042,-5088,4763,2559,-1637,2347,-785,-1258,-501,-2152,-1299,-83,1879,-4593,3397,easy
218125,153388,8465,4744,4438,8466,-162477,-146259,-5659,665,-1233,-7383,-128200,-115607,-1382,1177,9861,-3680,-208796,-131824,21549,65423,-1896,-4437,-213947,-148606,-7294,-1965,-3440,-7893,-109739,-89292,-2454,4382,-1340,1307,34277,-80596,-5151,104208,30652,-16217,-16782,59314,4277,22931,-28843,4840,512,64246,-67388,6347,11094,-11757,-1544,2100,3703,-757,-3456,9200,difficult
668531,106293,22665,12834,8517,16004,-306969,-93937,-17248,-9716,-3497,-11568,-7026,7401,-3605,-2846,-2256,-7913,-654102,-93390,-21271,-10527,-5341,-11837,-494327,-4125,57951,20406,6937,-6436,-624907,-32523,-8164,-971,8811,976,299943,-647076,159775,-130580,101338,-100791,89265,-28398,13643,-17666,79222,-66115,6870,-7681,30933,-21377,1241,-3085,12278,1874,3655,-3924,5401,7412,easy
169884,22025,2402,2685,2242,2026,561688,53328,3216,489,7373,12665,-157293,-4323,1800,2150,1132,3397,-119264,-14333,1264,-590,1117,-1278,-90608,2514,1214,-1783,-1024,-664,-70362,34785,16798,11690,4884,5313,-718981,38029,28656,20246,-57651,-10010,16847,32271,-1416,-536,-50,15584,1661,-2740,-1193,13473,-6241,-15,-2141,5908,-9268,-4675,614,5977,difficult
136993,45437,12340,8391,8237,4570,39352,16103,-8876,-863,-2439,-2058,37333,32228,1779,10070,5372,8043,-98103,776,-3169,24172,-4201,3515,-66569,-11750,-4423,-6776,-3288,-2045,-39849,-14091,1961,-2700,-1910,645,-2019,-135436,31534,26720,16125,-31452,-12526,-2341,10655,-4948,-1254,6384,10933,14102,-30948,4076,7811,-9573,913,1378,10101,-4528,-5560,2690,easy
783597,129675,61973,55207,51094,21295,-347032,249705,147808,75798,-15755,47307,974089,-60323,61486,-34309,-27737,14290,1391541,205174,-35530,-39962,-8122,12571,-643902,-102563,-42684,-50628,-46666,-15372,-671750,-72469,-57688,-50929,-49354,-12153,1321121,417452,-2035443,-27848,-310028,265497,-307737,30094,-86322,-97016,-7154,-15004,-110107,-5653,-10666,-301,-11982,19615,-38544,-2688,-33017,-1719,-27943,3219,difficult
107314,89479,14990,2398,5678,3138,-69049,-68841,-10087,-112,-867,-1011,937814,55159,15315,4951,3963,8512,-3286,-73283,-10111,2175,-2459,5454,-52233,-74521,-6876,-1049,-4877,-40,-60691,-72845,-8130,-489,-3992,-1271,1006863,-941100,-48947,-8458,124000,-128442,-1238,1676,25402,-25426,3235,-1254,5063,-2776,-3224,560,4830,-6422,-2418,885,9523,-3058,-5494,-1231,easy
411852,88018,11747,15616,5403,5310,-380315,-69839,263,-11797,-2356,-1539,-343486,-80315,-7848,-12314,-3800,-1930,-297580,-64043,-11389,-13319,-3177,-3791,-323952,-56499,-10470,-14018,-4280,-4171,-294193,-52286,1637,-12319,-2595,-1001,36829,45906,-26372,29759,-10476,16272,7544,4213,-8111,-3541,919,12107,-517,-1005,-699,1699,-1444,623,-1103,1685,-391,-1861,-380,3170,difficult
63795,10282,6440,6025,13658,7091,-45558,-3188,-5363,-4092,-6010,-3550,-56320,-2626,5031,1160,-4404,12654,-52541,15972,1905,23105,-8690,12726,-57482,9196,-4583,9237,-5506,8260,-23787,18382,-3934,-4429,-12604,-3332,-10762,3779,-4941,33695,562,18598,-6776,9186,10394,-3126,-6488,649,5252,21945,-13868,-13666,1606,-4286,3184,-7098,16204,72,-4466,-11592,easy
52774,35069,6522,3238,2997,1856,50027,27350,-3155,-2057,-2085,474,-16522,-18555,-5979,-2454,-2588,-894,-10900,-25113,-4773,-2027,-2041,-71,-5507,-19834,-2788,3795,-898,1370,114565,82238,23097,11905,8351,3480,-66549,5622,5393,120072,-45905,-6558,5279,102072,-2824,1206,1985,25885,-397,427,5822,8110,-503,547,1143,9249,-1368,823,1441,2110,difficult
256866,197756,31205,23995,37935,20750,451484,-85119,-10365,4209,3246,8282,-176780,-167421,-28613,-22528,-35885,-19354,-220016,-188127,-30202,-22815,-37053,-20149,-185017,-185679,-27365,-14166,-37162,-19397,-223219,-192381,-20856,-22600,-33139,-18498,-628264,-43236,34999,-38202,-82302,-20706,2448,-6702,-18248,-1589,2837,6509,-26737,-287,8649,-8434,-39131,-1168,-109,4023,-27636,-795,752,899,easy
193657,30570,7111,6169,3660,5718,-147676,-22052,10681,-1696,-1382,-1741,-166369,183935,6009,11483,26522,4053,-140272,217879,60252,72281,-209,9,-172674,-5544,-6521,13197,-942,-2731,157674,-160,20186,-979,-1617,-1879,-18693,26097,-32402,330348,205987,33944,-223423,5384,-4672,54243,-66773,26707,13179,60798,-59084,-14176,27904,-26731,-733,-675,5794,-4044,-2740,852,difficult
602222,36017,8965,12458,7545,4645,-441743,-13890,1909,-8230,-3426,-2871,-597695,-520,-3615,-11256,-3384,2623,-435607,13875,-6176,-9149,-5122,-2845,-466109,16703,-6481,-10358,-6488,-3396,-534255,-19129,-6399,-6430,-4683,-1144,-155952,162088,-30502,-68146,13370,14395,2828,-35832,-5524,-2561,-305,82,-3026,2107,-1209,3928,42,-1738,-1366,1805,5494,-5468,-551,2252,easy
768279,179228,15536,29164,13994,17222,-604829,-157801,-10198,-24645,-4293,-14334,-748524,-171583,-500,-19672,4082,45782,-735226,-148576,-5081,65109,-7237,-10734,-276169,-126735,45814,-21372,281,-9386,-756894,-167566,-5008,-13708,-29,-919,-143695,13298,459057,-480725,-13782,23007,21841,-40831,9698,-4581,50895,-50822,4973,84781,-86481,7664,8375,-11319,7518,-310,60116,-56516,1348,8467,difficult
