delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
540914,305157,18823,16879,12979,21483,10260,4039,-440982,-64310,89347,20191,12366,1584,-7732,3125,-408358,-277541,-16760,-8224,-10938,-17341,-7834,-2537,-415275,-265051,6456,-12836,-10899,-17228,-7526,309,-537903,-303244,-18217,-11530,-8327,-5480,1039,4399,32624,-6917,-122628,-213231,12490,-38193,-106107,23216,-24673,-28415,-4612,1306,-23304,39,2572,-18925,113,11748,-102,308,8565,-5662,2846,4090,easy
128126,77902,2522,6069,7109,3553,2655,1902,-10968,-43104,9963,-4195,-4364,-2408,-1708,-1506,134628,118476,20331,1803,1870,17508,9687,2544,-28373,-15568,3215,-1489,-2845,-1714,-1352,-1055,102823,86372,19380,11351,2225,295,61,1039,145596,-163001,131196,161580,-134044,101940,10368,-17116,16165,5998,-3292,12840,6234,-4715,5070,19916,-19222,2009,11395,-11039,1413,4050,-3599,2094,difficult
203225,103671,23195,17576,8829,12700,4871,3607,-67625,-55811,-2204,-6910,-6694,-9789,-419,-225,-135630,-98831,-19314,-15824,-8223,-11480,-3940,-3123,1448894,50924,89945,4230,21635,-534,23327,12441,-163248,-86319,-13138,-13581,-3896,-10140,517,-1365,-68005,1584524,-1612142,-43020,149755,-137243,-17110,109259,-103083,-8914,20054,-17811,-1529,29858,-25531,-1691,10946,-9606,-3521,27267,-22810,-2898,15564,-13806,easy
606626,91585,25284,10897,9960,8191,6458,3463,129414,-28869,-12183,522,1393,-3640,5895,4019,-531570,-35292,-10908,-4895,-8662,6645,-3111,4307,-528389,-44591,-23380,-8339,8459,5896,59571,22013,-523276,-39667,-13877,3247,-4001,2775,10778,4674,-660984,3181,5113,-6423,-9299,4924,1275,-12472,9503,-5417,-3444,11586,-10055,17121,-12460,10285,-749,-3121,-9006,62682,-48793,288,17706,-17339,difficult
197693,57761,13953,5738,6273,4123,1484,2250,620446,80058,16743,-2318,15139,13607,9291,4247,20334,29440,-1864,-3464,-1288,-1025,2191,-655,-111010,-29580,-2276,-1646,214,272,125,-868,-59801,-2340,-5393,-1241,1112,2248,-528,-922,-600112,-131344,51209,-50618,-59020,27240,-18607,-412,-3117,-1146,1818,405,-16427,1502,898,-14632,1297,1976,-7100,-2066,-653,-4902,-213,-54,easy
790508,180350,34611,21819,21810,13635,10019,9966,-767403,-177972,-24742,-4880,-12251,-9078,-7609,-8820,59366,46613,-18337,2773,-10633,1945,-1653,-5753,-638092,-129286,-21845,-11958,-14594,-9470,-6515,-7616,-697616,-149642,-33415,-17154,-16222,-4257,-8391,-7406,826769,-697458,-59524,224585,-175899,-20356,6405,-3508,-11570,7653,-14731,-5196,1618,-3961,-1628,11023,-11415,5213,5956,-4862,-1876,3067,-1863,210,difficult
365860,43744,13091,13151,18349,5139,3855,1544,-204386,-39677,-12049,-12245,-17427,-4374,-3292,-1219,-248743,18290,2995,-10295,-13301,-3379,-1929,-621,-217589,49759,-5992,-10387,-12871,-3163,-2357,-703,-277365,-36738,-9585,-9780,-16465,-3823,-2943,-743,-44357,31154,-59776,57967,31469,-86497,15044,-8987,-3593,1950,-92,607,4126,430,-3594,995,216,-660,1363,-428,-586,598,-82,-40,easy
632782,79235,11826,23787,12795,6567,2061,2009,-583358,-60412,-6261,-19497,-10923,-2678,-959,-777,-627776,-62233,-11661,-22282,-8721,-1769,-691,-785,-541761,46394,93267,17639,25307,13299,4375,-424,-559810,-15870,-11075,-22225,-9859,-4787,-1610,-1510,-44418,86015,-18049,-1821,108627,-62264,-5400,104928,-104342,-2785,39921,-39864,2202,34028,-35166,909,15068,-18086,268,5066,-5985,-8,361,-1086,difficult
114427,17448,7309,9801,4274,3560,880,482,173297,17890,5806,-7113,293,-625,-202,225,-98591,-14006,-7039,-8976,-3517,-2413,-107,-161,-85270,4133,-4724,-9360,-2659,-1264,-257,-93,229429,28698,-605,-8266,-2027,-1224,397,91,-271888,13321,314699,-31896,18139,24565,-12845,2315,4119,-1863,-384,1094,-3810,858,632,-1788,1149,40,95,-150,654,-386,68,184,easy
108590,31912,6012,6931,4402,2147,1207,687,28768,55705,10294,2193,4212,475,146,245,1599319,58225,37337,-3027,-350,17649,4850,3090,-7353,43600,4436,-4993,-1922,-377,399,36,60954,4045,-1793,-5889,-912,1127,-63,612,1570551,-1606672,68307,2520,-14625,-39555,27043,-32901,-6229,-5220,-1966,-896,-4562,-1572,1010,17174,-18026,1504,4704,-4451,-462,2845,-3054,576,difficult
473798,23283,9399,5795,5422,4971,3417,1083,-232558,41602,9653,8786,-2894,-2454,-1288,2597,626645,478922,23849,8158,23973,9246,4745,4602,-349158,27005,-7714,-4480,-3521,-4313,-3318,-756,-334772,11733,-3439,1469,-1803,-1890,-2283,1272,859203,-975803,14386,437320,-451917,-15272,14196,-31563,4275,-628,-12638,5949,26867,-27494,1718,11700,-13559,2423,6033,-8063,1035,2005,-5358,2028,easy
282117,143622,11752,5276,5960,8071,4718,4579,242946,-34438,-5304,3913,8606,-1784,1574,-2148,-106036,-89685,404,-2592,-2428,-6133,-3134,-1269,331347,32693,-6952,-4106,6619,21222,11474,148,-277897,-131321,-5645,9147,16832,-1874,782,2924,-348982,437383,-609244,-55247,122378,-164014,5708,-7356,1307,-6505,-1514,13253,-11034,9047,10213,-4349,27355,-23096,-4708,14608,-10692,879,1417,2776,difficult
359844,39526,8065,10359,7593,7095,3298,2521,-182537,-20317,-3686,-336,-6494,-3736,-1808,-1187,-167597,7538,4575,13949,-4586,-1353,-1712,-1381,562744,127524,31276,14216,5772,-1720,375,5626,10612,57,36402,-1617,-3184,-3651,-2277,-1204,14940,730341,-552132,27855,119986,-127467,8261,26701,5126,14285,267,-15833,1908,10358,-8956,2383,-367,-1931,96,2087,-2652,-194,7007,-6830,easy
570523,109732,21336,46028,19058,17288,6189,19277,196279,168113,47,-38760,-10361,14822,14025,-2872,-423437,-51317,-15723,-43509,-14225,-11283,-4115,-13072,-104699,-22626,11570,-30772,894,-10019,-1781,-14620,-124192,-93431,-3374,-42336,-17621,-6684,9825,-13938,-619716,318738,-19493,-219430,28691,-70805,-15770,27293,-14944,-4749,12737,-11564,-3864,15119,-18515,-26105,1264,3335,-18140,2334,11606,-10200,-1548,682,difficult
129364,11246,2710,2383,3643,1799,1241,910,134684,155885,650,1489,4430,902,-304,-226,-77004,43285,220,1925,-409,-542,-706,-403,-96457,12207,16209,-859,-577,744,-866,-358,215914,52857,6690,10889,18898,9949,6930,1079,-211688,-19453,312371,-112600,-31078,40650,-430,15989,-9519,436,-2784,11748,-4839,-168,19475,-1444,1286,9205,-402,-160,7796,-177,45,1437,easy
304991,236456,49720,19631,49649,26221,18264,7553,2971586,-201092,-20742,-12422,-41823,-23800,-17116,-7084,-131272,-204600,-44928,-18756,-45942,-25033,-17935,-7340,-193586,-218171,-49431,-17644,-48614,-25224,-18053,-7320,-31332,4987,12058,-6343,-41250,-19699,-9372,-3257,-3102858,-62314,162254,-3508,-13571,223158,-24186,-4503,61489,-6334,1112,11301,-4119,-2672,7364,-1233,-191,5525,-819,-118,8681,-256,20,4063,difficult
32186,11624,5366,1520,2980,1531,1145,916,-1127,1223,-1391,4258,-1270,2887,303,-445,1152358,32900,20009,13987,1919,12818,4411,2367,249902,75032,915,1048,426,1201,-282,-346,50060,33963,3448,9440,4703,7921,2703,4000,1153485,-902456,-199842,31677,42132,-41069,21400,-19094,2533,9729,-12939,8392,3189,-1493,4277,9931,-11617,6720,4108,-4693,2985,2812,-2713,4346,easy
633735,161643,30323,39133,23637,20147,20958,11853,1066947,-97691,-27520,-25028,-17109,-15868,-17739,-1104,-618401,-147610,-26719,-37259,-20889,-18337,-20210,-11281,-613517,-39588,-27674,-34394,-14320,-18746,-20459,-10751,-594876,-127975,-22005,-34839,-22241,-18316,-19697,-11289,-1685348,4884,18641,-49919,108022,-88387,801,-955,5669,-12231,2865,-445,-3780,6569,-7921,-2469,-409,430,-2471,-249,762,-10177,530,-538,difficult
97551,52203,9351,4294,4213,3158,1724,1571,2091522,100430,3309,6086,4765,7809,8507,1620,-4035,-36455,-6185,-1340,99,573,64,627,-19869,-6749,8404,270,-1932,-2214,-445,212,238872,127713,-1219,12068,6232,8208,5884,2766,-2095557,-15834,258741,-136885,29706,134462,-9494,14589,-9623,-7426,1610,11798,-4666,-2031,8164,-7236,-2787,10422,-8443,-509,6329,-993,-415,2554,easy
790579,178922,28086,19701,36997,16169,5474,2159,-643699,-23648,16872,-7351,-30174,-12694,-2383,261,380685,-142624,-17589,-16380,-34532,-13945,-3303,-1461,-693061,-114114,-18071,-14974,-33072,-3606,1013,8807,-385629,-129103,-13139,-7369,-23607,-812,-3111,1504,1024384,-1073746,307432,-118976,28510,-14989,-34461,-482,4932,-9029,1406,7605,-4358,1460,9465,-1251,10339,2794,-920,4316,-4124,-1722,10268,-7303,difficult
160693,16521,11138,5362,5142,3301,1157,1213,-153177,-13673,-9767,-5169,-3915,-2315,1205,-512,-158252,-14168,-9012,159,-3431,902,1464,-246,287984,43684,-6123,2495,2979,-1391,1935,2216,694035,229443,27785,6797,2228,14459,1832,5293,-5075,446236,406051,-495,57852,185759,755,2889,33908,5328,2336,4302,484,6410,-751,3217,-2293,15850,259,471,-103,266,2462,3077,easy
1124712,231351,55481,46145,43688,28645,11753,10044,-1060815,-226613,-53429,-42144,-42248,-27837,-11063,-9146,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,-874705,-200622,-38653,-30340,-37983,-24744,-8935,-7213,2244974,-1885638,-173226,241179,-232769,17581,83832,-78005,8949,98945,-100284,13143,73000,-70845,2110,24987,-23814,1920,12706,-12039,1461,6794,-6797,1936,difficult
58808,32862,10063,3632,3036,3712,1728,1122,204017,42463,41184,1743,11002,3517,1270,1352,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,497460,41179,-4225,315,1955,18903,9699,4809,-65371,-21297,380111,-70616,141523,-72191,-46446,67637,-66600,-2207,18011,-17232,-12620,29837,-26264,-6486,17334,4538,-2164,18833,-8240,-2322,8319,-2540,easy
168347,71799,6605,10127,7352,4871,1058,2020,-4469,-63891,-1689,-8686,-6452,-4373,-731,-1810,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,-128052,-55705,-4646,-6541,-6021,-1535,1594,374,240918,-354845,-9656,183899,-162893,-12820,8876,-7955,-3878,30116,-28461,490,3957,-2881,-645,2403,2370,-1935,661,2536,-872,1522,-848,1510,difficult
496651,103965,27629,7966,6769,5376,2714,1751,-288984,-81498,-16134,-4132,3910,-3154,-2000,279,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,-476365,-90182,-26672,-7038,-3676,-2413,-2348,-1187,-200348,30647,-17680,-9189,16563,-16058,-7940,-379,-2219,-1415,383,-1874,-9645,1356,703,-1032,1141,632,3815,-3589,-574,-862,-480,-124,easy
615394,196163,20381,24708,19942,15356,4520,1941,-492830,-131863,-3440,-21025,-7915,-13702,-3039,-1320,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,-8961,-82179,-4863,-579,-5947,-8544,-1895,208,-104171,87205,500835,-50353,2944,97093,-9073,-4983,12633,1007,-283,19722,-7750,1804,7914,1581,833,2744,-1117,1653,608,346,63,1119,difficult
701787,212078,25657,19990,13817,10827,6453,4796,-675207,-204166,-20803,-17781,-12074,-7022,-5498,-3959,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,-300841,-129359,63605,-14583,-3955,-4560,2870,-391,247246,-155081,282201,21470,77652,-24315,1198,6438,76772,10392,-1843,-5351,2290,1020,4809,2,2841,-381,559,363,7446,1463,-1351,3456,easy
1506708,174393,105744,40690,28567,16013,8650,2328,-1430019,-168730,-105568,-39887,-28273,-15193,-8250,-1889,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,-1483147,-105323,-96760,-39108,-24330,-11889,-4548,-1356,77083,-23166,-107045,2634,2287,58486,11310,-4493,1991,5702,-5422,499,6884,-5874,2933,4106,-3678,2876,14442,-14419,3679,7651,-7635,517,difficult
561043,162382,29132,17553,8371,8224,4677,2749,-495075,-147015,-26278,-16197,-4247,-3291,-2345,307,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,-528923,-158997,-27780,-16148,-7185,-7497,-4317,-2289,-59211,127002,-101639,-8212,48267,-52037,6098,1779,-9379,2737,-1310,-1378,31,-1721,-1248,1242,-595,-4853,5588,-5937,-1623,2925,-5424,-97,easy
191237,38793,5896,6590,6164,3806,2386,2877,983657,183357,7572,16318,24736,13448,10713,6463,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,1391050,-8250,1376,-907,326,791,-693,-1107,-1137986,35492,1509887,-204606,89539,-76540,-11618,22733,-17311,-19079,3591,-1737,-27275,19982,-17117,-12704,17295,-17248,-8304,11385,-14487,-7697,5765,-5638,difficult
799141,105000,38473,32522,11235,5181,4589,883,-275647,217869,2516,3352,33322,9480,1075,1553,-664835,-41208,-23885,-27857,-5030,-2938,-3397,731,-618643,4832,-20653,-24376,-8139,-4068,-2557,-229,-637456,-82207,-34241,-30194,-3440,-2986,-2630,103,-389188,46192,-18813,-259077,46040,-87039,-26401,3232,-13588,-31209,3481,-5818,-38352,-3109,4699,-12418,-1130,1082,-4472,840,-73,-822,-960,332,easy
141125,52696,7889,8033,8201,5683,3023,2464,-8587,-12031,-4868,-6368,-5924,-3881,-1808,-1956,-60733,-44680,-3739,-6414,-4804,2288,8951,4093,82965,15521,17270,-1045,7152,32925,49132,16478,-102690,-29142,-2482,-4738,-5180,3306,12598,3338,-52146,143698,-185655,-32649,60201,-44663,1129,21009,-19752,-46,5369,-3693,1120,11956,-12332,6169,30637,-29619,10759,40181,-36534,6049,12385,-13140,difficult
777291,145780,25792,19138,9092,5729,7727,4274,189211,-8272,2869,-399,-1361,2866,212,-1280,-298712,-136583,-23713,-15877,-8485,-4420,-7418,-3755,-65716,-124616,-24243,-16010,-3257,-3979,-4868,-3140,-665202,-96218,-21672,-5856,2252,4868,-891,-2353,-487923,232996,-599486,-128311,11967,28398,-26582,-530,2571,-15478,-133,10154,-7124,5228,5509,-7286,441,8847,-7630,2550,3977,-2475,615,787,easy
73414,41902,9205,10583,5369,8026,4748,4895,-35351,-14205,-6185,-8488,1940,-5600,-1424,-3993,584921,134224,10550,7269,12833,38598,46174,15542,-61839,-33017,-3553,-5658,11603,20854,19169,9496,124634,643538,165661,35083,57842,10015,19088,15969,620272,-646760,186473,148429,-167241,676555,16735,-14103,169214,15757,-12927,40741,10893,-1230,46239,44198,-17744,-10839,47598,-27005,-81,19535,-6046,6473,difficult
391152,134843,24048,29439,16673,8052,5503,5142,-182550,-106595,-18136,-28248,-13213,-5121,-4352,-4064,-342170,-111716,-21275,-24818,-13467,-3253,-4352,-4430,-295087,-122337,-20126,-24320,-11787,-6632,-3392,-4674,-348778,-108809,-12812,-25417,-13700,-451,1571,-51,-159620,47083,-53691,-5121,-10621,13528,-3139,1149,7314,3430,498,-1097,-254,1680,-1913,1868,-3379,6181,0,960,4963,-366,-244,4623,easy
1032363,76953,34312,20117,8349,16011,6999,4734,-974987,-21666,-10007,-12369,272,-10470,426,-1709,-878534,-66927,-32099,-17826,-1063,-13102,-4093,-2245,-1022330,-72708,-32424,-11642,-4383,-8892,-3069,-2266,-357885,-51772,-23880,-17858,-4190,-10654,-3851,-2601,96453,-143796,664445,-45261,-5781,20936,-22092,-325,8544,-5457,6184,-6216,-1335,-3320,193,-2632,4210,-1762,-4519,1024,-782,-536,-21,-335,difficult
77998,27303,10556,3431,3471,4507,1404,1546,9902,9652,-7068,110,-1282,1691,-439,-409,31775,11945,-3737,6518,951,-786,515,780,-27798,-21645,-2286,1444,-900,-1415,2503,-1115,5357,-9003,6403,-1216,278,-2405,1112,-552,21873,-59573,33155,2293,-33590,12642,3331,1451,8689,6408,-5074,-2660,2233,-1851,1178,-2477,-629,-990,954,1988,-1391,1189,-1895,563,easy
1296140,49404,10795,19590,11829,7177,3143,3393,-1114363,100001,34905,37756,25092,3654,4053,8993,-1105038,-20926,7370,-17382,-9096,-6098,-2791,-2972,-1222612,-14068,-2585,-5727,-6819,-4579,-2160,-1035,-1237619,-36435,-8928,-19086,-10706,-6283,-1839,-2507,9325,-117574,-15007,-120927,6858,-22367,-27535,-9955,-6343,-55138,11655,-13359,-34188,2277,-3887,-9752,1519,-1704,-6844,631,321,-11965,1937,-1472,difficult
274734,65747,31312,9717,9652,13138,13587,7889,-151137,-56604,-29227,-7539,-8099,-8721,-11646,-5641,-216409,-60395,-29252,-3568,-8297,-3502,-10413,-5177,-244233,-46844,-26448,-8339,-8757,-12165,-12776,-7449,-56732,-19668,-19767,-3256,-5250,-9823,-9770,-5840,-65272,-27824,187501,-3791,13551,27176,-25,2804,6681,3971,-4771,5083,-198,-460,3507,5219,-8663,2342,1233,-2363,3006,464,-2272,1609,easy
519790,195549,14575,37017,25260,18584,21039,7802,1136763,-55906,21872,16295,-18529,3821,-11782,2228,160792,81497,59180,-21672,-11190,4942,3850,11731,-415754,-118891,6263,-29192,-8533,-8099,-6233,-1698,45572,-166199,-5199,-26410,-19534,-11036,-11194,3217,-975971,-576546,461326,137403,-200388,-47308,37308,-52917,-11462,-37967,-7520,2782,7339,2657,-11001,1121,-13041,-2937,15632,-10083,-4961,9503,-13429,4915,difficult
101798,15783,8671,2405,4619,3944,2388,1252,687054,161140,47737,19033,3890,5120,1399,1715,887986,64772,17,713,-2678,-3066,-1634,-1015,842981,86933,21166,10521,3060,1331,-411,377,1097498,555017,41190,57518,28974,15496,16205,7914,200932,-45005,254517,-96368,22161,468084,-47720,21149,20024,-18320,9808,46997,-6568,5738,25914,-8186,4397,14165,-3033,1223,16616,-2730,1392,7537,easy
929855,70598,43980,6886,11026,10682,3065,3545,-806305,7033,-41562,-1373,-6594,-4357,-779,-1568,263103,177189,-34144,19512,2695,7004,1678,1292,263103,177189,-34144,19512,2695,7004,1678,1292,48774,4486,-40279,4613,644,-6243,-1712,-1840,1069408,0,-214329,170156,0,-172703,7418,0,-6135,20885,0,-14899,9289,0,-2051,11361,0,-13247,2457,0,-3390,2860,0,-3132,difficult
