delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
1124712,231351,55481,46145,43688,28645,11753,10044,-1060815,-226613,-53429,-42144,-42248,-27837,-11063,-9146,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,2244974,-1885638,241179,-232769,83832,-78005,98945,-100284,73000,-70845,24987,-23814,12706,-12039,6794,-6797,difficult
58808,32862,10063,3632,3036,3712,1728,1122,204017,42463,41184,1743,11002,3517,1270,1352,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,-65371,-21297,-70616,141523,-46446,67637,-2207,18011,-12620,29837,-6486,17334,-2164,18833,-2322,8319,easy
168347,71799,6605,10127,7352,4871,1058,2020,-4469,-63891,-1689,-8686,-6452,-4373,-731,-1810,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,240918,-354845,183899,-162893,8876,-7955,30116,-28461,3957,-2881,2403,2370,661,2536,1522,-848,difficult
496651,103965,27629,7966,6769,5376,2714,1751,-288984,-81498,-16134,-4132,3910,-3154,-2000,279,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,-200348,30647,-9189,16563,-7940,-379,-1415,383,-9645,1356,-1032,1141,3815,-3589,-862,-480,easy
615394,196163,20381,24708,19942,15356,4520,1941,-492830,-131863,-3440,-21025,-7915,-13702,-3039,-1320,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,-104171,87205,-50353,2944,-9073,-4983,1007,-283,-7750,1804,1581,833,-1117,1653,346,63,difficult
701787,212078,25657,19990,13817,10827,6453,4796,-675207,-204166,-20803,-17781,-12074,-7022,-5498,-3959,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,247246,-155081,21470,77652,1198,6438,10392,-1843,2290,1020,2,2841,559,363,1463,-1351,easy
1506708,174393,105744,40690,28567,16013,8650,2328,-1430019,-168730,-105568,-39887,-28273,-15193,-8250,-1889,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,77083,-23166,2634,2287,11310,-4493,5702,-5422,6884,-5874,4106,-3678,14442,-14419,7651,-7635,difficult
561043,162382,29132,17553,8371,8224,4677,2749,-495075,-147015,-26278,-16197,-4247,-3291,-2345,307,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,-59211,127002,-8212,48267,6098,1779,2737,-1310,31,-1721,1242,-595,5588,-5937,2925,-5424,easy
191237,38793,5896,6590,6164,3806,2386,2877,983657,183357,7572,16318,24736,13448,10713,6463,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,-1137986,35492,-204606,89539,-11618,22733,-19079,3591,-27275,19982,-12704,17295,-8304,11385,-7697,5765,difficult
799141,105000,38473,32522,11235,5181,4589,883,-275647,217869,2516,3352,33322,9480,1075,1553,-664835,-41208,-23885,-27857,-5030,-2938,-3397,731,-618643,4832,-20653,-24376,-8139,-4068,-2557,-229,-389188,46192,-259077,46040,-26401,3232,-31209,3481,-38352,-3109,-12418,-1130,-4472,840,-822,-960,easy
141125,52696,7889,8033,8201,5683,3023,2464,-8587,-12031,-4868,-6368,-5924,-3881,-1808,-1956,-60733,-44680,-3739,-6414,-4804,2288,8951,4093,82965,15521,17270,-1045,7152,32925,49132,16478,-52146,143698,-32649,60201,1129,21009,-46,5369,1120,11956,6169,30637,10759,40181,6049,12385,difficult
777291,145780,25792,19138,9092,5729,7727,4274,189211,-8272,2869,-399,-1361,2866,212,-1280,-298712,-136583,-23713,-15877,-8485,-4420,-7418,-3755,-65716,-124616,-24243,-16010,-3257,-3979,-4868,-3140,-487923,232996,-128311,11967,-26582,-530,-15478,-133,-7124,5228,-7286,441,-7630,2550,-2475,615,easy
73414,41902,9205,10583,5369,8026,4748,4895,-35351,-14205,-6185,-8488,1940,-5600,-1424,-3993,584921,134224,10550,7269,12833,38598,46174,15542,-61839,-33017,-3553,-5658,11603,20854,19169,9496,620272,-646760,148429,-167241,16735,-14103,15757,-12927,10893,-1230,44198,-17744,47598,-27005,19535,-6046,difficult
391152,134843,24048,29439,16673,8052,5503,5142,-182550,-106595,-18136,-28248,-13213,-5121,-4352,-4064,-342170,-111716,-21275,-24818,-13467,-3253,-4352,-4430,-295087,-122337,-20126,-24320,-11787,-6632,-3392,-4674,-159620,47083,-5121,-10621,-3139,1149,3430,498,-254,1680,1868,-3379,0,960,-366,-244,easy
1032363,76953,34312,20117,8349,16011,6999,4734,-974987,-21666,-10007,-12369,272,-10470,426,-1709,-878534,-66927,-32099,-17826,-1063,-13102,-4093,-2245,-1022330,-72708,-32424,-11642,-4383,-8892,-3069,-2266,96453,-143796,-45261,-5781,-22092,-325,-5457,6184,-1335,-3320,-2632,4210,-4519,1024,-536,-21,difficult
77998,27303,10556,3431,3471,4507,1404,1546,9902,9652,-7068,110,-1282,1691,-439,-409,31775,11945,-3737,6518,951,-786,515,780,-27798,-21645,-2286,1444,-900,-1415,2503,-1115,21873,-59573,2293,-33590,3331,1451,6408,-5074,2233,-1851,-2477,-629,954,1988,1189,-1895,easy
1296140,49404,10795,19590,11829,7177,3143,3393,-1114363,100001,34905,37756,25092,3654,4053,8993,-1105038,-20926,7370,-17382,-9096,-6098,-2791,-2972,-1222612,-14068,-2585,-5727,-6819,-4579,-2160,-1035,9325,-117574,-120927,6858,-27535,-9955,-55138,11655,-34188,2277,-9752,1519,-6844,631,-11965,1937,difficult
274734,65747,31312,9717,9652,13138,13587,7889,-151137,-56604,-29227,-7539,-8099,-8721,-11646,-5641,-216409,-60395,-29252,-3568,-8297,-3502,-10413,-5177,-244233,-46844,-26448,-8339,-8757,-12165,-12776,-7449,-65272,-27824,-3791,13551,-25,2804,3971,-4771,-198,-460,5219,-8663,1233,-2363,464,-2272,easy
519790,195549,14575,37017,25260,18584,21039,7802,1136763,-55906,21872,16295,-18529,3821,-11782,2228,160792,81497,59180,-21672,-11190,4942,3850,11731,-415754,-118891,6263,-29192,-8533,-8099,-6233,-1698,-975971,-576546,137403,-200388,37308,-52917,-37967,-7520,7339,2657,1121,-13041,15632,-10083,9503,-13429,difficult
101798,15783,8671,2405,4619,3944,2388,1252,687054,161140,47737,19033,3890,5120,1399,1715,887986,64772,17,713,-2678,-3066,-1634,-1015,842981,86933,21166,10521,3060,1331,-411,377,200932,-45005,-96368,22161,-47720,21149,-18320,9808,-6568,5738,-8186,4397,-3033,1223,-2730,1392,easy
929855,70598,43980,6886,11026,10682,3065,3545,-806305,7033,-41562,-1373,-6594,-4357,-779,-1568,263103,177189,-34144,19512,2695,7004,1678,1292,263103,177189,-34144,19512,2695,7004,1678,1292,1069408,0,170156,0,7418,0,20885,0,9289,0,11361,0,2457,0,2860,0,difficult
