delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
153704,89930,25256,34338,18653,10353,-120246,-26524,-10036,-23850,-12187,-7841,-143572,-83496,-23656,-30000,-18073,-9033,-130649,-75990,-20121,-25917,-10497,1591,-9927,-74176,-19505,-28739,-17115,-9265,-23326,12923,120722,-56972,7506,1814,-13620,3535,616,-6150,4083,-2822,-5886,7576,-6618,-1192,10624,-10856,easy
143040,32354,22571,4089,4124,5312,-140893,-30941,-22210,-3718,-3027,-4658,-130988,-26268,-18266,1113,5811,-1425,-139761,-27406,-20026,-760,6711,8871,-125827,-18699,-13822,908,8705,1288,9905,-8773,13934,4673,-1138,8707,3944,-1760,6204,4831,-1873,1668,8838,900,1994,3233,10296,-7583,difficult
418082,84174,29122,33737,23859,10746,1673497,518872,65795,41367,13777,35084,-402062,-67863,-27687,-30263,-21874,-6150,-409802,-70480,-22243,-29154,-20160,-6593,-389768,-45331,-6849,1500,-7968,19278,-2075559,-7740,20034,-586735,-2617,25149,-93482,5444,15394,-71630,1109,30654,-35651,1714,12192,-41234,-443,25871,easy
26181,18683,6632,3405,4202,2834,-21518,539,-1969,3462,-451,827,-17936,-10768,-3530,1970,363,2879,-16510,-8565,448,4166,3654,-284,-13570,-7510,-2138,429,-2752,3210,3582,1426,2940,-11307,2203,1055,-1561,3978,-2586,-1492,2196,-3737,814,3291,-6406,2052,-3163,3494,difficult
199908,163278,29583,14801,7182,13485,-94095,-136175,-19789,-13655,1256,-10309,-182982,-136718,-25678,3209,434,-47,-149410,-124965,2827,19973,8485,-3218,-37743,-154518,-26080,-13720,-5699,-13200,-88887,33572,111667,-543,11753,-29553,-5889,28505,-28907,16864,16764,-33693,-822,8051,-14184,10262,-3171,-9982,easy
80805,15635,4161,3153,2919,1698,81704,5088,-3323,-2028,-451,-832,-69183,2607,-1000,9229,2086,2603,-69183,2607,-1000,9229,2086,2603,-74870,-7914,-513,823,1351,803,-150887,0,-5687,-2481,0,-10521,2323,0,487,11257,0,-8406,2537,0,-735,3435,0,-1800,difficult
331360,110121,8515,7390,6255,6744,-326142,-97728,-7296,-5380,-3707,-1733,-325502,-103494,-3516,-1176,-3494,-2047,81143,8543,57808,19227,19354,13663,-184757,-80794,-6849,-5329,-5389,-5866,640,406645,-265900,-5766,112037,-89337,3780,61324,-64657,4204,20403,-24556,213,22848,-24743,-314,15710,-19529,easy
37156,38616,16098,9360,8532,8190,69884,-7319,-9960,-8135,-6282,-4189,-34809,-35149,-4919,-7064,-5519,-103,-1037,-16739,-9558,-7437,-7883,-6657,-24782,-29321,-9374,-6222,-6115,-2337,-104693,33772,-23745,-27830,18410,-12582,5041,-4639,184,1071,-373,1215,763,-2364,1768,4086,-6554,4320,difficult
26741,11581,5208,11673,2712,6416,-16658,4653,-2612,-5657,3208,2256,14576,6250,9637,3573,2614,3616,164059,35625,1247,11941,4726,191,93669,1339,2150,-277,20247,-1633,31234,149483,-70390,1597,29375,-34286,12249,-8390,903,9230,8368,-12218,-594,2112,15521,1360,-3425,-1824,easy
96340,28647,9236,5447,7177,4426,-54606,-15006,-7035,-4487,-6599,-3696,-25111,-9816,-6579,-3297,-6422,-982,-71594,-20055,-6064,-3909,-3946,-3143,261506,29449,30116,27546,19918,5861,29495,-46483,333100,5190,-10239,49504,456,515,36180,1190,-612,31455,177,2476,23864,2714,-2161,9004,difficult
