delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
161556,124483,8499,12210,9893,14000,14322,10804,390561,380365,5202,44978,34915,-2263,-8583,-6529,390561,380365,5202,44978,34915,-2263,-8583,-6529,275054,76546,61379,47031,50045,8927,-1309,-5081,665544,-43222,4789,853,-5489,-6228,-12376,-9534,0,-115507,390490,0,-303819,-119768,0,56177,-56590,0,2053,-46178,0,15130,-55534,0,11190,-15155,0,7274,-11067,0,1448,-4453,easy
358370,365005,22080,10950,5395,11901,6678,4054,-205273,-320675,-12549,16808,1939,-4278,368,-2708,-326641,-361875,-16647,-9465,-3290,-9290,-2364,-910,1222759,64901,-20246,17317,20784,-554,-1998,-1918,-352433,-360458,-20352,-7911,-2745,-8857,-3015,-1711,-121368,1549400,-1575192,-41200,426776,-425359,-4098,-3599,-106,-26273,26782,-25228,-5229,24074,-23529,-5012,8736,-8303,-2732,366,-1017,1798,-1008,207,difficult
267248,178404,63652,26535,14882,18301,20895,20372,695105,-25881,-48114,-18977,-8859,-11731,-17541,-18489,345287,-126217,-53804,-23528,-8129,-12816,-16539,-19335,-86333,-35188,-37814,-23238,-1200,-11308,-17413,-18347,-169804,-55760,-42256,-9615,-6757,-12056,-18517,-18339,-349818,-431620,-83471,-100336,91029,-20572,-5690,15990,-4442,-4551,290,13623,730,6929,-5557,-1085,1508,-748,1002,-874,-1104,-846,988,8,easy
291107,141907,12928,4627,3854,7995,4838,6043,869068,-113401,20185,-3218,7869,-729,-863,-3933,638004,41765,-1118,21151,3991,-4362,-1775,-3848,-243145,-130442,-4978,-2091,-495,-4613,-3227,-780,-277460,-126036,-9207,-3550,-1055,-2843,-861,-2996,-231064,-881149,-34315,155166,-172207,4406,-21303,-3860,-4229,24369,-23242,-1459,-3878,-4486,-560,-3633,-251,1770,-912,-1452,2366,85,3068,-2216,difficult
89442,17285,5628,2116,4164,3409,1692,1336,2309,-11005,-1843,-309,-2910,-2010,-1284,-927,466426,61948,5214,743,3031,-809,797,64,-31130,18692,2773,2333,-778,3001,284,1528,-79166,-10696,-2075,-529,-2333,-1158,1436,1313,464117,-497556,-48036,72953,-43256,-29388,7057,-2441,-4848,1052,1590,-2862,5941,-3809,-1555,1201,3810,-4159,2081,-513,1152,991,1464,-215,easy
523254,130181,27033,21711,14698,19304,9237,12160,-374949,75992,-20956,-18580,-1069,-3570,-6546,-10188,505188,84294,5145,4807,11746,-2923,-282,-7827,-292665,-21999,-15181,-11008,-9010,-5171,5974,-5546,-365934,-79446,-12005,-14094,-9840,-13563,-5542,-9484,880137,-797853,-73269,8302,-106293,-57447,26101,-20326,3176,23387,-15815,-3086,12815,-20756,-830,647,-2248,-8392,6264,6256,-11516,2361,2281,-3938,difficult
148792,59661,60271,22810,7230,16292,5389,6373,652285,31529,-55653,-20234,28,-10820,2411,-2960,173696,-7931,-54707,-17733,1398,-12612,-2129,-1884,1691442,72263,-45397,-7834,27966,9065,7731,4399,-4549,13733,-58760,-20828,2203,-13539,-1169,-1576,-478589,1517746,-1695991,-39460,80194,-58530,946,9310,-13363,2501,9899,-12994,1370,26568,-25763,-1792,21677,-22604,-4540,9860,-8900,1076,6283,-5975,easy
389489,145653,6201,28304,29906,17524,9668,10947,-229607,-86499,2274,-21743,-23041,-6615,-4216,-7333,36354,-4036,16533,-20578,-22741,-9613,-5851,-7113,63479,87584,6265,47250,20928,9930,758,-1358,-288174,-47959,26450,-12778,-24280,-13842,-6298,-7059,265961,27125,-351653,82463,91620,-135543,14259,-10268,20185,1165,67828,-60028,300,43669,-45208,-2998,19543,-23772,-1635,6609,-7056,220,5755,-5701,difficult
194763,74515,12632,6126,3427,4114,2231,2404,-105696,-15849,-159,-756,3457,310,452,494,-15647,458101,21759,11919,32597,18673,3897,3650,-157055,-62622,-11316,-1047,121,-2436,-1833,-2142,555853,-34992,9241,3924,935,1377,1342,-402,90049,-141408,712908,473950,-520723,27630,21918,-33075,20557,12675,-12966,4971,29140,-32476,814,18363,-21109,3813,3445,-5730,3175,3156,-5792,1740,easy
563667,100989,10417,31427,18321,25185,26530,9097,253510,-53066,-1631,-25731,-10717,-20384,-19754,-5838,2111642,251406,148234,23434,3661,-4342,-15967,-2907,1604327,246773,9457,545,-12118,-18107,-14999,-3103,1739416,151385,14680,45414,48772,3091,11408,13560,1858132,-507315,135089,304472,-4633,-95388,149865,-138777,5223,49165,-22889,44869,14378,-15779,60890,16042,-13765,21198,3787,968,26407,2931,-196,16663,difficult
512587,125570,32346,17813,20656,12079,8916,5633,-440322,-102327,-28575,-16225,-19400,-11070,-8042,-5050,-440527,-112190,-31827,-16947,-18441,-10923,-8399,-5143,-462882,-87205,-22374,-15942,-19331,-7596,-7205,-3771,548981,2869,44813,2560,-12684,-5883,-6498,-3347,-205,-22355,1011863,-9863,24985,90074,-3252,9453,67187,-722,1005,18502,959,-890,6647,147,3327,1713,-357,1194,707,-93,1372,424,easy
382664,173645,41953,35604,22855,20025,21375,38839,71968,-3169,-16523,-15290,2507,10458,-6838,-16029,584822,2945,-25150,-28666,-15764,-12349,-11507,-31607,357906,89532,-10167,-24221,2414,13188,-5028,-30799,-317795,-160800,-41654,-34769,-21457,-18232,-20773,-38697,512854,-226916,-675701,6114,86587,-250332,-8627,14983,-31487,-13376,4445,-10548,-18271,18178,-23871,-22807,25537,-31420,-4669,6479,-15745,-15578,808,-7898,difficult
609183,205881,9905,8070,11335,13265,12727,7725,-600215,-178311,9083,-349,-2815,6006,-280,1191,1214350,725296,216198,39808,25029,39457,4816,3476,-241197,-26061,16189,573,-9767,-4584,-11479,-6146,-464742,-201108,-7349,-7346,-8728,-9764,-12074,-7046,1814565,-1455547,-223545,903607,-751357,-175047,207115,-200009,-23538,40157,-39235,-7919,27844,-34796,1039,33451,-44041,-5180,5096,-16295,-595,2285,-9622,-900,easy
72722,22955,11639,7593,7708,8162,5077,3635,-61792,-16129,-10486,-4763,-5882,-4959,-3916,-1936,22408,14358,5765,-3668,-3214,-5548,-4467,-3289,1845,-11704,-9700,-6860,-6933,-7216,-4530,-3404,8826,-2838,-4482,-5066,538,-4234,-2383,-2074,84200,-20563,6981,30487,-26062,8866,16251,-15465,5218,1095,-3192,1794,2668,-3719,7471,-589,-1668,2982,-551,-63,2147,-1353,-115,1330,difficult
175553,37342,11979,12961,11486,11343,5132,11023,237274,171669,9801,-9989,-8728,-1229,-1445,-8149,445525,327,7176,-9775,-2770,-5817,-3579,-8967,-161037,-28526,-9346,-8153,-9244,-7610,-2374,-9974,-97371,-15669,-10761,-6584,-9586,-8645,-4702,-10591,208251,-606562,63666,-171342,-28853,12857,-2625,-16522,-1415,214,1622,1569,5958,-6474,-342,-4588,-1793,-1035,-2134,1205,-2328,-818,-1007,-617,easy
428174,77120,54375,26981,20486,31357,14482,11673,1185806,184187,-28667,-7769,4982,-22729,-9935,-9136,748929,193,-42047,-3914,-5426,-22036,-8343,-5583,-66678,343094,-35293,-2879,-6820,-10522,-1175,469,-424060,-71328,-53455,-23425,-18296,-28458,-12145,-6132,-436877,-815607,-357382,-183994,342901,-414422,-13380,6754,-18162,3855,1035,-20546,-10408,-1394,-11476,693,11514,-17936,1592,7168,-10970,3553,6052,-6601,difficult
666500,152110,35132,43399,17188,33067,20239,10813,129662,728649,12468,-2030,2854,-5682,743,-3445,-488444,-94723,-24196,-42418,-13313,-30937,-19038,-9836,-505385,-124237,-22224,-35703,3873,-18114,-15394,-6711,-245810,24761,-29596,-37258,-41,-28161,-17335,-8075,-618106,-16941,259575,-823372,-29514,148998,-36664,1972,-7372,-40388,6715,-1555,-16167,17186,-3914,-25255,12823,-10047,-19781,3644,-1941,-6391,3125,-1364,easy
232511,85248,28542,9735,13588,23009,14765,16281,46406,-17549,-17023,-3613,2090,-16311,-11871,-13507,-44118,-55287,-8988,-1879,-3025,-16026,-10590,-13635,471927,283957,-1190,23033,24254,-10629,-8175,-12121,1199973,279067,-4451,5788,14175,-12473,-9794,-12916,-90524,516045,728046,-37738,339244,-4890,8035,7798,-3261,1734,24912,-17245,-5115,27279,-10079,285,5397,-1844,1281,2415,-1619,-128,1514,-795,difficult
514169,184687,73770,11952,31104,25912,20322,21675,680898,1013862,35720,18027,48959,4843,63,-9371,-413111,-158682,-53807,11488,-23449,-19307,-16218,-17753,-332919,-158928,-49763,3712,-27194,-20669,-16892,-18677,1197047,525025,-15728,101293,32639,22827,-5765,-14250,-1094009,80192,1529966,-1172544,-246,683953,-89527,4044,34035,-6539,-7776,97581,-72408,-3745,59833,-24150,-1362,43496,-16281,-674,11127,-8382,-924,4427,easy
135427,21905,9510,15778,16576,16884,7369,9177,345950,147909,-2435,-13239,-5167,-6358,326,-6696,1324578,38430,10612,-6310,-4742,-8240,-2891,-4992,-21461,11072,-4866,-9795,-15742,-14634,-7040,-8764,330463,29237,-4875,-7279,-12729,-13241,-5434,-8431,978628,-1346039,351924,-109479,-27358,18165,13047,-15478,-9,6929,-3485,2516,425,-11000,3013,-1882,-6394,1393,-3217,-4149,1606,1704,-3772,333,difficult
183402,15048,3126,3368,4797,9035,1479,1555,2422614,56399,16695,11027,16838,14581,1852,641,-154480,-5302,1597,101,-1336,-3403,2936,857,32456,22956,1551,-2320,-2216,-6880,-420,-888,-162510,4688,8156,5061,6488,-4304,1053,1341,-2577094,186936,-194966,-61701,28258,-18268,-15098,-46,6605,-10926,-2421,7381,-18174,-880,8704,-17984,-3477,2576,1084,-3356,1473,216,-1745,2229,easy
368131,60866,12651,6789,5493,5384,2835,2203,-225551,63962,26624,58694,16206,5773,-546,2417,-319985,-47406,-10385,-4781,-4509,-3354,-2092,-1269,-236067,-45281,-10851,-2921,-3427,-2896,-2050,-1511,-156664,2744,11681,9394,3651,5332,608,2267,-94434,83918,79403,-111368,2125,48025,-37009,-466,22532,-63475,1860,12315,-20715,1082,7078,-9127,458,8228,-1546,42,2658,-3686,-242,3778,difficult
533603,152942,16772,9053,20423,14936,9543,10771,-455470,-119144,-10825,-6412,-18726,-13419,-6705,-9678,271643,41588,-6982,6829,-180,-2446,-5020,-3512,-441245,-46105,10963,3449,-10694,-7240,-7318,-8613,142871,-124615,3173,12887,-14596,-9118,-8321,-9017,727113,-712888,584116,160732,-87693,-78510,3843,17945,-7790,13241,-3380,9438,18546,-10514,-3902,10973,-4794,-1878,1685,-2298,-1003,6166,-5101,-404,easy
529125,75789,47980,15548,19779,10433,10175,6290,-317752,222104,4985,-1298,-15931,-2437,-5906,-3511,-465187,-47077,-46702,-15088,-19215,-8687,-9911,-6060,-521868,-59499,-32429,4165,-15687,-8586,-8677,-5282,-339810,-49518,-44273,-12078,-14905,-4444,-9154,-3820,-147435,-56681,182058,-269181,-12422,9981,-51687,14273,-11844,-13790,19253,-16243,-3284,3528,782,-6250,101,4142,-4005,1234,-477,-2549,778,1462,difficult
309420,74777,22409,12336,10002,10609,5599,5472,184416,-56638,-13720,1968,-1869,-4125,-1895,-2499,484872,-13450,37776,-10029,-5483,-5903,-2440,-2196,-300166,-69250,-16133,-8345,-7341,-3302,-2715,-3852,1852911,62105,-11644,621,-6336,-5265,-2131,-2175,300456,-785038,2153077,43188,-55800,131355,51496,-53909,4489,-11997,1684,8966,-3614,-1858,1005,-1778,2601,-1963,-545,-275,584,303,-1656,1677,easy
653110,177890,37137,13220,8802,7045,3040,4144,-316464,-149914,-29814,-8639,-4563,-3854,-1740,-3229,-546456,-157371,-30933,-8218,-4518,-4886,2384,-1716,744601,179113,-23169,62386,4477,28337,21738,12967,-578605,-154989,-23102,-1091,-1498,952,-796,620,-229992,1291057,-1323206,-7457,336484,-334102,-1119,7764,67,421,70604,-63477,45,8995,-5975,-1032,33223,-27385,4124,19354,-22534,1513,14683,-12347,difficult
190698,68577,20616,4220,16587,14638,8006,11437,-88381,-47572,-13049,679,-14941,-12078,-6575,-10442,-150310,-17655,-9383,1073,-14971,-12597,-6926,-10669,1029800,501452,235091,54616,55186,27689,59091,26814,1658167,244009,-7837,59369,4544,12008,18545,10405,-61929,1180110,628367,29917,519107,-257443,3666,244474,-242928,394,53543,4753,-30,70157,-50642,-519,40286,-15681,-351,66017,-40546,-227,37483,-16409,easy
721111,210362,41803,12428,4356,15768,9090,4800,-359717,-123723,-6132,9578,2248,7824,-4409,-1755,-701414,-192956,-36430,-11106,-2628,-13377,-7925,-2984,-692378,-204224,-40579,-8627,-706,-11104,-1951,-251,-494235,13140,-4301,-7849,4496,-6837,-7131,-222,-341697,9036,198143,-69233,-11268,217364,-30298,-4149,36278,-20684,2479,778,-4876,1922,5202,-21201,2273,4267,-3516,5974,-5180,-1229,2733,29,difficult
142204,49513,7945,8131,5204,4912,3334,2874,803262,179104,9840,84587,16875,22480,12659,1916,755317,153676,9819,89779,37375,27420,7993,9812,140558,434431,1538,15638,23876,6402,13108,9836,25985,-34754,-6945,-3009,-3565,-3123,-2285,-2147,-47945,-614759,-114573,-25428,280755,-469185,-21,-8281,-8483,5192,-74141,-18647,20500,-13499,-27441,4940,-21018,-9525,-4666,5115,-15393,7896,24,-11983,easy
370302,128277,24304,17475,21766,9699,17828,6697,-140544,189432,-19096,-12347,-9513,5131,-13743,-4015,-338712,-96138,-19196,-15676,-19948,-6818,-15563,-5340,-353680,-125327,-21661,-13394,-16699,-7843,-16263,-6157,392108,176856,-22424,611,-6758,11035,-9143,716,-198168,-14968,745788,-285570,-29189,302183,-100,-2465,-763,-3329,2282,14005,-10435,3249,9941,-11949,-1025,18878,-1820,-700,7120,-1325,-817,6873,difficult
277643,70280,9782,8762,8266,6173,5054,4736,92860,-18747,2252,-203,-2670,-5284,-4201,-3197,-103627,-62024,-4869,-6665,-6046,-4294,-3823,-4378,-126734,-53194,-7039,-5098,-1893,48,-324,1446,-267875,-23530,-3204,7965,7615,24788,13179,13336,-196487,-23107,-141141,-43277,8830,29664,-7121,-2170,3835,-6462,1567,13063,-3376,4153,9508,990,4342,24740,378,3499,13503,-1181,5824,11890,easy
320374,149973,39653,21542,17108,16402,17360,8944,1605976,472028,184774,60394,10636,-1107,4565,5811,1078171,3733,-27401,-8401,-10211,-6897,-14202,-3665,1566948,78655,-312,1129,-12925,-8605,-11457,-6187,2414459,100345,35990,52126,24766,29863,-4050,3593,-527805,488777,847511,-468295,74922,21690,-212175,27089,36302,-68795,9530,50997,-20847,-2714,37691,-5790,-1708,38468,-18767,2745,7407,-9476,-2522,9780,difficult
467174,116674,19793,24362,16141,12123,11549,8901,-263430,279766,87449,26758,45640,1404,347,6450,-374589,-61509,-3609,-20721,-12227,-7904,-4321,-4391,1067088,-18421,44804,-536,8032,-1748,1486,-2686,769952,-101063,-14675,-12136,-6577,9952,-5252,-2818,-111159,1441677,-297136,-341275,43088,-82642,-91058,48413,-59479,-47479,20185,-11600,-57867,20259,-14609,-9308,6156,11700,-4668,5807,-6738,-10841,1705,-132,easy
146585,115809,16699,29879,11300,19807,9160,9554,361739,164942,429,-7715,-1846,-946,7176,-265,22244,60628,54070,-21051,-1351,-12375,-5248,-8695,-110757,-113644,-13033,-28511,-8336,-17668,-8518,-7651,111907,-93527,899,-26079,-6988,-17890,-5696,-6364,-339495,-133001,222664,-104314,-174272,20117,53641,-67103,13932,-13336,-7460,2432,495,-6985,1348,-11429,-5293,-222,-12424,-3270,2822,-8430,1044,1287,difficult
256333,103784,20605,14115,11913,9716,9022,6051,-106483,145057,28185,14225,21817,88,-4346,-1919,-135738,35047,-20100,-1127,-4065,330,-4305,-4847,-24119,-84204,-19976,-10821,-10142,-8807,-8369,-5411,424139,-60144,-5282,340,8473,9735,9707,6227,-29255,111619,448258,-110010,-119251,24060,-48285,124,14694,-15352,-9694,11161,-25882,-6077,18615,242,-9137,18542,41,-4064,18076,-2928,-564,11638,easy
218230,233638,16159,7633,12210,12392,4801,5717,-46543,-70149,-6729,587,-2326,-5835,-2104,-3220,843836,-58828,26722,22565,5070,18574,8516,20151,519053,50790,153363,18388,7969,10716,2403,4671,-52115,-193182,-14698,-2738,-9739,-7952,996,-2743,890379,-324783,-571168,11321,109618,-243972,33451,126641,-168061,21978,-4177,-21126,7396,2899,-17708,24409,-7858,-18668,10620,-6113,-1407,23371,-15480,-7414,difficult
460245,53953,24323,19970,8802,12829,4869,3628,571699,-5049,-22272,10554,747,-3306,-733,-447,145872,2320,-17495,-18352,-5852,-11166,-3234,-2753,-172464,66571,-22926,-15449,-4263,-5684,-1761,-1406,-437357,-2025,-1769,-3557,3703,1415,3754,1919,-425827,-318336,-264893,7369,64251,-68596,4777,-5431,21157,-28906,2903,11892,-6599,1589,7966,-7860,5482,7099,-2501,1473,5515,-2306,1347,3325,easy
64454,51991,12633,3424,6172,6813,6010,3205,2752687,1686276,133162,39630,52345,37991,15288,4829,48599,4652,-5176,1414,-3068,-5236,-4992,-2718,499528,1596,7850,39145,4125,2091,1043,-69,53651,-21455,-937,6808,-4130,-4438,-1891,-1382,-2704088,450929,-445877,-1681624,-3056,-23051,-138338,13026,-8787,-38216,37731,-32337,-55413,7193,-8255,-43227,7327,-6529,-20280,6035,-2934,-7547,2649,-1313,difficult
51763,48141,42715,10128,11155,22625,6348,7391,224714,74459,-20425,8379,-365,-9463,1767,-2958,85205,-22627,-40172,-7024,-9097,-17524,-5410,-6579,130851,72336,-7753,-4397,-7375,-13808,-3304,-5578,-45492,-40041,-33991,-4170,-9718,-17303,-4295,-1244,-139509,45646,-176343,-97086,94963,-112377,-19747,32419,-26238,-15403,2627,227,-8732,1722,-2343,-8061,3716,-3495,-7177,2106,-991,-3621,1001,4334,easy
692006,94623,40427,15871,5740,8046,8798,8345,-335230,1261,-12963,29211,11393,-1397,9393,3303,-358323,60223,32170,4027,20717,10507,37142,17397,-679907,-89855,-39490,-13849,-2806,-4074,-4313,-6264,-569410,72578,-24997,-8295,-1923,-1761,-2811,-2186,-23093,-321584,110497,58962,-150078,162433,45133,-71660,14493,-25184,-17876,5554,9324,-23523,883,11904,-14581,2313,27749,-41455,1502,14094,-23661,4078,difficult
