delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
169884,26649,12985,15268,17619,24077,7440,9372,744621,84494,43521,28195,-8164,2914,5388,5498,-79067,39562,2055,-2579,-13055,-16425,8829,-4970,easy
78948,27426,4293,2292,3789,6145,3327,1994,-77029,-12941,55647,20858,3733,12847,1952,6136,-70520,-15499,11763,15491,22476,40327,-584,2998,difficult
139879,32209,4203,1498,2532,27121,8260,5101,-123205,-17958,-359,3200,2408,-20021,-2247,-2002,-131236,-11883,2561,1421,2520,11223,-2507,748,easy
255565,55953,17839,8937,19872,28658,36550,11194,137774,11728,18210,8518,-665,40224,-21318,2599,-250133,-52851,-15705,-6581,-15603,-22557,-34296,-10065,difficult
88786,34415,17428,23451,13587,20569,11106,4872,-72558,-21359,-10779,-21611,-5107,-8295,138,-3176,-17967,-29168,-17086,-23236,-12459,-19741,-10366,-4393,easy
8497,18433,87506,64562,32053,17839,8663,5302,-5339,-8429,-66784,-44679,-13806,10499,-2310,-3613,-4306,-6175,-76084,-53460,-16158,13258,-5479,-358,difficult
714440,30495,6605,2659,6745,10675,11177,4367,-692467,-1088,-3252,2075,-241,15961,9466,5229,-361236,-17553,264,934,3334,-1126,-4372,-970,easy
205021,19276,8828,14918,6901,29844,32073,11439,-197424,-12048,25027,28739,5051,-3468,-25159,-5498,-132661,26811,6055,13095,4618,-16589,-27468,-827,difficult
73820,18740,5424,6193,3683,13536,2639,3702,-57035,-15757,-4013,-3753,-1844,-9302,-1196,-2964,6864,14930,433,2656,3440,-4549,9297,-2240,easy
25011,15030,18599,6993,11441,26207,15407,16853,121841,-4658,-6450,6763,-1642,1858,-1444,-12870,60607,2872,-17711,-3343,-8279,-22138,-10573,-13330,difficult
313101,61638,12281,6676,8272,16498,8630,5659,-265473,-36132,-2472,-4307,-5561,-11209,-7794,-5009,-252554,-38809,-4521,-3138,-4763,-12143,-2696,-1878,easy
15572,19991,12175,15694,5966,46150,12529,7399,42362,-1454,-2256,-7448,378,-31589,-6421,-2031,7228,-4227,13869,20068,22953,-28252,-7517,-1773,difficult
296759,44983,6898,12028,11720,25811,6789,8280,-293976,-11045,8353,39060,-2345,-3079,-4433,-6228,-287422,-22260,18687,-6477,2777,-10191,6155,-2454,easy
235174,77203,22316,14686,12000,27161,15181,12328,-227847,-37883,4172,-5341,-3001,-8858,-7300,-6650,114210,-73963,-18205,-10693,-6673,-20033,-13074,-10675,difficult
202944,37568,7647,12990,11870,24642,20102,16399,-187135,-34052,-1532,-8588,-5526,-4805,-12507,-3991,-182551,-28044,3874,-4142,14826,8384,-7479,-10308,easy
527843,253172,53211,24335,24334,29272,19448,14493,-514026,-236577,-50517,-21275,-14223,-4037,-12158,-10683,-507741,-235338,-35837,4021,-18062,-15901,-16600,-12913,difficult
27134,18407,4079,3777,3803,6253,7106,3955,-1390,18826,13536,28730,14702,5868,-2712,-104,-19005,-1004,38633,13756,-884,21763,-3276,250,easy
150477,43128,13362,10949,6025,13120,4001,2096,-132128,-19262,-1347,22735,1034,15315,581,1276,-144635,-29395,-2814,13154,2638,-5296,-2064,723,difficult
182135,117176,9392,13093,15011,19724,8773,6900,-72108,-76925,-3426,-7441,-12972,-13191,-7212,-4077,-125383,-108284,13201,23226,4762,7136,-4229,4662,easy
400707,106905,26277,23739,13531,20229,12770,10035,-325679,-67564,-13651,-20048,-8777,-8307,1043,-4326,-390719,-97716,-18315,-5517,-4540,12253,-7826,430,difficult
169388,79673,14636,7916,12968,14631,4543,2297,1281287,59925,66166,45189,23222,-2510,592,-748,436982,-67881,-3833,9099,-464,23976,-2050,-959,easy
311129,42070,5135,11953,17057,17362,24021,10344,-307912,-26554,20616,16678,-3911,6020,-18601,-5544,-307036,-19500,-4260,15733,25426,11398,-20231,-7082,difficult
101168,43669,10054,4093,3288,8468,5313,4243,166634,-3721,-7464,33586,33344,7183,7850,8595,-76752,-11347,39749,30270,51932,12969,4700,349,easy
43356,8906,3924,4213,5672,7259,4134,4236,185901,20602,-2102,31864,19905,16189,7408,1206,254433,-2594,-786,1504,-864,3840,-2578,-3108,difficult
716238,71344,9035,6717,6334,5856,5311,6260,-705858,-51813,1736,7287,3777,18659,4265,3353,-707058,-67379,-5101,4828,1318,16762,22198,12968,easy
162925,40054,6544,10897,4868,16697,11482,6051,-155990,-21119,8963,-3093,6146,61574,-1492,14045,-155548,-20247,-3917,2573,4811,6539,9011,-1461,difficult
227081,104448,46880,27980,26945,25052,11612,5475,42876,-66872,-13136,75822,-2163,-7033,-6181,9368,161491,-40534,-44721,-22476,-21110,-22135,-8236,-2270,easy
513896,81154,24330,15423,13796,34315,26409,8203,-466560,-75499,-18339,3454,-6934,2656,-22677,-5267,-498248,-77564,-22608,-9018,4730,-24249,-22243,-4091,difficult
478569,83980,11662,12705,13235,18548,19078,8163,-361281,-46810,-10481,-8051,-9641,-13609,-10409,-4945,213774,-22034,-6643,-256,6960,33313,-12503,3844,easy
98475,21222,8639,8940,13116,18214,12606,4167,649171,19415,8828,17268,62,4674,-6190,333,-90896,-1585,37652,-4312,-2667,-1279,-6032,643,difficult
249771,24988,4918,8413,7315,6621,6655,4386,-244505,13594,21494,26283,5906,12778,-1270,-2213,-240970,25780,8910,37240,-3470,12825,108,-1977,easy
125226,12648,7543,2643,3865,6652,7375,1538,-118478,-10931,-4709,1565,844,-2475,-5822,-514,-119326,-1121,2476,15432,1260,7647,10713,9736,difficult
257355,49353,7604,11581,18266,26676,10084,7523,-237895,-36073,-4137,-7375,-14479,-19302,-8048,-5503,380665,79725,861,-745,-4034,-10849,3378,-2762,easy
21507,38988,9139,1584,5381,22512,5367,8660,901922,131007,18392,7653,10533,-6683,631,-1964,236926,-8389,-6494,2877,-3253,-18131,-4274,-6547,difficult
283662,108644,26429,9659,17701,18558,4718,3105,-272140,-73761,8367,-709,503,-2000,10888,1881,-269851,-63241,26198,50944,-6918,9316,-251,2104,easy
630393,68167,14082,6282,13488,8986,3337,3619,-624330,-50782,-10340,711,-10603,270,329,-1970,-621230,-7357,679,-241,-8245,10544,-2109,-706,difficult
98130,56574,9255,4944,9404,9267,12336,5001,-94277,-52315,-6082,2587,-2964,-792,-4394,2749,460060,-25649,14612,7354,148,6913,-3681,2797,easy
179509,66457,10597,11469,10423,17066,13253,11755,-175268,-32783,78509,22856,9409,4567,1546,-3279,-174686,-60334,16443,4749,13930,927,-4222,-6454,difficult
38352,10289,2424,2453,3043,6290,1475,1539,-8044,15944,21301,94534,651,6316,7423,5838,1021147,33964,3098,5730,7777,44374,16407,6505,easy
118456,148770,22774,18294,22522,21306,14508,7809,-87159,-95675,-16948,-14667,1053,7242,-10886,-3793,-17435,-122894,-19139,-15153,-18806,-19512,-13188,-6902,difficult
292047,25333,14518,6736,6699,22145,13733,8779,-185988,20620,-10432,-3236,-2693,-14252,-7729,-6247,155212,29040,-13455,6045,10183,4852,22882,3299,easy
197891,38647,5504,9922,9835,20228,11402,8161,-81525,5900,59203,45362,15734,-13412,-2192,-2607,5806,161432,37649,35230,10218,21797,21024,5981,difficult
433552,68811,26705,20822,9913,11284,7894,3543,-418257,-25047,-14268,22539,715,1354,-2666,-2662,-414346,-36439,-9371,14727,-1634,5771,-602,-1196,easy
308186,54731,7255,5748,8447,6007,4951,2833,-301716,-24858,2102,6034,4064,12603,4529,124,206313,95357,6459,6961,7325,7787,2455,1981,difficult
71177,28900,3334,6943,4918,5659,5363,1347,-59286,-8401,5664,17982,9370,7933,-2563,2031,25594,11821,8916,-1738,4134,-321,-1365,4591,easy
648562,176164,89332,22697,27681,45124,18830,28463,-642911,-151693,-72224,-19888,-5522,-28926,-7040,-24005,-533568,-123314,-67937,-5166,-24829,-4203,-10907,-18942,difficult
247808,107830,16209,12785,12040,46348,16396,14944,-241092,-74072,-158,71284,-2732,-20206,-5950,-10947,-243461,-97140,1448,-6672,8714,-32201,-6294,-11003,easy
373419,22085,11630,2062,9310,22640,11836,7610,-371306,-9534,-4326,40638,36258,-7797,-4019,2068,-88398,-6721,2070,4887,-3904,-15125,-9124,-4482,difficult
69061,21580,10887,4406,7446,14870,10630,8196,-64962,-19070,-10726,-3745,-1101,-12614,-9273,-6409,-6947,43434,38292,23057,2901,-3024,9566,-907,easy
231559,70935,8576,6142,9718,20214,14344,8260,508224,-25179,35385,16866,8925,14949,-9826,-1626,301336,-42277,69497,8540,11383,22160,-7633,349,difficult
897814,204296,23287,31205,25359,24586,41707,15179,-806594,-188683,-21679,-27432,-20321,-22015,-37930,-14249,-895039,-180532,-15513,-7877,-14287,-3998,-33128,-5587,easy
871005,86029,22644,10247,19697,23728,17940,8978,-866987,-83725,-19137,-6707,-11856,-18390,-14431,-6163,-822414,-78898,-9830,-3239,8872,15253,-9652,-1023,difficult
690044,32699,24141,22024,14427,14233,11736,6693,-679230,-20316,-22704,-14457,-10107,-2684,-8874,-4709,-668879,-4355,-7347,-11016,-4723,4465,-3739,-671,easy
240683,37505,8589,1719,6889,14736,10838,5641,-149843,-28679,4300,11857,-2115,-9461,-8147,-4431,-232659,-19854,63784,46485,12419,11121,-7849,741,difficult
