delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
179509,66457,10597,11469,10423,17066,-160266,-45813,950,1283,5713,12206,-10023,-45129,4201,-4125,-4814,-8402,-175268,-32783,78509,22856,9409,4567,-174686,-60334,16443,4749,13930,927,150243,-165245,582,684,12346,-27551,3251,74308,-62066,-5408,26981,-18107,-10527,14223,4521,-20608,12969,-3640,difficult
38352,10289,2424,2453,3043,6290,323569,42122,11718,-203,3941,18262,-32703,-3977,22598,15797,21588,4301,-8044,15944,21301,94534,651,6316,1021147,33964,3098,5730,7777,44374,-356272,24659,1029191,-46099,19921,18020,10880,-1297,-18203,16000,78737,-88804,17647,-20937,7126,-13961,2015,38058,easy
118456,148770,22774,18294,22522,21306,-106202,-140652,-16149,-14686,-1558,29239,-92461,-145236,-5953,10128,-4198,9141,-87159,-95675,-16948,-14667,1053,7242,-17435,-122894,-19139,-15153,-18806,-19512,13741,5302,69724,-4584,49561,-27219,10196,-10995,-2191,24814,-24795,-486,-2640,5251,-19859,-20098,-1899,-26754,difficult
292047,25333,14518,6736,6699,22145,-217774,-16864,-13367,-5160,-2176,-18301,-213497,-16312,-12115,-3406,4880,106,-185988,20620,-10432,-3236,-2693,-14252,155212,29040,-13455,6045,10183,4852,4277,27509,341200,552,36932,8420,1252,1683,-3023,1754,170,9281,7056,-7573,12876,18407,-14358,19104,easy
197891,38647,5504,9922,9835,20228,-179390,-35600,-5147,-7220,-8262,-11248,26019,36960,299,-52,-5144,-15837,-81525,5900,59203,45362,15734,-13412,5806,161432,37649,35230,10218,21797,205409,-107544,87331,72560,-31060,155532,5446,58904,-21554,7168,45414,-10132,3118,20878,-5516,-4589,2425,35209,difficult
433552,68811,26705,20822,9913,11284,355394,-58576,-23942,-16802,-6245,-38,-422738,-52792,17434,35581,2040,1997,-418257,-25047,-14268,22539,715,1354,-414346,-36439,-9371,14727,-1634,5771,-778132,4481,3911,5784,27745,-11392,41376,-31702,4897,52383,-13042,-7812,8285,-1325,-2349,2035,-643,4417,easy
308186,54731,7255,5748,8447,6007,-226892,-43411,-1181,3742,-4858,2677,-252330,-32732,36382,7310,12048,30752,-301716,-24858,2102,6034,4064,12603,206313,95357,6459,6961,7325,7787,-25438,-49386,508029,10679,7874,120215,37563,-34280,4357,3568,-1276,927,16906,-7984,3261,28075,-18149,-4816,difficult
71177,28900,3334,6943,4918,5659,79243,524,12116,10779,11262,35643,-64951,2009,14166,28538,33892,28156,-59286,-8401,5664,17982,9370,7933,25594,11821,8916,-1738,4134,-321,-144194,5665,84880,1485,-10410,20222,2050,-8502,3252,17759,-10556,-19720,22630,-24522,-5236,-7487,-20223,-8254,easy
648562,176164,89332,22697,27681,45124,-475250,-163812,-82603,-21398,-23991,-25598,-487896,-711,-67498,-12796,-14014,5611,-642911,-151693,-72224,-19888,-5522,-28926,-533568,-123314,-67937,-5166,-24829,-4203,-12646,-155015,109343,163101,-150982,28379,15105,-4726,4287,8602,-7092,14722,9977,8492,-19307,31209,-34537,24723,difficult
247808,107830,16209,12785,12040,46348,435794,-21246,667,-2400,12765,-12225,416235,-90666,-1424,55724,43853,-32134,-241092,-74072,-158,71284,-2732,-20206,-243461,-97140,1448,-6672,8714,-32201,-19559,-657327,-2369,-69420,16594,-23068,-2091,1266,1606,58124,15560,-77956,31088,-46585,11446,-19909,11928,-11995,easy
373419,22085,11630,2062,9310,22640,-328639,5963,-4402,897,-5839,-14053,-363172,-7982,-5327,7323,4749,3817,-371306,-9534,-4326,40638,36258,-7797,-88398,-6721,2070,4887,-3904,-15125,-34533,-8134,282908,-13945,-1552,2813,-925,1001,6396,6426,33315,-35751,10588,31509,-40162,17870,-11614,-7328,difficult
69061,21580,10887,4406,7446,14870,8550,-3871,-6093,2675,2920,23336,-34427,-5134,-6967,4280,15566,-3505,-64962,-19070,-10726,-3745,-1101,-12614,-6947,43434,38292,23057,2901,-3024,-42977,-30535,58015,-1263,-13936,62504,-874,-3759,49018,1605,-8025,26802,12646,-16667,4002,-26841,-9109,9590,easy
231559,70935,8576,6142,9718,20214,-81345,-67536,-7578,-5545,-8143,-18906,-153973,-39920,-5262,-4520,1758,-9879,508224,-25179,35385,16866,8925,14949,301336,-42277,69497,8540,11383,22160,-72628,662197,-206888,27616,14741,-17098,2316,40647,34112,1025,21386,-8326,9901,7167,2458,9027,24828,7211,difficult
897814,204296,23287,31205,25359,24586,-138675,-99534,-15201,-27930,-19431,-1062,-885483,-190104,-15192,-16040,-19227,75696,-806594,-188683,-21679,-27432,-20321,-22015,-895039,-180532,-15513,-7877,-14287,-3998,-746808,78889,-88445,-90570,1421,8151,9,-6487,6166,11890,-11392,19555,204,-1094,6034,76758,-97711,18017,easy
871005,86029,22644,10247,19697,23728,-802231,-58971,-21501,-1118,-16348,-494,-317646,-77105,-18874,2590,2126,11405,-866987,-83725,-19137,-6707,-11856,-18390,-822414,-78898,-9830,-3239,8872,15253,484585,-549341,44573,-18134,-6620,4827,2627,-263,9307,3708,-9297,3468,18474,-13982,20728,11899,-29795,33643,difficult
690044,32699,24141,22024,14427,14233,-661791,21275,-17708,-18549,-9566,-5205,-658188,139101,-14616,-8286,-6136,21624,-679230,-20316,-22704,-14457,-10107,-2684,-668879,-4355,-7347,-11016,-4723,4465,3603,-21042,10351,117826,-159417,15961,3092,-8088,15357,10263,-6171,3441,3430,-3971,5384,26829,-24308,7149,easy
240683,37505,8589,1719,6889,14736,-84092,-28701,-4183,-121,4986,-8072,-158046,-23530,-8288,2235,-4294,-11109,-149843,-28679,4300,11857,-2115,-9461,-232659,-19854,63784,46485,12419,11121,-73954,8203,-82816,5171,-5149,8825,-4105,12588,59484,2356,9622,34628,-9280,2179,14534,-3037,1648,20582,difficult
