delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
98992,29434,2860,18472,3600,4434,2215,1157,-95620,-23552,-1533,3339,4333,2865,706,-112,-14149,31430,9641,48653,-2388,7598,766,2187,-55245,-17447,54,-17081,-3349,-3967,-2037,-1080,81471,-41096,54982,-48877,11174,-9587,45314,-65734,-6721,-961,4733,-11565,60,-2803,2299,-3267,easy
272473,84363,14659,32534,7708,11551,7524,5279,-206172,-60474,-2869,28825,57235,3943,1411,-375,-264940,-83549,9254,15951,706,-5121,-4155,-4081,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,-58768,-1369,-23075,10684,12123,-19671,-12874,-8534,-56529,-1362,-9064,-768,-5566,-258,-3706,876,difficult
54867,15662,4796,26539,7351,5981,1897,3145,-49684,4679,97014,13394,-2998,-1636,813,-129,-50097,-5491,-389,10398,-2143,-217,1306,204,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,-413,3374,-10170,-5089,-97403,-2922,-2996,-29712,855,358,1419,6571,493,1032,333,976,easy
371808,82801,10031,4602,4716,4072,1600,820,149828,-54368,-5794,-4249,-3051,-2271,-409,-313,-365518,-72030,-9578,-3904,-4214,-659,-565,-646,-79989,-16673,8815,6502,1526,-716,-177,58,-515346,285529,-17662,55357,-3784,18393,345,10406,-1163,5740,1612,-57,-156,388,-333,704,difficult
73547,34863,4418,21728,5288,6881,5867,5509,-68254,-30525,1055,15613,-3717,287,-3036,754,-61994,-24724,2218,11465,3805,2427,1504,-2650,-33083,-7729,-263,-9706,-181,-2342,1656,1607,6260,28911,5801,16995,1163,-2481,-4148,-21171,7522,-3986,2140,-4769,4540,152,-3404,4257,easy
124629,26138,3046,5201,5262,5834,3549,2492,779317,147822,6872,14506,8339,-2734,-1419,-1669,1363690,208981,112985,14444,23984,14449,886,218,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,584373,-1482859,61159,-221608,106113,-112427,-62,-17194,15645,-26376,17183,-17079,2305,-3772,1887,-2118,difficult
4204,8797,12487,46233,4484,6858,3305,2413,8499,3939,-9578,2776,4876,68,-898,657,-298,-1772,-10716,-34323,6689,2518,-797,-1014,21009,1292,-7365,-19423,12112,2013,-1022,-587,-8797,21307,-5711,3064,-1138,3351,-37099,14900,1813,5423,2450,-505,101,-225,-1671,427,easy
81623,44270,17909,4502,10235,3329,1846,1674,7212,379,-16280,-1110,-9138,1353,-1189,-1179,-76260,-34004,-14484,-1530,-5814,-746,-528,-992,438964,155469,12905,47183,21589,25184,5212,3331,-83472,515224,-34383,189473,1796,27389,-420,48713,3324,27403,-2099,25930,661,5740,187,4323,difficult
69505,21732,7077,18764,8559,2798,2467,1892,-62715,-5719,70228,65554,10917,7184,1366,715,-66782,-7488,6707,26205,-4211,6073,365,-168,-60910,-17219,1582,43990,-6284,6068,1092,1676,-4067,5872,-1769,-9731,-63521,-5125,-39349,17785,-15128,-2073,-1111,-5,-1001,727,-883,1844,easy
544664,98027,24579,35032,16078,8977,3295,5278,-455222,-75009,-24224,-33681,-15554,-8497,-3117,-5072,-535794,-93537,-21004,-34060,-15134,-7213,-2606,-4751,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,-80572,-5421,-18528,11608,3220,-2731,-379,-180,420,1029,1284,4981,511,1082,321,1123,difficult
178232,63707,17581,11039,10611,6290,3867,5450,-164516,-31989,-2122,62351,-4539,-459,5211,4366,-172401,-61560,-5153,20664,-2964,-780,-2575,-4127,-133032,-41242,-9061,11937,-5132,4135,-180,3423,-7885,39369,-29571,20318,-3031,-3908,-41687,-8727,1575,-2168,-321,4915,-7786,2395,-8493,7550,easy
216349,31971,12762,10314,1973,5533,1635,1860,-174121,-19585,-12413,-9303,-183,-4749,-986,-1309,-205756,-24578,-12413,-7939,1569,-1097,1150,1096,152822,20658,-4,5386,3584,2485,2263,470,-31635,358578,-4993,45236,0,12409,1364,13325,1752,2015,3652,3582,2136,1113,2405,-626,difficult
723995,102803,14868,19827,8124,10603,6301,1882,-710090,-97939,-11325,-11903,-2602,5364,-2460,668,-719891,-92583,-6733,-4206,611,4156,-3468,1047,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,-9801,107310,5356,34302,4592,4636,7697,-7571,3213,-1354,-1208,1948,-1008,174,379,2010,easy
89982,15845,3579,1937,1236,1591,1179,718,6493,-10260,1766,665,434,368,-423,-328,1271996,142862,34834,47726,3947,9640,2728,2216,-82763,-9055,-911,2385,2060,8871,874,808,1265503,-1354759,153122,-151917,33068,-35745,47061,-45341,3513,-1887,9272,-769,3151,-1854,2544,-1408,difficult
7368,5379,16558,56964,6974,7392,4574,4216,-4769,3031,-2162,-19100,-178,-2421,-1559,377,-2800,12343,3217,-8816,1992,1765,-503,-900,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,1969,1824,9312,-9815,5379,-18495,10284,-46094,2170,-4832,4186,13534,1056,-532,-1277,-206,easy
106912,62838,29144,9610,6425,3548,2251,1918,27973,-21940,-26685,-8399,-6125,-2632,-1687,-1474,-83383,-50943,-26723,-4919,-3951,-301,1439,-21,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,-111356,2647,-29003,7709,-38,-1738,3480,-4446,2174,-1046,2331,-1067,3126,-2860,1453,-1712,difficult
65796,15494,5162,16354,6907,6639,2903,2130,-57692,-7951,2575,28141,354,7853,3058,-432,-61353,-3289,-1477,16404,-2355,3822,2633,1498,-38636,5539,-2593,551,4009,-2236,5085,123,-3661,22717,4662,8828,-4052,-1116,-11737,-15853,-2709,6364,-4031,-6058,-425,2452,1930,-1375,easy
676164,49452,18967,4455,9842,4000,1357,1677,-405109,-30075,-15132,-2862,-8860,-2483,-618,-1127,-666406,-43067,-16689,-2472,-8533,-2596,-961,-967,-632395,24907,-10019,9190,-6919,10628,136,-212,-261297,34011,-12992,67974,-1557,6670,390,11662,327,1614,-113,13224,-343,1097,160,755,difficult
