delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
876369,165048,65975,12396,13095,37098,-708539,-143194,-41962,-7561,-3054,-26298,-872681,-159285,-60193,-8129,-1480,24856,-846564,-155012,-64011,-4468,9674,-6619,-774766,-153691,-65467,-11007,-11746,-36047,-164142,26117,71798,-16091,4273,1321,-18231,-3818,-1456,-568,3661,-6539,1574,11154,-21420,51154,-31475,-29428,difficult
1198743,107645,54192,31663,7783,26917,401977,-49582,-47370,-15764,2903,-12173,-1124151,-78535,-48742,-29534,-6111,-23534,-1103365,-24705,-45847,-12461,5436,88999,-1191619,-97508,-47587,-21375,-4070,-20136,-1526128,20786,-88254,-28953,53830,-72803,-1372,2895,-1740,-13770,17073,-8914,-9014,11547,-9506,-11361,112533,-109135,easy
234398,51768,17602,7080,5761,6010,-173195,-21174,-12778,-4193,-4069,-4368,-170273,-48461,-13854,-245,-2054,4495,-124482,-25797,-11285,1294,4065,6821,302497,-453,10312,2500,2757,10300,2922,45791,426979,-27287,22664,25344,-1076,2569,21597,3948,1539,1206,2015,6119,-1308,8863,2326,3479,difficult
491153,82247,36616,28933,16296,29248,-167924,-13440,-26347,-18981,-12863,-9634,452365,-1876,-28447,-18138,-838,-15856,-474475,-76798,-31094,-13930,-8589,-3498,-386068,-75243,-31607,-28394,-12783,-27334,620289,-926840,88407,11564,-74922,1555,-2100,-2647,-513,843,4208,-14464,12025,-7751,-4194,-6222,12358,-23836,easy
423240,8768,2921,3512,4106,12060,267294,227529,33457,31187,10306,33978,1417030,49562,9914,110,2204,61596,846912,108656,13625,35288,15142,59126,-420432,7801,4379,15843,3421,14666,1149736,-570118,-1267344,-177967,59094,-100855,-23543,3711,-9246,-31077,35178,-19445,-8102,12938,-11721,27618,-2470,-44460,difficult
1021589,80505,21344,6519,15133,11129,-317324,64452,6386,413,708,80721,-995431,-66199,-10859,35985,-8831,20368,-914687,-76930,-8772,14830,-11496,1009,-1019677,-76604,-20547,-351,-7021,2151,-678107,80744,-104990,-130651,-10731,326,-17245,2087,-11775,35572,-21155,-15181,-9539,-2665,4475,-60353,-19359,1142,easy
256634,126316,22348,6139,9925,15284,179817,-110522,-18895,-367,-6806,271,1163328,-72895,34936,20456,11360,13411,-245315,-107067,-17369,-3873,8028,28217,-151186,-89670,-19166,-1957,-7733,-12614,983511,-1408643,94129,37627,-34172,17397,53831,-52305,-1797,20823,-24329,1916,18166,-3332,-15761,13140,14806,-40831,difficult
765886,81475,11499,17210,28186,47877,-398645,-24674,-2915,-4593,-14017,-39828,-717316,-1523,9488,-5955,-1407,-32312,-748528,-68410,7022,-7992,-4012,-18098,-564101,-78133,-9457,-15541,-26518,-46261,-318671,-31212,184427,23151,-66887,-9723,12403,-2466,-16479,-1362,-2037,-7549,12610,-2605,-22506,7516,14214,-28163,easy
474490,27132,15250,7720,3660,8601,-410938,-18083,-10510,-6226,-2885,-5624,-195740,84798,-3461,3739,11938,3892,-464091,-26011,-14849,-1560,-1402,-1395,-436241,-17060,-11181,5249,565,-5094,215198,-268351,27850,102881,-110809,8951,7049,-11388,3668,9965,-5299,6809,14823,-13340,1967,9516,-5287,-3699,difficult
367006,20010,12373,4389,5021,5418,-260342,-7887,-11071,3863,-505,-1297,-285770,-715,2389,2821,1454,2630,-251076,4786,15093,9222,16153,13261,-326362,40218,-1554,1197,22930,27020,-25428,34694,-75286,7172,5501,35432,13460,12704,-16647,-1042,6401,-8025,1959,14699,6777,3927,10631,13759,easy
342702,72560,16695,7129,12991,9776,-248198,-52563,-16014,-408,-8817,-6709,1772148,277446,43342,17046,6763,23192,-93853,-30522,5485,-1363,-4311,2516,-267012,-26279,-14797,-5654,-7481,-7390,2020346,-1866001,-173159,330009,-307968,4243,59356,-37857,-20282,17454,-18409,-4291,15580,-11074,-3170,29901,-20676,-9906,difficult
473599,184098,16585,7697,12892,18070,-360662,-128093,12935,-3517,-7728,-9444,-422023,-176523,-16207,565,-7337,-3082,-320753,-159870,-12606,-3939,3877,30568,154804,-150879,-13256,1905,13781,6814,-61361,101270,475557,-48430,16653,8991,-29142,3601,-650,4082,-4504,5844,391,11214,9904,6362,33650,-23754,easy
901882,70838,21673,7331,13453,14852,-441683,-44688,-6568,-1794,-6855,-9045,-441683,-44688,-6568,-1794,-6855,-9045,-887161,-62672,-16467,2492,3700,14603,-628772,38859,-966,3776,-20,2212,0,-445478,258389,0,-17984,101531,0,-9899,15501,0,4286,1284,0,10555,-3720,0,23648,-12391,difficult
938885,63778,48646,27395,10393,21866,-701564,135761,-32867,-23156,-616,-13498,-257724,24945,-30899,-14904,-1785,-15729,-803655,-11750,-39765,1039,-4031,-11684,-880622,-57272,-45532,-26349,-8785,-15556,443840,-545931,-76967,-110816,-36695,-45522,1968,-8866,-5767,8252,15943,-27388,-1169,-2246,-4754,-2231,4045,-3872,easy
679236,100937,38319,10383,22296,23756,-398777,-54877,-36670,-4520,-19038,-8003,-673659,-93038,-29726,-4047,12041,14019,-672659,-84446,-27064,-1792,10149,11861,-602980,-53246,-21589,39451,-5669,1111,-274882,1000,69679,-38161,8592,31200,6944,2662,5475,473,2255,41243,31079,-1892,-15818,22022,-2158,-10750,difficult
545411,37380,5806,7103,6034,3811,-520971,-36305,6145,45,-1034,-1592,-535745,-33223,-2119,-5483,13473,36206,-538412,-17218,1932,1016,4983,10701,-506700,893,8040,-3488,-631,5763,-14774,-2667,31712,3082,16005,18111,-8264,4051,6108,-5528,6499,-4504,14507,-8490,-5614,37798,-25505,-4938,easy
250553,34172,10077,5122,6735,8012,-190568,4193,-8650,-2467,-5820,-5682,729337,10464,5814,2642,-2103,-3444,-233797,-5388,3335,1081,5255,66831,36006,18839,-4015,-4663,-4124,-4421,919905,-963134,269803,6271,-15852,24227,14464,-2479,-7350,5109,-1561,-5744,3717,7358,-9379,2238,70275,-71252,difficult
