delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
153508,24383,6317,20672,3789,4668,-149431,-16874,5619,25735,1032,5071,-146426,-5569,345,39301,972,5416,-146452,-17361,4867,67433,1178,8023,188694,11346,4548,-14640,375,-1613,32141,22397,8731,-16944,-1964,-1859,3005,-26,335146,-156553,11305,-11792,28707,11051,-5274,4522,-319,4183,13566,28132,-82073,-2304,-60,206,-803,-2339,345,2607,-9636,-246,easy
846539,301242,28442,7918,13287,7416,-698431,-270326,-24562,-2838,-9948,-6122,-837335,-286816,-24440,-5653,-11172,-2048,-289911,-215428,-20930,-3510,-3180,-3136,-289911,-215428,-20930,-3510,-3180,-3136,-743261,-277239,-26234,-7456,-12248,-5578,-138904,547424,0,-453350,-16490,71388,0,-61811,122,3510,0,-5304,-2815,2143,0,-3946,-1224,7992,0,-9068,4074,-1088,0,-2442,difficult
797283,104861,18891,10834,11792,3233,-473129,-52747,-14607,-4009,-6710,112,-730229,-99277,-18471,-8084,-10691,-1652,-734311,-99155,-16557,-7166,-5601,2920,-666752,-68140,-10647,-663,-1295,-738,-684476,-56358,-6608,-6711,-10347,-726,-257100,-4082,67559,-17724,-46530,122,31015,11782,-3864,1914,5910,4039,-4075,918,6503,-6048,-3981,5090,4306,-9052,-1764,4572,-3658,12,easy
494483,71304,10028,9155,7908,4688,2052559,-40530,-5721,-228,172,4301,-478374,-66527,-7767,-2866,-3783,3710,-465029,-15602,-6938,-5207,-5955,-3045,-306695,37038,28869,6537,9031,5161,-488147,-66188,-3797,-4057,-5403,4623,-2530933,13345,158334,-181452,-25997,50925,52640,-103226,-2046,829,35807,-32666,-2638,-2341,11744,-10594,-3955,-2172,14986,-14434,-591,-6755,8206,-538,difficult
428354,38243,12572,18300,3804,7940,-420535,-12715,26302,143630,764,-765,-426823,-32546,8510,26878,212,-927,-423460,-30836,5949,19407,-2514,-822,-422037,-30887,-6372,18758,4486,16690,-345335,76131,-8195,-12032,124,-6946,-6288,3363,1423,76702,-19831,1710,-51,107018,-17792,-2561,-12321,-1823,-116752,-7471,-649,-30790,-552,-2726,7000,-4362,-162,105,17512,-23636,easy
626484,51611,15497,22078,7748,9419,-621903,-43966,21733,7045,37322,12407,-618232,-33501,17938,7985,-3631,4924,-616055,-25429,594,14823,3707,4168,-417020,-24271,10273,-3978,-4952,523,-565491,-43807,-13734,-21255,-7357,-9150,3671,2177,199035,-148471,10465,8072,1158,-19536,-3795,-17344,9679,-24007,940,6838,-18801,-17277,-40953,7338,-8659,-2405,-7483,-756,-3645,-9673,difficult
874916,323980,104084,153835,15932,28817,-814384,-276036,-102179,-145686,-14005,-27438,-834936,-308815,-101334,-114517,-13771,-23170,-333279,-278198,-100483,-150532,-14786,-26742,-824293,-304072,-98935,-153579,-12790,-28216,-787138,-290322,-101700,-148075,-12199,-23804,-20552,501657,-491014,37155,-32779,30617,-25874,13750,845,851,1548,-2765,31169,-36015,-3047,5504,234,-1015,1996,591,4268,-3572,-1474,4412,easy
785494,72892,8795,24141,21084,12717,-354113,-25772,-5126,-21663,-17968,-10873,-748903,-70595,-5591,-21818,-19185,-10187,-777057,-66390,-8086,-23017,-19248,-11328,-525191,-30951,-5289,-16502,-18982,-11295,-566110,4888,-6929,-23536,-20700,-12292,-394790,-28154,251866,-40919,-44823,4205,35439,35839,-465,-2495,2797,-1640,-155,-1199,6515,-7034,-1217,-63,266,-1718,686,-1141,33,-997,difficult
206299,23672,2763,2231,2534,2365,-45151,44471,482,-857,-1008,-1190,-198466,-19541,-740,1954,682,4819,192292,209046,44742,32865,8463,17939,-60774,-20241,-1977,-1513,-1773,-1530,-98914,34088,1422,4480,208,3642,-153315,390758,-253066,-38140,-64012,228587,-229287,54329,-1222,45482,-46719,3399,2811,30911,-34378,5993,1690,7781,-10236,1981,6009,13120,-19469,5172,easy
93952,46252,12096,13282,5963,10688,-86729,-34961,-10275,57229,1849,3096,-90068,-41821,341,16908,1501,-5778,-91734,-27379,9791,58750,553,2402,-80467,-41981,578,17712,-721,-3088,460183,37921,-8005,-8757,-2453,-8481,-3339,-1666,11267,540650,-6860,14442,-14602,79902,10616,9450,-9213,-8583,-40321,41842,-41038,-26469,-348,-948,-1274,-1732,-8874,8180,-5490,-5393,difficult
7103,10181,7852,33109,9315,11138,-5205,780,-3114,12133,-7607,-6092,10208,234,4547,14305,-5987,-5105,3427,-3337,7455,-6943,-4984,-675,5703,-4917,-4444,-8031,-3524,-2617,1382726,137789,17945,5261,-1601,1161,15413,-6781,2276,1377023,-546,-3571,-1580,142706,7661,2908,-11899,22389,2172,-21248,-1088,13292,1620,1003,1460,1923,987,4430,-1942,3778,easy
485392,46520,9638,25101,11035,10988,1105896,416245,10010,-499,11832,24007,-481984,-43732,-7594,-20806,-9769,-8472,-483987,-31844,-7885,-19924,-5638,-597,-417817,-3002,-5232,-23939,-9760,-9082,-428229,-27165,-4043,-21001,-10784,-6516,-1587880,-2003,66170,-10412,-459977,11888,28842,-24163,-17604,-291,2653,1189,-20307,882,-4015,2938,-21601,4131,-4122,-1024,-32479,7875,-8485,2566,difficult
1159080,75092,25386,17012,18338,7649,-645441,-22077,-15240,7755,-9279,-1217,-1066228,-59173,-21101,-11746,-16090,-4724,-1086510,-63200,-23136,-15527,-16128,-7039,-440544,-48148,-19372,-11842,-13104,-3722,-1154319,-72431,-23664,-15373,-17192,-5413,-420787,-20282,645966,-713775,-37096,-4027,15052,-24283,-5861,-2035,3764,-4292,-19501,-3781,3685,-3531,-6811,-38,3024,-4088,-3507,-2315,3317,-1691,easy
336478,56535,6296,5305,4673,1935,-283360,-29652,-2051,-5103,-4072,-1674,1447380,46779,26112,2477,6136,3549,-271341,-35145,10990,338,-1903,57,-331250,-48289,-3963,-4273,-4071,-863,90978,1789,7852,8298,1449,11552,1730740,-1718721,-59909,422228,76431,-81924,-13144,50078,28163,-15122,-14953,11815,7580,-2139,-4611,12571,10208,-8039,-2168,5520,5223,-3492,-920,12415,difficult
31540,9900,5495,16277,13067,7813,-31138,-216,8424,22201,-8780,-2517,-27535,10839,-1321,1002,-4576,4097,-17307,-3243,160,-5098,-9501,-2825,99146,9020,631,-13404,-9847,-5787,146797,2176,-1669,-10600,-11643,-5826,3603,10228,116453,47651,11055,-14082,12263,-6844,-9745,1481,471,-2300,-21199,-6100,-8306,2804,4204,-4925,-346,-1796,6614,-6922,-2962,-39,easy
109944,17523,7947,10124,2268,1781,1060021,31901,-47,-5304,476,-802,-91011,1851,-6374,-7175,929,4477,-105805,-7422,-5271,-2982,2149,2745,674150,232860,-896,11218,27634,11818,178933,11364,-3632,-8683,-793,-809,-1151032,-14794,779955,-495217,-30050,-9273,240282,-221496,-6327,1103,4375,-2736,-1871,4193,14200,-19901,453,1220,25485,-28427,5279,-1732,9073,-12627,difficult
7442,15411,7991,54168,5883,6735,-3856,3130,-1336,-29939,232,-2234,-3417,-1762,-4490,-5340,117,1008,314365,-6451,-5954,-45982,-5009,-5638,35432,32792,-4340,-45955,-4879,-4620,6855,-12153,-7333,-53292,-5177,-5882,439,317782,-278933,-28577,-4892,-4689,39243,-44945,-3154,-1464,1614,-2993,24599,-40642,27,-7337,-115,-5126,130,-298,3242,-6646,1018,-1262,easy
243419,22982,8078,3170,3766,3374,-232151,-9084,22391,79521,-2205,1483,493200,225842,2307,16918,-207,4855,-232426,-17967,-4133,-857,-3469,-2816,-225613,7272,4088,12313,1429,2092,-192284,18205,4051,-1587,-1271,-1951,725351,-725626,6813,33329,234926,-243809,25239,10933,-20084,-6440,8221,-37,-62603,-17775,13170,-13900,1998,-3262,4898,-2700,3372,-7671,4908,-4043,difficult
98992,29434,2860,18472,3600,4434,-95620,-23552,-1533,3339,4333,2865,-14149,31430,9641,48653,-2388,7598,-55245,-17447,54,-17081,-3349,-3967,-79184,-13961,4450,-16270,-1003,-2291,568906,150334,26451,-13511,158,5307,81471,-41096,-23939,648090,54982,-48877,3486,164295,11174,-9587,4396,22001,45314,-65734,811,2759,-6721,-961,2346,1161,4733,-11565,1676,7598,easy
272473,84363,14659,32534,7708,11551,-206172,-60474,-2869,28825,57235,3943,-264940,-83549,9254,15951,706,-5121,-266309,-72865,-10417,7417,-656,-5889,-237847,-72411,-8148,-15852,6214,-4039,-232707,-75634,-14025,-31782,-6846,-10598,-58768,-1369,28462,5140,-23075,10684,454,-3223,12123,-19671,2269,-5877,-12874,-8534,-23269,-15930,-56529,-1362,6870,-13060,-9064,-768,1850,-6559,difficult
54867,15662,4796,26539,7351,5981,-49684,4679,97014,13394,-2998,-1636,-50097,-5491,-389,10398,-2143,-217,-46723,-10580,-3311,-19314,-1785,6354,5552,35649,3400,-8966,-1882,1350,141492,-931,-3277,-24734,-5907,-4708,-413,3374,52275,135940,-10170,-5089,46229,-36580,-97403,-2922,6711,-6677,-2996,-29712,10348,-15768,855,358,-97,-4025,1419,6571,-5004,-6058,easy
371808,82801,10031,4602,4716,4072,149828,-54368,-5794,-4249,-3051,-2271,-365518,-72030,-9578,-3904,-4214,-659,-79989,-16673,8815,6502,1526,-716,-126784,-43429,-6948,-3715,-2191,-2707,1131260,209870,371,16956,3230,4608,-515346,285529,-46795,1258044,-17662,55357,-26756,253299,-3784,18393,-15763,7319,345,10406,-10217,20671,-1163,5740,-3717,5421,1612,-57,-1991,7315,difficult
73547,34863,4418,21728,5288,6881,-68254,-30525,1055,15613,-3717,287,-61994,-24724,2218,11465,3805,2427,-33083,-7729,-263,-9706,-181,-2342,215699,8357,21013,55833,5003,16314,-18560,-21125,-2301,-19522,-4311,-6127,6260,28911,248782,-234259,5801,16995,16086,-29482,1163,-2481,21276,-23314,-4148,-21171,65539,-75355,7522,-3986,5184,-9314,2140,-4769,18656,-22441,easy
124629,26138,3046,5201,5262,5834,779317,147822,6872,14506,8339,-2734,1363690,208981,112985,14444,23984,14449,-119169,-12627,558,-2750,-2392,-2630,545870,96869,21958,17369,29063,19727,-83947,36326,-1093,-1055,-2915,-4423,584373,-1482859,665039,-629817,61159,-221608,109496,-60543,106113,-112427,21400,-23051,-62,-17194,20119,-18424,15645,-26376,31455,-31978,17183,-17079,22357,-24150,difficult
4204,8797,12487,46233,4484,6858,8499,3939,-9578,2776,4876,68,-298,-1772,-10716,-34323,6689,2518,21009,1292,-7365,-19423,12112,2013,227867,9162,-7726,-42866,-502,-4083,993226,43791,5588,-926,15764,16782,-8797,21307,206858,765359,-5711,3064,7870,34629,-1138,3351,-361,13314,-37099,14900,-23443,41940,1813,5423,-12614,16266,2450,-505,-6096,20865,easy
81623,44270,17909,4502,10235,3329,7212,379,-16280,-1110,-9138,1353,-76260,-34004,-14484,-1530,-5814,-746,438964,155469,12905,47183,21589,25184,209896,31940,-7349,2678,-8266,-1859,41725,-14051,-16403,-3399,-7770,699,-83472,515224,-229068,-168171,-34383,189473,-123529,-45991,1796,27389,-20254,-9054,-420,48713,-44505,-6077,3324,27403,-29855,496,-2099,25930,-27043,2558,difficult
69505,21732,7077,18764,8559,2798,-62715,-5719,70228,65554,10917,7184,-66782,-7488,6707,26205,-4211,6073,-60910,-17219,1582,43990,-6284,6068,1999,5679,3057,6705,-4272,7576,196480,37119,-3745,3767,-7666,-1388,-4067,5872,62909,194481,-1769,-9731,22898,31440,-63521,-5125,1475,-6802,-39349,17785,-37285,-2938,-15128,-2073,2012,-3394,-1111,-5,1508,-8964,easy
544664,98027,24579,35032,16078,8977,-455222,-75009,-24224,-33681,-15554,-8497,-535794,-93537,-21004,-34060,-15134,-7213,-541215,-81929,-23735,-34240,-14105,-2232,-517410,-78681,-23409,-32785,-12850,-6843,-520754,-78677,-19087,-33861,-14362,-5863,-80572,-5421,23805,-3344,-18528,11608,3248,4,3220,-2731,326,4322,-379,-180,1455,-1076,420,1029,1255,-1512,1284,4981,-4611,980,difficult
178232,63707,17581,11039,10611,6290,-164516,-31989,-2122,62351,-4539,-459,-172401,-61560,-5153,20664,-2964,-780,-133032,-41242,-9061,11937,-5132,4135,-20775,80160,-3611,-1107,-6570,-1633,-173750,-53071,-15343,-3996,-6751,-938,-7885,39369,112257,-152975,-29571,20318,121402,-133231,-3031,-3908,5450,-11732,-41687,-8727,-13044,-2889,1575,-2168,-1438,-181,-321,4915,-5768,695,easy
216349,31971,12762,10314,1973,5533,-174121,-19585,-12413,-9303,-183,-4749,-205756,-24578,-12413,-7939,1569,-1097,152822,20658,-4,5386,3584,2485,-156855,-15372,-12409,-9222,-1494,-5063,18074,18469,-9304,-6434,-204,-3435,-31635,358578,-309677,174929,-4993,45236,-36030,33841,0,12409,-12405,3105,1364,13325,-14608,2788,1752,2015,-5078,1290,3652,3582,-7548,1628,difficult
723995,102803,14868,19827,8124,10603,-710090,-97939,-11325,-11903,-2602,5364,-719891,-92583,-6733,-4206,611,4156,-612581,-58281,-2097,-11777,-743,6104,-571390,-96110,-11910,-16111,-6327,-8836,-614408,-71573,-12028,-19586,-7533,-8552,-9801,107310,41191,-43018,5356,34302,-37829,24537,4592,4636,-9813,-118,7697,-7571,-4334,-3475,3213,-1354,-5584,-1206,-1208,1948,-14940,284,easy
89982,15845,3579,1937,1236,1591,6493,-10260,1766,665,434,368,1271996,142862,34834,47726,3947,9640,-82763,-9055,-911,2385,2060,8871,-85478,-2176,3841,1714,1845,5981,581099,106366,21102,21322,15872,7467,1265503,-1354759,-2715,666577,153122,-151917,6879,108542,33068,-35745,4752,17261,47061,-45341,-671,19608,3513,-1887,-215,14027,9272,-769,-2890,1486,difficult
7368,5379,16558,56964,6974,7392,-4769,3031,-2162,-19100,-178,-2421,-2800,12343,3217,-8816,1992,1765,-976,2528,-15278,-54910,-2840,15299,206937,10268,-15916,-45298,9022,18175,51195,37930,-10682,-52873,-5387,-4995,1969,1824,207913,-155742,9312,-9815,7740,27662,5379,-18495,-638,5234,10284,-46094,9612,-7575,2170,-4832,11862,-14409,4186,13534,2876,-23170,easy
106912,62838,29144,9610,6425,3548,27973,-21940,-26685,-8399,-6125,-2632,-83383,-50943,-26723,-4919,-3951,-301,-80736,-43234,-28461,-9365,-4997,-1368,140408,132990,2992,-3471,-3713,833,99744,-16331,-5394,-7071,3059,1019,-111356,2647,221144,-40664,-29003,7709,176224,-149321,-38,-1738,31453,-8386,3480,-4446,5894,-3600,2174,-1046,1284,6772,2331,-1067,2201,186,difficult
65796,15494,5162,16354,6907,6639,-57692,-7951,2575,28141,354,7853,-61353,-3289,-1477,16404,-2355,3822,-38636,5539,-2593,551,4009,-2236,196715,122567,51893,-1493,6884,7950,-35194,1551,-3099,-11378,-4247,-2828,-3661,22717,235351,-231909,4662,8828,117028,-121016,-4052,-1116,54486,-54992,-11737,-15853,-2044,-9885,-2709,6364,2875,-11131,-4031,-6058,10186,-10778,easy
676164,49452,18967,4455,9842,4000,-405109,-30075,-15132,-2862,-8860,-2483,-666406,-43067,-16689,-2472,-8533,-2596,-632395,24907,-10019,9190,-6919,10628,-672337,-42037,-17831,-1313,-8378,-1951,-481278,-29426,-15449,10315,-6164,3491,-261297,34011,-39942,191059,-12992,67974,-66944,12611,-1557,6670,-7812,2382,390,11662,-10503,11628,327,1614,-1459,2214,-113,13224,-12579,5442,difficult
