delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
689294,17998,3954,4646,2912,3767,-684425,-7258,-6,2223,3845,14464,-684905,13324,14385,19155,15739,13579,-676689,27920,25585,22601,21216,18746,-263889,632924,50294,37335,105428,33344,-624493,-5516,-1453,-1872,3374,8976,-480,8216,412800,-360604,20582,14596,605004,-638440,14391,11200,24709,-51747,16932,3446,14734,-39207,11894,5477,84212,-102054,-885,5167,14598,-24368,easy
225231,105842,17429,10240,19854,28370,-138155,-101186,-15889,-9244,-18497,-25241,-164518,-73153,-7121,11069,-6204,18384,77241,-29524,-8269,-5069,-14377,-20931,-220890,-104098,-16123,-8161,-18282,-24309,-219648,-102240,-15272,-5158,-15935,-20697,-26363,241759,-298131,1242,28033,43629,-74574,1858,8768,-1148,-7854,851,20313,-16138,-3092,3003,12293,-8173,-3905,2347,43625,-39315,-3378,3612,difficult
170618,19859,11366,3432,2598,8179,-146579,-11307,-8436,9486,5618,16732,-137985,22686,26922,1761,23967,8902,-160331,-16556,-8042,6911,835,-1561,233221,202162,3501,15824,8574,20998,-165114,-16754,-10532,-2576,-400,-1970,8594,-22346,393552,-398335,33993,-39242,218718,-218916,35358,-34964,11543,-14033,-7725,5150,8913,-18400,18349,-23132,7739,-8974,-7830,-10463,22559,-22968,easy
352102,31795,10315,18637,22616,13334,461857,88061,-4794,-10961,-20486,-5302,192519,-14718,-6568,5912,-16783,16158,-239623,-27846,-6864,-15508,-22116,-11564,-285772,-18927,-9095,-16657,-20773,-8869,-335943,-22329,-2187,-17928,-17314,3826,-269338,-432142,-46149,-50171,-102779,-13128,8919,-3402,-1774,-296,-2231,6908,16873,-21420,-1149,-1271,3703,-5333,1343,3459,21460,-27722,2695,12695,difficult
1187486,367195,43328,28627,26224,28876,-850059,-238311,-36452,-17526,11351,-4928,-1186291,-365740,-42508,-22340,-23459,-23498,-1110505,-329731,-39093,-3823,-8522,-6816,-1185775,-358969,-32833,-12492,6962,-14962,-1176049,-343730,-40814,-18629,-14685,7459,-336232,75786,-75270,9726,-127429,36009,-29238,15239,-6056,3415,6260,-7981,-4814,18517,-8669,-6137,-34810,14937,15484,-21647,-18570,16682,-8146,22421,easy
302578,38805,8779,6864,22469,19149,-286658,-35055,-5652,-5059,-21708,-5427,-235959,-32834,-6077,-4137,-19712,-17788,-296967,-28887,8789,50860,931,3325,-119613,24,15622,11035,-18097,-14049,-299466,-35218,-6577,-3570,-9751,-3906,50699,-61008,177354,-179853,2221,3947,28911,-35242,-425,14866,6833,-22199,922,54997,-39825,-14605,1996,20643,-19028,8346,-12361,21113,-17374,10143,difficult
120256,75596,20101,14544,10153,13445,-112016,-64095,-13966,-11528,-2379,19222,-66145,-57234,-15160,-11715,-3725,-5320,186896,-60957,-17471,-11511,-2942,-5473,508673,73479,8341,-5345,872,-4647,-82150,-35688,-18574,-13760,-4929,-3277,45871,253041,321777,-590823,6861,-3723,134436,-109167,-1194,-2311,25812,-26915,-187,204,6166,-8415,-1346,783,3814,-5801,-24542,-153,826,1370,easy
819854,231116,30470,36043,16829,15961,-719223,-49493,-22297,-30878,-11809,-12857,506905,-111809,-2905,-23083,4329,-10244,-625257,-151717,-6049,-32625,-14089,-11966,-9324,-78196,-19362,-30120,-2216,33328,-704511,-200608,-27020,-33601,-13963,-14667,1226128,-1132162,615933,-695187,-62316,-39908,73521,-122412,19392,-3144,-13313,-7658,7795,-9542,2505,-3481,16138,-18418,11873,-11747,2613,-1722,45294,-47995,difficult
668976,114274,19586,10366,6851,19592,-505800,-103792,-18573,-8585,-6594,-14269,-539028,4479,-6549,-910,1654,-8958,-658838,-103587,-177,-6144,19027,-4760,-607398,-111015,-18157,-8329,-3810,-16957,-663983,-98210,-16389,-3697,1045,-4912,-33228,-119810,51440,-56585,108271,-108066,-7428,12805,12024,6372,-17980,1768,7675,-5234,-2185,4632,8248,17373,-22837,4855,5311,4198,-12197,12045,easy
356176,123152,13562,21226,7197,43901,-326308,-121603,7648,12106,6405,16325,-237976,-96337,-8569,-18974,-1091,-34177,-270230,-96028,-10347,-13270,2085,-35084,-290867,-70588,-6182,-9304,-1818,-29834,647844,-92593,-2641,-3521,504,-33523,88332,-32254,-20637,938711,25266,309,25440,-22005,-16217,-1778,4165,3541,-31080,5704,3966,5783,-7496,3176,-3903,2322,-50502,-907,5250,-3689,difficult
103820,20854,10423,7141,7021,19386,794330,184220,-8150,12262,9902,-8585,307869,61690,81734,54766,22453,16118,-7359,-18042,-6751,320,2239,-6477,-69014,-7635,-4841,3590,3009,-14656,-73054,-6999,4814,342,7695,4925,-486461,-315228,-61655,-4040,-122530,-79732,10407,636,89884,-88485,1910,9655,42504,-54446,3270,-3248,12551,-20214,770,4686,24703,-22595,-8179,19581,easy
334035,18222,6231,7928,5558,9751,-331131,-2028,-1709,3568,2842,22588,-330416,-9978,-3311,-1308,15778,-3224,672204,43064,11120,-7298,2649,262,-234782,7593,4653,7462,4813,3709,-201567,39730,-3641,-7099,516,-1844,715,1002620,-906986,33215,-7950,53042,-35471,32137,-1602,14431,-6467,-8294,-4876,-5990,14760,-14561,12936,-13129,2164,-4297,-25812,3486,3447,-5553,difficult
264710,51576,8522,6570,6746,10029,-259518,-45531,-1675,-2085,-5990,1592,-202135,80172,16318,-3138,1911,4212,-180871,-35202,-6683,-2276,-647,-1203,-74354,63724,289,-1198,-3856,55,-152192,-45593,-4979,-4253,-792,-1776,57383,21264,106517,-77838,125703,-115374,98926,-109317,17993,-23001,6972,-5268,-1053,862,1078,-3055,7901,-2558,-3209,3064,2620,-5415,1258,-1831,easy
26048,8037,5569,2339,3332,3777,-6755,-814,-3328,422,2448,16349,135356,212401,6461,33662,24060,13234,-11644,28398,10274,14164,5858,20162,10403,34710,8731,26315,59,3795,1601159,178873,11398,19838,13371,7064,142111,-147000,22047,1590756,213215,-184003,6312,144163,9789,3813,-1543,2667,33240,-19498,12151,-6477,21612,-18202,-5799,13312,-3115,6928,-16367,3269,difficult
476596,130742,34021,25833,12575,47885,2334531,391352,29509,-18783,34724,22540,-397074,-111460,-28718,-18699,8711,-3359,-447935,-126050,-22360,-22251,2857,-17004,309548,-75145,-6431,-19880,-5664,-41229,-465152,-112998,-24230,-3519,3252,-33022,-2731605,-50861,757483,-774700,-502812,-14590,50905,-37853,-58227,6358,15929,-17799,84,-3552,2371,16361,-26013,-5854,-8521,8916,-25899,-13645,-24225,8207,easy
947923,296636,57591,95702,25871,26409,-45234,-223584,-46913,-85675,-17558,-15534,-856074,-254166,-54840,-92677,-19451,10172,-944166,-293828,-52698,-93861,-11312,13896,-893717,-228596,-47257,-88935,-19212,-12290,-942291,-295589,-56953,-92489,-24464,-17585,-810840,-88092,50449,-48574,-30582,-39662,65232,-66993,-7927,2142,5441,-9696,-7002,-1184,4926,-3554,-1893,8139,-7900,-5252,25706,3724,-26186,-5295,difficult
164678,55151,10132,16294,16441,25299,-159995,-52962,-7552,-13235,-5090,29833,-156710,-52935,-5860,-3093,-2930,-12053,-132789,-21062,-7528,-13391,-13788,-11643,-140900,-49473,-2263,-11813,-9002,19099,-156219,-44247,-5068,-10871,-12735,26019,3285,23921,-8111,-15319,27,31873,-28411,5226,1692,-1668,5265,-2805,10142,-10298,1578,942,2160,-10858,4786,-3733,-41886,410,30742,6920,easy
876369,165048,65975,12396,13095,37098,-708539,-143194,-41962,-7561,-3054,-26298,-872681,-159285,-60193,-8129,-1480,24856,-846564,-155012,-64011,-4468,9674,-6619,-774766,-153691,-65467,-11007,-11746,-36047,-858039,-154587,-61634,-2566,-8758,-32363,-164142,26117,71798,-83273,-16091,4273,1321,-896,-18231,-3818,-1456,3833,-568,3661,-6539,8441,1574,11154,-21420,2988,51154,-31475,-29428,3684,difficult
1198743,107645,54192,31663,7783,26917,401977,-49582,-47370,-15764,2903,-12173,-1124151,-78535,-48742,-29534,-6111,-23534,-1103365,-24705,-45847,-12461,5436,88999,-1191619,-97508,-47587,-21375,-4070,-20136,542794,12361,-11770,-14536,14277,-21361,-1526128,20786,-88254,1734413,-28953,53830,-72803,109869,-1372,2895,-1740,35817,-13770,17073,-8914,6839,-9014,11547,-9506,18347,-11361,112533,-109135,-1225,easy
234398,51768,17602,7080,5761,6010,-173195,-21174,-12778,-4193,-4069,-4368,-170273,-48461,-13854,-245,-2054,4495,-124482,-25797,-11285,1294,4065,6821,302497,-453,10312,2500,2757,10300,798762,31097,-9470,2612,11998,4177,2922,45791,426979,496265,-27287,22664,25344,31550,-1076,2569,21597,-19782,3948,1539,1206,112,2015,6119,-1308,9241,8863,2326,3479,-6123,difficult
491153,82247,36616,28933,16296,29248,-167924,-13440,-26347,-18981,-12863,-9634,452365,-1876,-28447,-18138,-838,-15856,-474475,-76798,-31094,-13930,-8589,-3498,-386068,-75243,-31607,-28394,-12783,-27334,881715,-35475,27863,-13077,-11243,-22221,620289,-926840,88407,1267783,11564,-74922,1555,39768,-2100,-2647,-513,59470,843,4208,-14464,15317,12025,-7751,-4194,1540,-6222,12358,-23836,5113,easy
423240,8768,2921,3512,4106,12060,267294,227529,33457,31187,10306,33978,1417030,49562,9914,110,2204,61596,846912,108656,13625,35288,15142,59126,-420432,7801,4379,15843,3421,14666,-375910,14749,6240,22322,26445,22907,1149736,-570118,-1267344,44522,-177967,59094,-100855,6948,-23543,3711,-9246,1861,-31077,35178,-19445,6479,-8102,12938,-11721,23024,27618,-2470,-44460,8241,difficult
1021589,80505,21344,6519,15133,11129,-317324,64452,6386,413,708,80721,-995431,-66199,-10859,35985,-8831,20368,-914687,-76930,-8772,14830,-11496,1009,-1019677,-76604,-20547,-351,-7021,2151,-780511,12848,-2146,3342,-5663,-3607,-678107,80744,-104990,239166,-130651,-10731,326,89452,-17245,2087,-11775,18401,35572,-21155,-15181,3693,-9539,-2665,4475,1358,-60353,-19359,1142,-5758,easy
256634,126316,22348,6139,9925,15284,179817,-110522,-18895,-367,-6806,271,1163328,-72895,34936,20456,11360,13411,-245315,-107067,-17369,-3873,8028,28217,-151186,-89670,-19166,-1957,-7733,-12614,-97313,-114000,-21179,-3092,-9211,-10739,983511,-1408643,94129,53873,37627,-34172,17397,-24330,53831,-52305,-1797,-2013,20823,-24329,1916,-1135,18166,-3332,-15761,-1478,13140,14806,-40831,1875,difficult
765886,81475,11499,17210,28186,47877,-398645,-24674,-2915,-4593,-14017,-39828,-717316,-1523,9488,-5955,-1407,-32312,-748528,-68410,7022,-7992,-4012,-18098,-564101,-78133,-9457,-15541,-26518,-46261,-690016,-76123,-7507,-16851,-25448,-46136,-318671,-31212,184427,-125915,23151,-66887,-9723,2010,12403,-2466,-16479,1950,-1362,-2037,-7549,-1310,12610,-2605,-22506,1070,7516,14214,-28163,125,easy
474490,27132,15250,7720,3660,8601,-410938,-18083,-10510,-6226,-2885,-5624,-195740,84798,-3461,3739,11938,3892,-464091,-26011,-14849,-1560,-1402,-1395,-436241,-17060,-11181,5249,565,-5094,-8400,645508,28818,12973,8430,26584,215198,-268351,27850,427841,102881,-110809,8951,662568,7049,-11388,3668,39999,9965,-5299,6809,7724,14823,-13340,1967,7865,9516,-5287,-3699,31678,difficult
367006,20010,12373,4389,5021,5418,-260342,-7887,-11071,3863,-505,-1297,-285770,-715,2389,2821,1454,2630,-251076,4786,15093,9222,16153,13261,-326362,40218,-1554,1197,22930,27020,-362505,-7285,-7571,-1357,1032,30988,-25428,34694,-75286,-36143,7172,5501,35432,-47503,13460,12704,-16647,-6017,-1042,6401,-8025,-2554,1959,14699,6777,-21898,3927,10631,13759,3968,easy
342702,72560,16695,7129,12991,9776,-248198,-52563,-16014,-408,-8817,-6709,1772148,277446,43342,17046,6763,23192,-93853,-30522,5485,-1363,-4311,2516,-267012,-26279,-14797,-5654,-7481,-7390,-3731,-36413,11793,39431,-9300,15954,2020346,-1866001,-173159,263281,330009,-307968,4243,-10134,59356,-37857,-20282,26590,17454,-18409,-4291,45085,15580,-11074,-3170,-1819,29901,-20676,-9906,23344,difficult
473599,184098,16585,7697,12892,18070,-360662,-128093,12935,-3517,-7728,-9444,-422023,-176523,-16207,565,-7337,-3082,-320753,-159870,-12606,-3939,3877,30568,154804,-150879,-13256,1905,13781,6814,-417931,-178504,-16459,-4958,-11532,-8422,-61361,101270,475557,-572735,-48430,16653,8991,-27625,-29142,3601,-650,-3203,4082,-4504,5844,-6863,391,11214,9904,-25313,6362,33650,-23754,-15236,easy
901882,70838,21673,7331,13453,14852,-441683,-44688,-6568,-1794,-6855,-9045,-441683,-44688,-6568,-1794,-6855,-9045,-887161,-62672,-16467,2492,3700,14603,-628772,38859,-966,3776,-20,2212,-858840,-65010,-14113,-1062,-12592,-13010,0,-445478,258389,-230068,0,-17984,101531,-103869,0,-9899,15501,-13147,0,4286,1284,-4838,0,10555,-3720,-12572,0,23648,-12391,-15222,difficult
938885,63778,48646,27395,10393,21866,-701564,135761,-32867,-23156,-616,-13498,-257724,24945,-30899,-14904,-1785,-15729,-803655,-11750,-39765,1039,-4031,-11684,-880622,-57272,-45532,-26349,-8785,-15556,-933801,-57600,-41852,-21607,-900,-19797,443840,-545931,-76967,-53179,-110816,-36695,-45522,-328,1968,-8866,-5767,3680,8252,15943,-27388,4742,-1169,-2246,-4754,7885,-2231,4045,-3872,-4241,easy
679236,100937,38319,10383,22296,23756,-398777,-54877,-36670,-4520,-19038,-8003,-673659,-93038,-29726,-4047,12041,14019,-672659,-84446,-27064,-1792,10149,11861,-602980,-53246,-21589,39451,-5669,1111,-212525,54642,-20584,459,-15628,-19391,-274882,1000,69679,390455,-38161,8592,31200,107888,6944,2662,5475,1005,473,2255,41243,-38992,31079,-1892,-15818,-9959,22022,-2158,-10750,-20502,difficult
545411,37380,5806,7103,6034,3811,-520971,-36305,6145,45,-1034,-1592,-535745,-33223,-2119,-5483,13473,36206,-538412,-17218,1932,1016,4983,10701,-506700,893,8040,-3488,-631,5763,491266,5544,4241,-2355,503,-571,-14774,-2667,31712,997966,3082,16005,18111,4651,-8264,4051,6108,-3799,-5528,6499,-4504,1133,14507,-8490,-5614,1134,37798,-25505,-4938,-6334,easy
250553,34172,10077,5122,6735,8012,-190568,4193,-8650,-2467,-5820,-5682,729337,10464,5814,2642,-2103,-3444,-233797,-5388,3335,1081,5255,66831,36006,18839,-4015,-4663,-4124,-4421,-95098,-25806,-9530,-4242,-6149,-4010,919905,-963134,269803,-131104,6271,-15852,24227,-44645,14464,-2479,-7350,-5515,5109,-1561,-5744,421,3717,7358,-9379,-2025,2238,70275,-71252,411,difficult
