delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
642735,442350,46910,25255,53117,32478,27840,19499,1273843,-386187,-7704,-14370,-37360,-23511,-7520,-1684,-74170,-152688,20493,-10525,-10130,11896,-13037,2067,-436276,-375029,-42911,-6870,-6671,-6592,-200,4488,-127053,-348756,-7671,-11871,-35126,-15386,-17340,-14566,-1348013,-362106,309223,233499,-222341,26273,28197,-63404,35240,3845,3655,-5001,27230,3459,-28455,35407,-18488,-8794,-5517,12837,-17140,3751,2421,-19054,difficult
583677,107816,6233,10153,6430,9618,7828,8303,-559238,-102250,8703,18735,19713,72849,39177,5680,-537225,-66618,19439,2996,8463,71349,16008,767,393897,-85306,-1121,-4856,-3859,12932,3620,-6340,-529336,-46503,10066,39410,11704,47228,14349,3196,22013,931122,-923233,35632,-18688,38803,10736,-20560,11187,-15739,-7852,44266,-11250,-12322,15563,-1500,-58417,34296,-23169,-12388,10729,-4913,-7107,9536,easy
226026,70403,15786,8165,11873,54930,17750,13657,-147168,-55898,-14659,-5150,-9816,-41836,-12124,-10607,62910,10654,-11082,25620,23125,-33883,55568,6946,515241,-29149,12548,1873,-6586,-47617,-10145,-7708,-138388,-63905,-888,-6629,-5713,-50096,-15644,-8309,210078,452331,-653629,66552,-39803,-34756,3577,23630,-13436,30770,-23747,-8502,32941,-29711,873,7953,-13734,-2479,67692,-65713,-5499,17553,-14654,-601,difficult
864363,143951,13916,38413,19975,34772,17266,12148,-723064,-78063,6980,-31139,-11226,-10918,-11327,-7696,-784381,-130331,-12837,-35830,-18368,-32516,-10224,-11237,498014,-120966,-9725,-32480,-16543,-24597,-9846,-8286,-557095,-122733,-949,-27600,16315,34209,14098,-489,-61317,1282395,-1055109,-52268,9365,-1767,-19817,3112,8776,-4691,3350,4880,-7142,1825,32858,-21598,7919,58806,1103,378,23944,-3541,2951,7797,easy
851765,252429,25896,40499,34118,59519,11721,24525,-731154,-220784,-18169,-33617,-29949,-53734,-7372,-19939,-786015,-39811,-15916,-9074,7490,66322,45420,-4512,-583386,-221579,-25187,-36671,-25108,-45961,-3246,-20864,488281,-158435,-8928,-36757,-8806,-5051,20151,-10128,-54861,202629,1071667,180973,-181768,63144,2253,-9271,16259,24543,-27597,-86,37439,-32598,16302,120056,-112283,40910,52792,-48666,23397,15427,-16352,10736,difficult
497067,31425,15350,7226,4855,22190,8650,11580,-488861,-29189,-1262,-4217,7429,-4298,12273,232,-463125,-23740,-3670,10543,29720,14828,8806,-1613,-485760,-23140,-8872,-1039,-1207,-308,25247,-4082,-409959,-17688,-13167,-6843,-3114,-15268,-6007,1074,25736,-22635,75801,5449,600,5452,-2408,-5202,-4295,14760,-11582,-5804,22291,-30927,-1907,19126,-15136,-14960,-3467,16441,-31254,-1845,-2469,5156,easy
518747,43638,10486,6121,14085,9867,7685,3106,-439750,-37975,-9948,-4516,-12932,616,-5807,-156,-436980,8415,-5827,-3610,-12149,-1836,-3260,-1160,-447271,-19107,-1568,16878,204,53629,9705,9288,-512823,-30716,-7476,6951,-12158,39751,3871,11927,2770,-10291,-65552,46390,-27522,-11609,4121,4259,-5908,906,20488,-9927,783,12353,-12362,-2452,55465,-13878,2547,12965,-5834,-1004,10448,2639,difficult
674921,168678,17275,17792,16089,17499,25986,9316,-154072,198676,-15631,72484,-29,136338,31425,17184,978285,-91952,102396,-426,4856,17316,38268,7524,-483407,-5294,8719,-11211,-7383,856,-20785,-3336,-25692,-20070,1409,-12318,-5761,-4669,-16655,-2382,1132357,-1461692,457715,-290628,86658,-14776,118027,-93677,-7310,-72910,-10785,-1107,4885,-12239,1622,-119022,-16460,-5525,6843,-59053,4130,-9660,-10860,954,easy
406377,297940,15943,14025,26477,31959,7613,9685,-363683,-146032,7182,25689,-18265,-4105,15568,736,-269681,-289360,-8520,-7995,-25464,-27632,-1769,-6430,327426,-12453,18147,-11073,-11875,7660,15260,3536,-389682,-285507,-12943,-7229,-14379,24272,8119,-2774,94002,597107,-717108,-143328,276907,-273054,-15702,26667,-31090,-33684,-3078,3844,-7199,13589,-2504,-23527,35292,16612,-17337,17029,-7141,-7166,9966,-6310,difficult
352595,51439,9680,9018,5497,11839,4600,4331,-83875,-25855,44859,5127,33220,14438,5879,3639,21527,-10268,-899,-3607,506,-1775,7161,-2596,461774,-22692,9593,17503,7298,18975,26550,7070,-280035,-25384,-2436,3003,-3585,-8090,6698,2695,105402,440247,-741809,15587,-12424,-2692,-45758,10492,-12029,-8734,21110,-14500,-32714,6792,-10883,-16213,20750,-27065,1282,19389,-19852,-6235,9666,-4375,easy
808160,146104,25025,17694,17237,16127,15326,14011,861407,13829,88635,53117,36657,5016,14960,28719,-631447,-87559,-6699,21607,-13855,255,-8643,-8738,-787315,-120508,-16190,3735,2236,-1584,-5483,-2889,-800346,-128975,-22083,2352,-12381,22708,1922,811,-1492854,-155868,-13031,-101388,-32949,-8467,-95334,-9491,-5893,-31510,-17872,-1383,-50512,16091,-14617,-4761,-1839,24292,-23603,3160,7405,-37457,5849,3700,difficult
196582,66281,15068,2283,7584,9695,3993,4026,-64437,-37112,-7715,1490,-5356,-4786,-2196,-485,574255,435923,83274,12359,103965,40367,25763,22780,1128796,244180,43654,35267,1797,28387,11042,20869,86475,-4622,29759,6729,-1488,-757,6743,-1027,638692,554541,-1042321,473035,-191743,-248802,90989,-39620,-13895,10869,22908,-28538,109321,-102168,-3285,45153,-11980,-29144,27959,-14721,-4299,23265,-1911,-21896,easy
103559,37401,7783,15518,11845,8729,9465,7160,-34672,-3947,2526,-8978,-6837,4014,1419,697,943353,-1619,70215,53900,39625,28559,18874,18558,-48372,-15303,3574,-12445,-10092,-2857,-6862,-6091,-55606,-10350,-388,4918,-6759,5993,-2675,807,978025,-991725,-7234,2328,-13684,4953,67689,-66641,-3962,62878,-66345,17363,46462,-49717,3333,24545,-31416,8850,17455,-25736,4187,17861,-24649,6898,difficult
841187,221661,36526,40419,22107,48191,31263,16828,-742244,-81836,-29364,-34063,-12086,-14949,-11165,1373,2200859,212598,17522,-17359,-10658,-7008,-13180,4480,-832331,-212187,-33058,-36625,-12469,-16466,-11960,-1296,-835517,-209028,-18898,-34019,-11241,-21158,-18551,-1946,2943103,-3033190,-3186,294434,-424785,3159,46886,-50580,14160,16704,-19266,2606,1428,-1811,1228,7941,-9458,-4692,-2015,1220,-6591,3107,-5776,-650,easy
168494,28862,12774,12440,8333,6650,7304,2716,172259,55630,-397,31119,10728,15304,16439,10909,-45870,1899,24837,-5206,519,6917,9365,7057,-148261,-1354,-10164,-1680,1559,13854,-3771,-1109,-139317,-15334,3813,-5235,-2525,5395,-813,2789,-218129,-102391,8944,-53731,-3253,-13980,25234,-35001,13977,-36325,3526,-3555,-10209,1040,-4084,-8387,6937,-8459,-7074,-13136,2958,-3852,-8166,3898,difficult
392681,47206,15560,7147,6003,8490,4057,6555,1335163,153721,26416,63473,18820,25014,40857,3522,-237383,124898,6418,20674,1202,20619,49529,3633,855242,55408,-1533,1212,14055,56819,17554,863,-135118,90930,-5707,4597,-2446,19121,1075,-3137,-1572546,1092625,-990360,-28823,-69490,35522,-19998,-7951,-4174,-42799,-19462,3385,-17618,12853,-16501,-4395,36200,-37698,8672,-31975,-16479,111,-2770,-4000,easy
48790,19692,11933,6351,14644,9586,12014,10419,-32556,-6627,-10024,-1239,-5450,30356,-2743,-3241,-28468,-13699,-9831,11791,-8404,56872,1057,-696,-37787,-2922,3540,5667,-11624,17232,1299,-2788,-42735,-11382,-8271,-743,-2522,19968,-8189,-6753,4088,-9319,-4948,-7072,10777,-8460,193,13371,-11811,13030,-6124,-6410,-2954,-3220,9102,26516,-39640,2736,3800,242,-9488,2545,-2092,-3965,difficult
253259,46292,19902,15053,14545,17616,23441,7414,-195404,-7676,-13890,-13551,-11860,-5183,-16898,-3093,-203928,-35439,-17035,-7038,-5533,23085,-6180,4070,1215134,364705,123536,6374,31740,12508,67165,37586,-201477,-41902,-16751,-14442,-13120,-6596,-15093,-5871,-8524,1419062,-1416611,-27763,400144,-406607,-3145,140571,-140287,6513,13412,-20816,6327,37273,-44860,28268,-10577,-19104,10718,73345,-82258,7163,33516,-43457,easy
202046,34954,9420,5812,7163,24427,8105,4992,-18140,15466,-8044,-145,-2796,-15046,11874,1182,-186065,-12018,1967,832,7670,6571,7857,18828,-147558,-25545,13597,7058,4209,17616,6437,11697,-69793,-10272,-8701,-5037,-4914,-11422,-1853,-1879,-167925,38507,77765,-27484,-13527,15273,10011,11630,-22298,977,6226,-12095,10466,-3461,-9123,21617,11045,-29038,-4017,-1420,-8290,17646,-7131,-13576,difficult
