delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
1476072,254328,23789,45639,25213,41130,-1279551,-209663,-21638,-44715,-15075,-28071,156098,-128039,46670,-40905,-2778,-7827,156098,-128039,46670,-40905,-2778,-7827,-604152,-190954,-4163,-30224,-22195,-32440,-1256341,-140767,-9929,-38705,-19293,-29446,1435649,0,-760250,-652189,81624,0,-62915,50187,68308,0,-50833,-5766,3810,0,10681,-8481,12297,0,-19417,2902,20244,0,-24613,2994,easy
250623,77080,43113,21282,7817,14044,246006,-20765,-11452,20905,8360,40442,985179,37338,-34731,-6783,-1861,-2276,748843,100798,-6743,6082,-52,42034,1397022,955196,106001,185564,18593,137645,-162772,-12845,-37784,-20126,-4469,-5013,739173,-236336,648179,-1559794,58103,63460,854398,-968041,-23279,27988,112744,-143785,-27688,12865,179482,-205690,-10221,1809,18645,-23062,-42718,44310,95611,-142658,difficult
1272004,102907,38305,24550,23865,33871,-584333,-25508,-25156,-18031,-20454,-23039,-605576,-73424,-28759,-10307,-19741,-24380,-534538,15088,-34497,-20292,-7278,-8688,-750394,360082,17624,-4726,32050,42638,-293939,366039,77636,4020,-16690,33510,-21243,71038,-215856,456455,-47916,88512,344994,5957,-3603,-5738,52121,60012,7724,-9985,15566,8746,713,12463,39328,-48740,-1341,15692,51326,-9128,easy
1130716,341671,196819,78812,137192,71885,-169493,-171555,-34090,-49708,-80976,-34598,-706939,-79562,-161076,-56814,-103075,-16635,-710950,26242,-194628,-27838,-115129,-18051,-178240,-306089,-180995,-73165,-134562,-61568,-465544,-115063,-173031,-46901,-110697,-44311,-537446,-4011,532710,-287304,91993,105804,-332331,191026,-126986,-33552,13633,7964,-7106,28976,-45327,26264,-22099,-12054,-19433,23865,17963,-1416,-43517,17257,difficult
1651944,271716,25614,40745,49370,34842,-1325222,-239852,-6203,-24528,-33982,-26210,-1389464,-33316,24916,-4788,-8644,10765,-890524,-211373,3097,-17916,-36873,-2076,325842,-117976,89907,51725,-11315,-8911,450061,91085,-18605,-13513,-36555,-19301,-64242,498940,1216366,124219,206536,-178057,93397,209061,31119,-21819,86810,-108512,19740,-13128,69641,-65238,25338,-28229,25558,-25240,36975,-12841,-6835,-10390,easy
1475768,366511,90960,41088,88713,67560,325921,236701,214899,84665,-41101,-26624,-678826,-248368,-50389,7499,-75695,21984,575528,-197208,-15115,-34744,-76038,-39618,528952,2005296,48730,401290,-35364,194847,-492111,260343,302897,147991,48614,58988,-1004747,1254354,-46576,-1021063,-485069,51160,2202504,-1744953,-265288,35274,63845,254167,-77166,-42243,436034,-253299,-34594,-343,40674,83978,48608,-61602,234465,-135859,difficult
900261,201887,60335,19534,22585,38481,-172006,214499,128999,93814,46396,76995,-254322,-154517,-56577,816,-20464,-35036,-757794,-182072,-12007,10002,-14217,-18828,-617092,59188,-26031,5285,14286,566,-262907,-156241,-37941,-1101,-18568,-28872,-82316,-503472,140702,354185,-369016,-27555,241260,-215429,-185576,44570,-14024,-11910,-92998,9186,-4717,-6386,-66860,6247,28503,-32854,-112031,16208,19394,-29438,easy
999520,507635,168454,39679,36176,76959,63600,-405182,-130693,-29660,-26960,-25781,-810301,-501051,-165605,-30577,-32053,-67765,-949921,-488334,-167355,-38758,-35787,-76003,-753253,-495952,-166080,-36088,-33253,-72773,297450,-382899,-148411,-26323,-29668,-60549,-873901,-139620,196668,1050703,-95869,12717,-7618,113053,-34912,-1750,1275,17669,-917,-8181,2670,9765,-5093,-3734,2534,3585,-41984,-8238,3230,12224,difficult
931703,172277,19425,25672,39502,24674,113793,-14038,57868,-778,-21955,18841,-55295,-31244,-10125,-10719,-30841,-18673,-759893,-149252,-18178,-22659,-37119,-17678,-182427,-118362,-10629,-17892,-28049,-4063,-165725,-139724,30743,-4399,-31244,-9730,-169088,-704598,577466,16702,-17206,-118008,30890,-21362,-67993,-8053,7549,41372,-9941,-11940,4767,13493,-8886,-6278,9070,-3195,-37514,995,13615,-5667,easy
612457,162993,19068,21201,8868,10568,1587952,24573,-1278,5722,61844,77699,563438,-138283,-12644,-17670,-3959,-2115,400289,38232,6994,74397,2119,28195,-522057,-45234,-9351,3313,-3558,-5121,-385336,-84259,13445,-10067,9614,-4743,-1024514,-163149,-922346,136721,-162856,176515,-83466,-39025,-11366,19638,-16345,22796,-23392,92067,-71084,-13380,-65803,6078,-5677,13172,-79814,30310,-33316,378,difficult
828275,120132,48558,20508,10506,13301,2219420,74857,309550,171262,65096,93726,-246002,-70268,-44022,-11908,-8617,-6665,-769138,37202,-39679,-17075,-5910,-2599,1450861,7056,7876,17560,16743,22511,1471330,221859,155837,25672,75088,75825,-2465422,-523136,2219999,20469,-145125,107470,-30146,214803,-353572,4343,47555,147961,-183170,-5167,34635,8112,-73713,2707,22653,58345,-100391,4066,25110,53314,easy
718067,123620,37933,15361,11471,29689,-331549,-93534,-24508,-8043,-6314,-24948,-635921,-111618,-34191,-11209,-9895,-28253,-93546,258880,-16560,-4384,12967,40778,93059,44594,-19356,9362,16661,49579,-597219,-26209,-26612,-12347,-10249,-25330,-304372,542375,186605,-690278,-18084,370498,-214286,-70803,-9683,17631,-2796,-7256,-3166,6825,13746,-21709,-3581,22862,3694,-26910,-3305,69031,8801,-74909,difficult
2049528,505345,80454,145610,113867,126115,-1693411,-410544,75871,-52817,-17275,-29653,-836694,-89360,-52865,-115901,-100366,-104827,-1449749,-427849,-68867,-102199,-100633,-97837,-1927577,-261286,-74732,-139112,-102077,-117348,-1916097,-446643,-35170,-126619,-104557,-115190,856717,-613055,-477828,11480,321184,-338489,166563,-185357,-128736,-16002,-5865,39562,-63084,13702,-36913,12493,-83091,-267,-1444,-2480,-75174,6990,-19511,2158,easy
1251326,154191,53182,46267,24847,24645,-1146984,-78545,-46434,-33939,-15013,-19065,43535,-117380,-48381,-38265,-23274,-19032,755793,178200,472092,233733,31273,288866,750180,41773,-26944,3695,22855,8365,-843895,-96929,-45490,-6213,-15849,-10891,1190519,712258,-5613,-1594075,-38835,295580,-136427,-138702,-1947,520473,-499036,-18546,-4326,271998,-230038,-9908,-8261,54547,-8418,-38704,33,307898,-280501,-19256,difficult
1127545,365120,306197,86515,38704,85706,-842843,-193699,-272265,-80846,4892,-50223,-303863,-240963,-281731,-54345,-16327,-65745,-887266,-271250,-221675,-63544,-25755,-55375,-689904,-174888,-291562,-63495,-17953,-62631,-227207,-59790,-299234,28056,-17628,-49097,538980,-583403,197362,462697,-47264,-30287,96362,115098,-9466,60056,-69887,-7672,26501,-9199,49,91551,-21219,-9428,7802,325,-15522,10370,-7256,13534,easy
237564,243201,12454,58230,16400,30073,1075084,-71220,21155,-7507,17380,28076,1467530,100022,-9346,-42714,-6582,-4928,1571029,-63768,196030,7334,59780,37474,-74641,-217995,-4420,-38985,-13751,-19660,-106339,-221097,-2859,-57267,-14815,-27942,392446,103499,-1645670,-31698,171242,-163790,-154227,-3102,-30501,205376,-200450,1561,-35207,50048,-46319,-18282,-23962,66362,-73531,-1064,-33004,42402,-57134,-8282,difficult
936595,172965,46367,44952,45071,25514,-906693,-121857,-44349,-36006,-36410,-5990,-348743,-63461,47553,-21042,-18403,13570,469352,-109242,-26703,-19142,-34076,-5679,-405502,137217,30589,48803,6799,25135,223162,756496,206308,82477,57073,142181,557950,818095,-874854,628664,58396,-45781,246459,619279,91902,-74256,57292,175719,14964,1900,67945,33674,18007,-15673,40875,50274,19560,-19249,30814,117046,easy
467295,81015,29848,19021,8928,30454,238241,88402,749,-5006,7687,942,2048826,7632,-23757,34279,36897,10633,-332763,-66960,-23052,-14695,-5419,-25082,142399,-34729,-11735,-14173,-2111,-15184,-413883,-51701,-18808,-17393,-2184,-26107,1810585,-2381589,475162,-556282,-80770,-74592,32231,-16972,-24506,705,11317,-7073,39285,-48974,522,-3220,29210,-42316,3308,-73,9691,-35715,9898,-10923,difficult
1001287,257986,30139,169605,63333,59548,-890448,-211546,-27228,-165932,-60483,-53259,-439726,84161,-6402,-134168,-9579,-29950,-437493,-122395,-8062,-133286,-26034,-2369,-716889,-179645,-25883,-163447,-61900,-49242,-534096,-76170,-20499,-144307,-60019,-38578,450722,2233,-279396,182793,295707,-206556,-57250,103475,20826,-1660,-17821,5384,31764,882,-30161,19140,50904,-16455,-35866,1881,23309,27581,-46873,10664,easy
94782,81174,14923,27688,13387,16722,-88764,-45061,-8892,-5683,1371,-7267,86321,-37315,7351,25481,-2764,2077,176111,-62351,-9172,-13807,-8069,-12108,189946,-48289,27775,-7657,6548,-9476,-68109,-63553,-8460,-17938,-6916,-13071,175085,89790,13835,-258055,7746,-25036,14062,-15264,16243,-16523,36947,-36235,31164,-39288,6150,-10281,-4135,-5305,14617,-13464,9344,-14185,2632,-3595,difficult
822852,200054,32518,61179,28978,42435,20778,-136812,-6301,-56491,-18667,-35609,691299,-103280,-15181,-39718,-5797,2386,-384802,573438,-17681,-43997,-15312,-624,-677594,-140884,-31067,-46506,-14309,-34627,-694598,-115209,19110,-58855,-24870,-38722,670521,-1076101,-292792,-17004,33532,676718,-714322,25675,-8880,-2500,-13386,50177,16773,-4279,-2509,-12349,12870,-9515,1003,-10561,37995,-3010,-34003,-4095,easy
521988,129701,27301,24250,20701,11711,168598,49492,209573,-6284,-4572,33889,-364895,-87184,-16974,-12996,-14594,-7657,-150488,-79826,-11741,-19851,-13724,1098,-413473,-49498,-11661,-19852,-14916,19123,373834,-72785,-22404,-7531,-17691,25879,-533493,214407,-262985,787307,-136676,7358,30328,-23287,-226547,5233,80,-10743,-6712,-6855,-1,12321,-10022,870,-1192,-2775,-41546,8755,18025,6756,difficult
942347,161337,42296,12984,16147,51227,59106,136811,-31932,29708,13964,17254,-826537,-138593,-33402,-4544,-13297,-42579,558712,851112,62038,115050,-4447,60623,169295,85678,52641,27387,-4147,-5804,-137122,-52673,-26248,-11170,-10716,-43163,-885643,1385249,-389417,-306417,-275404,989705,-765434,-138351,-1470,95440,-9397,-78889,-34252,119594,-87663,-38557,-27261,8850,300,-6569,-59833,103202,-66427,-37359,easy
682632,439431,53555,36369,34428,45737,105092,-328454,-5093,-19928,-19949,-28098,55302,-240081,-30072,-9571,-28074,-27846,1083108,-176822,236017,28864,116175,18024,1235877,-219244,28356,-13068,-6341,-1241,574320,-290049,-10704,-13994,-21890,-22961,-49790,1027806,152769,-661557,88373,63259,-42422,-70805,-24979,266089,-207661,-39060,10357,38435,-41932,-926,-8125,144249,-122516,-15549,252,45870,-19265,-21720,difficult
821129,373415,12150,21926,17976,27053,44966,62680,63504,54362,18443,103572,-698404,-340182,-1941,-17203,-15492,-12564,207513,-326925,41881,-16323,-7826,-4694,-49563,-294735,5055,-11935,-14546,-16570,-250280,-180349,10498,35150,-14746,-6017,-743370,905917,-257076,-200717,-402862,13257,32190,114386,-65445,43822,-36826,5443,-71565,880,4388,47085,-33935,7666,-6720,-200,-116136,7870,-11876,10553,easy
1322536,109316,27077,19126,7364,30537,316156,83427,9494,-5493,992,-20086,-1193753,-55449,-24374,-16999,-5335,-26533,-1189188,-94225,-19601,-13931,-1849,-22840,-914216,-7088,-22639,-5130,-3963,-21103,-1272053,-21032,-22483,-1466,47477,-16998,-1509909,4565,274972,-357837,-138876,-38776,87137,-13944,-33868,4773,-3038,156,-11506,3068,8801,3664,-6327,3486,-2114,51440,-6447,3693,1737,4105,difficult
1499321,297044,258294,61843,102784,91705,804200,776654,278679,49868,-39023,127763,-545321,-68184,-231224,43662,-58351,-46571,-1290654,-268481,-255377,-55916,-98426,-80894,-971753,-255184,-238886,-48528,-92129,-80315,-270159,-3723,-220372,-32250,-83503,-32333,-1349521,-745333,318901,701594,-844838,-200297,13297,251461,-509903,-24153,16491,18514,-6206,-99578,7388,16278,-19328,-40075,6297,8626,-174334,-34323,579,47982,easy
692565,71300,19760,15360,26593,17361,-633365,-14995,-15886,-3873,-21919,-12310,533029,63936,37234,41499,37386,19049,1655503,437994,38010,14482,88405,69372,220025,236162,-2562,26627,-3026,3193,-567130,417574,20020,58782,10458,3769,1166394,1122474,-1435478,-787155,78931,374058,-201832,181412,53120,776,-40572,22582,45372,-27017,12145,32155,59305,51019,-91431,13484,31359,50323,-66179,576,difficult
1213973,115474,18559,20439,17239,25706,107995,-33997,-12718,64395,-8422,-9534,-1007896,-72092,-9154,-14149,-9986,-18569,316004,975684,-2301,101754,41001,10650,-1094661,-91725,-15843,-18576,8065,-20237,-1160335,-46960,-9220,-13831,-15229,-21061,-1115891,1323900,-1410665,-65674,-38095,1047776,-1067409,44765,3564,6853,-13542,6623,-78544,115903,-120330,4745,-1564,50987,-32936,-23294,-9035,29219,-30887,-824,easy
635744,87420,41342,16644,9681,18130,-579927,-4501,-30292,-6866,-3969,-5746,1394512,57690,-9318,3344,-3998,19597,-22245,88769,-35551,44779,18810,33681,1214077,61853,-13336,93034,-1358,56628,-438067,344,-22131,11204,14667,2087,1974439,-1416757,1236322,-1652144,62191,31079,-26916,-61509,20974,-26233,22215,-8795,10210,41435,48255,-81830,-29,22808,-20168,16025,25343,14084,22947,-54541,difficult
263090,61243,14713,32892,10875,8958,350240,149446,-6430,-18949,-393,-3941,-217016,-50142,-14530,-30956,-10162,-7595,-254774,-38766,-11049,-28943,-5148,6694,685844,258967,-6182,-19253,16101,7370,-70638,-36065,-11988,-30415,-4846,-6182,-567256,-37758,940618,-756482,-199588,11376,297733,-295032,-8100,3481,4867,-5806,-12007,2013,9690,-11162,-9769,5014,21249,-20947,-3654,14289,676,-13552,easy
1303723,163651,320603,78736,37934,104798,-91048,-21601,-236058,-45338,-22757,-52170,-1071795,-8115,-295043,-76657,-35754,-94139,2217971,-99929,-255139,-51944,5914,-82276,-561982,-87039,-311300,-67309,-33564,-95343,-1070344,-52146,-198398,-51176,16829,-39371,-980747,3289766,-2779953,-508362,13486,-91814,12890,34893,-58985,39904,-56161,112902,-31319,24713,-15365,16133,-12997,41668,-39478,50393,-41969,11863,-13067,55972,difficult
272688,63207,21465,34166,13952,10437,-199744,-30503,-18633,-31218,-12333,-8488,-255845,-55200,-17223,24353,-7092,-4797,484129,-5359,4001,-16869,118,7148,-110724,-13773,5552,-22182,-3926,10867,789060,47422,-17909,-13131,3143,17580,-56101,739974,-594853,899784,-24697,49841,-8414,61195,1410,21224,1551,-23461,55571,-41222,-5313,9051,5241,7210,-4044,7069,3691,11945,3719,6713,easy
486106,255703,34364,14409,25186,42124,-354746,-228808,-24297,-10153,-21275,-37094,1655,-150723,-23007,-7903,-12822,-22099,882874,45522,-3227,63204,28288,91872,146125,-190991,-12583,25873,-1126,-15196,2474138,184285,170738,-4082,11421,2339,356401,881219,-736749,2328013,78085,196245,-236513,375276,1290,19780,-9356,183321,2250,71107,-37331,-29955,8453,41110,-29414,12547,14995,113971,-107068,17535,difficult
344204,47767,19630,33311,7041,8016,-324295,-22239,2778,-631,1247,-1295,213728,-3854,23462,-1542,-714,3523,-265544,-42948,-18562,-26206,-4860,-2606,-310427,-27962,-16989,-31036,-4306,-6939,-281211,-37628,-19227,-32835,-5903,-7158,538023,-479272,-44883,29216,18385,-39094,14986,-9666,20684,-42024,1573,-2238,-911,-24664,-4830,-1799,-1961,-4146,554,-1597,4818,-6129,-4333,-219,easy
1061295,242111,83757,21579,26039,51534,48523,-6871,19797,45761,-18227,-7652,843869,67743,136879,116428,69868,3324,511430,-89224,-65782,15251,-12489,-18657,-418699,-91057,-58277,-6414,-8877,-19963,-20212,368289,-64667,-13674,-6012,9879,795346,-332439,-930129,398487,74614,-156967,-1833,459346,117082,-202661,7505,-6390,70667,-101177,-21665,-7260,88095,-82357,3612,2865,10976,-21981,-1306,29842,difficult
564848,123750,159419,132073,26826,34704,-523837,-109029,-133404,-53144,-15220,-29808,67544,-104088,-130795,-115881,-19251,-26645,-550832,-121825,-156212,-129134,-25336,-32480,-206608,-79605,-148452,-128010,-21633,-31572,-526963,-62393,-152358,-126979,-22527,-32107,591381,-618376,344224,-320355,4941,-17737,42220,17212,2609,-25417,7760,-3906,-62737,-13253,1124,1031,-4031,-6085,3703,-894,3163,-5835,908,-535,easy
412712,154282,29143,11845,10352,20742,1033794,180891,125484,296533,22228,76344,224686,2424,-7484,21821,2253,-4692,-238572,-127954,-24534,-4470,-8634,-16300,832908,459774,428540,44096,132791,33048,-146028,-99566,17061,1065,-4281,-4495,-809108,-463258,1071480,-978936,-178467,-130378,587728,-559340,-132968,-17050,453074,-411479,-274712,-26291,48566,-43031,-19975,-10887,141425,-137072,-81036,-11608,49348,-37543,difficult
1464038,183335,45787,22306,28035,44294,-1460795,-179820,-37048,-6182,-27121,-41723,-1460995,-179744,-41068,-14313,-25393,-43161,-1163842,31511,44118,21796,-3855,5932,-1382574,-159544,-42447,-20009,-24548,-40496,-364708,549764,239342,61607,8530,129806,-200,297153,-218732,1017866,76,211255,-191055,709308,-4020,85186,-86565,281789,-8131,36109,-41805,81616,1728,21538,-20693,33078,-1438,49093,-46428,170302,easy
1078422,986246,204406,40656,68637,131384,765898,-760696,53657,-980,-35217,61740,-487779,-941349,-183396,-31090,-44323,-112331,206307,-833524,-116475,-18970,-57799,-111395,-162907,-953279,-200587,-33082,-64027,-122801,-1004088,-981467,-202162,-40173,-68008,-130110,-1253677,694086,-369214,-841181,-180653,107825,-119755,-28188,-237053,66921,-84112,-1575,-30110,12120,-14112,-7091,-9106,-13476,-6228,-3981,-174071,936,-11406,-7309,difficult
820304,115449,33649,42879,26644,19439,-598251,-17351,9945,-30881,-10739,1963,167226,9757,35364,-12498,684,27680,-661922,-67318,-30336,-37593,-21792,-13542,1447657,174805,204243,61354,94029,233684,661575,1112777,181302,54505,37483,102020,765477,-829148,2109579,-786082,27108,-77075,242123,937972,25419,-65700,234579,-22941,18383,-25095,98947,-6849,11423,-22476,115821,-56546,25717,-41222,247226,-131664,easy
972061,220495,67245,54441,31074,33207,85385,65613,-9993,-27812,-3968,11553,-863686,-212964,-64823,-52924,-29241,-31239,-248196,-82502,-50648,-49616,-24959,-12657,1559093,416236,106708,12055,66867,59733,-451546,-60117,91450,-36145,-8946,23229,-949071,615490,1807289,-2010639,-278577,130462,498738,-476353,-54830,14175,157356,-15258,-25112,3308,61671,-48200,-25273,4282,91826,-75813,-42792,18582,72390,-36504,difficult
1056767,136005,29559,22757,41855,27010,-846316,56280,-11904,6163,-33696,-6994,-725034,20021,18936,11091,23699,42962,-1033372,-119550,-27552,-15300,-40227,-24945,1730819,1098966,219498,182548,74380,79552,283702,271672,61871,16852,-36447,12492,121282,-308338,2764191,-1447117,-36259,-139571,1218516,-827294,30840,-46488,247050,-157627,4928,-26391,197848,-165696,57395,-63926,114607,-110827,49956,-67907,104497,-67060,easy
629223,75695,26295,29150,13056,37657,-532457,365529,-16574,-11244,-160,-10177,2072070,18652,36321,-12241,-1198,21596,893666,15858,-5508,-7564,-7112,-22544,-164499,92194,5403,-13368,-1784,-16123,1533248,61992,117534,61251,74036,109035,2604527,-1178404,-1058165,1697747,-346877,-2794,76336,-30202,52895,-41829,10911,112131,-997,4677,-5804,74619,-1038,-5914,5328,75820,31773,-44140,6421,125158,difficult
1069799,312793,102857,51359,33743,60583,-408534,-221667,-89437,19942,-27734,-50196,-3531,-230063,-54445,-19304,-4647,-34831,-530823,188110,-85934,-976,-11491,-36658,1240658,35791,-67851,-5902,-16108,-26893,-923397,-100303,-80037,-1741,20270,-27613,405003,-527292,1771481,-2164055,-8396,418173,-152319,-136094,34992,-31489,18083,-12186,-39246,18328,-4926,4161,23087,-6844,-4617,36378,15365,-1827,9765,-720,easy
913560,224378,165275,28809,81300,54550,-830947,-186449,-152850,-19373,-71056,-45934,-597167,19806,-138838,16494,-47032,-29907,16484,-86338,-150359,43131,-58646,-17849,-223549,240092,-95615,-4111,-44575,36728,205192,115887,21155,32593,-50122,-13616,233780,613651,-240033,428741,206255,-106144,326430,-124205,14012,-11521,54744,116770,35867,26637,-47242,36704,24024,-11614,14071,-5547,16027,12058,54577,-50344,difficult
1114762,842737,164040,165674,61814,168707,-161251,-144348,-44072,51945,-9234,-50265,-736142,-722672,-150739,-153045,-53175,-156581,21662,-361688,-131711,-141645,-16190,-133580,87102,-579665,-83034,-96048,-41543,-132033,-912179,-814922,-147620,-164852,-57159,-160406,-574891,757804,65440,-999281,-578324,360984,-217977,-235257,-106667,19028,48677,-64586,-204990,11400,45597,-68804,-43941,36985,-25353,-15616,-106316,23001,1547,-28373,easy
1757258,320871,138572,56891,83199,77894,-1727445,-293256,-133466,3326,-72804,-51035,-656761,-201611,-106654,-8050,-21908,-51804,-1650688,-307092,-125077,-52510,-79291,-61277,790741,523883,-65483,-5922,-53275,-22578,-393909,-149488,-58774,-41901,-43837,-43356,1070684,-993927,2441429,-1184650,91645,-105481,830975,-673371,26812,-18423,59594,6709,-11376,-44460,46588,-35979,50896,-57383,26016,9438,-769,-9473,38699,-20778,difficult
737678,307774,18751,88523,27243,47630,-485010,-239096,-1812,-86158,-24050,-42852,32165,-264852,40020,-55453,-19645,-1613,771833,334434,40496,-39061,2293,32298,-488939,-278422,-6678,-84030,-19464,-40504,-97177,-290117,1035,-67714,-18899,-31168,517175,739668,-1260772,391762,-25756,599286,-612856,-11695,41832,476,-47174,7713,30705,16392,-44969,16316,4405,21938,-21757,565,41239,33911,-72802,9336,easy
1424761,196015,110931,62034,26468,22609,-315256,-174131,-90309,-52661,-22472,-17878,-1332329,-167754,-99882,-60250,-22944,-17140,-1383971,-173600,-107405,-60129,-23628,-19296,-1252968,-126746,-73589,-40095,-18921,-18756,115597,-113388,-90691,-49758,-17883,-3540,-1017073,-51642,131003,1368565,6377,-5846,46854,13358,-9573,-7523,33816,-17102,-7589,121,20034,-9663,-472,-684,4707,1038,738,-2156,540,15216,difficult
