delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
7243,11789,13877,9046,11138,7538,5765,3818,-69,-424,-11349,-3078,-6327,-3184,-2815,-1722,23973,3164,-10918,1834,-6173,-442,-3815,242,1738,-4835,-8846,-1567,-3003,-2531,1020,-1951,46623,70986,-8584,-5200,-7688,-3742,-4497,-2575,1350,4604,-11743,-2498,-2191,569,-776,-1098,24042,-22235,44885,-45273,3588,-7999,75821,-66382,431,2072,262,-3159,4912,-3401,-3633,2702,154,3170,-4685,5497,2742,-2089,-1211,4311,-1000,4835,-5517,3721,1964,-2193,-624,1477,difficult
106116,76451,5442,3833,4467,3071,3498,880,-100054,-52214,949,4126,-1924,9724,-1915,7276,175960,339950,17811,6225,17486,30798,1048,3768,288073,-23327,583,-449,3740,-330,1109,-364,169356,-31419,13700,5379,1928,8473,3064,10478,52753,8045,2924,7021,2332,-1263,2778,202,276014,112113,-118717,-116603,392164,-363277,-8092,39464,16862,-17228,13117,-10776,2099,-6674,5828,1642,19410,-13746,-1812,404,21074,-31128,8803,-9736,2963,61,1955,-286,-3508,-4132,10842,-10276,easy
19203,9844,6489,6198,6740,8332,6350,3877,-16181,-3999,2907,-1522,-2046,7668,5231,1458,-10963,-1790,4270,-4061,-2639,2894,-1919,1244,299230,5337,-4751,8476,-239,17881,3172,6510,320681,79769,50209,13861,9749,5398,402,10841,57178,3900,850,-4672,-3634,-3977,-4687,-1503,5218,310193,21451,-263503,2209,7127,74432,-75869,1363,-9021,54960,-49359,-2539,12537,5385,-18533,-593,2400,9988,-13383,-4774,14987,-12483,-9375,-7150,5091,-2770,-5089,-214,5266,4331,-12344,difficult
12338,22632,17725,6818,8393,5865,3577,3530,1873,-13406,3234,2617,-1348,-3358,823,-523,22068,13109,-12000,3990,-3715,1817,-172,-524,-7864,-16008,-13830,1415,-6226,3202,-115,-2510,5740,-21197,-14995,-4705,-3705,-2745,-2407,-2354,101415,-8471,-12740,1194,-7253,-3899,-2173,-2601,20195,-29932,13604,95675,26515,-29117,-5189,12726,-15234,-1830,-1165,2255,1373,-2575,-6120,5899,-2367,-2511,2521,-3548,5175,1385,-5947,-1154,-995,57,-2292,234,-1,-1986,156,-247,easy
320807,48167,23695,8047,7240,11497,4668,2398,-314137,-26753,-2014,10023,-3786,2886,1183,2237,-319058,-28569,-19742,-3585,-4073,6489,-1484,862,-274095,-28618,-19007,-4034,1593,-3161,-1681,297,-311578,-17820,-23364,-3378,361,-487,1088,-391,-262776,-20909,-21317,-5908,-5211,-7916,-3550,-1300,-4921,44963,-37483,48802,-1816,-49,10798,-3089,-17728,735,-4357,2047,-13608,-449,656,-2530,-287,5666,-1232,-5572,3603,-9650,2674,-7429,-2667,-197,2769,-4638,-1375,-565,-688,-909,difficult
449327,69757,47604,35651,7614,8267,2390,2068,-224857,-35099,-44042,-31460,-6205,-6073,1042,-1290,268754,-42162,383,4072,5121,-1282,1772,-142,175135,-7631,-19667,-30887,-4662,-4304,-480,-553,2405,-35361,-23839,-19290,-2848,-5865,-1292,-749,1290948,74948,-37835,6182,-4687,-2659,1478,-710,493611,-93619,-172730,1288543,-7063,34531,-27730,110309,44425,-20050,-4172,-13996,35532,-34959,11597,25472,11326,-9783,1814,-1839,4791,-3022,-1561,3206,730,-2252,-812,2770,1148,-411,-196,39,easy
277178,26237,7897,9890,6431,5492,2557,1506,-272194,-18298,-156,-2889,962,4785,-380,1172,-266981,-24093,-5770,1704,5589,4573,1480,1142,-266903,-20597,-3782,-2910,-3775,-2203,-1926,-261,2316240,208461,40038,17088,10530,7254,2850,1555,-200801,-6100,208,3855,1886,12928,8627,3105,5213,78,2583143,-2517041,-5795,3496,229058,-214561,-5614,1988,43820,-39830,4593,-4614,19998,-13233,4627,-9364,14305,-8644,-212,-6776,9457,5674,1860,-3406,4776,5777,-30,-1403,1816,1550,difficult
1436373,167532,91871,59582,37500,17042,8817,6003,108127,923115,249012,30378,62211,9991,7635,334,-934662,-91761,-78513,-22428,12831,-6092,-5293,-4249,-1357206,-79114,-75215,-50181,-35489,-15243,-7906,-5465,-383351,-148853,-83543,-55624,-28959,-12711,-7090,-5277,-69085,49155,-67082,-45260,-18809,-2791,-7063,-4912,-1042789,-422544,973855,314266,-1014876,12647,-69739,198008,-327525,3298,-8328,16461,-52806,-27753,-5443,10364,-49380,-48320,6530,10150,-16083,-9151,2532,9920,-12928,-2613,816,27,-4583,-1216,188,365,easy
333129,205228,23318,16220,10587,12488,12984,6091,-329602,-201786,-13740,-14005,-4477,-7423,-8791,-3975,-320820,-201268,-21879,-4664,-7908,-5395,-11275,-3304,-322360,-201144,-21424,-4382,-6749,-3091,-7458,-2918,253027,-154212,91773,26174,90404,39221,16830,23289,253027,-154212,91773,26174,90404,39221,16830,23289,8782,-1540,575387,0,518,124,46932,0,-8139,455,113197,0,9341,282,30556,0,-3431,1159,97153,0,2028,2304,42312,0,-2484,3817,24288,0,671,386,26207,0,difficult
39556,20743,5754,5135,5587,6428,6493,3188,-35631,-9010,-2072,9583,-361,866,-2312,-1764,-35596,-13791,240,-2591,2812,2645,-1591,-1419,16459,-5016,5389,7089,-3151,-4104,-5597,-1720,42588,9363,25945,16124,-922,-3095,-3342,-1964,891117,97842,48483,10858,17410,7767,678,4429,35,52055,26129,848529,-4781,8775,14379,88479,2312,5149,20556,22538,-12174,9680,9035,-5266,3173,-5963,2229,18332,1779,-6749,1009,10862,721,-4006,2255,4020,345,-301,-244,6393,easy
210732,40354,12275,17491,6393,12713,10139,3598,1484300,205410,895,-7492,47688,10607,16605,11991,495221,126044,24194,-11344,987,-632,-5948,1922,-191340,-36943,-1243,-12290,1844,-5341,-7733,451,-182331,-27311,1236,16865,2907,-7889,-6483,408,-201160,-24445,-8933,-11110,-4055,-7246,-7457,-1401,-989079,-686561,9009,-18829,-79366,-162987,9632,2866,23299,-25437,2479,-10169,-3852,-946,29155,-27975,-46701,857,1063,-6962,-11239,-4709,-2548,643,-22553,-1785,1250,-974,-10069,-1471,-43,-1809,difficult
540724,82178,25600,16440,17191,11491,9604,4786,-467446,-50952,-22486,-11258,-15750,-9430,-7885,-4273,-192969,98601,-2221,-8361,-7497,-1189,-5440,-431,-522733,-76065,-23479,-16135,-17000,-11230,-9451,-4506,-269956,196397,-15785,-2791,-9844,-6643,-6779,-2408,974777,-34871,78797,409,-11141,-7592,-2428,-1282,274477,-329764,252777,1244733,149553,-174666,272462,-231268,20265,-21258,7694,94582,2897,-7774,13344,3200,8253,-9503,7156,-1297,8241,-10041,4587,-949,2445,-4011,2672,4351,3842,-4075,2098,1126,easy
68180,51216,13284,13437,5912,6502,4634,2251,-46652,-19230,-6178,-4580,3375,-1532,-1135,4442,38627,68180,175183,339173,113455,139286,173110,242291,1063919,-5236,-7582,285,436,-3049,746,6160,2061750,188366,23746,8765,31614,3002,2675,9107,-62872,-36792,-4592,-9176,-3631,5917,-622,416,85279,1025292,997831,-2124622,87410,-73416,193602,-225158,181361,-182765,31328,-28338,343753,-338888,8480,-17941,110080,-113019,31178,-35245,140818,-142335,6051,2915,174245,-172364,1929,-3297,237849,-236131,2947,-8691,difficult
39794,8717,11026,6845,6945,9089,4885,4059,-17947,-7160,-8168,3281,-3150,-2696,-702,564,-26886,9525,-6731,3884,-5225,-2494,2226,-2054,-33654,17601,-2264,-3883,-1127,-2715,1888,2903,-29396,-1140,-5008,-2849,-2180,-361,2356,414,-31707,-2711,-8230,-847,-3424,-400,-405,2830,-8939,-6768,4258,-2311,16685,8076,-18741,-1571,1437,4467,-2744,-3222,603,-7767,1034,2002,-2075,4098,-1053,-1244,202,-221,2354,-39,2928,-338,468,-2761,-2618,4957,-2489,2416,easy
975013,92424,15235,6819,6776,7266,5066,7682,-426782,-39223,-9306,-2028,9514,10123,-2453,-6136,-972761,-85381,-8476,-2818,1305,-1997,1369,-4427,-775351,-78436,-595,-999,329,3543,791,-5360,-954061,-70050,-9253,6129,-1234,434,-650,-6468,-968994,-81751,-4590,-3776,890,317,-3001,-5465,-545979,197410,-178710,-14933,-46158,6945,8386,-11701,830,7881,-8658,4663,-790,1819,7128,-9905,-8209,-976,-1563,2124,-12120,5540,-3109,-117,3822,-578,-1441,-2351,1709,-933,-1108,1003,difficult
859691,210912,39587,15680,14159,14594,10669,6565,-32861,-59501,-24470,3233,21339,-1176,1590,3632,-848857,-196691,-36091,-4671,43,4480,-3383,4492,-849324,-198893,-29622,-13547,-7434,7632,-4196,-753,-855502,-201502,-36434,-11787,8761,18054,-3676,-2321,-851454,-203939,-35000,-3531,-10093,-5151,5079,6291,-815996,-467,-6178,4048,-137190,-2202,-2609,-2437,-11621,6469,-6812,1434,-7904,-8876,1760,8256,-21296,-7477,16195,-18854,5656,3152,10422,-23205,-4973,-813,520,8755,860,-5245,-1568,8612,easy
136153,15466,6254,5058,2330,3976,1589,1550,657536,123327,13313,-2424,9327,26227,9773,11797,290458,13455,4567,-967,5337,-456,399,38,-67153,21075,7567,3664,2885,7045,11311,6947,-34296,-3843,4129,3168,7264,-1500,285,1027,-17965,86805,-3324,3131,10240,6500,7761,8708,-367078,-357611,32857,16331,-109872,7620,-24918,90648,-8746,3000,-3438,-7453,1457,4631,-496,-37,-3990,-2452,4379,2976,-26683,7501,-8545,8000,-9374,10912,-11026,7476,-11759,6909,-5920,7681,difficult
