delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
576150,31071,23882,18651,10295,20763,-360523,190690,214545,20218,13776,5847,-400714,91269,-14385,-9833,2980,-8714,36524,48891,-17684,-6913,-7434,-13574,1547044,-967,-53,-3259,4069,6820,938318,239712,48273,23862,7270,17888,-40191,437238,1510520,-608726,-99421,-42378,-49858,240679,-228930,-3299,17631,48326,-30051,2920,3654,27121,-10796,-10414,11503,3201,-14561,-4860,20394,11068,easy
1011155,544603,33873,38316,27150,54196,780184,-417512,374,-2771,-15076,-30906,271598,1466296,146954,9601,74494,-17201,156485,-384597,18651,-11470,-7620,-41315,-828074,-522356,-22822,-36744,-25713,-50211,-265858,-429985,-23577,-17541,-16850,-43405,-508586,-115113,-984559,562216,1883808,-1850893,-137759,92371,146580,-128303,-41473,-755,12372,-21071,-25274,19203,89570,-82114,-18093,8863,13705,-24114,-8896,6806,difficult
703743,475535,126609,27122,24299,33590,338784,-396794,-121351,-16179,-19714,4590,-158789,-400837,-98400,5007,-17626,-18188,886638,131873,-119743,-2480,-15459,27596,-111440,-154766,-110291,-9286,-3691,-2351,-114502,-391606,-89753,8331,-15910,-10333,-497573,1045427,-998078,-3062,-4043,532710,-286639,-236840,22951,-21343,9452,20538,21186,-7487,-6806,17617,2088,2167,11768,-12219,-22778,45784,-29947,-7982,easy
1469515,578124,69015,47481,28878,27867,185054,205510,115641,53695,-6704,130661,-1230830,-361375,-41663,-29344,-18398,-18677,-644512,-177468,-12332,43612,-14835,38828,-250633,-532441,-52677,-10004,-19556,-18632,-789055,-532787,-59283,-42275,-23864,-15988,-1415884,586318,393879,-538422,-566885,183907,-354973,-346,-157304,29331,-40345,-6606,-83039,72956,-53616,-32271,-11694,3563,-4721,-4308,-149338,57505,-57460,2644,difficult
1315765,408576,48410,51830,29923,21262,-262865,-184906,-25263,-31174,-8682,15900,-449873,-317428,-29994,-29268,-21701,-10531,-848856,-312622,-31035,-45116,-7749,-7108,439069,-318458,-11241,-46184,-12304,4074,-403953,-186663,-26087,-45717,-21774,-11304,-187008,-398983,1287925,-843022,-132522,4806,-5836,131795,-4731,-1041,19794,-14846,1906,-15848,-1068,467,-13019,13952,-4555,-9470,-26431,3423,11182,-15378,easy
1431153,433097,58497,61488,25697,33280,-1051970,72301,109621,-14222,-2577,-1971,-82279,-312706,-56091,-35562,-13963,-14347,-1234534,369586,-26014,-18360,-1669,-6059,-1234049,-421556,-45211,-55403,-22140,-24323,-708674,-294848,-49363,-30164,-17416,-20148,969691,-1152255,485,525375,-385007,682292,-791142,126708,-165712,30077,-19197,-4152,-21340,17202,-37043,25239,-11386,12294,-20471,4724,-12376,8288,-18264,4175,difficult
1185359,199591,45101,76254,21343,34857,-3568,-70624,-24444,-59058,-12388,-18912,-502791,-101046,-30702,-60611,5142,-14778,-610174,-79396,-19136,-49718,-15459,-21777,526926,-103948,775,-67726,-15673,-19717,-290295,-125613,56234,-66337,-4902,-22440,-499223,-107383,1137100,-817221,-30422,21650,-24552,-21665,-6258,11566,19911,55459,-1553,10893,-18008,1389,17530,-20601,-214,10771,4134,-6999,2060,-2723,easy
271860,117568,13354,8750,2498,6045,970315,63506,55662,35240,5801,7372,1160986,-47175,37947,2359,5863,10249,-40442,-96922,-9506,-4486,-1460,16,1450168,254842,36818,9324,31523,106727,524408,-70686,-3001,3179,19103,7320,190671,-1201428,1490610,-925760,-110681,-49747,351764,-325528,-17715,-47453,46324,-39819,-32881,-6845,13810,-6145,62,-7323,32983,-12420,2877,-10233,106711,-99407,difficult
642598,242123,20916,12396,5184,17785,191675,-10013,-16992,-408,5663,1213,-186773,-197564,-9601,6033,1904,-8289,129598,-154073,19273,-1249,3734,21100,2644340,-100316,204540,158771,18336,29470,-81273,-139358,-7331,12953,10182,4378,-378448,316371,2514742,-2725613,-187551,43491,53757,-39042,7391,28874,185267,-211871,6441,-7282,160020,-145818,-3759,1830,14602,-8154,-9502,29389,8370,-25092,easy
554924,150220,7737,13213,13476,18921,-81769,235985,21345,31565,-3289,-11396,-466031,-120381,-6245,-8908,-11666,-15731,248787,116550,15918,6853,-6951,28973,-167902,74792,46206,56964,45415,73536,-100462,-87191,-226,-7626,-6665,4892,-384262,714818,-416689,67440,-356366,236931,-41758,-161983,-27590,22163,30288,-46432,-40473,15761,50111,-64590,-8377,4715,52366,-52080,-4335,44704,44563,-68644,difficult
911299,670543,123343,50316,20394,26267,-102697,16445,55868,79106,41877,96010,-23264,-467337,-81049,-6376,1351,6860,310178,-482924,-113440,-37377,-7820,-2592,-199998,-564657,-107190,-47094,-1958,-13038,-51467,-542648,-118834,-17619,-14459,16585,79433,333442,-510176,148531,-483782,-15587,-81733,22009,-136917,-32391,6250,-11644,-85482,-31001,-9717,29475,-40526,-9171,5862,-12501,-89150,-9452,-10446,29623,easy
437417,68813,32126,12694,9658,6686,-393367,-51257,-20413,-11079,-5509,-336,-331608,-9719,-21357,-10497,-4585,9133,1188354,65828,9435,46023,38911,30866,969242,104998,-10637,-2860,-776,12250,-340034,5646,-24780,-801,-7012,2557,61759,1519962,-219112,-1309276,41538,75547,39170,-99352,-944,30792,-20072,-14143,582,56520,-48883,2059,924,43496,-39687,-6236,9469,21733,-18616,-9693,difficult
542924,123093,30437,31585,21764,22905,2885242,238596,44930,64503,43436,32020,158034,145169,41518,17281,-2698,20201,42636,269762,40459,124934,7610,10687,1911892,245437,13556,20008,111869,23373,-443157,-11170,-24227,-24695,-18248,-17428,-2727208,-115398,1869256,-2355049,-93427,124593,-24325,-256607,-3412,-1059,-26903,-37783,-47222,107653,-104926,-44703,-46134,10308,104259,-130117,-11819,-9514,12686,-40801,easy
1317093,168840,15434,14948,20212,21563,226766,942630,155517,71851,87721,96663,1194358,1131293,52850,125407,31565,74416,47532,-35942,23789,7017,8887,-201,306508,-120348,20569,-6896,-6348,13164,-813916,101131,2563,-8275,-6282,2889,967592,-1146826,258976,-1120424,188663,-1167235,-84406,221479,-102667,-29061,-3220,-18006,53556,-118390,-13913,-1379,-56156,-22678,-15235,66,-22247,-74617,13365,-10275,difficult
553755,171803,27173,19395,23321,20871,708098,-123759,-4037,-7640,-6876,-74,1089198,345756,124360,84695,45561,103743,-96866,-154366,-24426,-14631,-18983,-15251,469132,-136771,-15239,6736,-20554,-96,803768,69099,73694,37543,12937,47012,381100,-1186064,565998,334636,469515,-500122,17595,205870,128397,-148786,9187,88933,92335,-99326,21367,30807,52437,-64544,-1571,33491,103817,-118994,15155,47108,easy
796233,299514,44798,25670,64212,36423,485444,15359,-24150,24224,-57995,10040,-441264,-238206,-36529,-22330,-60984,-27154,-196537,-255760,-38680,-22096,-63580,-29201,-775772,-238825,-42532,-18618,-60552,-31544,420488,-263243,-14033,-19274,-56100,-18286,-926708,244727,-579235,1196260,-253565,-17554,16935,-24418,-12379,-2151,-3852,28499,-46554,234,3478,-656,-2989,-2596,3028,4452,-37194,-2047,-2343,13258,difficult
763488,131655,34693,16043,18972,17584,-636214,-110681,-25707,-8179,-7992,-14054,798164,-18817,31024,12084,45521,16423,1058166,48721,9130,32526,139604,90323,700138,941213,90076,51155,82290,32813,-208473,-33365,-5170,-4447,-11287,-895,1434378,260002,-358028,-908611,91864,67538,892492,-974578,56731,-21894,80946,-95246,20263,20442,18629,-55602,53513,94083,-57314,-93577,30477,73900,-57510,-33708,easy
119892,29974,5368,2993,3920,2778,-27682,-27941,-368,-1112,4074,1908,-24390,-2238,562,1354,722,4901,300460,6199,14501,2808,6684,5030,114582,25581,4723,-2158,491,14174,682384,-14472,3257,18003,1983,1030,3292,324850,-185878,567802,25703,8437,19382,-40053,930,13939,-9778,-1466,2466,1454,-4966,20161,-3352,5962,-6193,1492,2993,129,9144,-13144,difficult
681255,484681,62309,43962,35438,53396,1033362,-62459,-18791,3799,-12275,19001,-527169,-427182,-46550,-35663,-20925,-43690,1019144,-216802,-8424,114612,72152,24964,389974,-50241,-58923,-22895,27481,-8637,127156,-391862,-51599,-36561,-28545,-44768,-1560531,1546313,-629170,-262818,-364723,210380,166561,-341621,-27759,38126,-50499,7324,-39462,150275,-137507,-13666,-8650,93077,-44671,-56026,-62691,68654,-33601,-36131,easy
205203,30170,18698,6318,11161,16160,1525346,182356,27929,18024,10473,41711,182550,24295,-11833,-2690,-10323,-7526,472893,87109,9850,-1619,-2169,-7285,-86842,59849,-17293,-1279,-8437,-8500,612045,78703,23901,5180,-7025,-1419,-1342796,290343,-559735,698887,-158061,62814,-27260,18854,-39762,21683,-27143,41194,-20714,1071,340,6459,-20796,8154,-6268,1412,-49237,241,-1215,7081,difficult
917763,397179,81753,37509,68980,63132,1144914,-213738,-17060,-27662,-19276,-7325,-125861,64797,-34678,-22763,38327,52421,-439089,-388588,-62880,-31488,-63588,-60207,-704543,-374072,-79687,-33191,-64635,-59570,971295,-262926,-51193,-1566,-61983,-45331,-1270775,-313228,-265454,1675838,278535,-453385,14516,111146,-17618,-28202,-16807,28494,4899,-8725,-1703,31625,57603,-101915,-1047,2652,59746,-112628,637,14239,easy
1712742,538794,142553,30710,131700,79132,-1220942,-495791,-140191,-26956,-123666,-73630,-457442,1133003,-4950,64383,-57577,6409,-1442220,-424379,-101146,8922,-105086,-65600,-1054138,-452722,-138908,-21785,-126934,-72876,-1385621,-520245,-136338,-19904,-130239,-74608,763500,-984778,388082,-331483,1628794,-1557382,-28343,-67523,135241,-96196,-37762,2570,91339,-55461,-30707,1881,66089,-47509,-21848,-3305,80039,-72009,-7276,-1732,difficult
1577111,249190,34924,14986,29851,29925,-203973,-136380,-4531,2507,-20441,-19391,-1470745,-169376,-28059,6899,-25230,-7843,-1433034,-209956,-27358,-10736,-23419,-15845,-1100958,-156055,-6629,-3247,-9645,-11620,-907081,-179529,-27451,-12116,-27289,-27747,-1266772,37711,332076,193877,-32996,-40580,53901,-23474,-23528,701,20729,-20822,4392,-17635,7489,-8869,-4789,1811,13774,-17644,11548,-8002,4225,-16127,easy
1522051,167733,25444,14682,14704,19154,-1230161,-155357,-14058,-13068,-11959,-14660,-1134005,647164,90840,49704,76871,46210,-209315,55229,-11687,27462,13986,41979,-1233914,-107266,-19830,-8922,4298,-4679,691350,496472,175746,53479,21831,26259,96156,924690,-1024599,1925264,802521,-591935,-162495,603738,104898,-102527,-8143,195576,62772,-22242,-36384,62401,88830,-62885,-9688,17533,60870,-4231,-46658,30938,difficult
993485,158970,21363,18823,21023,25647,-663,-24181,-13694,535,-13244,-15279,979021,-10134,9970,-300,-531,2390,-97914,-106243,-13897,-9153,-17911,-20611,-593226,-87559,-8321,-4211,-7190,-7219,-433701,1704073,74073,93525,36339,88398,979684,-1076935,-495312,159525,14047,-96109,18684,1791632,23664,-23867,5576,82394,-835,-8853,4942,97736,12713,-17380,10721,43529,17669,-23001,13392,95617,easy
769926,61582,18995,22091,24361,13243,1049813,63753,24658,49782,13801,48433,-302111,18081,-8247,-16594,-22785,4656,-210654,-6136,-15440,-5918,-18211,19032,291726,273811,74054,80245,7459,35674,219157,20283,547,-14294,-20330,-9623,-1351924,91457,502380,-72569,-45672,-24217,279947,-253528,-32905,-7193,89494,-73507,-66376,10676,86163,-94539,-36586,4574,25670,-27789,-43777,14376,16642,-45297,difficult
374666,69474,7345,19271,16952,23043,1257484,152172,667,-14015,-3127,4943,-27869,98330,32669,-9908,16394,2354,479067,101153,56605,-6895,-14050,44868,818833,680298,157763,216332,30983,61280,556297,-3760,4550,13566,14362,164,-1285353,506936,339766,-262536,-53842,2823,579145,-684058,32002,23936,101158,-153213,4107,3013,223227,-202766,19521,-30444,45033,-16621,-2589,42514,16412,-61116,easy
299475,144724,102365,70289,17175,21424,156035,-104821,-71343,-62469,-13005,-18857,483079,-119208,-98711,-57001,-11220,-16318,752404,-3603,-66969,-61196,3382,72262,543393,-101459,-52740,-42834,-12274,-10625,7693,-63859,-67269,-5935,-14298,-10434,327044,269325,-209011,-535700,-14387,115605,-97856,37600,-27368,31742,14229,-14529,5468,-4195,18362,36899,1785,14602,-15656,-2024,2539,88580,-82887,191,difficult
617988,128309,42195,24317,23800,17720,23369,25559,-13460,680,103,19828,-589760,-81320,-35049,-14367,-22014,-9963,422652,71446,-36591,2181,-14166,3593,-385673,44771,-12104,14727,53924,-747,-499271,-106521,-40931,-15143,-1664,-13299,-613129,1012412,-808325,-113598,-106879,152766,-26675,-151292,-21589,-1542,24487,-28827,-15047,16548,12546,-29870,-22117,7848,68090,-55588,-29791,13556,-4340,-12552,easy
843980,393396,42242,46470,21855,34270,1386155,-123328,8515,-32445,9249,-13310,-796553,-103007,-32323,-35498,-18432,-23246,1285431,136498,21320,73664,5358,4093,-488250,-282640,-32348,-38944,-2134,-28603,-803797,-378861,-35269,-42650,-19069,-30766,-2182708,2081984,-1773681,-315547,20321,239505,-419138,-96221,-40838,53643,-53668,-2921,-3053,109162,-112608,-3706,-27681,23790,-7492,-16935,-9936,27339,-32696,-2163,difficult
822910,196599,23130,22336,36715,28945,-465753,-16169,-3729,521,-13904,-170,-728143,-138298,-11667,-18156,-31721,-22679,-616186,-133239,-18274,-18125,-29216,-25079,-179645,-174126,17387,-7181,-12924,-8243,11945,-166499,24302,2170,-21829,-16441,-262390,111957,436541,191590,-122129,5059,-40887,7627,-7938,-6607,35661,6915,-18677,31,10944,9351,-17817,2505,16292,-8905,-22509,-2400,16836,-8198,easy
1027717,64024,8955,12144,5952,11237,548403,65929,28662,52310,8059,3394,-845213,-21596,-282,-10795,-3960,-8751,-923947,-25654,-8241,-7525,-2821,1570,295637,323432,56224,18047,33781,41832,-530234,-8597,8032,-951,5533,-2740,-1393616,-78734,1219584,-825871,-87525,-4058,349086,-332029,-28944,-7959,64465,-48192,-63105,3270,25572,-18998,-12019,1139,36602,-28248,-12145,10321,40262,-44572,difficult
648877,278300,9377,21528,54791,28932,2328005,-28100,9994,19167,-36808,4673,63337,-30424,-6153,-13982,-42548,-3862,262482,9132,5602,2356,-36844,-8130,972272,-188956,7941,986,-41477,-5923,1181340,-152897,427680,344675,19770,26734,-2264668,199145,709790,209068,-2324,39556,-198088,36059,-16147,11755,2339,419739,-33149,16338,-1370,343689,-5740,5704,-4633,61247,-8535,-4268,2207,32657,easy
869633,680992,54982,36221,140908,90899,229869,-195157,180825,48018,-106461,-13826,874853,-518043,46079,-27710,-118682,-65508,39941,-614131,-29192,-27478,-139765,-72344,-659713,-389779,-38072,-30545,-128337,-83223,294709,-206557,14807,5042,-74661,-14413,644984,-834912,-699654,954422,-322886,-96088,224352,183222,-134746,-75271,-8880,52879,-75728,232,-3067,35587,-12221,-21083,11428,53676,-51682,-6836,-10879,68810,difficult
1093522,219208,49041,66427,24495,44980,-793975,-195348,-45566,-48591,-19490,-39203,1432890,981184,43217,134395,103570,33022,345347,150666,-8324,-21947,-2155,-18749,921908,325826,4915,113443,33177,53269,-230126,-201724,-38076,-57722,-7546,-29112,2226865,-1087543,576561,-1152034,1176532,-830518,175160,-527550,88783,-51541,13239,-42991,182986,-156342,135390,-171165,123060,-105725,35332,-40723,72225,-51771,72018,-82381,easy
1088967,354540,170939,39834,27046,33176,191044,-120337,-150331,-12202,-8968,-6715,-325691,-319036,-155863,-38235,-21239,-30092,-366617,76788,-53734,52138,-12888,-7743,-626016,-247670,-166700,-32357,-21217,-19092,-767919,-270941,-106174,-9180,-15061,560,-516735,-40926,-259399,-141903,-198699,395824,-324458,-23271,-5532,102129,-112966,60526,-26033,90373,-84495,23177,-12271,8351,-8329,6156,-23377,22349,-11349,19652,difficult
1525630,507648,53667,32654,18791,49116,-637845,-316526,-46850,-26904,-8900,-27221,-1468432,-435332,-48452,-24795,-15487,-46374,-1229399,-493331,-52251,-27855,-15001,-46213,466683,-59928,114889,19626,42650,-3560,-1475416,-491327,-39111,-31019,-17218,-43424,-830587,239033,1696082,-1942099,-118806,-57999,433403,-431399,-1602,-3799,167140,-154000,2109,-3060,47481,-50645,-6587,486,57651,-59868,-19153,161,42653,-39864,easy
922069,193982,38746,6322,12471,22437,-779289,-169222,-36907,2228,-10104,-17569,-573795,-162125,-36017,-2895,-11746,-18924,1083134,-37527,-30227,15147,-8391,-4568,-665545,-93766,-6324,8248,-7765,-6686,1165351,104695,37836,49474,-3767,17708,205494,1656929,-1748679,1830896,7097,124598,-56239,198461,890,5790,23903,44160,-5123,18042,-6899,41226,-1642,3355,626,3998,-1355,14356,-2118,24394,difficult
516034,135869,7182,10707,4987,10036,389329,309588,123107,48959,75033,28021,309722,-82601,-100,-141,18062,11064,38538,249579,34566,16310,1587,630,258136,7935,15583,17887,8610,7280,238709,5862,9551,7347,1040,266,-79607,-271184,219598,-19427,-392189,332180,-241644,-2073,-123207,34666,-18983,-6032,-49100,16451,1577,-10540,-56971,-16475,7023,-7570,-16957,-10434,6650,-7014,easy
468209,51069,29332,20177,5796,9757,2409951,183521,63275,3888,32218,27308,335744,32595,-17981,-14695,-1101,-463,47381,39886,31131,-11873,-1709,9287,-398693,-17800,-20691,-13433,2908,-7404,160789,74883,-12833,31788,30440,22935,-2074207,-288363,-446074,559482,-150926,7291,-57686,92683,-81256,49112,-51822,7858,-18583,2822,-1560,45221,-33319,-608,4617,27532,-27771,9750,-16691,30339,difficult
1446283,286666,43945,23023,24215,34727,-854133,-252051,-21515,-17748,-17602,-30342,-197092,288140,75512,51990,12948,108125,-1071772,-232949,-36302,-13031,-12479,-17287,-707989,-58137,-26468,5888,5049,-6941,-770140,-174304,-34688,-3277,233,-23409,657041,-874680,363783,-62151,540191,-521089,174812,-116167,97027,-111814,9834,-8220,69738,-65021,18919,-9165,30550,-25427,17528,-4816,138467,-125412,10346,-16468,easy
656693,70606,9167,5265,7265,5707,2047137,140251,48648,67669,21825,101598,473346,77155,5160,35660,23474,24688,67721,-30692,-1857,838,-5528,-3381,182438,270248,-2554,27301,7996,8726,839330,28695,26299,6904,20960,15614,-1573791,-405625,114717,656892,-63096,-107847,300940,-241553,-43488,-7017,-697,28853,-32009,-34822,26463,-20397,1649,-29002,13524,12964,-76910,-28069,12107,6888,difficult
