delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
283662,108644,26429,9659,17701,18558,4718,3105,-83315,-94378,-8728,-1882,1493,14517,19288,4965,-129707,34497,-9481,12904,-6263,-1795,2548,3151,easy
630393,68167,14082,6282,13488,8986,3337,3619,-551735,-55457,-8300,1544,-9026,-5445,-2815,-3014,-622012,-38822,12694,29938,4117,5045,430,-774,difficult
98130,56574,9255,4944,9404,9267,12336,5001,-90380,-35274,11104,12122,16926,21093,-3863,9596,-33370,58315,16171,9985,2194,1779,-4079,-250,easy
179509,66457,10597,11469,10423,17066,13253,11755,-160266,-45813,950,1283,5713,12206,-2659,302,-10023,-45129,4201,-4125,-4814,-8402,-8558,-9162,difficult
38352,10289,2424,2453,3043,6290,1475,1539,323569,42122,11718,-203,3941,18262,34306,6831,-32703,-3977,22598,15797,21588,4301,1459,1668,easy
118456,148770,22774,18294,22522,21306,14508,7809,-106202,-140652,-16149,-14686,-1558,29239,-5841,-1142,-92461,-145236,-5953,10128,-4198,9141,-6727,-1147,difficult
292047,25333,14518,6736,6699,22145,13733,8779,-217774,-16864,-13367,-5160,-2176,-18301,-7215,-5331,-213497,-16312,-12115,-3406,4880,106,40737,1844,easy
197891,38647,5504,9922,9835,20228,11402,8161,-179390,-35600,-5147,-7220,-8262,-11248,-9954,-5574,26019,36960,299,-52,-5144,-15837,-7965,-5499,difficult
433552,68811,26705,20822,9913,11284,7894,3543,355394,-58576,-23942,-16802,-6245,-38,-4863,-2807,-422738,-52792,17434,35581,2040,1997,-6176,-904,easy
308186,54731,7255,5748,8447,6007,4951,2833,-226892,-43411,-1181,3742,-4858,2677,-1986,-625,-252330,-32732,36382,7310,12048,30752,-105,2906,difficult
71177,28900,3334,6943,4918,5659,5363,1347,79243,524,12116,10779,11262,35643,9249,4840,-64951,2009,14166,28538,33892,28156,977,6615,easy
648562,176164,89332,22697,27681,45124,18830,28463,-475250,-163812,-82603,-21398,-23991,-25598,-11868,-25354,-487896,-711,-67498,-12796,-14014,5611,-61,-19958,difficult
247808,107830,16209,12785,12040,46348,16396,14944,435794,-21246,667,-2400,12765,-12225,-8718,-6155,416235,-90666,-1424,55724,43853,-32134,9354,-5371,easy
373419,22085,11630,2062,9310,22640,11836,7610,-328639,5963,-4402,897,-5839,-14053,-7753,-6010,-363172,-7982,-5327,7323,4749,3817,-4984,-2014,difficult
69061,21580,10887,4406,7446,14870,10630,8196,8550,-3871,-6093,2675,2920,23336,24785,1085,-34427,-5134,-6967,4280,15566,-3505,3936,-1086,easy
231559,70935,8576,6142,9718,20214,14344,8260,-81345,-67536,-7578,-5545,-8143,-18906,-13811,-6416,-153973,-39920,-5262,-4520,1758,-9879,-11264,-5876,difficult
897814,204296,23287,31205,25359,24586,41707,15179,-138675,-99534,-15201,-27930,-19431,-1062,-23798,-8246,-885483,-190104,-15192,-16040,-19227,75696,-22214,-3221,easy
871005,86029,22644,10247,19697,23728,17940,8978,-802231,-58971,-21501,-1118,-16348,-494,-1980,-7142,-317646,-77105,-18874,2590,2126,11405,-3690,8242,difficult
690044,32699,24141,22024,14427,14233,11736,6693,-661791,21275,-17708,-18549,-9566,-5205,-9483,-3676,-658188,139101,-14616,-8286,-6136,21624,2188,-729,easy
240683,37505,8589,1719,6889,14736,10838,5641,-84092,-28701,-4183,-121,4986,-8072,-7361,-4453,-158046,-23530,-8288,2235,-4294,-11109,-9694,-4124,difficult
