delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
796514,398855,34373,17235,17747,11990,10637,9654,-152913,-375727,-26471,-8755,-13953,-411,-8302,-4795,511361,-254442,-16949,50208,-11860,14199,41584,14897,-631816,-285194,-9261,7050,3656,15451,2991,2887,718998,-106580,11427,81419,-1998,21340,44567,16752,664274,-1143177,1350814,121285,-30752,178614,9522,7688,20688,58963,-43158,74369,2093,15516,-5654,14610,1252,5889,49886,-38593,41576,19692,-12010,13865,easy
618676,141771,30362,27327,18460,16246,7951,4964,-515899,-133943,-27407,-23123,-13268,-14832,-6824,-3382,2326229,802643,39913,62881,31241,136187,23838,32965,1823313,256702,114385,44160,-4496,51064,31010,8876,303152,-40605,-30185,5463,1005,-5589,-2214,-2581,2842128,-502916,-1520161,936586,-545941,-297307,67320,74472,-144570,86004,-18721,-38697,44509,-35737,5501,151019,-85123,-56653,30662,7172,-33224,36347,-24089,-11457,difficult
1527866,672421,45689,66180,34743,61147,26268,27496,-319962,-16968,-20373,-7971,19916,-27863,1293,-1197,-1015207,-425784,92584,21779,-6510,-47487,-7212,-9030,-1089394,903398,-9389,27480,43922,-16370,10455,-14439,-998268,-535109,-7542,-56261,-31971,-47900,-15867,-24095,-695245,-74187,91126,-408816,1329182,-1438507,112957,-101973,1847,29750,5701,-83741,-26426,50432,-75893,-19624,31117,-31530,-8505,17667,-26322,-7833,-5409,-9656,easy
1418211,843621,66422,71291,53518,63285,42247,30348,-811648,-434983,-31077,-62722,-30562,-1892,-8752,-8613,-548377,-787885,1678,-45626,-44012,-48552,-20636,-23820,-771624,-778977,-61211,-62665,-37392,-50518,-31571,-21495,-1198950,-805744,-56512,-68393,-50485,-57804,-38172,-28501,263271,-223247,-427326,-352902,8908,-26767,32755,-62889,4699,17096,-17039,-5728,-13450,6620,-13093,-46660,-1966,-7286,-11884,-10935,-6601,-15207,2325,-7006,difficult
407461,235176,56632,14433,20872,8336,13516,9130,990506,-120731,-22258,18726,1596,29233,-2471,5337,-303692,-216480,-53870,7358,-17641,-4418,-10260,-4111,294955,-86000,35125,-1163,-12626,20983,20480,40562,503613,-148864,-23584,15241,16640,20074,31129,7431,-1294198,598647,208658,-95749,130480,-62864,-31612,88995,-58709,-11368,-8521,16404,-19237,5015,29266,-33651,25401,-909,-7789,30740,10649,-9448,44673,-33131,easy
379126,51455,13952,7153,2847,5559,5698,3346,287961,122886,27170,1907,8000,10622,16298,9716,2551313,433876,20934,23132,21582,13781,6140,6716,181699,115166,2242,5060,17109,2862,18418,6954,411348,48122,-7533,-3653,3091,-3163,-2048,-495,2263352,-2369614,229649,310990,-318710,-67044,-6236,-18692,-9775,21225,-18072,-8713,13582,-4473,-14018,3159,-10919,-6025,-10158,12278,-20466,-3000,238,-7449,difficult
660263,149486,45521,61499,38264,38697,24007,36494,153197,-30847,-26543,-46144,-19857,-25044,-14854,-32563,236182,-62638,-31955,-50384,-18819,-24627,-15011,-29761,-307080,-133258,-44783,-50504,-23527,-31887,-21600,-33849,-219316,-113559,-10120,-38385,-17757,-30529,-16572,-23855,82985,-543262,87764,-31791,-70620,19699,-5412,-12828,34663,-4240,-120,12119,1038,-4708,5770,417,-7260,1358,-157,-6589,5028,2802,-4088,9994,easy
812698,172503,66415,44259,24816,23644,16826,28080,-658475,-154388,-60207,-19722,-10436,3888,-918,-12888,-731035,-148784,-47540,-32612,-15778,-12190,-11474,-18159,-787108,-128034,-62560,-33246,-14391,-15974,-13521,-23747,8372,-85777,-31668,31612,-10362,-7369,-4136,8460,-72560,-56073,795480,5604,20750,42257,12667,-15020,30892,-12890,-634,64858,-5342,1387,4029,-16078,-3784,8605,-10556,-2047,9385,-5271,-5588,32207,difficult
1333878,162561,31782,13221,22011,13266,7892,5659,-514474,54713,94609,-3131,79333,40312,51651,15618,-1193064,-85642,-30652,2664,-8973,-5416,3289,3258,-1212957,-133823,-17446,-11533,-21075,-11283,-5138,-4157,-559153,-118639,-28767,-7848,-16221,-4965,673,2386,-678590,-19893,653804,-140355,-48181,15184,-125261,13206,-11321,5795,-14197,3685,-88306,-12102,4854,-45728,-5867,6318,-48362,-8427,5811,-12360,-7415,6543,easy
484856,116048,22134,19137,10544,12802,22654,9991,745565,-33715,8542,-10005,2808,2668,-12156,3198,869565,241191,81209,38011,33613,33014,69043,12997,-316528,80808,-21028,-15688,-2848,-5282,-18716,9701,-79483,54749,-10838,4070,8982,7650,1681,7965,124000,-1186093,237045,274906,-160383,-26059,72667,-102237,10190,48016,-53699,19758,30805,-36461,11830,30346,-38296,12932,81199,-87759,20397,9799,-3296,-1736,difficult
1073954,126603,54314,17445,13319,10755,19153,13868,77668,-12723,-35072,-4290,-331,-6092,-12994,-8602,486167,1256,-44498,-12533,34193,11014,21707,19446,1398902,-14981,31830,7517,7377,12011,10627,9883,-988015,-52150,-51053,-14780,-10229,-1349,-10712,-10929,408499,912735,-2386917,13979,-16237,-37169,-9426,76328,-82883,-8243,20050,-22297,34524,-26816,-17606,17106,997,-13360,34701,-11080,-21339,28048,-9563,-20812,easy
1030658,138440,60362,50745,33781,42101,29451,35169,-236058,-101336,-53397,-37270,-30107,-35307,-24512,-30080,-766844,-121674,-53757,-50368,-30405,-38769,-19708,-32282,973111,36269,-52181,-34484,-9820,-32708,-18108,-11212,-1007449,-117983,-55421,-32546,-20202,-30375,-10653,-19166,-530786,1739955,-1980560,-20338,157943,-154252,-360,1576,-3240,-13098,15884,1938,-298,20585,-10382,-3462,6061,2333,4804,1600,7455,-2202,21070,-7954,difficult
785996,77580,41936,30000,21534,22746,16659,11529,-312893,-64596,-30707,-18399,-18843,-18273,-10211,-8772,-102885,-39671,-32849,-23361,-12221,-17404,-11871,-7628,-293186,5043,-27786,-4408,4070,-12135,-8652,-6512,-181404,432252,545,18923,21001,21181,-5121,-6199,210008,-190301,111782,24925,44714,427209,-2142,5063,28331,-4962,18953,23331,6622,16291,16931,869,5269,33316,-1660,3219,3531,1144,1116,313,easy
1244226,638944,58925,49674,75384,118836,50157,71818,-799785,-551950,-12157,-25676,-60101,-91613,-38180,-51393,222225,-304764,-748,-34038,-31187,-52202,-603,-52082,312222,-421089,26361,19933,-36666,-91559,-37496,-45936,-1089249,-512781,-55787,-24087,-65516,-111733,-34173,-64170,1022010,89997,-1401471,247186,-116325,-91692,11409,27109,-82148,-8362,53971,-44020,28914,-5479,-28850,39411,-39357,-20174,37577,-36893,3323,-689,6146,-18234,difficult
677882,132255,30659,14482,32966,16086,17797,10350,-24343,2631,28603,-3387,-16658,8853,-9549,-3579,-463941,-113661,-27139,-10035,-26871,-13713,-14297,-7955,-308630,-76019,38858,14894,-25796,-244,5985,-1850,-420714,-35448,12525,9025,-24946,286,-11811,-6204,-439598,155311,-112084,-116292,37642,40571,-55742,65997,-26333,-6648,24929,-5869,-10213,1075,850,-22566,13469,530,-4748,20282,-17796,-4376,6105,-4354,easy
387841,96077,62987,41034,24159,27991,17945,14352,363937,-54138,-30986,-31972,-4194,-15689,-6083,-9788,-285267,-63823,-57547,-27293,14401,-1025,3355,-657,-367293,-69323,-42730,-28115,-12329,-10361,-9348,-8611,-380176,-75655,-48805,-20974,-15318,-17679,-1187,-1479,-649204,-82026,-12883,-9685,-5500,-6332,-26561,14817,-6075,4679,-822,7141,18595,-26730,-2989,14664,-9336,-7318,9438,-12703,8161,9131,-7954,7132,difficult
837405,184908,43337,12673,21308,36170,25940,12801,252867,100709,-10686,65793,45506,33849,7455,20264,-770846,-179699,-32897,-6133,-18601,-34487,-24347,-11136,916482,507812,168124,235566,90858,109685,132492,96613,204210,-72047,-18652,41287,-7773,-13334,-5820,-6227,-1023713,1687328,-712272,-280408,687511,-579859,-22211,201021,-186776,-71926,241699,-194279,-64107,109459,-98631,-68336,144172,-123019,-31802,156839,-138312,-31400,107749,-102840,easy
1083951,111263,13806,22978,15358,10372,12294,9144,920150,382955,10974,-1928,3116,47867,40897,50590,596982,559574,42862,43811,9370,31347,37564,50575,-553532,71740,43636,22241,-8200,32723,5860,7278,-946883,-80130,-8652,-17809,-8281,1131,-467,-4982,-323168,-1150514,-393351,176619,-487834,-151870,31888,774,-52288,45739,-21570,-40050,6254,-17570,-81,-16520,1376,-31592,-3333,-31704,-6327,-15,-43297,-12260,difficult
1367158,247507,43255,54691,22051,28057,22542,28329,-941166,-135559,1369,-29626,-12430,-19693,-12839,-21509,729379,962893,41469,88191,38061,51442,37783,92145,-1189120,-167749,-37838,-42259,-12620,-21741,-9646,-14900,-1040239,-145679,-29132,-52367,-11794,-18644,-15785,-19908,1670545,-1918499,148881,1098452,-1130642,22070,40100,-79307,8706,117817,-130450,-10108,50491,-50681,826,71135,-73183,3097,50622,-47429,-6139,113654,-107045,-5008,easy
987102,162102,30009,76432,55139,41189,25101,23945,-892244,-149401,-22424,-73271,-50471,-39028,-20559,-22596,968495,77679,117245,-73968,-17474,-20551,-13604,-12798,-443834,-109357,-3420,-54477,-34584,-21256,-16599,-19740,533454,-86409,-8787,-12085,-18606,-12105,-8343,-19995,1860739,-1412329,977288,227080,-187036,22948,139669,-120665,-5367,-697,19491,42392,32997,-17110,15978,18477,-705,9151,6955,-2995,8256,9798,-6942,-255,difficult
379673,134741,25893,24174,34688,18142,13897,13318,-337966,-129134,-15800,-20247,-33220,-16451,-12477,-11279,419034,-29148,-14056,-22452,-30575,-11108,-9463,-8198,-272653,-63810,17925,2533,-26008,-4612,119,10492,-331718,-76047,-13562,-6465,-14199,3998,-2076,-9569,757000,-691687,-59065,99986,-34662,-12237,1744,31981,-31487,-2205,24985,-8998,2645,4567,11809,5343,6496,8610,3014,9582,-2195,3081,18690,-20061,easy
397289,38880,16303,10854,7425,8766,6683,7171,297190,68169,39725,56265,10516,9428,-2416,-3557,-29939,-25591,-9990,-5628,-4540,-6716,-5343,-5801,2940570,302374,137274,87951,76146,90799,17960,12263,22018,-1448,-14102,7007,2110,4170,-1646,1434,-327129,2970509,-2918552,-93760,327965,-303822,-49715,147264,-151376,-61893,93579,-80944,-15056,80686,-74036,-16144,97515,-86629,-2927,23303,-19606,-2244,18064,-10829,difficult
702762,164930,28484,31846,35360,40687,26393,11740,-597350,-151121,-24169,-22192,-18987,-35707,-23708,-10088,-562788,-148592,-9633,-15395,-31011,-35077,-22828,-10040,-276624,-58008,-7059,-13981,-25423,-26602,-17906,-6516,130385,-145841,-24084,-25572,-26690,-32619,-23740,-11038,34562,286164,407009,2529,90584,-87833,14536,2574,-17025,6797,1414,-11591,-12024,5588,-1267,630,8475,-6017,880,4922,-5834,48,3524,-4522,easy
928991,320969,43545,17133,13079,13935,13322,12647,1319398,-255563,-38384,14908,9312,5545,-3101,-7784,-463515,111153,-22614,65448,15370,7844,-4458,2182,552713,-237350,19222,35768,17182,18097,388,-8062,-781516,-110598,53502,99751,57336,6247,12868,1984,-1782913,1016228,-1334229,366716,-348503,126752,15770,41836,34280,50540,-29680,63983,6058,1812,40154,2299,10253,-11850,-1357,4846,12480,9966,-10244,10046,difficult
417996,40406,7518,15114,11113,10085,14937,7654,161336,8622,15764,3967,-3015,-3439,-6881,2609,156995,141687,1728,41812,-4267,40749,12725,1537,552973,249418,10123,3472,13816,20510,3066,16050,-167253,8044,-1874,-5363,-2798,-239,-5379,-326,-4341,395978,-720226,133065,107731,-241374,-14036,8395,-11997,37845,-38340,-8835,-1252,18083,-16614,44188,-20239,-20749,19606,-9659,-8445,-1072,14513,-16376,easy
1090178,163313,13267,34205,16958,14668,12284,10103,-471916,-42277,-7949,-32196,-14431,-8228,596,-4966,-46830,54937,97124,-13547,34361,37521,58086,17343,1232662,1192288,53356,52286,53637,62913,35822,11372,-761556,89312,21772,-7364,-13409,7040,2469,-5415,425086,1279492,-1994218,97214,1137351,-1102976,105073,-43768,-31584,18649,65833,-59650,48792,19276,-67046,45749,25392,-55873,57490,-22264,-33353,22309,-5971,-16787,difficult
578112,124524,78997,24565,8947,33310,10056,13653,-209350,-98408,-69826,-22242,-4695,-21724,-6168,-6974,-201283,-79931,-73544,2564,25246,-1951,17557,9670,-386147,-72969,-61038,-12057,32253,-14094,23432,-1152,-159706,-82756,-65982,-10863,5492,-14826,1256,596,8067,-184864,226441,18477,6962,-9787,-3718,12506,-4944,24806,-14621,1194,29941,7007,-26761,19773,-12143,-732,23725,5875,-22176,16644,-10822,1748,easy
530082,191373,27270,47485,22868,40774,35738,23546,-256505,-111058,-5703,-36217,-17648,-30862,-25772,-14568,284144,-70962,-3975,-45474,-4109,-36764,-29778,-13170,-161286,-71090,-7284,-40907,-19331,-33782,-17673,-18157,24510,-163144,-18560,-39691,-12973,-33152,-24246,-14125,540649,-445430,185796,40096,-128,-92054,1728,-3309,-11276,-9257,4567,1216,13539,-15222,6358,-5902,2982,630,-4006,12105,-6573,1398,-4987,4032,difficult
1187115,529142,138971,113894,121228,50404,54190,49713,122704,-294368,-125736,-83935,-110069,-36560,-45828,-25760,-443050,-462822,-110178,-103136,-110025,-44209,-45056,-42690,1891204,-444588,-127001,-88043,-106886,-39375,-45991,-36104,44956,-471679,-127047,-107464,-108955,-38653,-43516,-42102,-565754,2334254,-1846248,-168454,18234,-27091,15558,-16823,-46,-19201,15093,-19421,44,3139,-2069,-7649,4834,722,772,-935,2475,-16930,6586,-5998,easy
601080,121676,38068,18739,24730,24819,25128,21091,-167775,-61166,-12995,12839,-10832,16913,21080,8814,-350628,-25471,-15884,-16214,-11109,-17255,-14646,-15478,187257,-46675,-30642,1241,-16738,-19812,-17218,-17621,1909114,597692,-20315,20604,-938,21976,89152,661,-182853,537885,1721857,35695,-21204,644367,-2889,-14758,10327,-29053,17455,19363,-277,-5629,15800,-34168,-2557,41788,-35726,-2572,106370,-24292,-2143,18282,difficult
132772,13938,4663,3572,13631,12923,6544,7614,-121116,-2807,4181,5737,-4976,9280,6300,646,-102882,40641,37574,6344,-1049,7273,-1431,11682,315473,106701,8758,25576,-10284,462,1609,-1244,-121173,21411,3389,3855,-4350,-4365,2287,2675,18234,418355,-436646,43448,66060,-85290,33393,-28816,-5369,607,19232,-21721,3927,-9235,5934,-2007,-6811,-4827,-7731,3040,678,11036,-12926,3919,easy
191350,176114,40573,32516,44802,26334,21004,17141,1601119,140153,10794,-5675,-23207,20719,2564,7714,312040,-48150,-39272,-28361,-35079,-17340,-13991,-9952,2384175,353619,1062014,34640,36960,237696,78418,76310,552698,-139470,-21333,-1247,-38693,-11431,-11703,-14000,-1289079,2072135,-1831477,-188303,401769,-493089,-50066,1101286,-1083347,-22686,63001,-35887,-11872,72039,-75653,-38059,255036,-249127,-16555,92409,-90121,-17666,86262,-90310,difficult
1361943,203226,109900,105249,97570,66989,50929,23329,-222009,-59733,-27639,8739,-58703,22033,-33871,-5471,-792328,-191890,-99758,-97313,-95755,-63919,-49455,-21341,2000823,324860,142815,-44416,-11588,-24994,13768,12009,-397003,665437,25916,-35665,-39626,51770,-8325,18406,-570319,2793151,-2397826,-132157,516750,340577,-72119,242573,-116899,-106052,52897,8751,-37052,84167,-28038,-85952,38925,76764,-15584,63223,-22093,-15870,33350,6397,easy
387762,102710,18825,17970,10125,7786,11666,7218,1442164,349624,83821,218702,56086,57595,44287,34577,566898,-10891,8770,2511,7150,61367,20820,30544,1024533,145277,-13691,31836,6560,31063,38708,28832,-233341,-96220,-9681,-10754,-3030,-2966,-4589,-2073,-875266,457635,-1257874,-360515,156168,-241497,-75051,-22461,4010,-216191,29325,-42590,-48936,-590,-9590,3772,-30304,-34029,-23467,17888,-43297,-4033,-1712,-30905,difficult
342127,72269,28852,15604,9340,11704,8339,10010,306723,107835,32229,-7161,-3327,-406,15284,-4581,1318589,6491,-5142,27389,1054,4676,422,-1614,-112370,35917,-22047,-13043,-2054,-1759,-1207,2864,326930,-56839,-20807,-10761,-4021,-7499,-6323,-8613,1011866,-1430959,439300,-101344,29426,-92756,-37371,-16905,1240,34550,-40432,2282,4381,-3108,-1967,5082,-6435,-5740,-14862,-1629,-5116,2967,4478,-11477,easy
222224,43766,10978,31157,9686,11237,13172,12473,-213901,-40969,20713,-16382,-4993,-5618,-9226,-8826,-215290,-30757,-6453,-19597,-4312,-3908,-10863,-9533,-74725,-19306,5125,-23140,4577,-1710,1671,-2062,-48767,-38934,-8407,-28596,-8235,-9870,-11423,-11451,-1389,140565,25958,10212,11451,-19628,-27166,11578,-13532,-3215,-3543,-5456,681,8889,-12812,1710,2198,-8160,-1637,12534,-13094,-707,7471,-9389,difficult
119313,76632,9485,12652,19720,19023,19914,30198,486416,-36271,-2914,-7277,-8514,-5588,-15243,-24825,739258,9379,1242,24778,-12166,22516,34236,-21055,491960,-3847,-8269,47574,-4312,-11825,-15603,-26794,287672,461889,48916,22774,27668,8128,4950,-2069,252842,-247298,-204288,45650,-13226,465736,4156,-9511,57185,32055,22796,-24800,-3652,7854,31980,28104,-34341,19953,49479,-49839,20553,3770,-5739,24725,easy
634849,49605,6292,17370,8381,11038,7189,6876,-534454,210082,36287,-8995,16601,41970,20295,44998,-36502,12130,2313,-6446,-522,834,3979,-689,85058,-7081,4345,-8241,-2752,29739,1889,1537,-617762,-35709,-811,-10256,341,-407,10026,9717,497952,121560,-702820,-197952,-19211,-28628,-33974,2032,-5156,2549,-1795,-2015,-17123,-2230,3093,-41136,28905,-30146,-16316,-2090,8137,-45687,2226,8180,difficult
566610,153545,17824,39577,15162,30272,21473,15360,-376789,-73695,-17047,-22128,-9359,-20512,-15633,-8081,2379216,-40991,-5268,14359,2089,-4611,-9984,-1535,-345733,-75946,-10141,-23688,-13079,-18430,-7166,-10453,-416721,66171,12192,-17314,-9304,-23332,-11967,-8604,2756005,-2724949,-70988,32704,-34955,142117,11779,-4873,22333,36487,-38047,6374,11448,-15168,3775,15901,-13819,-4902,5649,2818,-4801,6546,-8918,1849,easy
1291324,327443,77562,47144,40369,30458,37946,23189,-356239,-259065,12107,-32463,-24942,-18507,6192,-6375,1443340,-210848,191259,-6260,57459,13468,47304,35876,-206949,-89467,-65790,-12270,-21004,-14040,-22310,-13994,714146,-262267,-24839,-41595,-13127,2525,-25440,-15855,1799579,-1650289,921095,48217,121381,-172800,179152,-257049,40951,26203,-6010,-29325,82401,-78463,7877,31975,-27508,16565,41112,-69614,-3130,42251,-49870,-1861,difficult
477047,326007,47765,33293,22921,15690,15008,17051,172933,-77153,-24581,-21809,-11905,-8379,-11883,-6417,1025506,-79253,122647,44226,3814,3921,7198,25547,-458302,-321760,-43327,-27103,-17243,23051,10036,225,-278344,-268626,-42473,-29545,-13483,-10598,-11770,-13465,852573,-1483808,179958,-2100,-242507,53134,147228,-165974,854,66035,-71329,-2442,15719,-21057,3760,12300,19130,-33649,19081,2838,-21806,31964,-25322,-13690,easy
661120,88718,38947,29742,20883,20657,22891,18940,-608052,-64545,-35555,-14345,-16255,-15015,-18622,-14555,-654083,-68319,-27719,-25413,-14906,-11221,-19361,-16386,-352711,-40851,-35468,-25496,-19391,-12674,-7788,-17364,-568264,-69649,-35433,-28388,-19120,-18670,-20196,-18282,-46031,301372,-215553,-3774,27468,-28798,7836,-7749,35,-11068,-83,-2892,1349,-4485,271,3794,-1453,-5996,-739,11573,-12408,-1831,-978,-918,difficult
