delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
348013,68209,42746,8616,11068,7848,-52065,235469,-4157,-3264,-4290,-4632,-22160,-32546,-35128,-3447,-10261,-3062,-249958,-40102,-39278,-5126,-6463,-6744,29905,-227798,-268015,-7556,-30971,-4150,-183,-1679,-5971,3798,1570,-3682,difficult
1015971,93484,38229,27569,33752,21054,-856375,-81624,-33768,-24058,-32444,-19426,-650777,-8100,16956,-19651,-9561,12871,644763,-71720,-25521,-25999,-26629,-19205,205598,1295540,73524,-63620,50724,-42477,4407,-6348,22883,-17068,32297,-32076,easy
944450,85217,39207,12764,26004,16663,-151462,119108,25644,57700,40294,-5200,-678373,-67013,-33938,-6891,-19423,-11507,-393617,-75480,-37873,-10731,-23020,-15706,-526911,284756,-186121,-8467,-59582,-3935,-64591,-3840,-59717,-3597,-6307,-4199,difficult
1082506,184686,27633,41915,12901,28318,-1066561,-175875,-24543,-34755,-2216,-14382,-1024567,31928,-3980,-27872,-349,-19547,-1071216,-177987,-26539,-40955,-7807,-25017,41994,-46649,207803,-209915,20563,-22559,6883,-13083,1867,-7458,-5165,-5470,easy
74122,26696,8463,6866,1961,4043,431476,69717,19667,2285,4421,2641,60440,10063,-3465,-1254,-599,-962,74338,-4037,3105,-3627,-286,-1238,-371036,13898,-59654,-14100,-23132,6570,-3539,-2373,-5020,313,-3603,-276,difficult
776077,204413,61250,31208,17080,7489,253037,-109014,-33311,1454,8025,4421,-655624,-197053,-52374,-27414,-16122,-5853,101699,-102761,-25380,-3959,254,-2964,-908661,757323,-88039,94292,-19063,26994,-28868,23455,-24147,16376,-10274,2889,easy
985304,224543,63468,19385,18907,8918,867372,139712,96711,94462,27716,85897,-953159,-187598,-57094,-18132,-17094,-6454,-976980,-204362,-54537,-11866,-10477,-4052,-1820531,-23821,-327310,-16764,-153805,2557,-112594,6266,-44810,6617,-92351,2402,difficult
177993,41291,15984,6576,5068,5664,564939,-24877,-7607,14624,-2555,-3457,404588,-21464,-13259,-3867,-3267,-3339,-26606,-510,-4064,3093,602,-1009,-160351,-431194,3413,20954,-5652,9195,-18491,6960,-712,3869,118,2330,easy
759457,198075,40250,37767,25860,19401,-218416,-176987,-35521,-24340,-18695,-15334,-561047,-174649,-33545,-36092,-24212,-17306,-515178,-188383,-30678,-31452,-12645,-16060,-342631,45869,2338,-13734,1976,2867,-11752,4640,-5517,11567,-1972,1246,difficult
510637,159049,38772,16733,10870,14315,-441172,-152413,-31213,-10951,-2178,-4574,150273,73249,7828,3608,16291,7649,574154,-12820,-30344,-11183,-4388,-2231,591445,423881,225662,-86069,39041,-38172,14559,-14791,18469,-20679,12223,-9880,easy
928484,345822,182929,83589,37134,27423,397128,-232717,-152330,-78430,-23946,-10052,-809952,-329494,-181608,-78615,-33683,-25780,-911764,-312810,-179391,-78501,-33960,-21460,-1207080,-101812,-96777,16684,-29278,2217,-185,114,-9737,-277,-15728,4320,difficult
951450,179382,35208,14951,23603,15315,-662843,-118603,13715,1230,-15975,-6159,-183055,32660,-30038,8080,-13511,-8180,-864627,-160429,-23594,7906,-10996,2157,479788,-681572,151263,-193089,-43753,6444,6850,-174,2464,2515,-2021,10337,easy
1400064,194980,36593,22316,19961,15157,-1354869,-162198,-28957,-20800,-16152,-12228,-1323736,-181422,-14398,-17582,-9780,-10457,-1392221,-184031,-32525,-12854,-7994,-4663,31133,-68485,-19224,-2609,14559,-18127,3218,4728,6372,1786,1771,5794,difficult
535674,190879,18480,11024,9849,5608,195887,-163110,-12909,-8690,-7330,-3390,-508396,-182103,-17723,-3791,-6955,-3544,898274,-123823,-12153,38437,8154,3295,-704283,1406670,-18993,58280,-4814,5570,4899,42228,375,15109,-154,6839,easy
1380600,239116,33420,26114,31556,18658,123552,493544,-27388,40329,780,31085,-690192,648161,-23672,8301,-8864,-4977,-379005,67910,45801,2055,4447,7886,-813744,311187,154617,-580251,3716,69473,-32028,-6246,-9644,13311,-36062,12863,difficult
1193889,269480,110555,88529,27319,20021,-416382,-238715,-101321,-79342,-22019,-13364,1175953,-137159,-24447,-67924,-10472,-8855,-895234,-196848,-94110,-78230,-21590,-17335,1592335,-2071187,101556,-59689,76874,-69663,11418,-10306,11547,-11118,4509,-8480,easy
2000486,1222882,271486,167115,110174,76545,-1317566,-1171451,-268464,-162171,-105383,-72391,-1779128,-1191148,-268679,-154665,-106130,-70748,-1865200,-1206034,-270065,-166030,-107434,-73523,-461562,-86072,-19697,-14886,-215,-1386,7506,-11365,-747,-1304,1643,-2775,difficult
432932,141318,30120,20975,11245,11545,2019904,-57267,4017,-1027,22955,15066,-390956,-136144,-24273,-9032,4599,-3731,-131136,-84525,-23872,-17110,-5865,-8435,-2410860,259820,-78877,51619,-28290,401,-8005,-8078,-18356,-10464,-18797,-4704,easy
1508111,395393,80090,52173,38241,21917,-1195439,-340511,-63691,-25022,-31436,-18310,-998668,-244269,-26563,-14069,17106,-8976,395039,370374,212025,29225,26746,125269,196771,1393707,96242,614643,37128,238588,10953,43294,48542,9640,9334,134245,difficult
241741,255787,115237,21837,28743,26535,-161713,-249573,-112087,-18388,-23772,-25847,-113785,-197225,-99329,-16804,-13732,-18655,1435005,623832,-30954,119872,6424,14513,47928,1548790,52348,821057,12758,68375,1584,136676,10040,20156,7192,33168,easy
223094,53214,19152,7312,5229,5493,725339,213334,-681,23626,7305,22571,-201451,-44076,-7291,-730,-1463,-2204,-208496,-40424,-16465,-3755,-1046,2951,-926790,-7045,-257410,3652,-6610,-9174,-24356,-3025,-8768,417,-24775,5155,difficult
1324330,221383,40893,32148,15843,18688,-1128401,-209397,-38687,-26320,-14972,-16249,-1307871,-201295,-25368,-24221,-9235,-7756,-1208708,-218717,-38695,-29403,-14644,-17524,-179470,99163,8102,-17422,13319,-13327,2099,-5182,5737,-5409,8493,-9768,easy
996621,230468,92173,59496,45966,19823,-193679,119150,-81914,-48599,-32809,-10773,-934168,-215141,-85959,-56644,-45143,-19363,-835920,-199707,-85458,-54753,-43215,-17398,-740489,98248,-334291,15434,-4045,501,-8045,1891,-12334,1928,-8590,1965,difficult
305879,147556,16417,7453,19568,8647,66406,-92019,11654,-2916,-15799,-4126,-133502,-126690,-15991,-249,-14986,-5404,1799914,105796,34694,26418,26706,5335,-199908,1933416,-34671,232486,-27645,50685,2667,26667,813,41692,-1278,10739,easy
589081,151099,34388,35095,23578,24157,-335608,168841,-9827,-31101,-13451,-10138,1564488,87961,1227,3821,-5672,-9232,-297061,-125047,-9597,-30996,-19705,-22288,1900096,-1861549,-80880,-213008,11054,-10824,34922,-34817,7779,-14033,906,-13056,difficult
491603,124377,63501,42153,18301,17569,791772,240708,-45105,-26327,45,20477,791772,240708,-45105,-26327,45,20477,929375,170405,234895,-28965,24109,100729,0,137603,0,-70303,0,280000,0,-2638,0,24064,0,80252,easy
926429,379200,123494,71475,37723,26735,-270557,-168565,-93489,-61212,-31679,-9036,-818588,-367962,-120971,-68230,-35398,-25113,-447901,-316517,-76036,-67647,-31724,-21812,-548031,370687,-199397,51445,-27482,44935,-7018,583,-3719,3674,-16077,3301,difficult
693519,70869,13919,12138,15452,12077,23334,259600,2442,23382,1564,1838,787845,-42294,-12159,23101,-3840,-9252,-413659,103403,28745,-5869,-665,7827,764511,-1201504,-301894,145697,-14601,40904,-281,-28970,-5404,3175,-11090,17079,easy
629400,471151,131544,46516,23390,29268,1850734,32161,-62842,-5834,18003,54655,384666,-441790,-97018,-25182,-3700,-19268,-99869,322390,-116939,-30247,-2609,-6163,-1466068,-484535,-473951,764180,-34176,-19921,-19348,-5065,-21703,1091,-73923,13105,difficult
470319,59700,5232,8422,6885,3704,-370836,-48522,10,-1107,-4166,-933,665327,16322,10208,1472,17160,10024,80766,-29922,9116,-2732,-3405,4391,1036163,-584561,64844,-46244,10198,-1092,2579,-4204,21326,-20565,10957,-5633,easy
628963,41896,51040,6446,13966,11401,-624515,-37169,-41079,144,-4676,1166,-514324,45269,-37568,12764,-2066,-5903,-534920,-4861,-47080,-2692,-10800,-10073,110191,-20596,82438,-50130,3511,-9512,12620,-15456,2610,-8734,-7069,-4170,difficult
389139,27983,9308,3122,5806,3215,347461,94392,-5863,12657,538,4490,1063274,1019446,58666,41811,7636,12213,-309424,-15708,-968,-257,-2843,746,715813,-1372698,925054,-1035154,64529,-59634,29154,-42068,7098,-10479,7723,-11467,easy
1111419,81684,26205,16420,11352,11427,-122851,-35905,-667,-2911,-2424,-7501,-1084051,-66250,-21548,-15415,-7693,-7559,-1085303,-58368,-23523,-14199,-7407,-10207,-961200,-1252,-30345,7882,-20881,-1975,-12504,1216,-5269,286,-58,-2648,difficult
1186730,519006,146098,132726,108104,88414,-743240,-459246,-118162,-100360,-90203,-82399,193989,-207713,3493,309377,-73195,-58249,1567253,402037,86254,61433,133775,42224,937229,1373264,251533,609750,121655,82761,409737,-247944,17008,206970,24150,100473,easy
783462,104489,43420,26365,17701,18500,-107050,108496,12294,8544,16033,17683,-650461,-40228,-34755,-23132,-13236,-15369,-554515,-49068,-38557,-12046,-14444,-13438,-543411,95946,-148724,-8840,-47049,-3802,-31676,11086,-29269,-1208,-33052,1931,difficult
542170,120387,7430,9484,15937,5895,-404938,-107392,-2795,-8053,-11101,-3487,1024821,-5090,6653,6217,-9616,15072,-238740,-15071,57660,14464,-12024,-2143,1429759,-1263561,102302,-9981,9448,51007,14270,8247,1485,-2408,18559,-17215,easy
128984,13856,5237,4095,4153,2292,633737,62772,5007,1400,5232,6661,-98792,61910,-4611,6654,4631,1798,80744,70685,54189,17260,33372,13011,-732529,179536,-862,8775,-9618,58800,5254,10606,-601,28741,-4863,11213,difficult
148274,42743,9319,2641,4468,12646,-92149,-40319,-8618,1896,-1987,-10007,-137013,-33716,-4526,2749,-2288,-10245,-101697,3438,-5543,12395,8375,-2514,-44864,35316,6603,37154,4092,-1017,853,9646,-301,10663,-238,7731,easy
852423,80809,25354,10404,12704,11335,-804795,-75380,-22702,-8277,-7862,-8696,-829453,-58216,-22438,-3500,-7952,-1668,-565535,67607,8935,14110,-7468,-5630,-24658,263918,17164,125823,264,31373,4777,17610,-90,484,7028,-3962,difficult
698854,72970,24833,49385,17881,17815,-582772,-11210,33607,-30358,-4395,-9396,-223645,30260,-22643,-31598,-11805,-9847,-652874,-45848,-20181,-34916,-9371,-9087,359127,-429229,41470,-76108,-56250,2462,-1240,-3318,-7410,2434,-451,760,easy
1262512,74039,51610,17186,32022,21676,-483279,9731,-34435,20670,-23294,-15402,-1231635,-71469,-50270,-15076,-31489,-20251,-1227605,-46832,-48615,-12648,-22770,-17770,-748356,4030,-81200,24637,-15835,1655,-35746,2428,-8195,8719,-4849,2481,difficult
716115,277387,55570,25630,17784,22950,508181,-108027,-42266,1585,49503,-7084,1081827,-103619,-17396,-12227,-8096,-16097,2377872,139872,31001,6326,8554,36724,573646,1296045,4408,243491,24870,48397,-13812,18553,-57599,16650,-9013,52821,easy
652885,72585,25744,15924,15986,5756,864551,550186,172705,79694,55676,51023,-403814,77940,-11155,852,-10770,-2346,-584331,-58841,-24059,-14347,-15270,-3415,-1268365,-180517,-472246,-136781,-183860,-12904,-78842,-15199,-66446,-4500,-53369,-1069,difficult
145311,27382,14755,10690,21648,14289,143353,5144,5564,3826,-15061,-11725,-127778,-21616,-12498,-9451,-20024,-11894,221065,10599,-10184,5889,-4799,3468,-271131,348843,-26760,32215,-18062,2314,-13277,15340,-4963,15225,-169,15362,easy
86654,74021,11003,8501,13115,9002,1832157,711033,533844,269295,33798,32347,2599643,98217,4063,10834,17005,1086,36140,-62183,-10660,-7150,-11112,-3162,767486,-2563503,-612816,-160400,-529781,-14723,-258461,-17984,-16793,-28117,-31261,-4248,difficult
1013262,84001,18307,6453,10657,8472,-731457,-51539,-2502,-2420,-7186,-5494,-896507,-38152,-8015,22498,4649,-1991,-780557,-33613,1965,4171,15339,-2242,-165050,115950,13387,4539,-5513,9980,24918,-18327,11835,10690,3503,-251,easy
165856,89898,12836,8675,6887,3885,167729,-45591,-9889,-4765,604,-1742,-157227,-72733,-9712,-6895,3683,-260,95084,-51507,-8429,6420,-1464,8485,-324956,252311,-27142,21226,177,1283,-2130,13315,3079,-5147,1482,8745,difficult
882016,383007,32551,17938,14078,18223,-785518,-372582,-32063,-16070,-12138,-17868,444501,-278590,-2865,-12201,-976,-2889,-731131,-378691,-29891,-16113,-12278,-16769,1230019,-1175632,93992,-100101,29198,-27026,3869,-3912,11162,-11302,14979,-13880,easy
607349,42230,24358,7541,11573,5355,-600116,-13741,-21683,-7080,-10865,-3797,215858,217136,42909,12192,5126,23901,-551954,-24126,-22653,-6672,-10746,-4986,815974,-767812,230877,-241262,64592,-65562,19272,-18864,15991,-15872,27698,-28887,difficult
857186,29557,26964,8790,11115,10538,-815149,-18662,-25697,-7231,-10469,-10100,-847869,-19442,-24712,137,-6941,-2186,-804977,8925,-24945,-4654,-8398,-5961,-32720,42892,-780,28367,985,-233,7368,-4791,3528,-1457,7914,-3775,easy
429467,28277,10979,14789,7746,7415,-171317,170270,30626,5494,621,9902,-392028,-24296,-9497,-13158,-7139,-3021,-300917,14792,-6682,-1450,-5404,-4854,-220711,91111,-194566,39088,-40123,2815,-18652,11708,-7760,1735,-12923,-1833,difficult
642027,218532,17082,19877,11715,15551,-422360,-178780,-12513,-8518,-4918,-2893,-559307,-91227,-15571,-18400,-1907,-12432,-203466,-158218,442,7050,14011,-2298,-136947,355841,87553,-66991,-3058,16013,-9882,25450,3011,15918,-9539,10134,easy
590409,259106,77654,11797,11487,12546,721468,-12556,-66030,68907,3840,1339,-507111,-229460,-71910,-7354,-9676,-11842,-574425,-249697,-75076,-4396,529,-3121,-1228579,-67314,-216904,-20237,-5880,-3166,-76261,2958,-13516,10205,-13181,8721,difficult
680516,246503,22951,30999,16826,21553,-30353,32011,10560,-8571,-5049,-10049,-559610,-242842,-11837,-29732,-14763,-18928,-479737,-174118,32447,-23725,1450,-14825,-529257,79873,-274853,68724,-22397,44284,-21161,6007,-9714,16213,-8879,4103,easy
1565409,625395,137244,90989,37692,34520,547599,-315344,-51005,188357,35828,3439,-1546022,-613785,-130347,-90101,-35295,-31912,-1468317,-515410,-120661,-78865,-31986,-31982,-2093621,77705,-298441,98375,-79342,9686,-278458,11236,-71123,3309,-35351,-70,difficult
901450,193274,25994,54259,21123,21980,-832469,-184357,-22272,-51814,-20760,-21364,-706150,-149791,1557,-49672,-11425,-13380,-643437,-116539,-8677,-50087,-19103,-17965,126319,62713,34566,33252,23829,-10234,2142,-415,9335,-7678,7984,-4585,easy
697670,73385,20310,16038,3716,7937,-585342,179379,5801,42956,86385,8250,-564435,464774,12328,-4105,3753,1452,-335798,69466,20897,33974,19916,9233,20907,228637,285395,-395308,6527,8569,-47061,38079,-82632,16163,-6798,7781,difficult
794859,233256,80773,38289,35727,20917,-460992,-185733,-60526,-18891,-31910,-15861,-528608,-185354,-59838,-22168,-28625,-13215,-733394,57807,-69224,36667,-9803,-2792,-67616,-204786,379,243161,688,-9386,-3277,58835,3285,18822,2646,10423,easy
549414,117160,26375,40047,21119,14389,-145792,-68154,-20743,-19933,-6703,-8554,-427404,-108436,-17224,-38593,-15415,-12303,-205040,-10291,8194,-30767,-9063,-10084,-281612,222364,-40282,98145,3519,25418,-18660,7826,-8712,6352,-3749,2219,difficult
708446,265077,107476,66309,25341,38308,-242442,-223108,-87011,-60840,-20571,-32405,314001,-241082,-66337,-36834,269,-22907,608832,48698,-3769,26317,23138,-15807,556443,294831,-17974,289780,20674,62568,24006,63151,20840,22869,9498,7100,easy
307595,47489,17080,11479,4190,4974,129642,3753,7941,-4845,3679,48,70679,25303,-10114,-2166,160,11053,-200445,44003,-12009,-1243,15050,1203,-58963,-271124,21550,18700,-18055,-1895,2679,923,-3519,14890,11005,-9850,difficult
745259,189371,40597,51201,18692,13025,728884,145865,-16175,-20438,30296,-3080,736463,-90548,-24428,-24254,29643,11755,130457,562668,421183,80711,42572,55898,7579,-606006,-236413,653216,-8253,445611,-3816,104965,-653,12929,14835,44143,easy
574956,52487,7345,3648,6717,3992,-515673,-26865,-3058,-3025,-5473,-2596,-175569,-29706,12597,10218,-341,13178,-453860,-33324,23153,8417,11940,9197,340104,-278291,-2841,-3618,15655,10556,13243,-1801,5132,12281,15774,-3981,difficult
678728,29800,8471,16725,8766,7075,-356139,8664,-228,-10818,-2326,-4982,-668229,-2160,2406,-5658,-939,-4307,-660317,-17243,-3087,-2008,182,-3061,-312090,7912,-10824,-15083,2634,-5493,5160,3650,1387,1121,675,1246,easy
1090489,142423,27588,41363,26444,15669,-1013731,-133834,-26905,-39428,-24173,-14136,-909466,-122925,-23895,-38821,-24331,-11390,-988672,-100509,-22517,-36819,-19880,-10157,104265,-79206,10909,22416,3010,1378,607,2002,-158,4451,2746,1233,difficult
457664,144776,23120,29444,12509,15415,191519,-120539,-19131,-24783,-10260,-12717,828892,207193,39600,-22834,59795,21867,-167815,-27641,-4278,-21037,16336,-5048,637373,-996707,327732,-234834,58731,-43878,1949,1797,70055,-43459,34584,-26915,easy
537302,85575,25641,13857,13126,11346,369310,-63197,-17735,-9685,-6621,-6561,-490185,-76712,-21565,-13266,-11067,-9807,-490816,-52353,-21334,-9825,-12279,-8265,-859495,-631,-13515,24359,-3830,231,-3581,3441,-4446,-1212,-3246,1542,difficult
