delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
22541,14508,8817,11035,3630,6550,-7298,19519,-6855,26138,3803,3941,-16798,-885,3841,5810,5807,8064,-16277,12669,-5141,16330,271,-1080,68141,22547,1041,10376,4394,-2395,2410,1914,-1222,-5983,2245,-2249,-9500,521,84418,-65731,-20404,13554,9878,-20633,10696,-8982,6182,-2263,-20328,10520,-5954,-16359,2004,-5536,4123,-2149,4123,-9144,-1315,146,difficult
13200,9701,699,3793,3362,10878,-9474,-1845,1442,-1945,2407,10208,-11346,211,1291,8984,-71,6062,68409,7795,3955,587,-888,-7662,-7835,7165,14634,24803,7021,417,3849,-1497,6664,39886,10246,-2984,-1872,79755,-76244,11684,2056,7584,-630,-8662,-151,2664,10679,-7970,10929,-8397,24216,15083,-2478,-817,7909,3225,-4146,-13724,8079,-3401,easy
17867,18927,9036,10974,7665,9441,-8252,19242,5335,-5115,-1916,-2693,-5922,-10590,-6791,6309,-3370,-1704,-15068,-9576,-3116,44448,1783,-1963,31700,9080,-5942,6780,-2744,-3126,-15659,57615,-6203,11588,-5317,-5442,2330,-9146,46768,-47359,-29832,1014,18656,48535,-12126,3675,-2826,-261,11424,38139,-37668,4808,-1454,5153,-4527,-2573,989,-259,-1163,-2316,difficult
142230,10537,10346,8810,4985,9221,351749,11428,-5811,-2859,-1227,2825,-134087,-242,-7958,-4401,3947,16857,268122,100235,2671,17852,11061,-572,-75205,4127,-6368,-3485,725,15055,-91796,-1497,-7916,3128,-3301,-6823,-485836,402209,-343327,-16591,-11670,100477,-96108,-5624,-2147,10629,-9039,-1548,-1542,22253,-21337,6613,5174,7114,-10336,-4026,14032,-17429,15627,-21878,easy
43218,20675,19107,7920,23582,14425,-28990,-4547,-16820,-4851,-14580,-7363,-28247,24086,-7347,-2136,-15961,2217,-5578,8427,6820,23603,-13803,-4961,22353,66677,-12948,6758,-12563,-9532,-34846,-12960,-16075,-1297,-21738,-10596,743,22669,27931,-57199,28633,-15659,58250,-79637,9473,14167,-19768,-3127,2715,25739,-16845,-8055,-1381,2158,1240,-9175,9580,-7178,-4571,-1064,difficult
105681,53812,3246,12221,14109,10107,69981,-1303,12707,-4964,-10838,-7699,-78785,-45860,2625,-11540,-9520,-6825,89701,68443,23541,9781,-1353,4491,-39042,1176,6867,-4826,-6768,-6285,-44864,-31408,4594,-2258,-10206,-9168,-148766,168486,-128743,-5822,-44557,114303,-67267,-32584,-10082,20916,-16674,-2273,-6576,21321,-14607,2568,1318,8167,-5415,-3438,874,11316,-10776,-2883,easy
74206,20534,39179,73855,20328,6937,554264,26208,20271,-13169,-2039,8336,-66641,2259,-18224,277723,1446,2309,77595,41835,-33549,-47167,-18214,-3614,-66729,16294,20213,1301,26706,15219,400356,15559,-28825,160313,-8847,-2187,-620905,144236,-144324,467085,-23949,39576,-25541,-735,-38495,-15325,53762,-49038,290892,-324890,48468,159012,3485,-19660,44920,-35553,-6027,-5923,18833,-17406,difficult
188638,40706,43034,10295,13579,29338,-132532,-4721,-38236,-6675,-9181,-22967,335139,197655,-29778,31668,15564,-16816,-161193,9843,-38940,-2379,192,-12536,-98650,-26226,-41361,-9327,-11678,-21744,-320,73558,-42479,-6974,-9871,-19299,467671,-496332,62543,98330,202376,-187812,-36069,99784,8458,-9162,-2421,-1118,38343,-34047,-6948,2353,24745,-15372,-11870,1807,6151,4280,-9208,2445,easy
18045,41106,9195,5134,4140,4697,44378,-26536,-7530,-2721,-3091,-3045,-14529,-18068,3070,11797,17614,9463,-9376,-21956,-4560,11477,-1715,758,-8402,-29260,27433,6285,7894,6018,-5687,-23207,4435,6333,-1987,142,-58907,5153,974,2715,8468,-3888,-7304,6053,10600,-7630,31993,-22998,14518,-320,-5192,48,20705,-19329,9609,-9881,12508,-8705,5260,-5876,difficult
95009,44585,47516,188917,12116,9115,-86111,-27153,-34508,17420,-3216,2332,16987,-37584,-40232,-172977,-10972,-5821,148394,-41622,-44243,-180093,-11020,-8375,-52332,-23550,-15821,-30679,-292,-259,-86160,-23414,-42197,-78475,-5055,5471,103098,131407,-200726,-33828,-10431,-4038,18072,136,-5724,-4011,28422,-26376,-190397,-7116,149414,-47796,-7756,-48,10728,-4763,-8153,-2554,8116,5730,easy
114916,53043,118718,45029,18572,8404,-108425,-43726,-81036,128811,5277,-3342,-90817,-44229,-96589,287044,-10833,8490,-103133,63897,-98513,9390,-13426,5636,-98610,-32331,-72480,100841,209,16801,-107322,-25875,-71824,173148,-15474,34989,17608,-12316,4523,-8712,-503,108126,-96228,6456,-15553,-1924,26033,656,158233,-277654,91451,72307,-16110,-2593,13635,-15683,11832,-2854,11165,18188,difficult
53033,22877,3455,9099,10617,8189,-37575,-16362,14487,-205,-3611,954,46227,44567,839,-1518,-610,4822,-50000,-20247,-347,-6968,-7734,-5620,-36814,-19206,21429,1211,-4487,4558,-26362,46287,1270,3820,-1516,3495,83802,-96227,13186,10452,60929,-64814,1041,65493,-13648,-1186,21776,-20159,-1313,-5450,8179,2609,3001,-7124,3247,2971,3868,-10442,10178,-1063,easy
27960,22045,6312,3588,3444,6602,32479,8061,15977,1481,1124,9255,-20490,-5776,36089,5240,15028,3086,-14649,-11391,-2543,10662,46116,15919,-23037,-8391,-3032,-1268,1437,-1930,26594,130538,-2584,12469,3764,5128,-52969,5841,-8388,49631,-13837,-5615,3000,138929,20112,-38632,-489,448,3759,5422,-11930,13737,13904,31088,-44679,2327,-6169,12833,-17849,7058,difficult
219549,32848,23214,11361,4070,16002,-211445,776,-21668,-7934,5078,-2673,-212350,-26126,-13245,-9329,1549,-2218,-156163,-25090,-20462,-8697,-1564,-11465,-209554,-23093,-18921,-5338,10528,15371,-213227,-25209,-20777,10993,4547,-3104,-905,56187,-53391,-3673,-26902,1036,1997,-2116,8423,-7217,1541,-1856,-1395,632,3359,16331,-3529,-3113,12092,-5981,455,-9247,26836,-18475,easy
184955,35948,14549,54688,5187,7783,-182820,-12888,-12117,-32684,2750,-3786,-160075,-1296,9405,48371,12530,760,-118094,-7482,5459,-3196,-3392,-4155,153639,59645,19344,84003,5631,1253,301218,296641,62274,-33987,50023,14239,22745,41981,271733,147579,11592,-6186,67127,236996,21522,-3946,13885,42930,81055,-51567,87199,-117990,9780,-15922,9023,44392,4546,-4915,5408,12986,difficult
704229,60968,40190,210873,16010,12460,-685087,-44459,-25586,88258,-3399,1096,-680570,-9378,-24611,168890,-9462,-3663,-101773,81112,-17914,229329,478,4662,81041,14362,-37674,104993,-5179,4965,-684399,-50223,-35210,-202237,-12892,-10699,4517,578797,182814,-765440,35081,90490,-66750,-64585,975,6697,-19760,2464,80632,60439,-124336,-307230,-6063,9940,-5657,-7713,-4759,8325,303,-15664,easy
43748,6548,4995,4187,3357,5278,31893,11405,13327,3124,772,9744,-22406,16261,655,5744,-641,5877,-41302,4756,-2781,599,1542,2852,-6131,9566,10297,15997,418,-626,82040,44687,13493,18252,96146,1619,-54299,-18896,35171,88171,4856,-11505,4810,35121,-12672,-3436,13078,3196,2620,-5145,15398,2255,-1413,2183,-1124,95728,-3867,-3025,-3478,2245,difficult
13180,16830,3662,6009,7884,8642,-1499,18821,-1079,-4467,-6165,226,62972,-450,480,-4406,-4486,-7174,-8815,-12003,-1997,-896,-4586,-7241,9211,21897,2786,197,-6028,-2173,1583670,75262,20321,13720,1114,-1579,64471,-71787,18026,1574459,-19271,-11553,33900,53365,1559,-2477,4783,17535,61,3510,1093,13523,1679,-100,-1442,7142,-7400,-67,5068,594,easy
131743,48244,46304,82123,16348,9703,-119314,-28809,4923,36892,2558,647,21065,-29337,-39559,-34500,-13046,-1341,-121286,-37943,-42975,288247,-9616,5282,-108162,-36297,-33369,48837,9816,37047,169938,7617,-2014,23078,38897,23207,140379,-142351,13124,278100,-528,-8606,1646,43914,-44482,-3416,9606,31355,-71392,322747,-239410,-25759,-15604,3430,19432,29081,-1988,6623,31765,-13840,difficult
68722,28054,13341,62564,5650,4021,-53671,8036,44428,186497,-1840,10864,-55566,-10039,-9698,80275,15273,6627,-56002,6264,12346,173452,6417,7211,464659,8440,6035,-38674,3171,7830,16723,20699,11681,-37944,-1500,23118,-1895,-436,520661,-447936,-18075,16303,2176,12259,-54126,22044,-6311,5646,-106222,93177,-212126,730,17113,-8856,-3246,-4671,-4237,584,619,15288,easy
52669,60048,6872,8003,6786,10615,1002785,47334,26012,15608,5311,4587,-8119,-47266,-4465,-5022,-1736,-8338,48520,-24298,-1163,-6853,-2233,-8934,-43782,-53882,-616,-3217,5357,-4422,-46884,-16305,9104,7559,8215,7508,-1010904,56639,-92302,-3102,-94600,22968,-29584,37577,-30477,3302,547,9720,-20630,-1831,3636,10776,-7047,-497,7590,2858,-12925,-596,4512,11930,difficult
498263,41362,16174,15831,9154,9363,121468,52683,28879,22608,22829,22422,-60078,7997,14651,-2395,-1721,6622,-59945,109061,4715,948,8318,18560,-341406,-24132,23511,1566,15925,23195,10120,604799,101763,4046,27636,11845,-181546,133,-281461,351526,-44686,101064,-133193,628931,-14228,-9936,18796,78252,-25003,3343,618,2480,-24550,10039,7607,11711,-15800,11938,4635,-11350,easy
80614,60688,3593,6544,4952,4246,-68127,-40342,2138,-2761,1673,-2974,-7630,-42078,12741,4835,-2361,-2228,36940,-39387,536,-5612,-3278,-2526,-73611,-53959,5737,-2939,-3438,-2056,311453,121651,10725,-3854,5788,594,60497,44570,-110551,385064,-1736,2691,-14572,175610,10603,-12205,5201,4988,7596,-10447,2673,-915,-4034,-917,-160,9226,746,-298,470,2650,difficult
23310,33958,16811,149519,29138,13522,-590,-4264,13456,-94772,-23924,7900,-6342,-22185,-3357,3773,-25173,-2937,515842,62898,72745,104896,-3251,7560,-1355,-7418,-7652,27524,-18383,1640,1048065,530562,119399,-23388,28730,117006,-5752,522184,-517197,1049420,-17921,85083,-70316,537980,-16813,76102,-80397,127051,98545,101123,-77372,-50912,-1249,21922,-15132,47113,-10837,10497,-5920,115366,easy
40067,66389,5454,8805,17894,7460,-34860,3285,40719,-2971,-5891,-1728,54600,-34832,13090,-7423,-7754,-2851,8989,-6797,14370,-6701,-11049,5926,-37964,-44965,7400,2038,-8015,129,-34013,-58502,1012,653,-8082,-3198,89460,-45611,-46953,3951,-38117,28035,-38168,-13537,-27629,1280,-6970,-6388,-4452,722,8739,-1385,-1863,-3295,3034,-67,-1123,8777,-5797,-3327,difficult
