delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
50377,22699,5881,3883,4656,4488,-23491,-14552,1512,6734,3469,8069,-40396,-14817,-5594,1288,2624,4265,617,-17646,-1363,-2303,166,-2564,83027,29412,-1485,3635,-2684,-2731,83084,21256,4404,-323,-1543,-2558,-16905,41013,82410,57,-265,-2829,47058,-8156,-7106,4231,-122,5889,-5446,-3591,5938,-3958,-845,-2458,-2850,1141,-3804,-6829,-167,173,easy
84452,36686,4610,5341,2918,2561,-80071,-32719,4293,5141,1862,10626,-78602,-35916,-4295,-4608,-2134,-1444,-35810,-8303,8707,1529,772,-749,953177,17791,15473,7567,23119,16500,-72743,-33009,3196,-1478,3521,6898,1469,42792,988987,-1025920,-3197,27613,26094,-50800,-8588,13002,6766,-12277,-9749,6137,6038,-9045,-3996,2906,22347,-19598,-12070,695,17249,-9602,difficult
562549,93089,9526,11480,6151,5436,-519815,-79152,-5506,-7836,-1214,-3873,-556492,-86799,-8679,-9810,-4242,-3150,-529728,-77152,950,-8544,12988,-262,-547157,-91397,-9320,823,724,-972,-554349,-83712,-1667,4536,-1795,1697,-36677,26764,-17429,-7192,-7647,9647,-14245,7685,-3173,9629,-10270,7653,-1974,1266,9367,3713,-3028,17230,-12264,-2519,723,2888,-710,2669,easy
125870,57460,11078,10217,18175,9536,20534,-7171,-9199,-363,-12489,-8377,-124453,-57027,-9935,-6322,-13492,-7635,-103688,-12874,-8317,-4076,-8603,-19,-80523,-15358,2534,-2162,-5382,-3641,-105067,-52533,-2569,-4234,-6725,672,-144987,20765,23165,-24544,-49856,44153,-2484,-37175,-736,1618,10851,-5103,-5959,2246,1914,-2072,-1003,4889,3221,-1343,742,7616,-3622,4313,difficult
8945,9367,8764,14063,9690,13058,138890,18639,-6614,-8083,-2165,-10780,201562,7800,-3035,-12508,-5437,-8342,-1748,-8054,-7062,-12998,-7970,-9048,84457,19238,1688,-6855,-6089,-10134,-2745,-4332,-5142,-7244,-5520,-8898,62672,-203310,86205,-87202,-10839,-15854,27292,-23570,3579,-4027,8750,-6830,-4425,-490,6143,-389,-3272,-2533,1881,569,2438,-706,-1086,1236,easy
114745,31999,8789,17664,8303,7296,-54662,-2106,-3615,-15986,-5140,-3083,-93774,-29576,-87,-7425,-2656,1131,128267,-23136,-7158,-15568,-6300,-3565,-24934,-6497,-6618,-14637,-7134,-6258,-76321,-12627,-3448,-13174,-6147,-5603,-39112,222041,-153201,-51387,-27470,6440,16639,-6130,3528,-7071,540,3170,8561,-8143,931,1463,2484,-3644,-834,987,4214,-4696,-2693,655,difficult
34098,38785,7115,5325,7191,7766,-5002,-26517,1973,3729,-1815,-5069,344523,-19295,14902,7258,-1906,-2912,-21906,-30334,20207,1645,2156,1305,509976,5168,30427,21629,14357,21314,-10571,-9111,3179,14681,2732,119,349525,-366429,531882,-520547,7222,-11039,35502,-14279,12929,5305,10220,-27248,3529,-5613,19984,-6948,-91,4062,12201,-11625,2157,4217,20009,-21195,easy
148149,26524,3893,10489,3510,4684,98458,-23349,-1940,-8271,-2572,-3018,33415,100311,688,243,-1236,-1019,104354,79132,29551,35839,15473,17414,-120291,-128,-2976,-9315,366,-1704,-143615,-22554,-3379,-9182,-2869,-2230,-65043,70939,-224645,-23324,123660,-21179,-79260,-22426,2628,28863,-32527,-403,8514,35596,-45154,133,1336,16709,-15107,-3235,1999,18433,-19118,-526,difficult
17188,22702,11856,10299,6375,4308,204637,1609,-8645,9542,-1540,-1067,-9493,-17420,-10706,-4597,-2013,-3236,-11636,-15189,-9054,-3696,765,-38,-12370,-17799,-125,-6670,-483,5254,-14067,-17827,-2121,-6889,9726,1533,-214130,-2143,-734,-1697,-19029,2231,-2610,-28,-2061,1652,8929,-1996,-14139,901,-2974,-219,-473,2778,-1248,10209,-2169,3198,5292,-3721,easy
130565,57569,12415,9490,8600,3860,-108079,-38496,-9874,7890,-5592,1650,-111184,-48794,-8645,-8795,-6475,-92,-119695,-56120,-10832,-8707,-8049,-2506,-69594,-52155,16798,2592,3729,5338,-116720,-48979,-3681,-7782,-5647,-2428,-3105,-8511,50101,-47126,-10298,-7326,3965,3176,1229,-2187,27630,-20479,-16685,88,11299,-10374,-883,-1574,11778,-9376,-1742,-2414,7844,-7766,difficult
27617,24628,11378,5411,6773,6328,233332,-14405,-6139,1070,-3784,-3785,-19453,-19174,-9080,-2267,-2247,-4223,-19589,-19769,-10006,-810,25014,-3041,-14597,-18575,-7641,-2270,-4301,-88,13201,100,-7812,6212,7755,2432,-252785,-136,4992,27798,-4769,-595,1194,18675,-2941,-926,2365,-171,-3337,1457,-1460,8482,1537,27261,-29315,12056,-438,1182,2953,2520,easy
315453,293317,97727,66102,50051,22207,-186471,-70261,-64851,-28010,-41975,-13353,-299880,-276276,-89802,-62796,-44442,-19510,-312046,-287661,-94165,-57408,-30049,-11932,-144836,-268139,-94706,-60959,-47658,-20019,-307423,-288232,-94745,-63260,-40824,-12967,-113409,-12166,167210,-162587,-206015,-11385,19522,-20093,-24951,-4363,-541,-39,-34786,5388,-3551,-2301,-2467,14393,-17609,6834,-6157,7578,-8087,7052,difficult
454056,107664,20272,9393,16040,5987,-446148,-101694,-15125,-7496,-7858,-2296,-452320,-103021,-16483,-6652,-7178,1160,-420568,-67162,-10898,-7335,-13068,-4193,-427435,-98636,-17260,1085,-6356,-575,-443487,-105511,-12933,-6470,-11513,-2620,-6172,31752,-6867,-16052,-1327,35859,-31474,-6875,-1358,5585,-6362,4327,844,-683,8420,-7555,680,-5890,6712,-5157,3456,-5353,3618,-2045,easy
294094,459161,113380,66131,50151,38027,55838,-403412,-109618,-56901,-37026,-36131,-284254,-457327,-107842,-61469,-48223,-36521,-285871,-451474,-112662,-61381,-48370,-34018,-257675,-453467,-105983,-60804,-46165,-34729,-275232,-448016,-111012,-64062,-48290,-36364,-340092,-1617,28196,-17557,-53915,5853,-1993,5451,1776,-4820,6679,-5029,-4568,88,577,-3258,-11197,-147,2205,-2125,-390,2503,-711,-1635,difficult
63840,32026,2764,4119,5602,7433,132418,167,2475,4176,-622,-5092,-47710,-29356,-1122,-2836,-4018,-5551,-61872,-24572,3403,852,2350,-4337,-32304,-25721,27230,32251,1247,856,-60905,-25431,-110,2275,-2973,-3195,-180128,-14162,29568,-28601,-29523,4784,-1149,290,-3597,4525,23827,-27340,-7012,3688,31399,-29976,-3396,6368,-1103,-4220,-459,1214,5193,-4051,easy
106565,54754,2423,8723,3920,4235,-90001,-24303,2956,2797,2688,-2685,-102278,-50365,2205,-6496,-1979,3524,-102746,-49994,605,-3246,4187,-1687,-82259,-30488,15641,19038,1750,605,-18789,-32302,-782,-7833,-1971,-2436,-12277,-468,20487,63470,-26062,371,19506,-1814,-751,-1600,15036,-16423,-9293,3250,22284,-26871,-4667,6166,-2437,-3721,6209,-5211,2292,-3041,difficult
153704,89930,25256,34338,18653,10353,-120246,-26524,-10036,-23850,-12187,-7841,-143572,-83496,-23656,-30000,-18073,-9033,-130649,-75990,-20121,-25917,-10497,1591,-9927,-74176,-19505,-28739,-17115,-9265,-99772,24618,-13915,-24819,-1480,47,-23326,12923,120722,-89845,-56972,7506,1814,98794,-13620,3535,616,5590,-6150,4083,-2822,3920,-5886,7576,-6618,15635,-1192,10624,-10856,9312,easy
143040,32354,22571,4089,4124,5312,-140893,-30941,-22210,-3718,-3027,-4658,-130988,-26268,-18266,1113,5811,-1425,-139761,-27406,-20026,-760,6711,8871,-125827,-18699,-13822,908,8705,1288,-128829,-21197,-15593,2057,-2719,-1633,9905,-8773,13934,-3002,4673,-1138,8707,-2498,3944,-1760,6204,-1771,4831,-1873,1668,1149,8838,900,1994,-11424,3233,10296,-7583,-2921,difficult
418082,84174,29122,33737,23859,10746,1673497,518872,65795,41367,13777,35084,-402062,-67863,-27687,-30263,-21874,-6150,-409802,-70480,-22243,-29154,-20160,-6593,-389768,-45331,-6849,1500,-7968,19278,917988,-42508,-14877,5574,19975,2910,-2075559,-7740,20034,1307756,-586735,-2617,25149,2823,-93482,5444,15394,-8028,-71630,1109,30654,4074,-35651,1714,12192,27943,-41234,-443,25871,-16368,easy
26181,18683,6632,3405,4202,2834,-21518,539,-1969,3462,-451,827,-17936,-10768,-3530,1970,363,2879,-16510,-8565,448,4166,3654,-284,-13570,-7510,-2138,429,-2752,3210,-6399,3519,-2296,4551,723,298,3582,1426,2940,7171,-11307,2203,1055,11029,-1561,3978,-2586,-158,-1492,2196,-3737,4122,814,3291,-6406,3475,2052,-3163,3494,-2912,difficult
199908,163278,29583,14801,7182,13485,-94095,-136175,-19789,-13655,1256,-10309,-182982,-136718,-25678,3209,434,-47,-149410,-124965,2827,19973,8485,-3218,-37743,-154518,-26080,-13720,-5699,-13200,-176991,-122114,-22534,-5537,693,-10505,-88887,33572,111667,-139248,-543,11753,-29553,32404,-5889,28505,-28907,3546,16864,16764,-33693,8183,-822,8051,-14184,6392,10262,-3171,-9982,2695,easy
80805,15635,4161,3153,2919,1698,81704,5088,-3323,-2028,-451,-832,-69183,2607,-1000,9229,2086,2603,-69183,2607,-1000,9229,2086,2603,-74870,-7914,-513,823,1351,803,-66739,-624,9520,476,4148,3760,-150887,0,-5687,8131,-2481,0,-10521,7290,2323,0,487,10033,11257,0,-8406,-347,2537,0,-735,2797,3435,0,-1800,2957,difficult
331360,110121,8515,7390,6255,6744,-326142,-97728,-7296,-5380,-3707,-1733,-325502,-103494,-3516,-1176,-3494,-2047,81143,8543,57808,19227,19354,13663,-184757,-80794,-6849,-5329,-5389,-5866,-319627,-100112,-7154,-6513,-4590,-3497,640,406645,-265900,-134870,-5766,112037,-89337,-19318,3780,61324,-64657,-305,4204,20403,-24556,-1184,213,22848,-24743,799,-314,15710,-19529,2369,easy
37156,38616,16098,9360,8532,8190,69884,-7319,-9960,-8135,-6282,-4189,-34809,-35149,-4919,-7064,-5519,-103,-1037,-16739,-9558,-7437,-7883,-6657,-24782,-29321,-9374,-6222,-6115,-2337,-24274,-30347,-14720,-4676,-2085,-1470,-104693,33772,-23745,508,-27830,18410,-12582,-1026,5041,-4639,184,-5346,1071,-373,1215,1546,763,-2364,1768,4030,4086,-6554,4320,867,difficult
26741,11581,5208,11673,2712,6416,-16658,4653,-2612,-5657,3208,2256,14576,6250,9637,3573,2614,3616,164059,35625,1247,11941,4726,191,93669,1339,2150,-277,20247,-1633,114522,-1095,26598,252142,3974,873,31234,149483,-70390,20853,1597,29375,-34286,-2434,12249,-8390,903,24448,9230,8368,-12218,252419,-594,2112,15521,-16273,1360,-3425,-1824,2506,easy
96340,28647,9236,5447,7177,4426,-54606,-15006,-7035,-4487,-6599,-3696,-25111,-9816,-6579,-3297,-6422,-982,-71594,-20055,-6064,-3909,-3946,-3143,261506,29449,30116,27546,19918,5861,-81322,-17373,-5059,1675,5148,1707,29495,-46483,333100,-342828,5190,-10239,49504,-46822,456,515,36180,-35175,1190,-612,31455,-25871,177,2476,23864,-14770,2714,-2161,9004,-4154,difficult
