delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
50259,19195,7876,4982,5333,6729,3134,3458,-47501,-14029,9678,-346,-2250,-2563,2671,881,-44324,-13992,-380,25626,-1177,1792,-458,-1927,easy
1008739,179129,11242,24648,22898,11747,9372,4859,-926753,-52115,-1082,-19250,-14000,-4627,-8053,-3322,-1003695,-172800,-9782,-21468,-21523,-9451,-8465,-2897,difficult
364467,36714,9784,12582,3269,6844,6232,5494,-361487,-33168,-7485,-9637,-2426,-5200,-4488,-3744,-266212,10930,6373,4749,4248,3980,-845,1699,easy
62294,39626,20494,7485,9200,7458,3816,3039,86297,-16865,-14941,190,-1854,-3193,-2946,-1847,11159,40806,-15272,-4463,-4311,-4506,-2566,-2344,difficult
924984,261817,39452,30841,25806,19456,12159,9791,-911793,-254413,-34229,-28914,-24121,-16018,-10898,-8455,-661918,-260090,-36832,-29549,-24255,-18550,-11625,-9137,easy
575790,257662,17946,19666,11977,13774,9374,6168,-543198,-239926,-10325,-12319,2467,7708,-1950,13784,383958,-122654,19993,-11521,-3589,8898,4042,1561,difficult
177356,17733,4205,3435,6191,2123,1026,966,-167216,-11416,103,898,-4013,-741,-142,161,-168280,-2190,9466,7938,-132,2392,2924,2837,easy
297732,113548,21211,10426,3337,5482,6902,3239,-292234,-107902,-17967,-9073,-1782,-587,-5704,-2007,-185155,-97489,-13798,-7655,-1719,1099,-5234,-1587,difficult
188218,44855,10673,8027,3379,5735,2295,2401,-54825,-1724,6169,8741,8281,-2696,-389,-69,-125034,-33810,-9016,-4451,-1496,-2198,-1402,-1746,easy
387369,20649,12536,12616,6095,13674,17353,8996,-56632,290494,10895,21137,38170,4812,3261,9733,-383398,-12667,-9872,-10888,-2819,-10381,-14190,-5863,difficult
115372,52227,11074,7170,4935,4789,2855,3008,-9774,-29758,6117,-2676,-1985,-116,342,-1951,-89192,-43726,27995,7513,327,5511,5763,4851,easy
58387,16178,9438,6691,4773,4508,3697,2211,-30253,-10207,-1237,-3507,-270,-469,-1531,-1222,29750,186564,28842,33419,776,4031,694,2889,difficult
813916,84323,14192,8951,8038,4531,2933,3898,-775839,-78868,7474,-1617,4832,-1116,133,-861,-557142,-67805,-12341,-3866,-5274,-3146,-2062,-3375,easy
774035,156214,25478,48161,26869,18301,16389,11064,-445534,13768,22390,-25448,-14384,-7811,-1908,-2228,-759401,-151738,-25012,-46168,-25681,-12148,-13789,-7479,difficult
94985,36950,7849,4532,3908,6033,3754,3235,-35094,-15030,-7278,-499,-2772,-4399,-1629,-2187,-93405,-25185,-2821,4219,5709,2436,339,10439,easy
236467,62600,12474,37332,8127,8652,5464,6547,-221993,-50709,-2170,-34095,-909,2443,15878,4394,-226992,-55723,11851,-30634,-3166,2542,8863,6602,difficult
373894,37481,13478,4424,6168,3180,1043,769,-289221,18269,28280,1307,18429,5831,2714,2971,-364563,-34711,-7286,-1415,-3844,-1847,511,-319,easy
76031,29665,22113,5064,9533,4805,5662,2967,-60395,38329,-13104,5281,-5585,-3440,-2923,-2106,53407,-15074,-5536,2321,-6568,-3481,-2967,-2141,difficult
255434,105148,38780,18821,12353,16650,9329,7385,-234487,-98820,-30521,-11108,-7107,716,-5557,-1246,-143998,-83519,-36735,-16044,-9597,-14301,-7856,-6529,easy
704464,133683,30275,11777,18015,13226,12348,12200,-701017,-120954,-19473,365,-8108,-5443,-1738,-1117,-689641,-109276,-10747,-4782,-11325,1674,977,657,difficult
155729,64409,18626,14044,6921,10285,3482,4114,-140490,-58920,-10843,1218,3999,-3717,438,-573,-148609,-55420,27893,-1294,-977,-1643,3766,-1554,easy
330835,26528,14279,15310,8240,8087,6959,5318,-118434,-716,-4882,-12822,-3392,-2996,-6065,-3539,-256153,5009,-7563,-11409,-6331,-5922,-4432,-3849,difficult
174323,20474,7606,4527,3513,2846,792,784,15993,4700,-5650,-2482,-1918,-1557,-129,-341,-83632,-17770,-1324,-4096,-3167,-2369,-506,-450,easy
63136,25432,3464,6332,3694,5263,2663,1979,24823,-15764,-1809,-5875,-1135,-2487,-287,-610,263204,5256,-1236,-5314,-330,342,2275,457,difficult
329939,59611,22330,9392,10019,7071,7666,7308,-320349,-56166,-20246,-8673,-8997,-3472,-4650,-5849,-325674,-51876,-10287,-4125,1786,1708,2680,-1843,easy
194120,108272,14159,13882,8057,8260,3529,2322,-117133,-55437,5359,410,3481,-659,1227,10456,-163188,-77792,7435,-10110,-2882,-3330,67,198,difficult
99937,34568,11812,18401,5121,5016,2784,1607,350153,87200,-2334,64251,10414,4359,1212,5919,997676,24944,9692,-15355,-161,-1847,-1860,1535,easy
251156,58143,15549,18398,29898,11848,9063,4052,-140927,35264,-10180,-15590,-23519,-8499,-4490,-702,-56387,748,-7377,-12037,-27717,-6228,-7040,-2201,difficult
467964,61380,32078,18149,8800,4896,3059,1459,-456367,-53320,-17206,-11581,-5064,434,28,1340,-352781,-43617,-27329,-13572,56,-2326,-2105,-820,easy
145850,15788,9131,4135,4312,6963,2226,1562,1339071,94044,-6094,16735,7367,482,776,8119,1614071,307288,26991,137182,10590,23611,9248,37864,difficult
99955,24227,13542,7207,4601,5977,3593,2315,997475,80490,35379,8395,2368,-1059,3122,110,-96306,-16178,33847,7598,7752,6600,6791,2030,easy
251027,34308,9800,10480,4645,3416,4913,2640,-227979,-9870,29726,-2660,10124,5432,2436,1355,-122445,40554,-8430,-8596,-2748,-1943,-4256,-2069,difficult
1352087,222607,63771,27943,42110,30493,12159,6522,-533074,-182718,-41069,-11229,-38334,-20385,-4128,-2308,-983967,-140406,-50152,-13698,-33380,-13497,10301,4720,easy
130032,34280,11401,7852,8638,4540,2547,1773,-103026,-469,-9660,-3811,-3300,-1497,-85,-281,3003338,362629,27599,14805,10319,11854,5742,9293,difficult
69022,26631,25481,5276,6569,5905,4832,1732,122009,-5802,-21100,-2252,-4426,-5027,-4485,-1581,-66762,-10246,8099,6451,-1012,796,5890,391,easy
62739,28865,5452,3674,6356,8048,4833,3318,-50530,-11875,8148,2979,15456,24,-1182,726,-53485,19119,36395,10863,8335,18463,26242,7066,difficult
255306,125160,15455,13272,10172,9150,7298,6493,-128453,-81280,-10322,-6285,-2651,-6441,-2549,-2432,-239458,-120274,-14830,-10996,-4670,-3875,-2564,-2792,easy
168398,72045,14118,9171,10966,13664,13872,5545,-93888,-35625,-5091,-3613,-4777,-10066,-10840,-2731,-51614,-22036,-10311,-3556,-8155,-8104,-11432,-3718,difficult
44358,15439,22647,5327,3260,3395,1800,1364,-37165,-12345,-7870,-2612,845,650,2850,1272,13553,19579,-11470,-3911,1941,-691,-136,-190,easy
632347,45081,20810,11686,11506,5489,2564,3874,-629440,-29643,-8460,-4187,-4645,37,4932,-1024,-526006,-16354,-8093,-8186,-7792,-3464,-1515,-3290,difficult
727552,46005,16054,20399,38140,15632,6132,3871,-318117,68154,-12946,-14772,-35494,-11610,644,1029,-511158,29286,-615,7231,-31839,-11001,-2910,-428,easy
291090,42711,12682,5667,4407,7265,3119,3426,-222634,18069,-8242,-280,-2646,-4625,-2513,-3089,-286094,-39526,-4486,2997,1956,-5622,-1872,-2778,difficult
323738,46366,8098,4846,7741,4840,3429,1698,732024,-12475,37135,52253,8227,23478,3353,2254,-183507,-28271,-1827,-3237,-4980,1005,-1541,341,easy
1466131,149992,93502,17003,22557,23281,21989,17357,-1072901,-15386,-80011,35701,-2415,-17718,-9985,-11638,-1392729,-69876,-86483,-5117,-16422,-16083,-17833,-13003,difficult
76031,20761,28476,15769,10512,8341,4232,4283,48035,29851,-22476,-12403,-1370,-3162,-2133,-3345,12313,-6462,-24014,-13632,-6087,-3470,-3060,-2674,easy
219207,35778,12828,14597,15690,5736,4213,3637,-181881,-30683,-1600,-10127,-14029,-1312,-2644,-756,-217589,-33171,-11853,-12923,-13769,-1787,-1965,-2346,difficult
363895,75940,9932,6008,5721,3167,4183,1512,-248572,-61674,-4436,10579,4341,6499,25,2194,164161,-37280,-4440,-3114,-3095,-2062,-3890,-661,easy
114066,33597,9890,7926,5763,5671,3048,2288,-89981,-14165,3467,6286,4184,-894,546,2156,396436,-13105,-998,-4190,-1960,-3630,-2180,-1784,difficult
270860,64439,74343,19459,12917,7984,5190,1408,1265902,108340,-31284,3667,11953,1748,-1391,2325,-111976,90028,-68846,-13305,-7985,-4100,-3100,91,easy
1010683,87432,46802,24014,24155,15837,22244,11636,-449211,51980,11887,-9487,-15473,12208,18265,2708,-929928,-78752,-45473,-21727,-23279,-13314,-21596,-9827,difficult
148502,23977,4693,5296,4437,8187,3222,940,-34765,20806,13445,-3233,-2067,-3616,-1844,-180,983412,241904,18358,25072,12799,4652,1125,4143,easy
279954,72088,6828,11467,4231,5503,1689,2253,-264634,-29105,2056,-7193,-102,-3931,-246,-873,-275218,-52307,35314,-8870,-305,368,1928,575,difficult
790071,65598,14648,8109,7655,6730,5771,3407,-710290,-40954,-6407,4421,-2089,1683,-2845,-2308,-650094,-41806,3371,-5021,-5990,-3897,-4305,-2062,easy
37696,15056,4385,2049,2963,2121,1022,714,244467,260443,31416,3456,6253,898,2482,-32,663,-8498,4140,15718,536,-222,-121,670,difficult
970812,93562,50114,32459,26985,26665,19101,15191,462995,70007,-11463,-13034,-13403,-20465,-16470,-13353,-905951,-78694,-48747,-31511,-23844,-25177,-18794,-15077,easy
450682,284087,22654,8671,10700,10248,4307,3203,-416330,-270803,-14312,-1707,-9188,-6899,-3197,-2365,-273779,-246730,-9457,-5240,-9207,-6540,-3571,-2829,difficult
515329,52046,20585,13250,12743,8551,7282,4575,8618,692487,16261,16202,19472,13133,20433,5116,-511312,-50512,-18337,-9956,-10016,-3734,-4434,-3714,easy
419257,59863,16630,9486,6462,3696,1592,1535,-376430,24337,-4239,-474,2583,323,-656,-144,-374645,-44624,730,-8008,-2928,-537,-1279,-748,difficult
