delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
38352,10289,2424,2453,3043,6290,1475,1539,323569,42122,11718,-203,3941,18262,34306,6831,-32703,-3977,22598,15797,21588,4301,1459,1668,-8044,15944,21301,94534,651,6316,7423,5838,-356272,24659,-46099,19921,10880,-1297,16000,78737,17647,-20937,-13961,2015,-32847,5964,-5163,4170,easy
118456,148770,22774,18294,22522,21306,14508,7809,-106202,-140652,-16149,-14686,-1558,29239,-5841,-1142,-92461,-145236,-5953,10128,-4198,9141,-6727,-1147,-87159,-95675,-16948,-14667,1053,7242,-10886,-3793,13741,5302,-4584,49561,10196,-10995,24814,-24795,-2640,5251,-20098,-1899,-886,-4159,-5,-2646,difficult
292047,25333,14518,6736,6699,22145,13733,8779,-217774,-16864,-13367,-5160,-2176,-18301,-7215,-5331,-213497,-16312,-12115,-3406,4880,106,40737,1844,-185988,20620,-10432,-3236,-2693,-14252,-7729,-6247,4277,27509,552,36932,1252,1683,1754,170,7056,-7573,18407,-14358,47952,-48466,7175,-8091,easy
197891,38647,5504,9922,9835,20228,11402,8161,-179390,-35600,-5147,-7220,-8262,-11248,-9954,-5574,26019,36960,299,-52,-5144,-15837,-7965,-5499,-81525,5900,59203,45362,15734,-13412,-2192,-2607,205409,-107544,72560,-31060,5446,58904,7168,45414,3118,20878,-4589,2425,1989,5773,75,2892,difficult
433552,68811,26705,20822,9913,11284,7894,3543,355394,-58576,-23942,-16802,-6245,-38,-4863,-2807,-422738,-52792,17434,35581,2040,1997,-6176,-904,-418257,-25047,-14268,22539,715,1354,-2666,-2662,-778132,4481,5784,27745,41376,-31702,52383,-13042,8285,-1325,2035,-643,-1313,3510,1903,-1758,easy
308186,54731,7255,5748,8447,6007,4951,2833,-226892,-43411,-1181,3742,-4858,2677,-1986,-625,-252330,-32732,36382,7310,12048,30752,-105,2906,-301716,-24858,2102,6034,4064,12603,4529,124,-25438,-49386,10679,7874,37563,-34280,3568,-1276,16906,-7984,28075,-18149,1881,4634,3531,-2782,difficult
71177,28900,3334,6943,4918,5659,5363,1347,79243,524,12116,10779,11262,35643,9249,4840,-64951,2009,14166,28538,33892,28156,977,6615,-59286,-8401,5664,17982,9370,7933,-2563,2031,-144194,5665,1485,-10410,2050,-8502,17759,-10556,22630,-24522,-7487,-20223,-8272,-3540,1775,-4584,easy
648562,176164,89332,22697,27681,45124,18830,28463,-475250,-163812,-82603,-21398,-23991,-25598,-11868,-25354,-487896,-711,-67498,-12796,-14014,5611,-61,-19958,-642911,-151693,-72224,-19888,-5522,-28926,-7040,-24005,-12646,-155015,163101,-150982,15105,-4726,8602,-7092,9977,8492,31209,-34537,11807,-6979,5396,-4047,difficult
247808,107830,16209,12785,12040,46348,16396,14944,435794,-21246,667,-2400,12765,-12225,-8718,-6155,416235,-90666,-1424,55724,43853,-32134,9354,-5371,-241092,-74072,-158,71284,-2732,-20206,-5950,-10947,-19559,-657327,-69420,16594,-2091,1266,58124,15560,31088,-46585,-19909,11928,18072,-15304,784,-5576,easy
373419,22085,11630,2062,9310,22640,11836,7610,-328639,5963,-4402,897,-5839,-14053,-7753,-6010,-363172,-7982,-5327,7323,4749,3817,-4984,-2014,-371306,-9534,-4326,40638,36258,-7797,-4019,2068,-34533,-8134,-13945,-1552,-925,1001,6426,33315,10588,31509,17870,-11614,2769,965,3996,4082,difficult
69061,21580,10887,4406,7446,14870,10630,8196,8550,-3871,-6093,2675,2920,23336,24785,1085,-34427,-5134,-6967,4280,15566,-3505,3936,-1086,-64962,-19070,-10726,-3745,-1101,-12614,-9273,-6409,-42977,-30535,-1263,-13936,-874,-3759,1605,-8025,12646,-16667,-26841,-9109,-20849,-13209,-2171,-5323,easy
231559,70935,8576,6142,9718,20214,14344,8260,-81345,-67536,-7578,-5545,-8143,-18906,-13811,-6416,-153973,-39920,-5262,-4520,1758,-9879,-11264,-5876,508224,-25179,35385,16866,8925,14949,-9826,-1626,-72628,662197,27616,14741,2316,40647,1025,21386,9901,7167,9027,24828,2547,1438,540,4250,difficult
897814,204296,23287,31205,25359,24586,41707,15179,-138675,-99534,-15201,-27930,-19431,-1062,-23798,-8246,-885483,-190104,-15192,-16040,-19227,75696,-22214,-3221,-806594,-188683,-21679,-27432,-20321,-22015,-37930,-14249,-746808,78889,-90570,1421,9,-6487,11890,-11392,204,-1094,76758,-97711,1584,-15716,5025,-11028,easy
871005,86029,22644,10247,19697,23728,17940,8978,-802231,-58971,-21501,-1118,-16348,-494,-1980,-7142,-317646,-77105,-18874,2590,2126,11405,-3690,8242,-866987,-83725,-19137,-6707,-11856,-18390,-14431,-6163,484585,-549341,-18134,-6620,2627,-263,3708,-9297,18474,-13982,11899,-29795,-1710,-10741,15384,-14405,difficult
690044,32699,24141,22024,14427,14233,11736,6693,-661791,21275,-17708,-18549,-9566,-5205,-9483,-3676,-658188,139101,-14616,-8286,-6136,21624,2188,-729,-679230,-20316,-22704,-14457,-10107,-2684,-8874,-4709,3603,-21042,117826,-159417,3092,-8088,10263,-6171,3430,-3971,26829,-24308,11671,-11062,2947,-3980,easy
240683,37505,8589,1719,6889,14736,10838,5641,-84092,-28701,-4183,-121,4986,-8072,-7361,-4453,-158046,-23530,-8288,2235,-4294,-11109,-9694,-4124,-149843,-28679,4300,11857,-2115,-9461,-8147,-4431,-73954,8203,5171,-5149,-4105,12588,2356,9622,-9280,2179,-3037,1648,-2333,1547,329,-307,difficult
