delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
379673,134741,25893,24174,34688,18142,-337966,-129134,-15800,-20247,-33220,-16451,419034,-29148,-14056,-22452,-30575,-11108,-272653,-63810,17925,2533,-26008,-4612,-331718,-76047,-13562,-6465,-14199,3998,757000,-691687,-59065,99986,-34662,-12237,1744,31981,-31487,-2205,24985,-8998,2645,4567,11809,5343,6496,8610,easy
397289,38880,16303,10854,7425,8766,297190,68169,39725,56265,10516,9428,-29939,-25591,-9990,-5628,-4540,-6716,2940570,302374,137274,87951,76146,90799,22018,-1448,-14102,7007,2110,4170,-327129,2970509,-2918552,-93760,327965,-303822,-49715,147264,-151376,-61893,93579,-80944,-15056,80686,-74036,-16144,97515,-86629,difficult
702762,164930,28484,31846,35360,40687,-597350,-151121,-24169,-22192,-18987,-35707,-562788,-148592,-9633,-15395,-31011,-35077,-276624,-58008,-7059,-13981,-25423,-26602,130385,-145841,-24084,-25572,-26690,-32619,34562,286164,407009,2529,90584,-87833,14536,2574,-17025,6797,1414,-11591,-12024,5588,-1267,630,8475,-6017,easy
928991,320969,43545,17133,13079,13935,1319398,-255563,-38384,14908,9312,5545,-463515,111153,-22614,65448,15370,7844,552713,-237350,19222,35768,17182,18097,-781516,-110598,53502,99751,57336,6247,-1782913,1016228,-1334229,366716,-348503,126752,15770,41836,34280,50540,-29680,63983,6058,1812,40154,2299,10253,-11850,difficult
417996,40406,7518,15114,11113,10085,161336,8622,15764,3967,-3015,-3439,156995,141687,1728,41812,-4267,40749,552973,249418,10123,3472,13816,20510,-167253,8044,-1874,-5363,-2798,-239,-4341,395978,-720226,133065,107731,-241374,-14036,8395,-11997,37845,-38340,-8835,-1252,18083,-16614,44188,-20239,-20749,easy
1090178,163313,13267,34205,16958,14668,-471916,-42277,-7949,-32196,-14431,-8228,-46830,54937,97124,-13547,34361,37521,1232662,1192288,53356,52286,53637,62913,-761556,89312,21772,-7364,-13409,7040,425086,1279492,-1994218,97214,1137351,-1102976,105073,-43768,-31584,18649,65833,-59650,48792,19276,-67046,45749,25392,-55873,difficult
578112,124524,78997,24565,8947,33310,-209350,-98408,-69826,-22242,-4695,-21724,-201283,-79931,-73544,2564,25246,-1951,-386147,-72969,-61038,-12057,32253,-14094,-159706,-82756,-65982,-10863,5492,-14826,8067,-184864,226441,18477,6962,-9787,-3718,12506,-4944,24806,-14621,1194,29941,7007,-26761,19773,-12143,-732,easy
530082,191373,27270,47485,22868,40774,-256505,-111058,-5703,-36217,-17648,-30862,284144,-70962,-3975,-45474,-4109,-36764,-161286,-71090,-7284,-40907,-19331,-33782,24510,-163144,-18560,-39691,-12973,-33152,540649,-445430,185796,40096,-128,-92054,1728,-3309,-11276,-9257,4567,1216,13539,-15222,6358,-5902,2982,630,difficult
1187115,529142,138971,113894,121228,50404,122704,-294368,-125736,-83935,-110069,-36560,-443050,-462822,-110178,-103136,-110025,-44209,1891204,-444588,-127001,-88043,-106886,-39375,44956,-471679,-127047,-107464,-108955,-38653,-565754,2334254,-1846248,-168454,18234,-27091,15558,-16823,-46,-19201,15093,-19421,44,3139,-2069,-7649,4834,722,easy
601080,121676,38068,18739,24730,24819,-167775,-61166,-12995,12839,-10832,16913,-350628,-25471,-15884,-16214,-11109,-17255,187257,-46675,-30642,1241,-16738,-19812,1909114,597692,-20315,20604,-938,21976,-182853,537885,1721857,35695,-21204,644367,-2889,-14758,10327,-29053,17455,19363,-277,-5629,15800,-34168,-2557,41788,difficult
132772,13938,4663,3572,13631,12923,-121116,-2807,4181,5737,-4976,9280,-102882,40641,37574,6344,-1049,7273,315473,106701,8758,25576,-10284,462,-121173,21411,3389,3855,-4350,-4365,18234,418355,-436646,43448,66060,-85290,33393,-28816,-5369,607,19232,-21721,3927,-9235,5934,-2007,-6811,-4827,easy
191350,176114,40573,32516,44802,26334,1601119,140153,10794,-5675,-23207,20719,312040,-48150,-39272,-28361,-35079,-17340,2384175,353619,1062014,34640,36960,237696,552698,-139470,-21333,-1247,-38693,-11431,-1289079,2072135,-1831477,-188303,401769,-493089,-50066,1101286,-1083347,-22686,63001,-35887,-11872,72039,-75653,-38059,255036,-249127,difficult
1361943,203226,109900,105249,97570,66989,-222009,-59733,-27639,8739,-58703,22033,-792328,-191890,-99758,-97313,-95755,-63919,2000823,324860,142815,-44416,-11588,-24994,-397003,665437,25916,-35665,-39626,51770,-570319,2793151,-2397826,-132157,516750,340577,-72119,242573,-116899,-106052,52897,8751,-37052,84167,-28038,-85952,38925,76764,easy
387762,102710,18825,17970,10125,7786,1442164,349624,83821,218702,56086,57595,566898,-10891,8770,2511,7150,61367,1024533,145277,-13691,31836,6560,31063,-233341,-96220,-9681,-10754,-3030,-2966,-875266,457635,-1257874,-360515,156168,-241497,-75051,-22461,4010,-216191,29325,-42590,-48936,-590,-9590,3772,-30304,-34029,difficult
342127,72269,28852,15604,9340,11704,306723,107835,32229,-7161,-3327,-406,1318589,6491,-5142,27389,1054,4676,-112370,35917,-22047,-13043,-2054,-1759,326930,-56839,-20807,-10761,-4021,-7499,1011866,-1430959,439300,-101344,29426,-92756,-37371,-16905,1240,34550,-40432,2282,4381,-3108,-1967,5082,-6435,-5740,easy
222224,43766,10978,31157,9686,11237,-213901,-40969,20713,-16382,-4993,-5618,-215290,-30757,-6453,-19597,-4312,-3908,-74725,-19306,5125,-23140,4577,-1710,-48767,-38934,-8407,-28596,-8235,-9870,-1389,140565,25958,10212,11451,-19628,-27166,11578,-13532,-3215,-3543,-5456,681,8889,-12812,1710,2198,-8160,difficult
119313,76632,9485,12652,19720,19023,486416,-36271,-2914,-7277,-8514,-5588,739258,9379,1242,24778,-12166,22516,491960,-3847,-8269,47574,-4312,-11825,287672,461889,48916,22774,27668,8128,252842,-247298,-204288,45650,-13226,465736,4156,-9511,57185,32055,22796,-24800,-3652,7854,31980,28104,-34341,19953,easy
634849,49605,6292,17370,8381,11038,-534454,210082,36287,-8995,16601,41970,-36502,12130,2313,-6446,-522,834,85058,-7081,4345,-8241,-2752,29739,-617762,-35709,-811,-10256,341,-407,497952,121560,-702820,-197952,-19211,-28628,-33974,2032,-5156,2549,-1795,-2015,-17123,-2230,3093,-41136,28905,-30146,difficult
566610,153545,17824,39577,15162,30272,-376789,-73695,-17047,-22128,-9359,-20512,2379216,-40991,-5268,14359,2089,-4611,-345733,-75946,-10141,-23688,-13079,-18430,-416721,66171,12192,-17314,-9304,-23332,2756005,-2724949,-70988,32704,-34955,142117,11779,-4873,22333,36487,-38047,6374,11448,-15168,3775,15901,-13819,-4902,easy
1291324,327443,77562,47144,40369,30458,-356239,-259065,12107,-32463,-24942,-18507,1443340,-210848,191259,-6260,57459,13468,-206949,-89467,-65790,-12270,-21004,-14040,714146,-262267,-24839,-41595,-13127,2525,1799579,-1650289,921095,48217,121381,-172800,179152,-257049,40951,26203,-6010,-29325,82401,-78463,7877,31975,-27508,16565,difficult
477047,326007,47765,33293,22921,15690,172933,-77153,-24581,-21809,-11905,-8379,1025506,-79253,122647,44226,3814,3921,-458302,-321760,-43327,-27103,-17243,23051,-278344,-268626,-42473,-29545,-13483,-10598,852573,-1483808,179958,-2100,-242507,53134,147228,-165974,854,66035,-71329,-2442,15719,-21057,3760,12300,19130,-33649,easy
661120,88718,38947,29742,20883,20657,-608052,-64545,-35555,-14345,-16255,-15015,-654083,-68319,-27719,-25413,-14906,-11221,-352711,-40851,-35468,-25496,-19391,-12674,-568264,-69649,-35433,-28388,-19120,-18670,-46031,301372,-215553,-3774,27468,-28798,7836,-7749,35,-11068,-83,-2892,1349,-4485,271,3794,-1453,-5996,difficult
