delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
37556,39554,8909,14800,7586,4971,285949,33774,-1956,-8847,-549,3189,280113,86680,24033,19563,9907,2484,-34136,-27732,-7494,1585,2645,4297,-16194,-23144,-207,-11750,-5846,-2817,371006,-4059,-5722,-12845,-5703,-2471,-5836,-314249,17942,387200,52906,-114412,4588,19085,25989,-31527,7287,-5515,28410,-17978,-13335,-1095,10456,-7262,-8491,143,-705,1813,-7114,346,difficult
321563,36809,19523,20964,13712,12664,-300829,-25410,-17300,-19671,-11942,-10820,-161824,36084,-13195,-15110,-5430,8826,93131,43026,-17680,-14149,-9141,-3370,-309664,-31379,-18064,-18236,-8931,-7508,-17927,97563,40186,-12940,6563,8078,139005,254955,-402795,291737,61494,6942,-74405,128942,4105,-4485,-384,58250,4561,961,-4087,5296,6512,-3711,210,15494,19646,-12196,-4138,15586,easy
104306,32926,24463,16395,23591,27065,-8533,-21500,-20374,-13751,-22009,-25736,112951,-23770,-16002,-10444,-17699,-24966,206329,-23294,-22200,-12327,-20675,-25227,-64592,-13107,-9704,-12899,-20937,-22254,-96578,20329,-21640,-6420,-15080,-19956,121484,93378,-270921,-31986,-2270,476,10187,33436,4372,-6198,12496,-11936,3307,-1883,-572,6479,4310,-2976,-262,5857,770,-261,2973,2298,difficult
584924,72307,15767,22963,12976,20122,-370132,8275,-9182,-16857,-5805,-18235,-566820,-64770,-10793,-16693,-214,-2470,-575238,-64164,-3720,-17632,-4905,499,-552133,-62653,-8587,-5899,-2080,7970,-476165,-21499,-8436,-16912,-10381,-16625,-196688,-8418,23105,75968,-73045,606,1511,41154,-1611,7073,-4867,151,164,-939,11733,-11013,5591,-4691,2825,-8301,15765,2969,7471,-24595,easy
106800,15838,6913,3701,4698,3600,-12492,92162,17593,5769,2316,12888,140348,19933,27544,10132,10711,5074,-55337,30123,16028,61176,5109,12009,146056,113564,28115,14902,3320,3891,-67911,10764,-3398,2004,-3602,-1684,152840,-195685,201393,-213967,-72229,10190,83441,-102800,9951,-11516,12087,-31513,4363,51044,-46274,-12898,8395,-5602,-1789,-6922,-7814,6935,-8118,-5575,difficult
818791,235649,43702,14051,17578,15105,-646515,-173847,-39316,-11265,-11464,-13118,-496837,-213704,-40294,-10975,-14892,-12889,-789782,-213595,-25267,33550,4393,-5083,-798591,-216642,-39362,37962,-9458,-8391,-731275,-194405,-38209,9211,-12363,-7771,149678,-292945,-8809,67316,-39857,109,-3047,22237,-978,15027,-14095,1153,290,44525,4412,-28751,-3428,19285,-13851,-2905,229,7806,-3308,620,easy
1244585,232085,6310,16911,8425,7319,-1235724,-226587,-22,-15213,-3371,-3200,-1230074,-223312,-5006,-14413,-4844,708,-1048471,-201790,-5201,-15492,-3779,-5045,-422674,-56978,344942,56910,24829,11210,-964386,-215218,1542,-9314,-6268,-5819,5650,181603,625797,-541712,3275,21522,144812,-158240,-4984,-195,350143,-343400,800,-1079,72402,-66224,-1473,1065,28608,-31097,3908,-5753,16255,-17029,difficult
325855,71998,23300,9278,16373,20297,-316040,-65391,-15816,-2145,-14121,8614,353994,-21563,-6414,-4148,-12759,-14382,-306447,-68946,-19746,-6639,-15127,-15263,-310927,-58612,-17324,-1532,-13568,-14277,385872,-36898,-15046,-4625,-7137,-14208,670034,-660441,-4480,696799,43828,-47383,10334,21714,9402,-13332,2422,2278,-2003,-2491,5107,-3093,1362,-2368,1559,6431,-22996,-881,986,69,easy
55314,22971,1923,5312,9571,5614,358028,3349,-1562,-2437,-7777,-3976,-50483,-18101,1344,-675,4070,-406,-52942,-19532,10247,2100,-6209,-1006,169744,26250,5313,-846,-6217,-3495,-46096,-15013,532,-3445,-3288,-4996,-408511,-2459,222686,-215840,-21450,-1431,45782,-41263,2906,8903,-4934,-4781,1762,2775,-2946,-2599,11847,-10279,-8,2929,3570,-600,-2489,-1501,difficult
41847,19455,4113,5289,7532,4255,-37311,-9590,206,10954,-4959,5428,108141,58656,11983,-969,-4606,-1722,-25994,-4853,-2007,-826,3376,5557,2911099,173214,83931,12295,34473,18647,-34078,-13199,-348,-2059,-5006,-901,145452,-134135,2937093,-2945177,68246,-63509,178067,-186413,11777,-13990,85938,-84279,-11923,143,13121,-14354,353,7982,31097,-39479,-7150,7279,13090,-19548,easy
593469,143829,32073,15540,21872,15499,1061951,-11574,49698,54690,-551,39924,-526889,-120096,-30089,-3409,-11359,-6958,-590996,-137664,-31325,-14470,-20394,-12110,-576646,-139578,-10721,-2846,-10922,-5664,-565394,-126665,-25801,-12585,-19653,-13639,-1588840,-64107,14350,11252,-108522,-17568,-1914,12913,-79787,-1236,20604,-15080,-58099,-11061,11624,-9739,-10808,-9035,9472,-8731,-46882,-5152,6446,-7975,difficult
103811,22141,6006,2978,3660,5827,1979951,152881,33800,53750,26991,8569,-95873,-19112,-5060,288,-787,-4088,-96598,-19757,-1054,6296,126,11491,240381,60550,12740,11499,343,-555,1609356,209776,90852,71619,74968,56304,-2075824,-725,336979,1368975,-171993,-645,80307,149226,-38860,4006,13794,78112,-53462,6008,5203,60120,-27778,913,217,74625,-12657,15579,-12046,56859,easy
564348,36435,8921,8744,2685,2940,-559904,-32604,-2093,-5071,1137,2059,-478286,-26772,-5820,-7392,-1360,-2536,-560918,-22542,-6432,-4266,4877,6619,-430696,-10960,-7368,-5928,3632,-1450,-518035,-22757,-2871,-3535,830,-1035,81618,-82632,130222,-87339,5832,4230,11582,-11797,-3727,-612,-936,4497,-2321,3126,-1662,2393,-2497,6237,-1245,-2802,-4595,9155,-8069,415,difficult
31228,14605,2830,6264,15845,15176,721281,11915,-999,-321,-12961,-9996,-22807,-7572,-870,-5368,-13698,-4391,347054,-3708,13949,2931,-5537,-4351,56797,-2488,-2404,-5413,-14394,-14363,-16286,-13027,-1144,-4256,-14224,-12305,-744088,369861,-290257,-73083,-19487,3864,1220,-10539,129,14819,-16353,1260,-5047,8299,-8344,1157,-737,8161,-8857,170,5605,40,-10012,2058,easy
351591,58188,6230,7347,9663,5541,349623,61259,3588,-5192,-7543,-4085,-307193,-30429,-1457,-6457,-6406,-4689,-346784,-48007,-5197,-3342,-6164,184,-167975,22865,10153,1425,-8829,-4327,-277632,-53121,-5189,-6374,-8201,-4817,-656816,-39591,178809,-109657,-91688,-17578,70872,-75986,-5045,-3740,15350,-15342,-1265,3115,4767,-7799,1137,242,-2665,628,-604,4873,-4511,-490,difficult
60837,28815,5760,2122,7071,8884,-28816,-9184,17854,34780,4913,11538,974914,170356,13133,13189,538,14653,43367,41331,28914,14659,2621,11301,48631,-15519,-5135,-1949,-6101,-7678,-59937,-27587,-4572,-1232,-5676,-4028,1003730,-931547,5264,-108568,179540,-129025,-56850,-12068,-4721,15781,-34049,563,-21591,1470,-16608,717,-4375,2083,-8722,425,3115,-3352,-18979,3650,easy
654735,135639,25649,29112,15039,8626,-469514,-99154,-22581,-11665,-10795,-7736,-639934,-131676,-24837,-25418,-13265,-6085,-653709,-120051,-22721,-26409,-11486,-2974,-607569,-113639,-23532,-26398,-12347,-7245,-653801,-116272,-24085,-26340,-11839,-4310,-170420,-13775,46140,-46232,-32522,11625,6412,-2633,-2256,2116,-811,-553,-13753,-991,11,58,-2470,1779,-861,508,1651,3111,-4271,2935,difficult
208109,26501,9348,5202,6545,4514,372384,94004,2079,8415,4529,1867,-168448,-16663,-3523,-1651,-5592,127,-198194,19988,6363,-276,-407,-1985,270110,245301,29013,8686,32246,18781,65039,-187,-3791,-3623,-2345,-3164,-540832,-29746,468304,-205071,-110667,36651,225313,-245488,-5602,9886,22650,-32804,-10066,1375,8962,-12309,-10121,5185,32653,-34591,-1740,-2112,20766,-21945,easy
671463,202444,14418,19283,13050,12596,-556112,-102432,-8959,-13220,-9351,-10887,-525996,-137073,-11913,-15291,-10605,-10499,1391571,147918,5206,3648,8955,5537,-503110,-141975,-12529,-15074,-11781,-11601,-621024,-156840,-13784,-16891,-11913,-12116,30116,1917567,-1894681,-117914,-34641,284991,-289893,-14865,-2954,17119,-17735,-1255,-2071,18939,-18722,-1817,-1254,19560,-20736,-132,388,16036,-17138,-515,difficult
143694,39132,3549,8685,4069,4375,59445,50830,49066,5763,1522,3924,-129497,-32567,23268,-5338,10572,2348,-140628,-33676,6210,-7178,199,4442,-81038,-31013,-1843,-4757,-2479,-2765,84845,19676,10470,430,-2558,4289,-188942,-11131,59590,165883,-83397,-1109,2663,50689,-25798,-17058,-8053,12313,-11101,-1840,2421,5187,9050,-10373,-2678,-79,-1576,2094,-7207,7054,easy
19085,11521,6862,5043,7160,4336,140309,28068,-5992,-1137,-5296,-2280,-10797,-5303,-3587,65615,-3397,2614,558407,-3389,-314,3667,-5846,-2670,-15986,-8968,-5593,555,-5713,-1343,179098,13691,6844,-2988,-2116,-2149,-151106,569204,-574393,195084,-33371,1914,-5579,22659,2405,3273,-5279,12437,66752,-61948,-3112,-3543,1899,-2449,133,3597,4894,-5284,1327,-806,difficult
