delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
1187177,53881,17528,8214,16560,19847,6374,3091,-1157165,-22198,3280,-1887,-8203,-9641,1120,1247,239107,-21379,-11293,12783,200,-5473,14305,5166,-1123844,-47245,-5980,22778,-8634,-6993,13893,1935,-1131747,-49375,-12062,2675,-10941,-10704,1046,906,1396272,-1362951,-7903,819,-25866,-2130,-14573,5313,-6082,14670,9995,-20103,8403,-8834,-2307,4168,-1520,-3711,13185,-412,-12847,3919,-3231,-1029,difficult
1253346,73176,13243,8404,7396,16436,8727,3728,-990286,-22601,7963,81994,-660,-10031,-2844,6077,-1114861,-64446,-1104,-4271,-3531,-3478,702,252,-412319,-45712,1664,4207,3721,4718,4984,7831,-1209590,-52611,-10529,-97,-5407,-13594,-4549,-2175,-124575,702542,-797271,-41845,18734,-6899,-9067,2768,-12193,-86265,8478,-4304,-2871,7252,-9128,6553,8196,-18312,3546,4282,-9533,-5825,7579,-10006,easy
495417,64174,12894,9087,13432,9161,6919,3382,-368055,-30453,-4458,-2237,-5830,-1469,1282,-155,-454620,-42017,-8843,-3719,-6001,12866,1578,8641,-485376,-52644,-8813,-1756,-483,8303,-1000,4474,-384266,-23318,-7584,-6598,-5286,-3060,4228,-1849,-86565,-30756,101110,-11564,-10627,29326,-4385,30,1229,-1482,1963,-4842,-171,5518,-4803,14335,-4563,-11363,296,-2578,5228,8796,-4167,-6323,difficult
154837,50662,8165,5194,7937,7316,7713,6008,-113473,-39710,-7155,-3438,-5739,-5483,-6550,-5469,345945,164909,32912,69407,28006,18630,15190,9367,412854,-19273,16536,-1393,-3244,-672,-3162,3598,381173,575915,7245,58411,28163,57145,53248,30263,459418,66909,-31681,204619,-184182,595188,40067,-16376,-9291,72845,-70800,59804,33745,-31250,31407,24113,-19302,57817,21740,-18352,56410,14836,-5769,26665,easy
370864,58124,11688,6500,8550,19047,9382,11313,451139,31483,98175,16359,-5715,2935,6281,6985,-363198,-52327,-10280,-4925,-3622,-13362,-5383,-8382,-349786,-55791,12554,8314,10016,-4077,4135,-2765,-158387,-38354,-9653,-5696,-5768,-15760,-8040,-10217,-814337,13412,191399,-83810,-3464,17437,-108455,22834,-22207,-21284,13239,-14010,2093,13638,-15784,-16297,9285,-11683,-11664,9518,-12175,-15367,5617,-7452,difficult
506952,102015,25394,9639,9205,38584,56696,15762,-445041,-93038,-19517,-8997,-7889,-36484,-55863,-14690,-408118,-74192,-23308,-4500,-4971,-29234,-49456,-13027,-282299,-87140,-23816,-7227,-7382,-34823,-53982,-14917,248977,106469,-9487,27510,15019,-16872,43165,8466,36923,125819,531276,18846,-12948,193609,-3791,-508,14329,4497,-2727,34737,2918,-2411,22401,7250,-5589,17951,6407,-4526,97147,1663,-1890,23383,easy
55383,20317,9117,8950,8957,19816,8807,2623,-49101,-4479,-8243,982,330,3191,23320,5359,-41419,-8846,-4818,-5259,6443,146,-358,3366,688822,209143,2321,3934,-3317,-1882,-2635,1835,-31431,3213,-2401,6343,4354,2045,1120,3494,7682,730241,-720253,-4367,217989,-205930,3425,7139,-4722,-6241,9193,2409,6113,-9760,7671,-3045,-2028,3927,-23678,-2277,3755,-1993,-1531,1659,difficult
211207,86316,10073,9778,8519,5659,12363,4930,-26357,-77279,964,-7547,-7021,-2494,-10136,-3727,-183006,-44144,375,-6401,-6457,-679,-10022,-4283,-100993,-29467,20476,2842,-2404,22077,-968,1593,-168437,-67940,-8726,-7161,-7562,-4455,-10171,-4709,-156649,82013,-67444,33135,14677,-38473,-589,20101,-29202,1146,9243,-10003,564,4053,-5158,1815,22756,-26532,114,9054,-9203,-556,5876,-6302,easy
198161,37896,6330,11773,9180,12431,14389,5461,147102,75530,-1369,-4702,406,2258,-3251,301,-138922,-25087,-3650,-9692,-5492,-238,-11824,-877,-194716,-26536,1039,-349,8341,-704,-3050,560,398593,-2751,5149,-475,3943,-7149,-10873,-1023,-286024,-55794,593309,-100617,-1449,23785,-2281,4689,4110,-4990,9343,-126,-5898,13833,-4398,-2496,-466,-6445,-8573,8774,-7823,-1178,1437,-1583,difficult
452451,116891,24772,12278,5939,9977,11668,5168,-354466,-104020,-21907,-9489,-3337,-4027,-8727,-3809,-371403,-84828,-16739,-8656,-3967,-7727,-8854,-3332,-382805,-78639,-24124,-9920,-442,-3144,-7903,-348,-342577,-95626,-12894,-7745,-824,-7188,-8547,-3533,-16937,-11402,40228,19192,6189,-16987,5168,-7385,11230,833,-1264,2175,-630,3525,-382,-3700,4583,-4044,-127,951,-644,477,2984,-3185,easy
39639,40002,11844,6341,5587,3412,1152,745,-8872,-31222,-10937,-4271,-5010,-2428,-750,-517,11444,-14585,-4179,-1725,-1664,4890,202,1443,25293,-27507,-5009,-965,-1690,-231,664,1151,1152,-33191,1548,1400,6703,9156,6084,10582,20316,13849,-24141,16637,-12922,-5684,6758,-830,6557,2546,760,2365,3346,-26,8393,7318,-5121,9387,952,462,5420,1960,-292,9431,difficult
512328,44314,2186,14685,5451,5336,1448,988,-375540,21339,21039,-12199,-1427,-3970,632,50,-347553,220245,20342,-12218,711,-399,2975,7590,-410704,-18017,5360,-12743,3348,-3153,4988,4629,-98764,191318,29382,2346,11068,12624,20448,9633,27987,-63151,311940,198906,-238262,209335,-697,-14982,24022,-19,-525,15089,2138,2637,7720,3571,-2754,15777,2343,2013,15460,7540,-2961,5004,easy
129652,54790,10560,27976,9845,10284,3854,4717,-48799,-34009,-4320,-22734,-8300,-5911,-3058,-3510,-1483,-36995,-7421,-21617,-8658,-8585,-2385,-4206,-125375,-50993,-5294,-26563,-8016,-8945,-2911,-3966,-105892,-45931,10979,-21372,-7263,-2151,-1904,-3038,47316,-123892,19483,-2986,-13998,5062,-3101,2127,16273,1117,-4946,5191,-358,642,753,-2674,-360,6794,673,-526,1007,-696,240,928,difficult
350325,117603,19907,17839,13612,21481,18941,12576,-224865,-106579,-16637,-12233,-12938,-17193,-14255,-10975,-146679,-61649,5209,-16131,-10419,-13637,-14350,-9572,-252651,-107841,-19226,-15400,-12898,-18913,-16790,-12133,-222572,-115856,-19682,-17561,-13009,-17858,-16986,-11605,78186,-105972,30079,44930,-46192,-8015,21846,-24435,-456,-3898,731,-2161,2519,-2479,-111,3556,-5276,1055,-95,-2440,-196,1403,-2561,528,easy
178476,6542,6134,8905,6463,7507,4511,2342,486500,63663,32782,-1277,969,-4622,3068,1113,-86082,67316,13545,2058,-352,13139,15416,21157,-161709,4039,-478,-7369,-4239,-3768,2127,-344,-137020,12651,-695,-4791,5529,-3872,-2791,-1333,-572582,-75627,24689,3653,-63277,8612,-19237,-14023,-217,3335,-9427,2578,-1321,-3887,9768,17761,-16907,-104,12348,-13289,-4918,20044,-21501,-989,difficult
143110,95647,13106,4937,8542,10493,20190,8458,577931,148456,34132,31595,28221,29898,37459,46771,93121,-82619,-9707,-3816,-7803,-5914,-18643,-6352,361643,129366,-3406,28974,9205,2083,-1489,-3627,806965,143723,135059,46559,11569,105737,121880,31332,-484810,268522,445322,-231075,211985,14357,-43839,6301,138465,-35411,32790,17585,-36024,17008,2364,-35812,7997,103654,-56102,17154,123369,-53123,2725,34959,easy
68070,199834,115608,21885,12414,25142,12296,24693,60811,-95769,-88163,16742,-1886,-15269,-6405,-20365,-32377,-63635,-86529,31633,8909,-12931,-7516,-18481,7078,-148113,-110260,16320,-1840,-14621,-7768,-19783,2835,-186328,-113608,-21470,-10855,-23337,-11206,-23625,-93188,39455,-4243,32134,-84478,-38215,1634,-23731,-3348,14891,-15313,-37790,10795,-10749,-9015,2338,-1690,-8716,-1111,-252,-3438,1884,-1302,-3842,difficult
964259,151670,94786,13740,6202,17482,10831,4567,-929682,-107024,-40123,5900,9629,-1553,-1859,2024,-883566,-108623,-84494,-7086,-943,-11450,-4352,465,-909694,-136940,-93215,-4891,-1546,-15102,-6027,-649,-946941,-136340,-69718,39415,424,-3453,-2881,19147,46116,-26128,-37247,-1599,-28317,600,-44371,-8721,23497,-12986,2195,44306,-10572,-603,1970,-9897,-3652,11649,-2493,-1675,3146,-1559,-1114,19796,easy
622914,126640,12347,14602,11886,8189,7977,4870,-551287,-113890,-2401,-9859,-10414,-5548,-3351,-2659,-129587,87758,37528,5226,6350,13617,12589,17868,-617939,-121090,-7890,-11830,-9276,-1866,-5462,-2743,-581057,-58186,23730,-2538,-274,15523,5847,1233,421700,-488352,36882,201648,-208848,62904,39929,-45418,31620,15085,-17056,9292,16764,-15626,9002,19165,-15483,17389,15940,-18051,11309,20527,-20611,3976,difficult
384246,126896,71576,10734,12218,44933,29326,14309,-49846,-97421,-60995,-8940,-7784,-40171,-24640,-9304,-347169,-121037,-64917,-9447,-8609,-28701,-23317,-8032,-344938,-93102,-59886,2538,77,-26267,-13106,1081,2101427,530803,-26023,13910,16251,2757,8356,14726,-297323,2231,2446365,-23616,27935,623905,-3922,5031,33863,-507,11985,11372,-825,8686,16174,11470,2434,29024,1323,10211,21462,1272,9113,13645,easy
921225,28245,44008,28479,7628,17431,30063,12034,-168044,352645,-9929,-18255,19632,10235,20888,-427,-434991,31226,-39208,-10813,-1859,296,-14928,-1501,-701336,-20325,-42157,-25198,-5888,-13772,-24697,-8367,-435681,225617,71124,-14811,3931,32694,14074,29905,-266947,-266345,265655,-321419,-51551,245942,-29279,-2949,113281,7442,-14385,10387,-21491,-4029,9819,-9939,-14068,46466,-35816,-9769,38771,-1074,-6866,38272,difficult
777418,122545,5954,6615,19153,22731,12268,9201,-745969,-119860,-3658,-5184,-15922,-16174,-6379,-2841,-399750,-102620,9736,-4705,-14565,-6484,-769,785,-771568,-100490,1777,43718,-11902,-9940,-3825,2021,-756521,-119045,-2219,24427,-10910,-13725,2776,-4291,346219,-371818,15047,17240,2130,-18555,13394,-7959,-3996,479,48423,-19291,1357,2663,992,9690,-3456,-3785,5610,-3056,6601,3626,1236,-6312,easy
102285,11528,5762,11275,5895,9659,4146,3291,-100041,-10785,-1920,-9700,-3821,-7836,-2231,-1382,5788,3207,-2087,-7129,-4480,-4862,-370,-1950,-84954,-1228,2125,-4229,-3396,-229,5038,2513,-93824,-6625,-5414,-9422,-3284,-5843,-2969,-2407,105829,-90742,-8870,13992,-4435,-5397,-167,4212,-7539,2571,2900,-5193,-659,1084,112,2974,4633,-5614,1861,5408,-8007,-568,4463,-4920,difficult
1095756,225714,52413,36125,14106,16913,17660,9582,-1077083,-215358,-48941,-34470,-12873,-10923,-14546,-5905,-476389,-191471,-39120,-22995,-12241,-14385,-15081,-8081,-1084683,-179792,-49919,-30756,-8761,-12703,-15781,-8005,-1037400,-206434,-49224,-34543,-12758,-14828,-14153,-8714,600694,-608294,47283,23887,11679,-26642,9821,-10799,695,11475,-7761,-3787,632,3480,-3997,-3462,1682,-2125,-535,-700,1628,-2176,76,-709,easy
158592,72861,10444,11359,6360,20354,31848,18822,142409,17931,12395,-4748,1236,-6137,-10523,-2957,-29509,-63878,-3726,-475,-2538,-17023,-26455,-15995,778427,-56739,-3244,-7233,-4533,-17481,-30219,-18294,1240971,32377,27259,-1857,-782,-15395,-27454,-15592,-171918,807936,462544,-81809,7139,89116,-16121,482,30503,4273,-6758,5376,-3774,-1995,3751,-10886,-458,2086,-15932,-3764,2765,-13038,-2299,2702,difficult
179444,19303,8343,14629,15153,14053,11917,9666,44720,57475,-5142,3797,-12191,-5743,-6808,-6377,-173991,-16693,-5385,-10643,-13844,-8631,-9119,-7182,25722,49240,-3198,-9784,-10342,-8565,-10632,-8404,-151861,-4879,-2457,-11538,-12283,-8432,-9933,-7196,-218711,199713,-177583,-74168,65933,-54119,-243,2187,741,-14440,859,-1754,-1653,3502,-1941,-2888,66,133,-2311,-1513,699,-805,-1222,1208,easy
144791,12250,7226,6888,3970,6963,4926,2627,1931773,740410,81376,59265,33737,66220,46312,8320,1638903,119033,13449,13112,13843,34829,12698,8680,-141312,-968,-5852,6463,17075,9719,11415,3515,-141129,-3887,2179,918,4692,861,5219,968,-292870,-1780215,183,-621377,-120001,-2919,-67927,-19301,8031,-46153,-6649,-5545,-19894,3232,-12383,-31391,-25110,-8858,-33614,-1283,-6196,360,-5165,-2547,difficult
43539,19281,6918,3022,3637,13258,12848,7002,643179,222056,2859,44440,22092,1372,-9302,1713,35522,24982,6290,29030,-164,-10271,-11382,-5807,2015087,245817,15442,130754,12240,-6016,-5338,-1307,765099,84990,83258,101668,16231,2730,-6474,-2434,-607657,1979565,-1249988,-197074,220835,-160827,3431,9152,67816,-15410,101724,-29086,-22256,12404,3991,-11643,4255,8746,-2080,6044,-1136,-7520,4500,-1127,easy
101414,24385,4242,3749,2887,8644,3693,2270,-81999,10756,4975,5604,1022,48783,14479,8876,-13702,6612,427,13400,-190,-3359,-2218,-969,-320,55518,22504,33179,4577,23965,2264,1756,-18858,-6264,-2266,5513,-465,-3572,-646,-1350,68297,13382,-18538,-4144,48906,-61782,-4548,22077,-24770,7796,19779,-27666,-1212,4767,-5042,-52142,27324,-27537,-16697,4482,-2910,-9845,2725,-3106,difficult
175736,54526,5186,15647,7876,10246,4474,2284,-102809,-46463,-242,-13001,-3672,-4730,-764,1450,108555,-29799,-3677,-7875,-4940,-8136,-1280,-714,-171277,-49478,421,-12292,-5252,-7501,-3263,-346,-169544,-50252,493,-10311,-2483,-383,2443,-534,211364,-279832,1733,16664,-19679,-774,-3435,4098,72,5126,-4417,1981,-1268,-312,2769,-3406,635,7118,-516,-1983,5706,-2164,368,-188,easy
472045,92507,23116,8849,12539,15732,26965,7080,-344109,-1768,-20565,3218,-2794,-9632,-19323,-3422,-15414,-23000,-17611,4051,-8825,-10019,-23139,-5319,-470701,-86069,-21820,-7814,-10383,-11295,-25865,-6320,-337170,-64505,-20195,-3066,-9447,-13205,-25257,-5199,328695,-455287,133531,-21232,-63069,21564,2954,-4209,1625,833,-11865,4748,-6031,-1558,936,-387,-1276,-1910,-3816,-2726,608,-1897,-1001,1121,difficult
266150,239124,31395,14433,12541,22711,41719,17564,-139562,-185412,-22393,-7233,-5311,-16574,-40614,-15982,1194365,-55423,-12685,9696,-2032,2678,-31030,-12983,-17360,-212204,-28001,-11578,-8967,-20092,-36868,-15270,-200565,-208901,-25713,-12232,-10905,-15000,-39017,-15181,1333927,-1211725,-183205,129989,-156781,3303,9708,-15316,2288,16929,-21274,-654,3279,-6935,-1938,19252,-22770,5092,9584,-5838,-2149,2999,-2287,89,easy
785371,158857,9723,9861,10054,10039,5663,5368,-660902,-97751,-1392,7305,2527,928,8491,10077,-772858,-153974,-2644,-3546,-2823,-769,393,-2995,-768133,-127788,7114,-4269,774,-1131,-720,987,-441493,-121347,-7005,-1070,-4240,213,-1154,-2896,-111956,4725,326640,-56223,26186,6441,-1252,9758,-14119,-10851,-723,3199,-5350,3597,-5014,-1697,-362,1344,-8098,-1113,-434,-13072,3982,-3883,difficult
25274,14522,9210,7392,11430,12123,9810,5715,12606,-634,-7528,-5515,-9721,-9840,-9305,-5354,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,1768900,284839,37564,30208,4851,5875,6784,3894,15852,0,1740442,6525,0,278948,-579,0,45671,1788,0,33935,-92,0,14664,202,0,15513,1977,0,14112,3209,0,6039,easy
483154,65330,5351,7383,6026,9836,5121,3435,-172132,25967,1339,-3117,12462,-4734,1720,5435,17295,-18259,15178,41899,5072,8010,3216,3292,94881,-19252,-2810,7233,-3362,-6236,-3766,-2149,-417965,-42859,-4289,-3758,-4637,-7662,-2979,-2176,189427,77586,-512846,-44226,-993,-23607,13839,-17988,-1479,45016,-34666,-10991,-7390,-8434,-1275,12744,-14246,-1426,1496,-6982,787,-2143,-5441,-27,difficult
383897,213893,23665,21143,12203,24724,38965,19345,101529,-80573,-564,-5134,-7178,-16983,-25050,1593,141133,-137451,-14929,-18562,-9000,-16536,-24270,-1339,-131967,-186733,283,-11945,-3360,-17899,-28391,-11402,1570929,149403,-20674,7461,-2945,-6053,-17754,-847,39604,-273100,1702896,-56878,-49282,336136,-14365,15212,-20957,-13428,6617,19406,-1822,5640,415,447,-1363,11846,780,-4121,10637,-2932,-10063,10555,easy
259058,25845,15500,18974,6668,11297,4403,3541,302899,42509,60452,92306,917,11446,2254,2542,-178450,12155,61332,59417,-1598,-1194,-1024,-2382,-242763,-6843,7160,71572,6163,35,899,2476,-238125,5911,4584,44378,-1167,218,36,507,-481349,-64313,4638,-30354,-18998,12754,880,-54172,-2576,-32889,12155,-27194,-2515,7761,-7330,-12640,1229,183,-3278,1923,-863,-4924,4858,-1969,difficult
1462651,191780,15737,15117,8869,30894,23625,8178,-1396741,-63508,-3655,-10819,20658,-22693,-18808,-5155,-613606,-105454,1385,21625,20277,-16529,18316,5772,-1283458,-97534,-7657,-10375,-3550,-18284,-11666,-3032,-1460898,-187390,-14584,-11418,-7530,-19952,-17869,-2556,783135,-669852,-177440,-41946,7920,-89856,5040,-9042,-6927,32444,-32000,-1043,-381,-23827,-3980,6164,-1755,-1668,37124,-29982,-6203,10927,-8804,476,easy
124904,37718,13238,3524,5325,3336,2262,1566,365264,17179,-3279,1011,-3788,-923,-1310,-905,-119850,-29671,-11226,-346,-4563,-524,-564,87,-65891,-4957,-8485,-2738,-3330,-69,-87,381,-123234,-18573,-11516,13899,5278,6037,2801,5241,-485114,53959,-57343,-46850,24714,-13616,-7947,2741,-3031,-1357,-2392,16637,-775,1233,8608,399,455,6106,746,477,2888,992,294,4860,difficult
520008,239507,75347,46585,26864,88046,22763,8254,-314239,-197740,-70615,-33991,-24630,-81260,-3252,-6193,-505216,-223235,-54249,-31697,-14412,-33844,54946,-1821,-430138,-230866,-62375,-1081,189,-64055,5036,3186,927251,7911,-69913,11488,1647,-53436,56393,9329,-190977,75078,1357389,-25495,-7631,238777,16366,-8126,-7538,2294,30616,12569,10218,14601,1458,47416,-30211,10619,58198,-49910,51357,4372,5007,6143,easy
534382,130165,14949,22226,11493,18907,9051,5282,-523892,-114879,-6640,-16243,3178,-6322,487,1242,-226211,-47406,15680,-11154,2583,-7711,-2138,-1484,-532416,-126191,-11927,-19516,-10314,-14837,-8013,-4619,-472571,-69677,6781,-8670,-6582,-5974,-2326,-465,297681,-306205,59845,67473,-78785,56514,22320,-27607,18708,5089,-8362,10846,-595,-12897,3732,-1389,-7126,8863,-2625,-5875,5687,-2726,-3135,4154,difficult
