delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
125226,12648,7543,2643,3865,6652,664117,46250,1770,12286,13108,1073,473267,22713,1409,8841,22067,16603,-118478,-10931,-4709,1565,844,-2475,-190850,-591745,-23537,-33644,-361,-6118,-3445,-7276,8959,-21223,15530,-19078,difficult
257355,49353,7604,11581,18266,26676,-222304,420,18943,-711,662,17767,-244710,-33755,3080,-3561,-3654,-11084,-237895,-36073,-4137,-7375,-14479,-19302,-22406,6815,-34175,-2318,-15863,-7217,-2850,-3814,-4316,-10825,-28851,-8218,easy
21507,38988,9139,1584,5381,22512,242729,122526,25126,10897,29315,-2040,-14505,-33662,883,3911,1838,-13155,901922,131007,18392,7653,10533,-6683,-257234,916427,-156188,164669,-24243,17509,-6986,3742,-27477,8695,-11115,6472,difficult
283662,108644,26429,9659,17701,18558,-83315,-94378,-8728,-1882,1493,14517,-129707,34497,-9481,12904,-6263,-1795,-272140,-73761,8367,-709,503,-2000,-46392,-142433,128875,-108258,-753,17848,14786,-13613,-7756,6766,-16312,-205,easy
630393,68167,14082,6282,13488,8986,-551735,-55457,-8300,1544,-9026,-5445,-622012,-38822,12694,29938,4117,5045,-624330,-50782,-10340,711,-10603,270,-70277,-2318,16635,-11960,20994,-23034,28394,-29227,13143,-14720,10490,-4775,difficult
98130,56574,9255,4944,9404,9267,-90380,-35274,11104,12122,16926,21093,-33370,58315,16171,9985,2194,1779,-94277,-52315,-6082,2587,-2964,-792,57010,-60907,93589,-110630,5067,-22253,-2137,-7398,-14732,-5158,-19314,-2571,easy
179509,66457,10597,11469,10423,17066,-160266,-45813,950,1283,5713,12206,-10023,-45129,4201,-4125,-4814,-8402,-175268,-32783,78509,22856,9409,4567,150243,-165245,684,12346,3251,74308,-5408,26981,-10527,14223,-20608,12969,difficult
38352,10289,2424,2453,3043,6290,323569,42122,11718,-203,3941,18262,-32703,-3977,22598,15797,21588,4301,-8044,15944,21301,94534,651,6316,-356272,24659,-46099,19921,10880,-1297,16000,78737,17647,-20937,-13961,2015,easy
118456,148770,22774,18294,22522,21306,-106202,-140652,-16149,-14686,-1558,29239,-92461,-145236,-5953,10128,-4198,9141,-87159,-95675,-16948,-14667,1053,7242,13741,5302,-4584,49561,10196,-10995,24814,-24795,-2640,5251,-20098,-1899,difficult
292047,25333,14518,6736,6699,22145,-217774,-16864,-13367,-5160,-2176,-18301,-213497,-16312,-12115,-3406,4880,106,-185988,20620,-10432,-3236,-2693,-14252,4277,27509,552,36932,1252,1683,1754,170,7056,-7573,18407,-14358,easy
197891,38647,5504,9922,9835,20228,-179390,-35600,-5147,-7220,-8262,-11248,26019,36960,299,-52,-5144,-15837,-81525,5900,59203,45362,15734,-13412,205409,-107544,72560,-31060,5446,58904,7168,45414,3118,20878,-4589,2425,difficult
433552,68811,26705,20822,9913,11284,355394,-58576,-23942,-16802,-6245,-38,-422738,-52792,17434,35581,2040,1997,-418257,-25047,-14268,22539,715,1354,-778132,4481,5784,27745,41376,-31702,52383,-13042,8285,-1325,2035,-643,easy
308186,54731,7255,5748,8447,6007,-226892,-43411,-1181,3742,-4858,2677,-252330,-32732,36382,7310,12048,30752,-301716,-24858,2102,6034,4064,12603,-25438,-49386,10679,7874,37563,-34280,3568,-1276,16906,-7984,28075,-18149,difficult
71177,28900,3334,6943,4918,5659,79243,524,12116,10779,11262,35643,-64951,2009,14166,28538,33892,28156,-59286,-8401,5664,17982,9370,7933,-144194,5665,1485,-10410,2050,-8502,17759,-10556,22630,-24522,-7487,-20223,easy
648562,176164,89332,22697,27681,45124,-475250,-163812,-82603,-21398,-23991,-25598,-487896,-711,-67498,-12796,-14014,5611,-642911,-151693,-72224,-19888,-5522,-28926,-12646,-155015,163101,-150982,15105,-4726,8602,-7092,9977,8492,31209,-34537,difficult
247808,107830,16209,12785,12040,46348,435794,-21246,667,-2400,12765,-12225,416235,-90666,-1424,55724,43853,-32134,-241092,-74072,-158,71284,-2732,-20206,-19559,-657327,-69420,16594,-2091,1266,58124,15560,31088,-46585,-19909,11928,easy
373419,22085,11630,2062,9310,22640,-328639,5963,-4402,897,-5839,-14053,-363172,-7982,-5327,7323,4749,3817,-371306,-9534,-4326,40638,36258,-7797,-34533,-8134,-13945,-1552,-925,1001,6426,33315,10588,31509,17870,-11614,difficult
69061,21580,10887,4406,7446,14870,8550,-3871,-6093,2675,2920,23336,-34427,-5134,-6967,4280,15566,-3505,-64962,-19070,-10726,-3745,-1101,-12614,-42977,-30535,-1263,-13936,-874,-3759,1605,-8025,12646,-16667,-26841,-9109,easy
231559,70935,8576,6142,9718,20214,-81345,-67536,-7578,-5545,-8143,-18906,-153973,-39920,-5262,-4520,1758,-9879,508224,-25179,35385,16866,8925,14949,-72628,662197,27616,14741,2316,40647,1025,21386,9901,7167,9027,24828,difficult
897814,204296,23287,31205,25359,24586,-138675,-99534,-15201,-27930,-19431,-1062,-885483,-190104,-15192,-16040,-19227,75696,-806594,-188683,-21679,-27432,-20321,-22015,-746808,78889,-90570,1421,9,-6487,11890,-11392,204,-1094,76758,-97711,easy
871005,86029,22644,10247,19697,23728,-802231,-58971,-21501,-1118,-16348,-494,-317646,-77105,-18874,2590,2126,11405,-866987,-83725,-19137,-6707,-11856,-18390,484585,-549341,-18134,-6620,2627,-263,3708,-9297,18474,-13982,11899,-29795,difficult
690044,32699,24141,22024,14427,14233,-661791,21275,-17708,-18549,-9566,-5205,-658188,139101,-14616,-8286,-6136,21624,-679230,-20316,-22704,-14457,-10107,-2684,3603,-21042,117826,-159417,3092,-8088,10263,-6171,3430,-3971,26829,-24308,easy
240683,37505,8589,1719,6889,14736,-84092,-28701,-4183,-121,4986,-8072,-158046,-23530,-8288,2235,-4294,-11109,-149843,-28679,4300,11857,-2115,-9461,-73954,8203,5171,-5149,-4105,12588,2356,9622,-9280,2179,-3037,1648,difficult
