delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
694483,86330,19062,31830,15590,8617,38766,237680,18716,-22828,-11031,-4023,-479605,-73663,-7758,-28098,-13790,-7416,1004873,14731,10995,-21271,1409,1482,-468780,-74884,-11118,-23765,-12714,-5509,-518371,1484478,-1473653,-311343,88394,-89615,-26474,18753,-22113,-5270,6827,-2494,-2759,15199,-14123,-3393,8898,-6991,easy
526302,126564,30433,24470,16083,6993,275823,92625,-15893,-14721,-8179,1271,-107110,297215,-9581,-14240,-4576,4212,1303813,460631,108147,13166,16614,18859,-89590,-101154,-19134,22637,-5728,2898,-382933,1410923,-1393403,204590,163416,-561785,6312,117728,-127281,481,27406,9471,3603,21190,-22342,2941,14647,-15961,difficult
679829,316648,27739,39006,14221,18066,-328012,-291301,-25254,-31761,-10255,-16317,15503,-267676,-14759,-16301,-9983,-13494,360850,12267,20178,95445,5553,1465,-299732,-243780,-12544,-21673,-4405,-14015,343515,345347,-660582,23625,279943,-256047,10495,34937,-32722,15460,111746,-117118,272,15536,-9958,2823,14959,-15480,easy
372825,360445,67807,47877,10863,14804,1193784,-108506,-25578,-17950,32830,7299,275294,-250322,-39026,-15044,-8453,-6418,947235,-9212,41656,39596,2749,4814,444676,-343516,-62275,-42887,-7919,-12538,-918490,671941,-502559,-141816,241110,-334304,-13448,80682,-103931,2906,54640,-82483,-41283,11202,-10668,-13717,11232,-17352,difficult
1015342,213073,20330,25058,19149,14057,-498455,-179571,10799,-12111,-4453,-8976,-319202,-169266,-5273,-18536,-11042,-8895,-352873,92011,125777,-11568,-7227,11018,-513218,-148459,2856,-15292,-11639,-9779,179253,-33671,-160345,10305,261277,-240470,-16072,131050,-122921,-6425,6968,-3724,-6589,3815,-4412,81,19913,-20797,easy
806795,214813,119451,62590,31554,18746,-484522,-178346,-110505,-45046,-28080,-17024,543448,-170378,-98141,-42352,-25115,-10370,-574751,-63852,-99773,-55081,-25739,-12926,469555,245117,148538,18906,-9251,25839,1027970,-1118199,1044306,7968,106526,308969,12364,-1632,248311,2694,-12729,73987,2965,-624,16488,6654,-2556,38765,difficult
432827,68139,16475,47493,5471,5400,445698,-44412,3093,-35786,-2987,-625,-115081,-11845,8394,-34599,-2511,-3321,1498297,83411,208416,-26004,5615,11962,82462,2040,-4006,-15729,-1093,2799,-560779,1613378,-1415835,32567,95256,-81371,5301,200022,-212422,1187,8595,10275,476,8126,-6708,-2696,15283,-9163,easy
279315,210686,33275,19348,11246,7614,323943,-111195,-27877,-10304,8371,-2179,1653891,-72042,-21604,6572,-6766,4705,2318255,1181987,138856,38478,14088,21975,223995,-110127,53017,-11756,12416,4911,1329948,664364,-2094260,39153,1254029,-1292114,6273,160460,-85839,16876,31906,-50234,-15137,20854,-1672,6884,17270,-17064,difficult
400483,79185,22515,21238,3328,5581,-77249,-61138,-16903,-14592,-359,-3634,-164894,156228,12304,-12615,445,-1336,-324828,-67483,-16229,-18758,-2448,-4182,-190928,-41832,-20639,-17968,-2119,-2636,-87645,-159934,133900,217366,-223711,25651,29207,-28533,-4410,1977,-6143,790,804,-2893,329,2298,-2846,1546,easy
689872,153348,46144,27956,14259,6763,-647896,-101428,-40634,-24360,-8606,-5256,-437776,-99099,-42703,-21385,-9359,-5622,216106,243838,-28646,207,5519,2667,564333,-147732,-40543,-21641,-8715,-3941,210120,653882,348227,2329,342937,-391570,-2069,14057,-11897,2975,21592,-21848,-753,14878,-14234,-366,8289,-6608,difficult
689780,476840,37551,53208,12386,15359,-445255,-465776,-26721,-42348,-7343,-14076,310705,-318269,21353,-40324,-1594,4383,-360951,-334857,-8931,-37143,-10110,-8881,340217,-396169,-5021,-20875,-4941,-7993,755960,-671656,701168,147507,-16588,-61312,48074,-30284,3910,2024,3181,16268,5749,-8516,5169,18459,-13264,888,easy
102000,139499,35838,13090,6435,3204,298327,-24885,-27191,-1024,-471,4129,583046,-88971,-9142,5415,1148,3364,54097,-121392,-29802,-8596,-3237,-2397,283465,-51052,-2256,17765,67,4745,284719,-528949,229368,-64086,-32421,70340,18049,-20660,27546,6439,-14011,26361,1619,-4385,3304,-765,-5761,7142,difficult
