delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
235856,67399,42117,18306,15677,7707,-155158,-56118,-29298,-15867,-14700,-5894,-165648,-63549,-40777,-17370,-13774,-7171,-73264,-55190,-27647,-13931,-12932,-2299,8558,167402,-33192,548,36933,-360,-10490,92384,81822,-7431,8359,222592,-11479,13130,-5545,-1503,3439,14479,926,842,49865,-1277,4872,1939,easy
363680,198048,16187,22049,7618,11398,-291550,-173301,-13680,-20628,-6076,-10510,-236966,-190557,-15349,-20688,-6720,-10733,-121371,-98162,5429,-18924,7813,406,359,-147624,-10852,-17252,5228,-6383,54584,115595,121730,-17256,92395,-49462,-1669,20778,-16281,-60,1764,1672,-644,14533,-2585,-223,11139,-6789,difficult
637363,591336,74745,69662,102697,66466,2472968,-401080,19566,-34725,-74400,-5400,-445155,-481765,-52922,-67485,-97071,-62312,2452828,-260204,74243,27254,198226,29920,-473722,-583332,-73447,-67288,-97532,-64256,-2918123,2897983,-2926550,-80685,221561,-323128,-72488,127165,-147690,-32760,94739,-94542,-22671,295297,-295758,-56912,92232,-94176,easy
34640,23506,6957,2665,7908,5297,312013,-12681,-4834,-1648,-3030,402,32963,-4630,-1435,391,-3590,-2915,78849,176849,16162,37316,14491,750,101692,133781,41070,2012,5051,1977,-279050,45886,22843,8051,181479,-43068,3399,17597,24908,2039,36925,-35304,-560,18081,-9440,-3317,3665,1227,difficult
249807,145644,78443,25252,17128,14472,-156134,-78287,-59646,-15443,-7055,-8923,-129730,-127191,-74522,-22345,-15955,-13757,-186915,-89544,-30232,10802,5056,645,222443,-121960,-76004,-20962,-12249,-13172,26404,-57185,409358,-48904,37647,-32416,-14876,44290,-45772,-6902,33147,-31764,-8900,21011,-17305,-4834,14402,-13817,easy
109526,336699,22942,31298,21093,32768,381951,-281630,6500,-14839,15116,-23550,696069,-283019,-2559,-27195,-9746,-25561,16337,-224739,-5535,-15796,-13076,-22124,325649,-328241,-6294,-24213,-12388,-25147,314118,-679732,309312,-1389,58280,-103502,-9059,-2976,-759,-12356,11399,-8417,-24862,-3330,688,-2011,3437,-3023,difficult
533987,63012,11083,8949,6657,5610,-413263,37022,4811,9853,3920,10468,-230073,-8438,-2169,-5918,-3883,-2607,-200937,-6920,23901,-4747,-1321,-3256,-443241,-28742,-2075,8678,4857,6645,183190,29136,-242304,-45460,1518,-21822,-6980,26070,-25976,-15771,1171,13425,-7803,2562,6178,-13075,-649,9901,easy
113426,15101,1636,3495,2038,2380,939528,245691,63324,22437,21953,15131,249491,202650,36797,4026,37207,8925,282504,16754,4919,1942,1427,346,12542,95883,25993,15677,3821,5530,-690037,33013,-269962,-43041,-185896,79129,-26527,-31878,21074,-18411,-2084,13735,15254,-35780,2394,-6206,-8579,5184,difficult
267811,44666,5140,5841,3844,2944,-10678,9895,7581,-3855,289,-775,-248944,-30982,-4995,-3870,-2094,-1851,-14269,-38503,-3449,-4438,-1566,-1552,-247679,-38248,2413,12291,19788,4986,-238266,234675,-233410,-40877,-7521,255,-12576,1546,5862,-15,-568,16729,-2383,528,21354,-1076,299,6538,easy
285504,154151,20837,6977,7651,6716,-208433,-131083,-19427,-4396,-5844,-5522,-172311,-84744,-16878,847,-592,-3059,-201604,-123203,-15938,-5661,-5104,-3769,-239445,-141361,-20406,-4603,-7199,-5633,36122,-29293,-37841,46339,-38459,-18158,2549,940,-4468,5243,-6508,1058,5252,-4512,-2095,2463,-710,-1864,difficult
113497,50917,16468,4028,8960,3110,29030,-24053,-11985,-463,-2463,1040,63905,-31614,-14857,2569,-4702,-100,201133,108388,37620,19157,19436,34787,1556,-41947,-13793,-1224,-3426,4531,34875,137228,-199577,-7561,140002,-150335,-2872,52477,-51413,3032,16588,-20381,-2239,24138,-22862,-1140,34887,-30256,easy
49870,18830,3433,2787,2630,8427,1096922,4233,-321,561,-436,-1520,478801,-8272,7088,14073,23758,2700,-47687,-15414,-2448,-742,-674,-3727,104244,16359,9705,104,-160,-4568,-618121,-526488,151931,-12505,-7142,31773,7409,-9536,12153,13512,-14815,846,24194,-24432,514,4220,-6427,-841,difficult
54039,47792,9729,20895,13515,30386,1124361,87937,27103,-1556,83322,28294,307155,17188,397,-3592,-3231,-17670,541436,19152,-2362,-12138,-7137,-25005,22602,-44860,-7435,-17483,-12042,-28572,-817206,234281,-518834,-70749,1964,-64012,-26706,-2759,-5073,-2036,-8546,-5345,-86553,-3906,-4905,-45964,-7335,-3567,easy
243716,98594,19953,6225,8676,6225,438853,82595,40404,16310,11557,20414,-141183,-11040,-9040,-1718,5904,1124,-221545,-90737,-17166,17677,-5453,742,-145188,-29954,8729,11169,6860,-1948,-580036,-80362,76357,-93635,-79697,60783,-49444,-8126,25895,-18028,19395,-6508,-5653,-11357,12313,-19290,-382,-2690,difficult
266277,41842,17736,11352,11239,8612,60705,18128,50177,-1337,5578,15500,407020,-28835,-14695,-7742,-2462,-3690,227322,78664,6652,-703,91424,12120,-122456,-38793,-17150,-10544,-7943,-7154,346315,-179698,-349778,-46963,107499,-117457,-64872,21347,-23802,-6405,7039,-9841,-8040,93886,-99367,-19190,15810,-19274,easy
644204,59743,9990,6699,29277,9608,-178034,-27183,-5216,-3089,-20481,-5045,-619911,-23382,2069,11602,50677,55986,-579247,-49181,-9031,-3464,-23832,-7597,-437201,-26231,-8671,-912,-27034,-5183,-441877,40664,142046,3801,-25799,22950,7285,-11100,360,14691,-15066,2552,71158,-74509,-3202,61031,-63583,2414,difficult
105648,56985,31250,7140,7146,7153,108408,94318,-18656,6288,16962,18031,1672,-27828,-26837,-6223,-5116,-5834,594337,-18888,-21461,2049,39349,-2332,178938,-16971,-27641,-6456,2214,-5012,-106736,592665,-415399,-122146,8940,1917,-8181,5376,-6180,-12511,8272,-8505,-22078,44465,-37135,-23865,3502,-2680,easy
761154,76153,15700,18243,10187,8749,-720280,-29868,-5220,-11296,-5793,-6588,-509057,-40303,-12756,-11561,-6632,-6662,-751747,-68564,-13684,-9908,-5003,1700,-613363,10056,-7774,-13477,-8009,-5888,211223,-242690,138384,-10435,-28261,78620,-7536,-928,5910,-265,1653,-3569,-839,1629,-3006,-74,8362,-7588,difficult
740687,50887,5602,8569,9308,6516,-147516,77592,69697,29029,32744,63771,-711478,-39637,8019,-2023,1536,-1888,-163752,2569,-512,-1290,35,2227,-605618,64993,31014,-230,7694,291,-563962,547726,-441866,-117229,42206,62424,-61678,-8531,31526,-31052,733,1060,-31208,-1501,7659,-65659,4115,-1936,easy
65776,25919,15339,14534,6388,7063,98057,-14642,-13859,-7307,-5412,-4053,249942,-20124,-12317,-13877,-3104,-3979,-1279,-15673,-13630,-13738,-4337,-5650,1529134,35583,24021,-7017,36208,16512,151885,-251221,1530413,-5482,4451,51256,1542,-1313,37651,-6570,139,6721,2308,-1233,40545,74,-1671,22162,difficult
484699,127127,20494,9005,12405,7821,-372299,-102570,-19374,-8436,-10980,-6830,2805408,8761,-8510,2912,5846,-2298,683435,-91561,-17007,22476,-6925,4669,712373,3768,2545,3948,32041,50912,3177707,-2121973,28938,111331,-100322,95329,10864,-8497,19552,11348,19564,-18528,16826,-12771,38966,4532,6967,46243,easy
44669,9883,7222,7059,5853,11605,-9975,20307,-5654,-5223,-1225,-9653,-11832,8889,-5421,-5637,-4325,-8737,-21288,-1409,-6457,-6447,-4390,-8679,-37496,2399,-2456,-2914,17012,-2061,-1857,-9456,-16208,-11418,-10298,3808,233,-1036,4001,-414,-810,3533,-3100,-65,21402,916,58,6618,difficult
