delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
902317,25786,16995,7705,5277,16120,-733291,26696,1927,489,7962,45568,-440699,1126,1349,14008,12978,32921,-847051,1082,-15044,293,989,-5305,-894614,-14557,-11583,834,20836,21001,292592,-406352,-47563,-25570,-44,-15639,-578,-16393,3461,13519,-13715,541,5016,-11989,19847,-12647,-38226,26306,difficult
550592,182862,30890,22732,30740,38381,-520655,-165255,27895,-11200,-15853,-16468,-485217,-112482,22762,-13874,-5977,-21172,-98102,-84195,4860,-4282,-24074,-20733,633360,-165003,-14223,-20496,-28696,-34545,35438,387115,731462,52773,28287,-80808,-5133,-17902,-19083,-2674,9592,-16214,9876,-18097,-4622,-4704,439,-13812,easy
1186746,133099,13089,17335,14781,18365,125372,-73775,8284,19972,27198,-9927,-856267,-95654,8548,-2389,-5487,21998,1527524,481823,28909,52426,122303,66018,-139233,103573,89830,144160,39099,106695,-981639,2383791,-1666757,-21879,577477,-378250,264,20361,60921,-22361,54815,91734,-32685,127790,-83204,31925,44020,40677,difficult
325279,24843,4771,11207,11746,12300,-310992,-5821,4382,12999,-928,23134,82474,16295,20624,7415,1512,17319,82474,16295,20624,7415,1512,17319,-222891,-12355,20234,-1563,2007,16351,393466,0,-305365,22116,0,-28650,16242,0,-390,-5584,0,-8978,2440,0,495,-5815,0,-968,easy
1136359,218225,30196,59861,22724,77472,-515003,38967,-661,-57813,-12211,-67339,1542993,342704,-9768,41250,57670,-5766,-1092150,-175029,-26377,-53554,-18067,-68206,-593561,-93153,-21096,-51378,-10137,-56981,2057996,-2635143,498589,303737,-517733,81876,-9107,-16609,5281,99063,-94804,2176,69881,-75737,7930,61573,-62440,11225,difficult
169508,74117,27197,11613,11055,21423,-115879,-72472,-21823,-5158,-1826,-14546,-148156,-44220,-19798,5047,-5033,-9533,543048,65434,-13066,-4903,5730,-10611,-147737,-14210,-16300,15275,-247,2421,-32277,691204,-690785,28252,109654,-79644,2025,6732,-3234,10205,-9950,20178,-3207,10763,-5977,5013,-1078,13032,easy
1227939,146485,36295,17526,20669,35087,541982,-35405,-20557,9840,35954,16698,-746081,-10702,-12995,-14031,-15706,-24162,-1221744,-113241,-22866,3871,15695,24475,-582163,-56157,-27549,3038,7148,28454,-1288063,-475663,639581,24703,-102539,57084,7562,-9871,-4683,-23871,17902,-833,-51660,31401,-8547,-40860,48637,3979,difficult
299427,55404,12671,11488,10714,13085,-192789,-12556,-7647,-3429,-2245,-9052,1607555,137893,4084,201,10281,4897,-145490,-5427,327,11048,-8270,-10737,550959,90391,1392,6214,-5530,-7042,1800344,-1753045,696449,150449,-143320,95818,11731,-3757,1065,3630,10847,-4834,12526,-18551,2740,13949,-15634,3695,easy
168785,79210,33534,20252,34625,33281,223941,37080,-16581,1442,-23060,-25969,422824,52599,-26262,-4188,-20496,16082,-108236,-7992,-19379,-11758,1126,5822,-150787,-43009,-23991,-15793,-9225,1467,198883,-531060,-42551,15519,-60591,-35017,-9681,6883,-4612,-5630,-7570,-4035,2564,21622,-10351,42051,-10260,-4355,difficult
835168,144256,13902,20455,9076,16064,1225279,822421,5133,1082,16424,37468,-321863,-87645,-3201,5315,36417,-10694,-746447,-118599,-850,-14069,12864,-3183,-623285,-122705,1633,-14517,-3924,-9728,-1547142,-424584,123162,-910066,-30954,-4106,-8334,2351,2483,4233,-19384,-448,19993,-23553,-16788,-48162,7511,-6545,easy
554271,248772,33312,19879,40515,24970,288590,390778,2808,-11847,-14505,-2180,-182854,-219562,-21317,-11365,-35322,-12125,-306876,-44969,-17707,523,-29694,35133,-408880,-212509,-26271,-7655,-38120,-11298,-471444,-124022,-102004,-610340,174593,-167540,-24125,3610,-8564,482,11888,-8178,-20817,5628,-8426,-9945,47258,-46431,difficult
426051,122900,17339,11767,11970,16871,-382498,-94233,-12794,-9421,-4809,-7097,-234335,-68280,-11618,-1762,-3417,131,-334433,-105827,-16158,-10517,-8781,-14146,369265,-89272,-8412,6854,17017,11317,148163,-100098,703698,25953,-37547,16555,1176,-4540,7746,7659,-8755,17371,1392,-5364,25798,7228,-14277,25463,easy
341785,79232,12141,21017,8845,17321,1995503,26643,-226,-5856,4794,555,-293147,-59146,-8209,-20055,-7124,-15046,-246615,-37741,-5137,-17178,-5366,-5415,-187787,-71664,-10716,-18951,-7354,-13288,-2288650,46532,58828,-85789,21405,-33923,-7983,3072,-5579,-14199,2877,-1773,-11918,1758,-1988,-15601,9631,-7873,difficult
747843,63517,32754,31931,20006,35506,-735921,-28818,-24437,-28175,-13595,-24800,-518965,-26611,-25660,-29959,-15012,-24099,-289857,19986,-26737,-27354,-14671,-24083,-365661,-37064,-31630,-10629,-4371,32150,216956,229108,-75804,2207,46597,-57050,-1223,-1077,-4893,-1784,2605,16725,-1417,341,10300,701,16,56233,easy
461717,187357,11173,18547,12482,20904,-300477,-163016,-6205,-17339,-8944,-15627,-406418,-153127,-10124,-17333,-11658,-17857,288488,-125193,15135,-13824,-303,22122,-368058,7232,60269,23488,9044,43731,-105941,694906,-656546,9889,27934,132425,-3919,25259,45134,6,3509,37312,-2714,11355,9347,-2230,39979,21609,difficult
665148,255413,51349,10135,10895,57017,1398170,-169469,-24482,6451,15609,-21487,-610086,-250924,-49930,-6832,-9969,-55210,-518873,-183278,-17517,8594,2333,-25206,-548900,-234767,-49707,-7297,-3900,-44766,-2008256,91213,-30027,-81455,67646,-51489,-25448,32413,-32190,-13283,15426,-15891,-25578,12302,-6233,-33723,30004,-19560,easy
670660,199428,52458,16446,23631,30341,-577679,-45825,-42901,792,-17018,-24829,-636470,-169981,-38311,-14264,-16339,-25674,-353484,-124576,-23553,1917,-2114,-12560,-648235,-173294,-31942,-13779,-10004,-20154,-58791,282986,-294751,-124156,45405,-48718,4590,14758,-8389,-15056,16181,-15696,679,14225,-7890,-845,13114,-7594,difficult
448483,32883,7075,6885,5066,3218,690998,50750,-162,8599,31015,16807,-393239,-26854,-6631,-5876,-3886,-1021,57478,3625,2078,15166,2027,13187,-420953,-25126,-2811,-1846,-902,3237,-1084237,450717,-478431,-77604,30479,-28751,-6469,8709,-4889,-14475,21042,-17012,-34901,5913,-2929,-17828,14208,-9950,easy
467769,103700,53028,39690,26022,41729,-296956,-42188,-50693,-17260,-21665,-33126,-210963,34770,-40099,-7337,-16874,-3392,-96138,107054,-40646,-15484,12922,-16670,152125,263902,18292,48704,38670,59860,85993,114825,248263,76958,72284,156848,10594,-547,58938,9923,-8147,64188,4791,29796,25748,29734,-13278,76530,difficult
438635,52629,26458,22257,26943,30965,-432740,-37923,-21999,-5352,5979,9661,-350992,-5032,-17435,-17971,-16185,10043,74108,-15588,9350,-15913,-6949,15083,909197,51429,11133,-6962,-19119,-11666,81748,425100,835089,32891,-10556,67017,4564,26785,1783,-12619,2058,8951,-22164,9236,-12170,382,5040,-26749,easy
397495,69658,11409,13575,11000,26954,713813,10567,25894,-7072,2438,-1754,261832,36450,26537,1527,-1439,-8615,-305431,-56920,1408,-7702,-8357,-20297,-294717,-29220,-4332,-10350,-7556,-15119,-451981,-567263,10714,25883,-93370,27700,643,-25129,-5740,8599,-9229,-2648,-3877,-6918,801,-6861,-11682,5178,difficult
530484,256610,62239,21808,13321,30915,479594,598594,68092,7381,101567,27971,-290999,-172905,-23319,4944,3451,-7899,-506925,-248644,-58099,-9399,3753,186,-527405,-211326,-43374,-17848,12816,25619,-770593,-215926,-20480,-771499,-75739,37318,-91411,-34780,14725,-2437,-14343,-8449,-98116,302,9063,-35870,8085,25433,easy
487363,64911,11953,22090,16788,23618,595830,61819,-4415,40851,1667,29366,-473712,-60118,-9148,-21274,-12294,-7006,-177940,-51331,-11292,-21244,-15629,-19621,-91853,-3880,-1545,-13422,6772,32130,-1069542,295772,86087,-121937,8787,47451,-4733,-2144,9747,-62125,30,7822,-13961,-3335,22401,-36372,-12615,51751,difficult
