delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
1025227,108631,52274,53384,19440,24410,1214302,-52829,-25992,-3405,-12428,-15703,-386272,-47216,-34434,-44546,-15270,-15687,-941441,-96960,-36613,-50272,-15872,-23161,-261798,289548,210161,96099,67739,56932,-1600574,-555169,679643,5613,-49744,386508,-8442,-2179,246774,-41141,-5726,146371,-2842,-602,83611,16,-7474,80093,easy
360940,245529,28631,16978,10940,9038,1949341,61696,12418,8687,-2353,911,-19471,-199974,29083,-11490,-1549,-1185,88170,-218076,-22396,-12870,-8444,-2292,-233596,-169363,-23460,-12032,-9131,-3907,-1968812,107641,-321766,-261670,-18102,48713,16665,-51479,-1064,-20177,-1380,838,804,-6895,-687,-2096,-1107,-1615,difficult
600646,182513,111606,73669,18135,25268,-366101,-117637,-91583,-67544,-9663,-21485,164199,-86927,-95045,-62081,-13680,-22330,194777,-208,-88061,-52940,1543,-4686,17970,-154933,-81066,-64191,-10447,-20840,530300,30578,-176807,30710,86719,-154725,-3462,6984,6995,5463,9141,-11251,-4017,15223,-11990,-845,17644,-16154,easy
319308,146287,18611,5840,6483,4627,1758189,-55156,113430,44881,30729,19805,251517,-113611,-16854,-3309,8498,12205,329853,-85802,14593,5142,6058,2652,682826,-125133,-13496,-2056,-575,4466,-1506672,78336,352973,-58455,27809,-39331,-130284,31447,-28089,-48190,8451,-7198,-22231,-2440,-6633,-7600,-9553,1814,difficult
552569,56173,31514,8693,6063,3949,1326782,923158,3269,52999,7390,24178,-382905,7578,-18087,-2040,-3549,-2717,-502819,-21932,-28141,-2432,-3803,-31,93258,-45020,-21342,-4268,-3940,-2662,-1709687,-119914,596077,-915580,-29510,-23088,-21356,-10054,6799,-55039,-392,-1836,-10939,-254,-137,-26895,2686,-2631,easy
755017,270020,9522,11787,24615,7739,894204,-153628,100051,1889,-5395,6609,-287887,-240983,-3512,-6864,-19839,-3661,309018,-215338,-916,-6356,-7549,5962,-526781,-210469,2271,606,-19819,-2419,-1182091,596905,-835799,-87355,25645,4869,-103563,2596,3187,-8753,508,6962,-14444,12290,-12270,-10270,9623,-8381,difficult
400423,68036,8707,13777,6011,7290,1474778,270712,79353,16129,3498,9624,-385135,-62699,-7899,-11260,-2271,-4037,515646,14171,31716,13162,5,-3083,-144692,-41785,821,-7620,3427,3149,-1859913,900781,-660338,-333411,76870,-55956,-87252,39615,-30895,-27389,24422,-20782,-5769,2276,3422,-13661,954,6232,easy
1013304,157030,17464,31812,11905,18990,-681938,68282,41732,-12209,25392,5345,-970429,-151273,-16493,-30828,-10610,-18553,-970429,-151273,-16493,-30828,-10610,-18553,-676109,-111659,786,-26799,-1763,-12218,-288491,0,294320,-219555,0,39614,-58225,0,17279,-18619,0,4029,-36002,0,8847,-23898,0,6335,difficult
996618,297299,124186,42796,33719,23731,-874080,-268966,-121267,-39776,-32997,-21148,-345553,-271592,-117891,-41112,-29999,-21653,-869674,-279081,-120876,-39735,-32639,-21020,350676,-220728,-114917,-31073,-23132,-20072,528527,-524121,1220350,-2626,-7489,58353,3376,-2985,5959,-1336,1377,8662,2998,-2640,9507,-505,633,948,easy
1092151,350685,75741,103328,30383,25671,409311,-340778,-74533,-99375,-27119,-23100,-1054732,-332516,-71979,-101641,-29762,-24628,-968159,-239019,-64873,-100012,-27532,-23408,-583536,-73932,-42330,-84730,-7770,-7397,-1464043,86573,384623,8262,93497,165087,2554,7106,22543,-2266,1629,15282,-2643,2230,19762,-1528,1220,16011,difficult
360465,296268,7985,8856,22541,9156,1553500,45089,81138,60394,-10129,21181,-97130,-202420,3507,-3713,-20219,-5020,1098550,-13036,63611,100653,-9255,23274,360695,-240142,18399,-2067,-18770,-1817,-1650630,1195680,-737855,-247509,189384,-227106,-77631,60104,-45212,-64107,104366,-102720,-10090,10964,-9515,-26201,28294,-25091,easy
558079,71655,13131,10297,2280,3495,1430700,28110,61257,22024,4238,7850,189577,170829,36982,6531,8791,10010,-227271,-4657,-4821,-6794,1927,1033,-12621,-40330,81871,6175,2460,8864,-1241123,-416848,214650,142719,-175486,-35673,-24275,-41803,86692,-15493,-13325,12969,4553,-6864,533,2160,-8977,7831,difficult
965265,163341,69462,16966,14392,23089,-593515,-103919,-52499,-14473,-8106,-16913,-346564,-100788,-48312,-3039,-4520,-18732,210215,129524,-33680,33859,-955,-10718,1081880,870893,298777,47185,60663,65287,246951,556779,871665,3131,230312,741369,4187,14632,332457,11434,36898,13326,3586,3565,61618,-1819,8014,76005,easy
94803,27730,6054,4379,3921,3669,1196069,145257,161946,26242,6455,24035,1643827,777489,285007,156545,30147,37676,227015,1707,-4617,-2373,-997,-2338,-7817,-15693,-3476,-2664,-2519,-2366,447758,-1416812,-234832,632232,-775782,-17400,123061,-289624,1141,130303,-158918,-291,23692,-31144,-1522,13641,-40014,-28,difficult
1029169,98524,28700,28724,11987,17344,-685821,-55704,-12207,-10621,-8720,-10450,17506,-68585,-17510,-19344,-7453,12164,-354910,11567,-18856,-3480,-7840,6547,447515,556452,79851,36215,41763,45734,703327,-372416,802425,-12881,80152,544885,-5303,-1346,98707,-8723,15864,39695,1267,-387,49603,22614,-5617,39187,easy
629584,86593,25680,7248,6486,7462,841110,743802,-13350,16792,7211,40153,-269084,82173,2838,6409,-1660,1357,-603471,-63202,-23941,-4866,-5363,-5173,-509411,-41176,-19096,2141,-5368,-2706,-1110194,-334387,94060,-661629,-145375,22026,16188,-26779,4845,-10383,-11275,7007,-8871,-3703,-5,-38796,-6530,2467,difficult
430693,20279,6642,4713,2264,1892,810171,205397,94181,48731,12284,11174,-38453,71246,13599,20824,19625,2944,-229561,-12625,-3954,-4177,-1533,-960,-292607,43088,-261,-26,1353,1933,-848624,-191108,-63046,-134151,-83871,55713,-80582,-17553,3693,-27907,-25001,4151,7341,-21158,2886,-8230,-3904,2893,easy
1174529,517943,129485,145108,54044,32218,317501,-182444,-80195,-6840,-19810,-977,209565,-434885,-124686,-106127,-34489,-16375,643760,-363611,-112586,-107965,-46035,-24802,2022451,-129278,-63654,-102324,-32142,18723,-107936,434195,1378691,-252441,71274,234333,-44491,12100,48932,-99287,-1838,5641,-14679,-11546,13893,-15398,-8427,43525,difficult
706417,135201,93162,20358,22532,23974,402316,196384,-69724,169970,8503,8796,57241,-100061,-81198,-11964,-17828,-21837,747516,12406,-18192,62318,32731,3387,-635051,-127541,-88580,-18225,-20685,-22874,-345075,690275,-1382567,-296445,112467,-139947,-11474,63006,-70388,-181934,74282,-80543,-26331,50559,-53416,-30633,25224,-26261,easy
873441,121356,23203,33782,16612,7315,1110261,-107766,-19693,-24073,-10957,-5198,195406,-23997,-13691,-7434,4883,-917,-671416,-90017,-16328,-25398,-15223,-4077,-744003,-92763,-10964,-29923,-15901,-6214,-914855,-866822,-72587,83769,-66020,-2746,6002,-2637,5364,16639,-17964,-4525,15840,-20106,-678,4281,-3160,-2137,difficult
947604,53016,25563,39162,23456,19048,-485545,41439,-10859,-18421,-14023,-15451,-883196,-28646,-22513,-37106,-21116,-18190,-359334,130088,-15909,6016,-12998,-14538,-232563,27334,5897,-31081,-16523,-7562,-397651,523862,126771,-70085,158734,-102754,-11654,6604,21806,-18685,43122,-37097,-7093,8118,-3525,-2739,3652,6976,easy
286372,80222,20101,9202,6269,10319,1802959,601271,5977,147475,63702,25771,2027164,231907,190178,78135,16756,80272,104521,171645,121449,57320,37356,3764,975160,29805,12828,8233,5181,-2187,224205,-1922643,870639,-369364,-60262,-141840,184201,-68729,-108621,-69340,-20815,-49087,-46946,20600,-32175,54501,-76508,-5951,difficult
688573,350147,49827,35218,46325,21897,-138294,-265557,-18278,13794,-40085,-1301,-62089,-237067,-34535,-11034,-41092,-9930,1305180,-140001,144897,57835,30447,3450,-583746,-307889,-37729,-10522,-31885,-15670,76205,1367269,-1888926,28490,97066,-167888,-16257,179432,-182626,-24828,68869,-68357,-1007,71539,-62332,-8629,13380,-19120,easy
802938,270510,199760,56181,40871,46115,-43442,-253500,-178101,-50207,-33842,-43311,-48774,-20837,-187366,-38422,-33773,-34364,-531859,-236588,-191796,-31615,-35010,-42417,-186736,-1339,-189091,-30497,-30300,-36387,-5332,-483085,345123,232663,-215751,235249,-9265,-4430,2705,11785,6807,1118,69,-1237,4710,8947,-8053,6030,difficult
2311730,405933,189583,60584,39611,41894,-124857,276688,-165311,68303,-17195,-15135,-2212231,-352331,-164042,-51314,-33678,-35730,-1065154,-306280,-148789,-53479,-30968,-34466,-1954285,-340988,-136359,-24166,-30474,-34428,-2087374,1147077,-889131,-629019,46051,-34708,1269,15253,12430,-119617,-2165,29313,-16483,2710,494,-20595,1264,38,easy
1061336,112236,25097,22018,12464,9857,454921,-1621,21335,9086,15136,14854,-555393,-53556,-613,-14913,-11112,-6492,-734512,-77560,-10732,-12843,-9443,-5294,-650749,-667,32706,17481,4255,-3705,-1010314,-179119,83763,-51935,-24004,76893,-21948,-10119,43438,-23999,2070,30324,-26248,1669,13698,-21346,1198,1589,difficult
677991,128430,22625,14576,10255,6399,-102538,-57135,-15203,-9956,-7741,-1492,1416056,-82105,-18339,17606,-5261,9340,-476109,-100881,-10775,-10315,-6748,-3757,-86041,-64284,-13248,-10153,-4894,-2339,1518594,-1892165,390068,-24970,-18776,36597,-3136,7564,-2473,27562,-27921,162,2480,-1487,1854,10832,-13097,1418,easy
422713,105876,25671,15546,15903,7185,-106370,-1714,15029,-11187,-9764,-2669,-140986,82199,19412,10049,-5829,3163,-121297,22048,21290,35881,-3291,-514,927100,-74244,-9163,-11621,-5540,-2796,-34616,19689,1048397,83913,-60151,-96292,4383,1878,-30453,21236,25832,-47502,3935,2538,-2249,5832,-3677,-2282,difficult
654906,451082,11173,17719,30852,26362,111965,-241454,82215,1685,-8547,-2061,-642776,-435887,-9848,-13197,-30606,-25814,1048875,-319129,4335,5630,-15210,-16406,-647598,-440678,458,-13801,-26142,-23628,-754741,1691651,-1696473,-194433,116758,-121549,-92063,14183,-3877,-14882,18827,-19431,-22059,15396,-10932,-23753,9408,-7222,easy
779433,274833,64278,41088,36701,34891,-558942,-179004,-47389,-29343,-12643,-9854,-701860,-262102,-62880,-32722,-31076,-32756,-74080,45204,-42366,5373,34756,-9760,312246,-200487,-23552,-21151,-11376,-14011,-142918,627780,386326,-83098,307306,-245691,-15491,20514,18814,-3379,38095,-26524,-18433,65832,-46132,-22902,22996,-4251,difficult
