delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
733963,93138,12388,29584,10690,8484,1220117,52733,29697,-3663,8940,-1561,-668554,-74884,-10667,-25577,-7248,-7189,1977419,190481,79200,-9239,12285,-581,907665,112971,60202,50154,1485,24689,862033,5443,21494,1369,-5935,2080,-1888671,2645973,-1069754,-45632,-127617,265365,-77510,-107528,-40364,89867,-18998,-38708,-21914,16338,59393,-48785,-16188,19533,-10800,-7420,-5628,6608,25270,-22609,easy
499391,52510,21506,16584,6896,10311,88459,-10566,24951,31041,-37,-5843,227988,12585,14840,22623,-228,1672,985936,421710,109619,68337,22730,14745,-420194,-32917,-15323,-13331,-3501,-9131,299210,35538,8203,-10422,-937,-3045,139529,757948,-1406130,719404,23151,409125,-454627,68455,-10111,94779,-124942,23526,-8418,45714,-81668,2909,-191,22958,-26231,2564,7515,13073,-23876,6086,difficult
825982,178706,21875,29402,18888,10890,-737047,-154612,-15448,-23019,-17094,-7111,1183112,412142,50577,88539,19155,43944,1513471,-98361,-9887,-9865,-2400,2941,-183896,-153667,-4121,-17842,-11140,-6807,495569,780376,225766,19494,6594,9783,1920159,330359,-1697367,679465,566754,-510503,-55306,934043,66025,-60464,5766,229887,111558,-98404,-7977,37336,36249,-21555,-8740,17734,51055,-41003,-9748,16590,easy
1222918,160675,54334,29905,18021,15895,-246631,-124657,-49058,-24683,-15422,-13380,-1100537,-132593,-48090,-22936,-17459,-13685,-754347,-79349,-20873,-13905,-13180,-11154,-1202060,-120172,-49202,-25583,-12622,-12251,-730494,-93090,-49454,-23452,-15766,-14311,-853906,346190,-447713,471566,-7936,53244,-40823,27082,968,27217,-28329,-252,1747,9031,-11678,2131,-2037,4279,558,-3144,-305,2531,-1097,-2060,difficult
692957,105794,97074,30557,35389,19385,1072364,-60516,-19931,-2714,-17310,-11450,-572268,-71860,-75039,-28152,-32666,-17712,-643797,-98969,-96843,-29186,-34326,-18764,2065255,193264,-72693,-9218,-30673,-11509,1470794,272440,-14863,-19934,-17579,-7229,-1644632,-71529,2709052,-594461,-11344,-27109,292233,79176,-55108,-21804,24150,57830,-25438,-1034,19968,-10716,-15356,-1660,3653,13094,-6262,-1052,7255,4280,easy
236328,61711,16609,6629,4975,3510,-81898,-48678,2026,1118,-1631,-669,-207654,-39240,-10740,-4742,-4162,-2433,1812844,24285,24107,1811,12152,6482,-105577,-34463,-13439,-5215,-4021,-1915,1342153,238413,1358,27434,12920,4788,-125756,2020498,-1918421,1447730,9438,63525,-58748,272876,-12766,34847,-37546,14797,-5860,6553,-7026,32649,-2531,16314,-16173,16941,-1764,8915,-8397,6703,difficult
1012655,266564,60135,53130,17839,14672,-528829,-135249,-39953,-13666,2345,-9163,-933172,-239064,-45171,-44620,-5963,-11872,-956249,-227914,-53671,-27881,-15520,-9462,1123233,-110005,-28309,-42524,12409,-333,-154966,-114843,101800,-7436,-2998,6476,-404343,-23077,2079482,-1278199,-103815,11150,117909,-4838,-5218,-8500,25362,130109,-30954,16739,-14643,35088,-8308,-9557,27929,-15407,-2709,2410,9129,6809,easy
1188215,654471,99027,61253,54822,36636,-65679,-464512,-77592,-43071,-48367,-27754,216186,-483675,-27899,-55312,-49242,-31805,-970351,-520016,-68060,-60136,-52555,-32385,-1066924,-627612,-95117,-57390,-52153,-31551,-416124,-577531,-82644,-39606,-49997,-29409,281865,-1186537,-96573,650800,-19163,-36341,-107596,50081,49693,-40161,-27057,12473,-12241,-4824,2746,17784,-875,-3313,402,2156,-4051,-580,834,2142,difficult
525525,151417,16050,46921,7776,6838,503522,-105270,2065,-36589,89,10233,1563980,-29563,53362,-26943,2812,243,215277,792,-3105,-20688,2636,-2940,291205,106894,44336,-24659,7192,12380,1012569,196762,27806,-20135,1072,7957,1060458,-1348703,75928,721364,75707,30355,106102,89868,51297,-56467,47441,-16530,9646,6255,-3971,4524,2723,-176,4556,-6120,-9990,-3183,15320,-4423,easy
1079335,113279,25635,42591,13440,13523,-392507,-82151,-20734,-40409,-10006,-9849,-699528,12772,6481,-31887,-7931,1823,-199868,27622,7812,-20680,3749,-8712,-909857,96945,-7211,-35832,685,-6407,-1028438,-29070,-11943,-40275,-85,-10773,-307021,499660,-709989,-118581,94923,14850,69323,-126015,27215,1331,-15023,-4732,8522,11207,-15152,-4443,2075,11680,-3064,-770,11672,-10535,2305,-4366,difficult
860010,134282,26990,25872,30954,12120,180321,206157,-9898,-5515,8057,3354,180321,206157,-9898,-5515,8057,3354,-91456,-113106,-19670,-21286,-26126,-7889,-568067,-33818,-3367,-19149,-24695,-8408,335658,-19092,3124,15334,-8668,-1579,0,-271777,-476611,903725,0,-319263,79288,14726,0,-9772,16303,6491,0,-15771,2137,34483,0,-34183,1431,16027,0,-11243,-519,6829,easy
826695,168962,26241,64292,14437,12494,667016,246626,65749,52391,7596,25430,1015284,-45800,-4208,-57036,-2083,-9063,850512,100128,133752,45625,35447,7413,470578,-93265,24999,-57403,-5451,-4168,-526495,-148520,-2470,-57329,-12266,-6805,348268,-164772,-379934,-997073,-292426,145928,-193393,-55255,-69957,137960,-108753,-27469,-109427,102661,-103028,74,-9679,37530,-40898,-6815,-34493,16476,-11581,-2637,difficult
667669,198193,47355,60434,35211,12272,664368,-61369,-12011,-1472,16783,5456,-417101,-185584,-45874,-40222,-26189,-2633,1443770,278565,15222,761633,163462,60284,-611301,-136150,-40646,-48990,-26632,-4558,1685193,-116660,-39254,-46682,-19396,-5919,-1081469,1860871,-2055071,2296494,-124215,464149,-414715,19490,-33863,61096,-55868,1392,-38750,801855,-810623,2308,-42972,189651,-190094,7236,-8089,62917,-64842,-1361,easy
867275,96009,43466,37549,11939,8761,-565838,-65456,-35116,-34219,-10568,-7403,-361789,270437,33803,3188,16764,9129,293202,92735,7093,41297,74381,72303,-719193,-80712,-40827,-35580,-9326,-7361,-76994,46464,-26759,-27145,-8893,-3195,204049,654991,-1012395,642199,335893,-177702,-173447,127176,68919,-26710,-47920,14068,37407,38109,-76877,8435,27332,57617,-83707,433,16532,63174,-79664,4166,difficult
431074,60695,34560,14727,16020,9612,-292836,-15515,-21641,-2177,-12034,-1884,-324953,-29246,-26812,-6142,-8560,423,-25598,-15309,22596,-8310,3401,-856,2024037,19993,96867,57545,20077,20457,1875663,101993,119451,-1380,13892,12231,-32117,299355,2049635,-148374,-13731,13937,35302,82000,-5171,49408,74271,22584,-3965,-2168,65855,-58925,3474,11961,16676,-6185,2307,-1279,21313,-8226,easy
397841,46601,10515,5405,4314,3551,711622,-686,-5673,-4107,-2335,-2372,107923,110323,51106,29972,2528,6257,1698711,14457,36460,74586,8294,10398,883901,43451,26244,25871,9088,4276,-143433,-33548,-5392,-777,-3447,-1192,-603699,1590788,-814810,-1027334,111009,-95866,28994,-76999,56779,-14646,-10216,-31636,34079,44614,-48715,-26648,4863,5766,794,-12535,8629,4141,-6122,-5468,difficult
694483,86330,19062,31830,15590,8617,38766,237680,18716,-22828,-11031,-4023,-479605,-73663,-7758,-28098,-13790,-7416,1004873,14731,10995,-21271,1409,1482,-468780,-74884,-11118,-23765,-12714,-5509,-404779,-1671,-10366,-28936,-13447,-6087,-518371,1484478,-1473653,64001,-311343,88394,-89615,73213,-26474,18753,-22113,752,-5270,6827,-2494,-5171,-2759,15199,-14123,-733,-3393,8898,-6991,-578,easy
526302,126564,30433,24470,16083,6993,275823,92625,-15893,-14721,-8179,1271,-107110,297215,-9581,-14240,-4576,4212,1303813,460631,108147,13166,16614,18859,-89590,-101154,-19134,22637,-5728,2898,414823,13481,-15095,-5758,-8944,8821,-382933,1410923,-1393403,504413,204590,163416,-561785,114635,6312,117728,-127281,4039,481,27406,9471,-28395,3603,21190,-22342,-3216,2941,14647,-15961,5923,difficult
679829,316648,27739,39006,14221,18066,-328012,-291301,-25254,-31761,-10255,-16317,15503,-267676,-14759,-16301,-9983,-13494,360850,12267,20178,95445,5553,1465,-299732,-243780,-12544,-21673,-4405,-14015,143192,-233452,-22319,-24222,714,-12915,343515,345347,-660582,442924,23625,279943,-256047,10328,10495,34937,-32722,-9775,15460,111746,-117118,-2549,272,15536,-9958,5119,2823,14959,-15480,1100,easy
372825,360445,67807,47877,10863,14804,1193784,-108506,-25578,-17950,32830,7299,275294,-250322,-39026,-15044,-8453,-6418,947235,-9212,41656,39596,2749,4814,444676,-343516,-62275,-42887,-7919,-12538,-290150,-334643,-55131,-44999,-9347,-12500,-918490,671941,-502559,-734826,-141816,241110,-334304,8873,-13448,80682,-103931,7144,2906,54640,-82483,-2112,-41283,11202,-10668,-1428,-13717,11232,-17352,38,difficult
1015342,213073,20330,25058,19149,14057,-498455,-179571,10799,-12111,-4453,-8976,-319202,-169266,-5273,-18536,-11042,-8895,-352873,92011,125777,-11568,-7227,11018,-513218,-148459,2856,-15292,-11639,-9779,-689145,68226,23877,31078,35920,12772,179253,-33671,-160345,-175927,10305,261277,-240470,216685,-16072,131050,-122921,21021,-6425,6968,-3724,46370,-6589,3815,-4412,47559,81,19913,-20797,22551,easy
806795,214813,119451,62590,31554,18746,-484522,-178346,-110505,-45046,-28080,-17024,543448,-170378,-98141,-42352,-25115,-10370,-574751,-63852,-99773,-55081,-25739,-12926,469555,245117,148538,18906,-9251,25839,-683114,-187272,-119163,-60982,-31059,-18009,1027970,-1118199,1044306,-1152669,7968,106526,308969,-432389,12364,-1632,248311,-267701,2694,-12729,73987,-79888,2965,-624,16488,-21808,6654,-2556,38765,-43848,difficult
432827,68139,16475,47493,5471,5400,445698,-44412,3093,-35786,-2987,-625,-115081,-11845,8394,-34599,-2511,-3321,1498297,83411,208416,-26004,5615,11962,82462,2040,-4006,-15729,-1093,2799,29514,85741,67252,-19420,17338,7243,-560779,1613378,-1415835,-52948,32567,95256,-81371,83701,5301,200022,-212422,71258,1187,8595,10275,-3691,476,8126,-6708,18431,-2696,15283,-9163,4444,easy
279315,210686,33275,19348,11246,7614,323943,-111195,-27877,-10304,8371,-2179,1653891,-72042,-21604,6572,-6766,4705,2318255,1181987,138856,38478,14088,21975,223995,-110127,53017,-11756,12416,4911,683013,-136758,69232,217007,38525,33550,1329948,664364,-2094260,459018,39153,1254029,-1292114,-26631,6273,160460,-85839,16215,16876,31906,-50234,228763,-15137,20854,-1672,26109,6884,17270,-17064,28639,difficult
400483,79185,22515,21238,3328,5581,-77249,-61138,-16903,-14592,-359,-3634,-164894,156228,12304,-12615,445,-1336,-324828,-67483,-16229,-18758,-2448,-4182,-190928,-41832,-20639,-17968,-2119,-2636,-371874,-41411,-13738,-16675,-1071,-1254,-87645,-159934,133900,-180946,217366,-223711,25651,421,29207,-28533,-4410,6901,1977,-6143,790,1293,804,-2893,329,1048,2298,-2846,1546,1382,easy
689872,153348,46144,27956,14259,6763,-647896,-101428,-40634,-24360,-8606,-5256,-437776,-99099,-42703,-21385,-9359,-5622,216106,243838,-28646,207,5519,2667,564333,-147732,-40543,-21641,-8715,-3941,-484348,-53041,-40791,-14543,-9589,-4707,210120,653882,348227,-1048681,2329,342937,-391570,94691,-2069,14057,-11897,-248,2975,21592,-21848,7098,-753,14878,-14234,-874,-366,8289,-6608,-766,difficult
689780,476840,37551,53208,12386,15359,-445255,-465776,-26721,-42348,-7343,-14076,310705,-318269,21353,-40324,-1594,4383,-360951,-334857,-8931,-37143,-10110,-8881,340217,-396169,-5021,-20875,-4941,-7993,-556145,-430701,-33184,-48655,-11035,-12940,755960,-671656,701168,-896362,147507,-16588,-61312,-34532,48074,-30284,3910,-28163,2024,3181,16268,-27780,5749,-8516,5169,-6094,18459,-13264,888,-4947,easy
102000,139499,35838,13090,6435,3204,298327,-24885,-27191,-1024,-471,4129,583046,-88971,-9142,5415,1148,3364,54097,-121392,-29802,-8596,-3237,-2397,283465,-51052,-2256,17765,67,4745,447695,-84295,-18266,2800,-377,-338,284719,-528949,229368,164230,-64086,-32421,70340,-33243,18049,-20660,27546,-16010,6439,-14011,26361,-14965,1619,-4385,3304,-444,-765,-5761,7142,-5083,difficult
